schema_version,run_id,bundle_run_id,case_id,family,method,spectral_samples,bundle_dimension,branch,perturbation_sign,perturbation_norm,propagation_time_nd,propagation_time_days,time_samples,coordinate_system,integrator,event_condition,source_map_status,bundle_research_status,bundle_invariance_residual_max,direction_principal_angle_max_deg_to_qr,branch_sign_consistent,manifold_jacobi_drift,initial_linear_growth_ratio,final_linear_growth_ratio,normalized_3d_manifold_distance_to_qr,normalized_displacement_distance_to_qr,normalized_displacement_perturbation_sensitivity,cross_resolution_normalized_3d_distance,cross_resolution_reference_case,runtime_seconds,status,failure_reason,registry_sha256,method_npz_sha256,source_git_commit
invariant_bundle_manifold_convergence_v2,FRESH-20260716T073007Z-2D9EC0DB-manifold,FRESH-20260716T073007Z-2D9EC0DB-bundle,em_halo_12p40_n33,earth_moon_l1_quasi_halo,traditional_pointwise_eigendecomposition,33,1,unstable,-1,1e-07,2.855362047499724,12.3979820102438,41,cr3bp_synodic_rotating_nondimensional,DOP853_rtol1e-11_atol1e-13,none_fixed_duration,pass,fail,0.1245260831692273,7.150438164961562,true,1.332267629550188e-15,1.000000010149303,1.000217419349539,7.835970217467068e-06,0.02244543651884334,0,0.01502802696230934,em_halo_12p40_n45,0.1891974000027403,fail,bundle_method_failed_before_manifold;cross_resolution_manifold_distance_gt_0p01,B38099E93BB85AD4B97035D667A4AD5E6A74C1805B612EDEABC7AF6497C23EE5,99A80546C17DBBE6DDE6C594B5F5D23784D62E3EB6B387602BC6CFBEF9FB4920,cf04669322d43dfb61acbeaf9e20b85f0c7bf772
invariant_bundle_manifold_convergence_v2,FRESH-20260716T073007Z-2D9EC0DB-manifold,FRESH-20260716T073007Z-2D9EC0DB-bundle,em_halo_12p40_n33,earth_moon_l1_quasi_halo,traditional_pointwise_eigendecomposition,33,1,unstable,1,1e-07,2.855362047499724,12.3979820102438,41,cr3bp_synodic_rotating_nondimensional,DOP853_rtol1e-11_atol1e-13,none_fixed_duration,pass,fail,0.1245260831692273,7.150438164961562,true,1.332267629550188e-15,0.9999999899550979,0.9997827055268084,7.833387744774056e-06,0.02244858424217698,0,0.01489951942419192,em_halo_12p40_n45,0.1653549000038765,fail,bundle_method_failed_before_manifold;cross_resolution_manifold_distance_gt_0p01,B38099E93BB85AD4B97035D667A4AD5E6A74C1805B612EDEABC7AF6497C23EE5,99A80546C17DBBE6DDE6C594B5F5D23784D62E3EB6B387602BC6CFBEF9FB4920,cf04669322d43dfb61acbeaf9e20b85f0c7bf772
invariant_bundle_manifold_convergence_v2,FRESH-20260716T073007Z-2D9EC0DB-manifold,FRESH-20260716T073007Z-2D9EC0DB-bundle,em_halo_12p40_n33,earth_moon_l1_quasi_halo,traditional_pointwise_eigendecomposition,33,1,unstable,-1,2e-07,2.855362047499724,12.3979820102438,41,cr3bp_synodic_rotating_nondimensional,DOP853_rtol1e-11_atol1e-13,none_fixed_duration,pass,fail,0.1245260831692273,7.150438164961562,true,1.332267629550188e-15,1.000000020071244,1.000434963760774,1.567445524170174e-05,0.02244386613923727,5.081549596209466e-05,0.0150282467953206,em_halo_12p40_n45,0.2016981999986456,fail,bundle_method_failed_before_manifold;cross_resolution_manifold_distance_gt_0p01,B38099E93BB85AD4B97035D667A4AD5E6A74C1805B612EDEABC7AF6497C23EE5,99A80546C17DBBE6DDE6C594B5F5D23784D62E3EB6B387602BC6CFBEF9FB4920,cf04669322d43dfb61acbeaf9e20b85f0c7bf772
invariant_bundle_manifold_convergence_v2,FRESH-20260716T073007Z-2D9EC0DB-manifold,FRESH-20260716T073007Z-2D9EC0DB-bundle,em_halo_12p40_n33,earth_moon_l1_quasi_halo,traditional_pointwise_eigendecomposition,33,1,unstable,1,2e-07,2.855362047499724,12.3979820102438,41,cr3bp_synodic_rotating_nondimensional,DOP853_rtol1e-11_atol1e-13,none_fixed_duration,pass,fail,0.1245260831692273,7.150438164961562,true,1.332267629550188e-15,0.999999979811162,0.9995655409132296,1.56640458575623e-05,0.02245015991459202,5.076753738631262e-05,0.01489943573550116,em_halo_12p40_n45,0.1557016000006115,fail,bundle_method_failed_before_manifold;cross_resolution_manifold_distance_gt_0p01,B38099E93BB85AD4B97035D667A4AD5E6A74C1805B612EDEABC7AF6497C23EE5,99A80546C17DBBE6DDE6C594B5F5D23784D62E3EB6B387602BC6CFBEF9FB4920,cf04669322d43dfb61acbeaf9e20b85f0c7bf772
invariant_bundle_manifold_convergence_v2,FRESH-20260716T073007Z-2D9EC0DB-manifold,FRESH-20260716T073007Z-2D9EC0DB-bundle,em_halo_12p40_n33,earth_moon_l1_quasi_halo,ordered_partial_real_schur_tracking,33,1,unstable,-1,5e-08,2.855362047499724,12.3979820102438,41,cr3bp_synodic_rotating_nondimensional,DOP853_rtol1e-11_atol1e-13,none_fixed_duration,pass,accepted,2.053713400702783e-08,1.909095910416422e-06,true,1.332267629550188e-15,1.000000006199642,1.000110337864008,8.638148074572793e-13,7.787067261182328e-09,2.876305784887362e-05,0.01500498104734482,em_halo_12p40_n45,0.1621597999983351,fail,cross_resolution_manifold_distance_gt_0p01,B38099E93BB85AD4B97035D667A4AD5E6A74C1805B612EDEABC7AF6497C23EE5,99A80546C17DBBE6DDE6C594B5F5D23784D62E3EB6B387602BC6CFBEF9FB4920,cf04669322d43dfb61acbeaf9e20b85f0c7bf772
invariant_bundle_manifold_convergence_v2,FRESH-20260716T073007Z-2D9EC0DB-manifold,FRESH-20260716T073007Z-2D9EC0DB-bundle,em_halo_12p40_n33,earth_moon_l1_quasi_halo,ordered_partial_real_schur_tracking,33,1,unstable,1,5e-08,2.855362047499724,12.3979820102438,41,cr3bp_synodic_rotating_nondimensional,DOP853_rtol1e-11_atol1e-13,none_fixed_duration,pass,accepted,2.053713400702783e-08,1.909095910416422e-06,true,1.332267629550188e-15,0.9999999936649704,0.9998896967439279,9.629384099731703e-13,8.682056414742596e-09,2.875893571424922e-05,0.01489955028148267,em_halo_12p40_n45,0.1481375000003027,fail,cross_resolution_manifold_distance_gt_0p01,B38099E93BB85AD4B97035D667A4AD5E6A74C1805B612EDEABC7AF6497C23EE5,99A80546C17DBBE6DDE6C594B5F5D23784D62E3EB6B387602BC6CFBEF9FB4920,cf04669322d43dfb61acbeaf9e20b85f0c7bf772
invariant_bundle_manifold_convergence_v2,FRESH-20260716T073007Z-2D9EC0DB-manifold,FRESH-20260716T073007Z-2D9EC0DB-bundle,em_halo_12p40_n33,earth_moon_l1_quasi_halo,ordered_partial_real_schur_tracking,33,1,unstable,-1,1e-07,2.855362047499724,12.3979820102438,41,cr3bp_synodic_rotating_nondimensional,DOP853_rtol1e-11_atol1e-13,none_fixed_duration,pass,accepted,2.053713400702783e-08,1.909095910416422e-06,true,1.332267629550188e-15,1.000000011431139,1.000220701892002,1.719805293439463e-12,7.751176087331296e-09,0,0.01502798827421691,em_halo_12p40_n45,0.1468305000016699,fail,cross_resolution_manifold_distance_gt_0p01,B38099E93BB85AD4B97035D667A4AD5E6A74C1805B612EDEABC7AF6497C23EE5,99A80546C17DBBE6DDE6C594B5F5D23784D62E3EB6B387602BC6CFBEF9FB4920,cf04669322d43dfb61acbeaf9e20b85f0c7bf772
invariant_bundle_manifold_convergence_v2,FRESH-20260716T073007Z-2D9EC0DB-manifold,FRESH-20260716T073007Z-2D9EC0DB-bundle,em_halo_12p40_n33,earth_moon_l1_quasi_halo,ordered_partial_real_schur_tracking,33,1,unstable,1,1e-07,2.855362047499724,12.3979820102438,41,cr3bp_synodic_rotating_nondimensional,DOP853_rtol1e-11_atol1e-13,none_fixed_duration,pass,accepted,2.053713400702783e-08,1.909095910416422e-06,true,1.332267629550188e-15,0.9999999891602417,0.9997794286019557,2.021034427369284e-12,9.1118341404101e-09,0,0.01489949715913164,em_halo_12p40_n45,0.1758069000061369,fail,cross_resolution_manifold_distance_gt_0p01,B38099E93BB85AD4B97035D667A4AD5E6A74C1805B612EDEABC7AF6497C23EE5,99A80546C17DBBE6DDE6C594B5F5D23784D62E3EB6B387602BC6CFBEF9FB4920,cf04669322d43dfb61acbeaf9e20b85f0c7bf772
invariant_bundle_manifold_convergence_v2,FRESH-20260716T073007Z-2D9EC0DB-manifold,FRESH-20260716T073007Z-2D9EC0DB-bundle,em_halo_12p40_n33,earth_moon_l1_quasi_halo,ordered_partial_real_schur_tracking,33,1,unstable,-1,2e-07,2.855362047499724,12.3979820102438,41,cr3bp_synodic_rotating_nondimensional,DOP853_rtol1e-11_atol1e-13,none_fixed_duration,pass,accepted,2.053713400702783e-08,1.909095910416422e-06,true,1.332267629550188e-15,1.000000022299595,1.000441530427265,3.893412716664152e-12,8.77240796651557e-09,5.755343178296573e-05,0.01502816933505424,em_halo_12p40_n45,0.1411987999963458,fail,cross_resolution_manifold_distance_gt_0p01,B38099E93BB85AD4B97035D667A4AD5E6A74C1805B612EDEABC7AF6497C23EE5,99A80546C17DBBE6DDE6C594B5F5D23784D62E3EB6B387602BC6CFBEF9FB4920,cf04669322d43dfb61acbeaf9e20b85f0c7bf772
invariant_bundle_manifold_convergence_v2,FRESH-20260716T073007Z-2D9EC0DB-manifold,FRESH-20260716T073007Z-2D9EC0DB-bundle,em_halo_12p40_n33,earth_moon_l1_quasi_halo,ordered_partial_real_schur_tracking,33,1,unstable,1,2e-07,2.855362047499724,12.3979820102438,41,cr3bp_synodic_rotating_nondimensional,DOP853_rtol1e-11_atol1e-13,none_fixed_duration,pass,accepted,2.053713400702783e-08,1.909095910416422e-06,true,1.332267629550188e-15,0.9999999777907412,0.9995589857584044,3.771787570845484e-12,8.504040242320371e-09,5.75008481164954e-05,0.01489939114084029,em_halo_12p40_n45,0.1507980999958818,fail,cross_resolution_manifold_distance_gt_0p01,B38099E93BB85AD4B97035D667A4AD5E6A74C1805B612EDEABC7AF6497C23EE5,99A80546C17DBBE6DDE6C594B5F5D23784D62E3EB6B387602BC6CFBEF9FB4920,cf04669322d43dfb61acbeaf9e20b85f0c7bf772
invariant_bundle_manifold_convergence_v2,FRESH-20260716T073007Z-2D9EC0DB-manifold,FRESH-20260716T073007Z-2D9EC0DB-bundle,em_halo_12p40_n33,earth_moon_l1_quasi_halo,qr_svd_shifted_cocycle_iteration,33,1,unstable,-1,5e-08,2.855362047499724,12.3979820102438,41,cr3bp_synodic_rotating_nondimensional,DOP853_rtol1e-11_atol1e-13,none_fixed_duration,pass,accepted,2.116522855633167e-09,1.909095910416422e-06,true,1.77635683940025e-15,1.000000006571492,1.000110339055683,0,0,2.876230506461866e-05,0.01500498104674119,em_halo_12p40_n45,0.1391390999997384,fail,cross_resolution_manifold_distance_gt_0p01,B38099E93BB85AD4B97035D667A4AD5E6A74C1805B612EDEABC7AF6497C23EE5,99A80546C17DBBE6DDE6C594B5F5D23784D62E3EB6B387602BC6CFBEF9FB4920,cf04669322d43dfb61acbeaf9e20b85f0c7bf772
invariant_bundle_manifold_convergence_v2,FRESH-20260716T073007Z-2D9EC0DB-manifold,FRESH-20260716T073007Z-2D9EC0DB-bundle,em_halo_12p40_n33,earth_moon_l1_quasi_halo,qr_svd_shifted_cocycle_iteration,33,1,unstable,1,5e-08,2.855362047499724,12.3979820102438,41,cr3bp_synodic_rotating_nondimensional,DOP853_rtol1e-11_atol1e-13,none_fixed_duration,pass,accepted,2.116522855633167e-09,1.909095910416422e-06,true,1.77635683940025e-15,0.999999994058027,0.9998896970234085,0,0,2.875904834099151e-05,0.01489955028148526,em_halo_12p40_n45,0.1393008000013651,fail,cross_resolution_manifold_distance_gt_0p01,B38099E93BB85AD4B97035D667A4AD5E6A74C1805B612EDEABC7AF6497C23EE5,99A80546C17DBBE6DDE6C594B5F5D23784D62E3EB6B387602BC6CFBEF9FB4920,cf04669322d43dfb61acbeaf9e20b85f0c7bf772
invariant_bundle_manifold_convergence_v2,FRESH-20260716T073007Z-2D9EC0DB-manifold,FRESH-20260716T073007Z-2D9EC0DB-bundle,em_halo_12p40_n33,earth_moon_l1_quasi_halo,qr_svd_shifted_cocycle_iteration,33,1,unstable,-1,1e-07,2.855362047499724,12.3979820102438,41,cr3bp_synodic_rotating_nondimensional,DOP853_rtol1e-11_atol1e-13,none_fixed_duration,pass,accepted,2.116522855633167e-09,1.909095910416422e-06,true,1.332267629550188e-15,1.000000011183239,1.000220701361011,0,0,0,0.0150279882742082,em_halo_12p40_n45,0.1423611999998684,fail,cross_resolution_manifold_distance_gt_0p01,B38099E93BB85AD4B97035D667A4AD5E6A74C1805B612EDEABC7AF6497C23EE5,99A80546C17DBBE6DDE6C594B5F5D23784D62E3EB6B387602BC6CFBEF9FB4920,cf04669322d43dfb61acbeaf9e20b85f0c7bf772
invariant_bundle_manifold_convergence_v2,FRESH-20260716T073007Z-2D9EC0DB-manifold,FRESH-20260716T073007Z-2D9EC0DB-bundle,em_halo_12p40_n33,earth_moon_l1_quasi_halo,qr_svd_shifted_cocycle_iteration,33,1,unstable,1,1e-07,2.855362047499724,12.3979820102438,41,cr3bp_synodic_rotating_nondimensional,DOP853_rtol1e-11_atol1e-13,none_fixed_duration,pass,accepted,2.116522855633167e-09,1.909095910416422e-06,true,1.332267629550188e-15,0.9999999887802976,0.999779427779789,0,0,0,0.0148994971591371,em_halo_12p40_n45,0.1415697000047658,fail,cross_resolution_manifold_distance_gt_0p01,B38099E93BB85AD4B97035D667A4AD5E6A74C1805B612EDEABC7AF6497C23EE5,99A80546C17DBBE6DDE6C594B5F5D23784D62E3EB6B387602BC6CFBEF9FB4920,cf04669322d43dfb61acbeaf9e20b85f0c7bf772
invariant_bundle_manifold_convergence_v2,FRESH-20260716T073007Z-2D9EC0DB-manifold,FRESH-20260716T073007Z-2D9EC0DB-bundle,em_halo_12p40_n33,earth_moon_l1_quasi_halo,qr_svd_shifted_cocycle_iteration,33,1,unstable,-1,2e-07,2.855362047499724,12.3979820102438,41,cr3bp_synodic_rotating_nondimensional,DOP853_rtol1e-11_atol1e-13,none_fixed_duration,pass,accepted,2.116522855633167e-09,1.909095910416422e-06,true,1.77635683940025e-15,1.000000022106205,1.000441529790772,0,0,5.755281228775938e-05,0.01502816933503049,em_halo_12p40_n45,0.1635304000010365,fail,cross_resolution_manifold_distance_gt_0p01,B38099E93BB85AD4B97035D667A4AD5E6A74C1805B612EDEABC7AF6497C23EE5,99A80546C17DBBE6DDE6C594B5F5D23784D62E3EB6B387602BC6CFBEF9FB4920,cf04669322d43dfb61acbeaf9e20b85f0c7bf772
invariant_bundle_manifold_convergence_v2,FRESH-20260716T073007Z-2D9EC0DB-manifold,FRESH-20260716T073007Z-2D9EC0DB-bundle,em_halo_12p40_n33,earth_moon_l1_quasi_halo,qr_svd_shifted_cocycle_iteration,33,1,unstable,1,2e-07,2.855362047499724,12.3979820102438,41,cr3bp_synodic_rotating_nondimensional,DOP853_rtol1e-11_atol1e-13,none_fixed_duration,pass,accepted,2.116522855633167e-09,1.909095910416422e-06,true,8.881784197001252e-16,0.9999999778141846,0.9995589863282177,0,0,5.750159038784446e-05,0.01489939114084701,em_halo_12p40_n45,0.1394399999990128,fail,cross_resolution_manifold_distance_gt_0p01,B38099E93BB85AD4B97035D667A4AD5E6A74C1805B612EDEABC7AF6497C23EE5,99A80546C17DBBE6DDE6C594B5F5D23784D62E3EB6B387602BC6CFBEF9FB4920,cf04669322d43dfb61acbeaf9e20b85f0c7bf772
invariant_bundle_manifold_convergence_v2,FRESH-20260716T073007Z-2D9EC0DB-manifold,FRESH-20260716T073007Z-2D9EC0DB-bundle,em_halo_12p40_n45,earth_moon_l1_quasi_halo,traditional_pointwise_eigendecomposition,45,1,unstable,-1,5e-08,2.855362047499724,12.3979820102438,41,cr3bp_synodic_rotating_nondimensional,DOP853_rtol1e-11_atol1e-13,none_fixed_duration,pass,fail,0.1240301871126478,7.15044353718647,true,1.332267629550188e-15,1.000000004566436,1.000108690532306,3.950265345016226e-06,0.02222239592090383,2.528291954796192e-05,0,em_halo_12p40_n45,0.2135149000023375,fail,bundle_method_failed_before_manifold,B38099E93BB85AD4B97035D667A4AD5E6A74C1805B612EDEABC7AF6497C23EE5,99A80546C17DBBE6DDE6C594B5F5D23784D62E3EB6B387602BC6CFBEF9FB4920,cf04669322d43dfb61acbeaf9e20b85f0c7bf772
invariant_bundle_manifold_convergence_v2,FRESH-20260716T073007Z-2D9EC0DB-manifold,FRESH-20260716T073007Z-2D9EC0DB-bundle,em_halo_12p40_n45,earth_moon_l1_quasi_halo,traditional_pointwise_eigendecomposition,45,1,unstable,1,5e-08,2.855362047499724,12.3979820102438,41,cr3bp_synodic_rotating_nondimensional,DOP853_rtol1e-11_atol1e-13,none_fixed_duration,pass,fail,0.1240301871126478,7.15044353718647,true,1.77635683940025e-15,0.9999999958116056,0.9998913410108555,3.949657280789996e-06,0.02222347817479955,2.527721121444245e-05,0,em_halo_12p40_n45,0.1568516999977874,fail,bundle_method_failed_before_manifold,B38099E93BB85AD4B97035D667A4AD5E6A74C1805B612EDEABC7AF6497C23EE5,99A80546C17DBBE6DDE6C594B5F5D23784D62E3EB6B387602BC6CFBEF9FB4920,cf04669322d43dfb61acbeaf9e20b85f0c7bf772
invariant_bundle_manifold_convergence_v2,FRESH-20260716T073007Z-2D9EC0DB-manifold,FRESH-20260716T073007Z-2D9EC0DB-bundle,em_halo_12p40_n45,earth_moon_l1_quasi_halo,traditional_pointwise_eigendecomposition,45,1,unstable,-1,1e-07,2.855362047499724,12.3979820102438,41,cr3bp_synodic_rotating_nondimensional,DOP853_rtol1e-11_atol1e-13,none_fixed_duration,pass,fail,0.1240301871126478,7.15044353718647,true,1.332267629550188e-15,1.000000009917559,1.000217418071763,7.901110182210387e-06,0.02222186040903816,0,0,em_halo_12p40_n45,0.1699197999987518,fail,bundle_method_failed_before_manifold,B38099E93BB85AD4B97035D667A4AD5E6A74C1805B612EDEABC7AF6497C23EE5,99A80546C17DBBE6DDE6C594B5F5D23784D62E3EB6B387602BC6CFBEF9FB4920,cf04669322d43dfb61acbeaf9e20b85f0c7bf772
invariant_bundle_manifold_convergence_v2,FRESH-20260716T073007Z-2D9EC0DB-manifold,FRESH-20260716T073007Z-2D9EC0DB-bundle,em_halo_12p40_n45,earth_moon_l1_quasi_halo,traditional_pointwise_eigendecomposition,45,1,unstable,1,1e-07,2.855362047499724,12.3979820102438,41,cr3bp_synodic_rotating_nondimensional,DOP853_rtol1e-11_atol1e-13,none_fixed_duration,pass,fail,0.1240301871126478,7.15044353718647,true,1.332267629550188e-15,0.9999999901207259,0.9997827088215813,7.898679933544295e-06,0.02222401738174878,0,0,em_halo_12p40_n45,0.1534718000038993,fail,bundle_method_failed_before_manifold,B38099E93BB85AD4B97035D667A4AD5E6A74C1805B612EDEABC7AF6497C23EE5,99A80546C17DBBE6DDE6C594B5F5D23784D62E3EB6B387602BC6CFBEF9FB4920,cf04669322d43dfb61acbeaf9e20b85f0c7bf772
invariant_bundle_manifold_convergence_v2,FRESH-20260716T073007Z-2D9EC0DB-manifold,FRESH-20260716T073007Z-2D9EC0DB-bundle,em_halo_12p40_n45,earth_moon_l1_quasi_halo,traditional_pointwise_eigendecomposition,45,1,unstable,-1,2e-07,2.855362047499724,12.3979820102438,41,cr3bp_synodic_rotating_nondimensional,DOP853_rtol1e-11_atol1e-13,none_fixed_duration,pass,fail,0.1240301871126478,7.15044353718647,true,1.332267629550188e-15,1.000000020052031,1.000434962552553,1.580453710715681e-05,0.02222077966110099,5.0575108194918e-05,0,em_halo_12p40_n45,0.1514381999950274,fail,bundle_method_failed_before_manifold,B38099E93BB85AD4B97035D667A4AD5E6A74C1805B612EDEABC7AF6497C23EE5,99A80546C17DBBE6DDE6C594B5F5D23784D62E3EB6B387602BC6CFBEF9FB4920,cf04669322d43dfb61acbeaf9e20b85f0c7bf772
invariant_bundle_manifold_convergence_v2,FRESH-20260716T073007Z-2D9EC0DB-manifold,FRESH-20260716T073007Z-2D9EC0DB-bundle,em_halo_12p40_n45,earth_moon_l1_quasi_halo,traditional_pointwise_eigendecomposition,45,1,unstable,1,2e-07,2.855362047499724,12.3979820102438,41,cr3bp_synodic_rotating_nondimensional,DOP853_rtol1e-11_atol1e-13,none_fixed_duration,pass,fail,0.1240301871126478,7.15044353718647,true,1.77635683940025e-15,0.9999999799494349,0.9995655419239748,1.579482613418402e-05,0.02222509530156169,5.052691565828476e-05,0,em_halo_12p40_n45,0.1558484999986831,fail,bundle_method_failed_before_manifold,B38099E93BB85AD4B97035D667A4AD5E6A74C1805B612EDEABC7AF6497C23EE5,99A80546C17DBBE6DDE6C594B5F5D23784D62E3EB6B387602BC6CFBEF9FB4920,cf04669322d43dfb61acbeaf9e20b85f0c7bf772
invariant_bundle_manifold_convergence_v2,FRESH-20260716T073007Z-2D9EC0DB-manifold,FRESH-20260716T073007Z-2D9EC0DB-bundle,em_halo_12p40_n45,earth_moon_l1_quasi_halo,ordered_partial_real_schur_tracking,45,1,unstable,-1,5e-08,2.855362047499724,12.3979820102438,41,cr3bp_synodic_rotating_nondimensional,DOP853_rtol1e-11_atol1e-13,none_fixed_duration,pass,accepted,5.998696454080925e-11,1.207418269725733e-06,true,1.332267629550188e-15,1.000000004425848,1.000110332877669,4.523039525154694e-15,4.077810189198885e-11,2.875201808624703e-05,0,em_halo_12p40_n45,0.1485737999973935,accepted,,B38099E93BB85AD4B97035D667A4AD5E6A74C1805B612EDEABC7AF6497C23EE5,99A80546C17DBBE6DDE6C594B5F5D23784D62E3EB6B387602BC6CFBEF9FB4920,cf04669322d43dfb61acbeaf9e20b85f0c7bf772
invariant_bundle_manifold_convergence_v2,FRESH-20260716T073007Z-2D9EC0DB-manifold,FRESH-20260716T073007Z-2D9EC0DB-bundle,em_halo_12p40_n45,earth_moon_l1_quasi_halo,ordered_partial_real_schur_tracking,45,1,unstable,1,5e-08,2.855362047499724,12.3979820102438,41,cr3bp_synodic_rotating_nondimensional,DOP853_rtol1e-11_atol1e-13,none_fixed_duration,pass,accepted,5.998696454080925e-11,1.207418269725733e-06,true,1.77635683940025e-15,0.9999999947505208,0.9998897004513856,1.798895804324088e-14,1.622092814443466e-10,2.873882667276851e-05,0,em_halo_12p40_n45,0.1580236999943736,accepted,,B38099E93BB85AD4B97035D667A4AD5E6A74C1805B612EDEABC7AF6497C23EE5,99A80546C17DBBE6DDE6C594B5F5D23784D62E3EB6B387602BC6CFBEF9FB4920,cf04669322d43dfb61acbeaf9e20b85f0c7bf772
invariant_bundle_manifold_convergence_v2,FRESH-20260716T073007Z-2D9EC0DB-manifold,FRESH-20260716T073007Z-2D9EC0DB-bundle,em_halo_12p40_n45,earth_moon_l1_quasi_halo,ordered_partial_real_schur_tracking,45,1,unstable,-1,1e-07,2.855362047499724,12.3979820102438,41,cr3bp_synodic_rotating_nondimensional,DOP853_rtol1e-11_atol1e-13,none_fixed_duration,pass,accepted,5.998696454080925e-11,1.207418269725733e-06,true,1.332267629550188e-15,1.00000001068692,1.000220699274525,2.620203043911532e-14,1.181045430719677e-10,0,0,em_halo_12p40_n45,0.1636188999982551,accepted,,B38099E93BB85AD4B97035D667A4AD5E6A74C1805B612EDEABC7AF6497C23EE5,99A80546C17DBBE6DDE6C594B5F5D23784D62E3EB6B387602BC6CFBEF9FB4920,cf04669322d43dfb61acbeaf9e20b85f0c7bf772
invariant_bundle_manifold_convergence_v2,FRESH-20260716T073007Z-2D9EC0DB-manifold,FRESH-20260716T073007Z-2D9EC0DB-bundle,em_halo_12p40_n45,earth_moon_l1_quasi_halo,ordered_partial_real_schur_tracking,45,1,unstable,1,1e-07,2.855362047499724,12.3979820102438,41,cr3bp_synodic_rotating_nondimensional,DOP853_rtol1e-11_atol1e-13,none_fixed_duration,pass,accepted,5.998696454080925e-11,1.207418269725733e-06,true,1.332267629550188e-15,0.9999999892909756,0.999779429697443,4.09132708165953e-14,1.844768546651498e-10,0,0,em_halo_12p40_n45,0.1502057000034256,accepted,,B38099E93BB85AD4B97035D667A4AD5E6A74C1805B612EDEABC7AF6497C23EE5,99A80546C17DBBE6DDE6C594B5F5D23784D62E3EB6B387602BC6CFBEF9FB4920,cf04669322d43dfb61acbeaf9e20b85f0c7bf772
invariant_bundle_manifold_convergence_v2,FRESH-20260716T073007Z-2D9EC0DB-manifold,FRESH-20260716T073007Z-2D9EC0DB-bundle,em_halo_12p40_n45,earth_moon_l1_quasi_halo,ordered_partial_real_schur_tracking,45,1,unstable,-1,2e-07,2.855362047499724,12.3979820102438,41,cr3bp_synodic_rotating_nondimensional,DOP853_rtol1e-11_atol1e-13,none_fixed_duration,pass,accepted,5.998696454080925e-11,1.207418269725733e-06,true,1.332267629550188e-15,1.000000022053096,1.000441529187538,3.844490018526186e-14,8.663040897151725e-11,5.750836134844679e-05,0,em_halo_12p40_n45,0.1630054000052041,accepted,,B38099E93BB85AD4B97035D667A4AD5E6A74C1805B612EDEABC7AF6497C23EE5,99A80546C17DBBE6DDE6C594B5F5D23784D62E3EB6B387602BC6CFBEF9FB4920,cf04669322d43dfb61acbeaf9e20b85f0c7bf772
invariant_bundle_manifold_convergence_v2,FRESH-20260716T073007Z-2D9EC0DB-manifold,FRESH-20260716T073007Z-2D9EC0DB-bundle,em_halo_12p40_n45,earth_moon_l1_quasi_halo,ordered_partial_real_schur_tracking,45,1,unstable,1,2e-07,2.855362047499724,12.3979820102438,41,cr3bp_synodic_rotating_nondimensional,DOP853_rtol1e-11_atol1e-13,none_fixed_duration,pass,accepted,5.998696454080925e-11,1.207418269725733e-06,true,1.77635683940025e-15,0.9999999779840376,0.9995589873116215,3.808561265334347e-14,8.587854649315251e-11,5.745379044672668e-05,0,em_halo_12p40_n45,0.1603271999993012,accepted,,B38099E93BB85AD4B97035D667A4AD5E6A74C1805B612EDEABC7AF6497C23EE5,99A80546C17DBBE6DDE6C594B5F5D23784D62E3EB6B387602BC6CFBEF9FB4920,cf04669322d43dfb61acbeaf9e20b85f0c7bf772
invariant_bundle_manifold_convergence_v2,FRESH-20260716T073007Z-2D9EC0DB-manifold,FRESH-20260716T073007Z-2D9EC0DB-bundle,em_halo_12p40_n45,earth_moon_l1_quasi_halo,qr_svd_shifted_cocycle_iteration,45,1,unstable,-1,5e-08,2.855362047499724,12.3979820102438,41,cr3bp_synodic_rotating_nondimensional,DOP853_rtol1e-11_atol1e-13,none_fixed_duration,pass,accepted,4.402709619572765e-12,1.478779333471098e-06,true,1.332267629550188e-15,1.000000004424736,1.000110332897314,0,0,2.875202904054277e-05,0,em_halo_12p40_n45,0.1599734999981592,accepted,,B38099E93BB85AD4B97035D667A4AD5E6A74C1805B612EDEABC7AF6497C23EE5,99A80546C17DBBE6DDE6C594B5F5D23784D62E3EB6B387602BC6CFBEF9FB4920,cf04669322d43dfb61acbeaf9e20b85f0c7bf772
invariant_bundle_manifold_convergence_v2,FRESH-20260716T073007Z-2D9EC0DB-manifold,FRESH-20260716T073007Z-2D9EC0DB-bundle,em_halo_12p40_n45,earth_moon_l1_quasi_halo,qr_svd_shifted_cocycle_iteration,45,1,unstable,1,5e-08,2.855362047499724,12.3979820102438,41,cr3bp_synodic_rotating_nondimensional,DOP853_rtol1e-11_atol1e-13,none_fixed_duration,pass,accepted,4.402709619572765e-12,1.478779333471098e-06,true,1.77635683940025e-15,0.9999999947459434,0.9998897006755254,0,0,2.873950728463963e-05,0,em_halo_12p40_n45,0.1522452999997768,accepted,,B38099E93BB85AD4B97035D667A4AD5E6A74C1805B612EDEABC7AF6497C23EE5,99A80546C17DBBE6DDE6C594B5F5D23784D62E3EB6B387602BC6CFBEF9FB4920,cf04669322d43dfb61acbeaf9e20b85f0c7bf772
