schema_version,run_id,case_id,family,member_id,system,method,spectral_samples,bundle_dimension,classification,max_invariance_residual,mean_invariance_residual,selection_residual,reciprocal_pair_error,relative_imaginary_part,phase_principal_angle_max_deg,phase_principal_angle_mean_deg,cross_resolution_principal_angle_max_deg,bundle_multiplier_estimate,lyapunov_estimate_per_day,sign_or_subspace_flips,iterations,converged,source_map_residual_recomputed,source_map_status,manifold_jacobi_drift,initial_linear_growth_ratio,normalized_3d_manifold_distance,manifold_status,runtime_seconds,peak_memory_mb_estimate,research_status,failure_reason,registry_sha256,cocycle_cache_sha256,source_git_commit
invariant_bundle_method_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB-bundle,em_halo_12p09_n15_small,earth_moon_l1_quasi_halo,high_order_member_0,earth_moon,ordered_partial_real_schur_tracking,15,1,real_1d_hyperbolic_bundle,3.936401645065712e-09,3.301034225108794e-09,2.041841628071512e-15,1.06015640710666e-10,0,3.436551154024158,2.594415698416872,nan,1287.437193710116,0.5923178573684856,0,0,true,1.300156737372694e-11,pass,nan,nan,nan,not_selected_stage_f,0.01675309999700403,0.2509918212890625,accepted,,B38099E93BB85AD4B97035D667A4AD5E6A74C1805B612EDEABC7AF6497C23EE5,4CB742CD94C196438B9859E477AA315BBC9160365E0BAECEDA814D82ADBB894B,cf04669322d43dfb61acbeaf9e20b85f0c7bf772
invariant_bundle_method_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB-bundle,em_halo_12p09_n15_small,earth_moon_l1_quasi_halo,high_order_member_0,earth_moon,qr_svd_shifted_cocycle_iteration,15,1,real_1d_hyperbolic_bundle,7.517655815932932e-11,6.101821839958799e-11,1.207418269725733e-06,1.060168619559931e-10,0,3.436551566689474,2.594415698781986,nan,1287.43719371008,0.5923178573684832,0,4,true,1.300156737372694e-11,pass,nan,nan,nan,not_selected_stage_f,0.05237819999456406,0.2531967163085938,accepted,,B38099E93BB85AD4B97035D667A4AD5E6A74C1805B612EDEABC7AF6497C23EE5,4CB742CD94C196438B9859E477AA315BBC9160365E0BAECEDA814D82ADBB894B,cf04669322d43dfb61acbeaf9e20b85f0c7bf772
invariant_bundle_method_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB-bundle,em_halo_12p097_n9_lowres_negative,earth_moon_l1_quasi_halo,pseudo_arclength_26,earth_moon,traditional_pointwise_eigendecomposition,9,1,real_1d_pointwise_candidate,0.08258131391599341,0.06480511541096766,7.247611441383717e-16,0.1348609740271334,0,5.852938220134846,4.532706542190018,nan,1281.396282025346,0.5915269236739282,0,0,true,9.322175611020453e-10,pass,nan,nan,nan,not_selected_stage_f,0.01115010000648908,0.00968170166015625,fail,max_invariance_residual_gt_1e-6,B38099E93BB85AD4B97035D667A4AD5E6A74C1805B612EDEABC7AF6497C23EE5,8A8EEDB95D2B4523A713284434ACA78E473DE8EB2E1D2AE4C56DAEBA2067313A,cf04669322d43dfb61acbeaf9e20b85f0c7bf772
invariant_bundle_method_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB-bundle,em_halo_12p097_n9_lowres_negative,earth_moon_l1_quasi_halo,pseudo_arclength_26,earth_moon,ordered_partial_real_schur_tracking,9,1,real_1d_hyperbolic_bundle,4.884507986118001e-06,3.935290355092208e-06,1.39427235296156e-15,1.664630655540122e-10,0,6.000323988750726,4.532690682930019,nan,1293.70201221067,0.592316999784965,0,0,true,9.322175611020453e-10,pass,nan,nan,nan,not_selected_stage_f,0.01023010000062641,0.09171295166015625,boundary,max_invariance_residual_gt_1e-6,B38099E93BB85AD4B97035D667A4AD5E6A74C1805B612EDEABC7AF6497C23EE5,8A8EEDB95D2B4523A713284434ACA78E473DE8EB2E1D2AE4C56DAEBA2067313A,cf04669322d43dfb61acbeaf9e20b85f0c7bf772
invariant_bundle_method_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB-bundle,em_halo_12p097_n9_lowres_negative,earth_moon_l1_quasi_halo,pseudo_arclength_26,earth_moon,qr_svd_shifted_cocycle_iteration,9,1,real_1d_hyperbolic_bundle,1.011879515616497e-07,7.953530800065842e-08,1.207418269725733e-06,1.664628435094073e-10,0,6.000283746649422,4.532678736228163,nan,1293.70201232618,0.5923169997923459,0,4,true,9.322175611020453e-10,pass,nan,nan,nan,not_selected_stage_f,0.039206399997056,0.09352874755859375,accepted,,B38099E93BB85AD4B97035D667A4AD5E6A74C1805B612EDEABC7AF6497C23EE5,8A8EEDB95D2B4523A713284434ACA78E473DE8EB2E1D2AE4C56DAEBA2067313A,cf04669322d43dfb61acbeaf9e20b85f0c7bf772
invariant_bundle_method_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB-bundle,em_vertical_12p66_n33,earth_moon_l1_quasi_vertical,12p66_n33,earth_moon,traditional_pointwise_eigendecomposition,33,1,real_1d_pointwise_candidate,0.1589738651233461,0.05232346049518008,9.378155965182479e-16,0.1979223930062193,0,10.86466033224618,3.611312755988218,0.5047569692857176,1812.750042548794,0.5923980164628476,4,0,true,4.98218911789093e-10,pass,1.332267629550188e-15,1.000000000140363,4.739141318886982e-06,fail,0.02976670000498416,0.0312957763671875,fail,max_invariance_residual_gt_1e-6,B38099E93BB85AD4B97035D667A4AD5E6A74C1805B612EDEABC7AF6497C23EE5,41D4E325A20B5BFACB719B06E86A166AF8224D2DBE688542FBF6B6C4EDC4706D,cf04669322d43dfb61acbeaf9e20b85f0c7bf772
invariant_bundle_method_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB-bundle,em_vertical_12p66_n33,earth_moon_l1_quasi_vertical,12p66_n33,earth_moon,ordered_partial_real_schur_tracking,33,1,real_1d_hyperbolic_bundle,3.803948785677248e-05,1.915414109019056e-05,3.189542907732432e-15,1.229309987138549e-10,0,10.83793787072303,3.611269501721186,0.6374002820863435,1803.121404096258,0.5919774983529189,0,0,true,4.98218911789093e-10,pass,1.332267629550188e-15,1.000000000014502,1.703981865635733e-09,fail,0.06552609999926062,0.9330368041992188,boundary,max_invariance_residual_gt_1e-6,B38099E93BB85AD4B97035D667A4AD5E6A74C1805B612EDEABC7AF6497C23EE5,41D4E325A20B5BFACB719B06E86A166AF8224D2DBE688542FBF6B6C4EDC4706D,cf04669322d43dfb61acbeaf9e20b85f0c7bf772
invariant_bundle_method_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB-bundle,em_vertical_12p66_n33,earth_moon_l1_quasi_vertical,12p66_n33,earth_moon,qr_svd_shifted_cocycle_iteration,33,1,real_1d_hyperbolic_bundle,8.507152339934762e-07,6.501650458698953e-07,1.207418269725733e-06,1.229363277843731e-10,0,10.84172201696945,3.611273585436736,0.6369930340088944,1803.121405853349,0.5919774984298622,0,4,true,4.98218911789093e-10,pass,1.332267629550188e-15,1.000000000028268,0,fail,0.1412539000011748,0.9099578857421875,accepted,,B38099E93BB85AD4B97035D667A4AD5E6A74C1805B612EDEABC7AF6497C23EE5,41D4E325A20B5BFACB719B06E86A166AF8224D2DBE688542FBF6B6C4EDC4706D,cf04669322d43dfb61acbeaf9e20b85f0c7bf772
invariant_bundle_method_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB-bundle,em_vertical_12p66_n45,earth_moon_l1_quasi_vertical,12p66_n45,earth_moon,traditional_pointwise_eigendecomposition,45,1,real_1d_pointwise_candidate,0.1614168830909394,0.05319733946921342,1.170964001480351e-15,0.2062039538046629,0,8.033679267875405,2.636288546003779,0.1330468256407143,1816.561427327757,0.5924477319834753,5,0,true,1.75590048492742e-12,pass,1.77635683940025e-15,1.000000000031597,4.896578668195648e-06,fail,0.04655590000038501,0.0537567138671875,fail,max_invariance_residual_gt_1e-6,B38099E93BB85AD4B97035D667A4AD5E6A74C1805B612EDEABC7AF6497C23EE5,EF4A041D56977E422AE0CB4DDC21617B30B9D7E60414CD5670DBC80EF5A6B717,cf04669322d43dfb61acbeaf9e20b85f0c7bf772
invariant_bundle_method_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB-bundle,em_vertical_12p66_n45,earth_moon_l1_quasi_vertical,12p66_n45,earth_moon,ordered_partial_real_schur_tracking,45,1,real_1d_hyperbolic_bundle,1.103257920854445e-06,5.133401698424934e-07,5.202841324009731e-15,1.484432576859263e-10,0,7.988601382147523,2.636261578478603,0.1650834066246177,1806.777780420272,0.5920214082653902,0,0,true,1.75590048492742e-12,pass,1.332267629550188e-15,1.000000000001772,6.090501955300117e-11,fail,0.1179564999983995,1.728569030761719,boundary,max_invariance_residual_gt_1e-6,B38099E93BB85AD4B97035D667A4AD5E6A74C1805B612EDEABC7AF6497C23EE5,EF4A041D56977E422AE0CB4DDC21617B30B9D7E60414CD5670DBC80EF5A6B717,cf04669322d43dfb61acbeaf9e20b85f0c7bf772
invariant_bundle_method_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB-bundle,em_vertical_12p66_n45,earth_moon_l1_quasi_vertical,12p66_n45,earth_moon,qr_svd_shifted_cocycle_iteration,45,1,real_1d_hyperbolic_bundle,8.006029911494085e-08,3.427872103243176e-08,1.478779333471098e-06,1.484428135967164e-10,0,7.988500174036552,2.636261572287602,0.1650474954728648,1806.777780421749,0.5920214082654547,0,4,true,1.75590048492742e-12,pass,1.332267629550188e-15,0.9999999999882507,0,fail,0.268371300000581,1.689102172851562,accepted,,B38099E93BB85AD4B97035D667A4AD5E6A74C1805B612EDEABC7AF6497C23EE5,EF4A041D56977E422AE0CB4DDC21617B30B9D7E60414CD5670DBC80EF5A6B717,cf04669322d43dfb61acbeaf9e20b85f0c7bf772
invariant_bundle_method_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB-bundle,em_vertical_12p66_n57,earth_moon_l1_quasi_vertical,12p66_n57,earth_moon,traditional_pointwise_eigendecomposition,57,1,real_1d_pointwise_candidate,0.1598143905376293,0.05350273633131393,1.175407947098915e-15,0.2063056335941822,0,6.303409327688104,2.078024731263755,1.707547292503188e-06,1817.942055804784,0.592465631534756,6,0,true,1.443719096123686e-12,pass,1.332267629550188e-15,0.9999999999597484,4.9468535827571e-06,fail,0.07853810000233352,0.0827484130859375,fail,max_invariance_residual_gt_1e-6,B38099E93BB85AD4B97035D667A4AD5E6A74C1805B612EDEABC7AF6497C23EE5,31798631369FBC2D03524E6571535E425289275962E291BCA305EC1538AF0E49,cf04669322d43dfb61acbeaf9e20b85f0c7bf772
invariant_bundle_method_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB-bundle,em_vertical_12p66_n57,earth_moon_l1_quasi_vertical,12p66_n57,earth_moon,ordered_partial_real_schur_tracking,57,1,real_1d_hyperbolic_bundle,6.373404342531289e-08,3.880512509229291e-08,3.684308042179548e-15,1.432821639113513e-10,0,6.31473011309239,2.078003157283354,1.707547292503188e-06,1808.104713098527,0.5920373185058539,0,0,true,1.443719096123686e-12,pass,1.332267629550188e-15,1.000000000033048,4.191253482234504e-12,accepted,0.1881907999995747,2.767936706542969,accepted,,B38099E93BB85AD4B97035D667A4AD5E6A74C1805B612EDEABC7AF6497C23EE5,31798631369FBC2D03524E6571535E425289275962E291BCA305EC1538AF0E49,cf04669322d43dfb61acbeaf9e20b85f0c7bf772
invariant_bundle_method_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB-bundle,em_vertical_12p66_n57,earth_moon_l1_quasi_vertical,12p66_n57,earth_moon,qr_svd_shifted_cocycle_iteration,57,1,real_1d_hyperbolic_bundle,3.890772613996416e-09,3.097140958717446e-09,1.478779333471098e-06,1.432812757329316e-10,0,6.314734608277504,2.078003158066829,2.091309789151873e-06,1808.104713098586,0.5920373185058565,0,4,true,1.443719096123686e-12,pass,1.77635683940025e-15,1.00000000004047,0,accepted,0.3105489999943529,2.707656860351562,accepted,,B38099E93BB85AD4B97035D667A4AD5E6A74C1805B612EDEABC7AF6497C23EE5,31798631369FBC2D03524E6571535E425289275962E291BCA305EC1538AF0E49,cf04669322d43dfb61acbeaf9e20b85f0c7bf772
invariant_bundle_method_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB-bundle,route_h_member_68,earth_moon_route_h_quasi_dro,68,earth_moon,traditional_pointwise_eigendecomposition,45,0,method_exception,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,false,8.697473077851862e-13,pass,nan,nan,nan,not_selected_stage_f,0.002281400003994349,0.0479736328125,fail,RuntimeError: cocycle operator has no unstable hyperbolic spectrum,B38099E93BB85AD4B97035D667A4AD5E6A74C1805B612EDEABC7AF6497C23EE5,69558EAAD7FBFC4F0F610B358B4AFA2393FD57063E9B8D95FB286370A9FEE870,cf04669322d43dfb61acbeaf9e20b85f0c7bf772
invariant_bundle_method_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB-bundle,route_h_member_68,earth_moon_route_h_quasi_dro,68,earth_moon,ordered_partial_real_schur_tracking,45,2,real_2d_complex_pair_invariant_subspace,0.1649902199855227,0.08400044850603358,1.815640554347149e-14,6.19486647904564e-13,0.3415392469156248,24.1261961216242,10.75999310979196,nan,0.9935363874557769,-0.0004396534075421542,0,0,true,8.697473077851862e-13,pass,nan,nan,nan,not_selected_stage_f,0.1405442999966908,1.739069938659668,fail,max_invariance_residual_gt_1e-6,B38099E93BB85AD4B97035D667A4AD5E6A74C1805B612EDEABC7AF6497C23EE5,69558EAAD7FBFC4F0F610B358B4AFA2393FD57063E9B8D95FB286370A9FEE870,cf04669322d43dfb61acbeaf9e20b85f0c7bf772
invariant_bundle_method_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB-bundle,route_h_member_68,earth_moon_route_h_quasi_dro,68,earth_moon,qr_svd_shifted_cocycle_iteration,45,2,real_2d_complex_pair_invariant_subspace,0.8975552238288886,0.4150690968641408,88.73606600613189,5.603658540421554e-13,0.3415392469145699,89.9853968904085,52.06907441317336,nan,0.6529992067343617,-0.02889483344600734,11650,200,false,8.697473077851862e-13,pass,nan,nan,nan,not_selected_stage_f,6.406189900000754,1.70162296295166,fail,qr_iteration_not_converged_at_cap;max_invariance_residual_gt_1e-6,B38099E93BB85AD4B97035D667A4AD5E6A74C1805B612EDEABC7AF6497C23EE5,69558EAAD7FBFC4F0F610B358B4AFA2393FD57063E9B8D95FB286370A9FEE870,cf04669322d43dfb61acbeaf9e20b85f0c7bf772
invariant_bundle_method_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB-bundle,route_h_member_17,earth_moon_route_h_quasi_dro,17,earth_moon,traditional_pointwise_eigendecomposition,45,0,method_exception,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,false,6.34985162744619e-10,pass,nan,nan,nan,not_selected_stage_f,0.001343399999313988,0.0479736328125,fail,RuntimeError: cocycle operator has no unstable hyperbolic spectrum,B38099E93BB85AD4B97035D667A4AD5E6A74C1805B612EDEABC7AF6497C23EE5,94C02C8D16B818F8D8C3D3A3013F6E3ED80FB3E003A2B6F6D55BE34544B5540E,cf04669322d43dfb61acbeaf9e20b85f0c7bf772
invariant_bundle_method_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB-bundle,route_h_member_17,earth_moon_route_h_quasi_dro,17,earth_moon,ordered_partial_real_schur_tracking,45,2,real_2d_complex_pair_invariant_subspace,0.1950707777350608,0.08026423948729842,1.792475347013305e-14,2.282023114012318e-13,0.05208093371039495,55.22083732349967,30.82083779770849,nan,0.9874984011309957,-0.000852947446504794,0,0,true,6.34985162744619e-10,pass,nan,nan,nan,not_selected_stage_f,0.1277351999960956,1.740276336669922,fail,max_invariance_residual_gt_1e-6,B38099E93BB85AD4B97035D667A4AD5E6A74C1805B612EDEABC7AF6497C23EE5,94C02C8D16B818F8D8C3D3A3013F6E3ED80FB3E003A2B6F6D55BE34544B5540E,cf04669322d43dfb61acbeaf9e20b85f0c7bf772
invariant_bundle_method_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB-bundle,route_h_member_17,earth_moon_route_h_quasi_dro,17,earth_moon,qr_svd_shifted_cocycle_iteration,45,2,real_2d_complex_pair_invariant_subspace,0.9790344254954164,0.2960997665924576,89.63728141451102,2.047771051331748e-13,0.05208093371018555,87.94433034271408,56.84042228042294,nan,0.8022698986540767,-0.01493696537787929,10752,200,false,6.34985162744619e-10,pass,nan,nan,nan,not_selected_stage_f,6.304486900000484,1.69964599609375,fail,qr_iteration_not_converged_at_cap;max_invariance_residual_gt_1e-6,B38099E93BB85AD4B97035D667A4AD5E6A74C1805B612EDEABC7AF6497C23EE5,94C02C8D16B818F8D8C3D3A3013F6E3ED80FB3E003A2B6F6D55BE34544B5540E,cf04669322d43dfb61acbeaf9e20b85f0c7bf772
invariant_bundle_method_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB-bundle,route_h_member_32,earth_moon_route_h_quasi_dro,32,earth_moon,traditional_pointwise_eigendecomposition,45,0,method_exception,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,false,2.33358004824678e-12,pass,nan,nan,nan,not_selected_stage_f,0.001041599993186537,0.0479736328125,fail,RuntimeError: cocycle operator has no unstable hyperbolic spectrum,B38099E93BB85AD4B97035D667A4AD5E6A74C1805B612EDEABC7AF6497C23EE5,C586EB087CF38D043939BEB9D8E39D4D5ABF25B0917254BB5079FBA9AF0E31BF,cf04669322d43dfb61acbeaf9e20b85f0c7bf772
invariant_bundle_method_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB-bundle,route_h_member_32,earth_moon_route_h_quasi_dro,32,earth_moon,ordered_partial_real_schur_tracking,45,2,real_2d_complex_pair_invariant_subspace,0.4278835886004915,0.1573241838644295,1.366480165220718e-14,2.900447251910999e-14,0.4569992647280844,87.50500286331791,36.69814769734881,nan,0.6055323264215523,-0.03401153889600045,23,0,true,2.33358004824678e-12,pass,nan,nan,nan,not_selected_stage_f,0.1197973000016646,1.739856719970703,fail,max_invariance_residual_gt_1e-6,B38099E93BB85AD4B97035D667A4AD5E6A74C1805B612EDEABC7AF6497C23EE5,C586EB087CF38D043939BEB9D8E39D4D5ABF25B0917254BB5079FBA9AF0E31BF,cf04669322d43dfb61acbeaf9e20b85f0c7bf772
invariant_bundle_method_comparison_v1,FRESH-20260716T073007Z-2D9EC0DB-bundle,route_h_member_32,earth_moon_route_h_quasi_dro,32,earth_moon,qr_svd_shifted_cocycle_iteration,45,2,real_2d_complex_pair_invariant_subspace,0.9298896769453022,0.3376333640407455,86.62443827359714,1.523262841297828e-14,0.4569992647280705,89.06284203497917,58.23740038872926,nan,0.6521827932657239,-0.0289796531818122,10963,200,false,2.33358004824678e-12,pass,nan,nan,nan,not_selected_stage_f,6.342200699997193,1.698649406433105,fail,qr_iteration_not_converged_at_cap;max_invariance_residual_gt_1e-6,B38099E93BB85AD4B97035D667A4AD5E6A74C1805B612EDEABC7AF6497C23EE5,C586EB087CF38D043939BEB9D8E39D4D5ABF25B0917254BB5079FBA9AF0E31BF,cf04669322d43dfb61acbeaf9e20b85f0c7bf772
