theta0_index,theta1_index,theta0_deg,theta1_deg,periapsis_radius_km,periapsis_time_days,selected_half_manifold_sign,jacobi_drift
19,7,222.0,157.5,11830.17116191411,-311.65841214193574,1.0,4.9461768014680274e-11
19,8,222.0,180.0,11830.440730076354,-311.65843459717416,1.0,4.971756339955391e-11
19,9,222.0,202.5,11830.600873006828,-311.65845956538686,1.0,4.96473973043976e-11
19,10,222.0,225.0,11830.627338794053,-311.6584833137092,1.0,4.9608761543140645e-11
19,11,222.0,247.5,11830.516890943865,-311.65850264358534,1.0,4.977174228315562e-11
19,12,222.0,270.0,11830.28562407364,-311.65851423331435,1.0,4.971090206140616e-11
19,13,222.0,292.5,11829.967797787473,-311.6585158188286,1.0,4.948574883201218e-11
19,14,222.0,315.0,11829.613606241634,-311.6585081084834,1.0,4.99844610146738e-11
19,15,222.0,337.5,11829.27613201272,-311.6584918342962,1.0,5.005862391271876e-11
20,0,223.0,0.0,10968.66079688439,-311.67733906553735,1.0,1.4507950396591696e-11
20,1,223.0,22.5,10968.488394777383,-311.6773148675188,1.0,1.4712675522332574e-11
20,2,223.0,45.0,10968.444497502669,-311.6772922560942,1.0,1.4869439013409647e-11
20,3,223.0,67.5,10968.534394470058,-311.6772738859879,1.0,1.4316992036356169e-11
20,4,223.0,90.0,10968.744132692545,-311.6772624025238,1.0,1.4579004670167706e-11
20,5,223.0,112.5,10969.042417436895,-311.67725991273807,1.0,1.4361845046551025e-11
20,6,223.0,135.0,10969.383883747796,-311.67726682087766,1.0,1.4483969579259792e-11
20,7,223.0,157.5,10969.716776682086,-311.6772822051536,1.0,1.4507950396591696e-11
20,8,223.0,180.0,10969.989567408984,-311.67730324375265,1.0,1.4314327501097068e-11
20,9,223.0,202.5,10970.161057233787,-311.67732692200315,1.0,1.4778400725390384e-11
20,10,223.0,225.0,10970.205368981957,-311.67734976625775,1.0,1.4242829138311208e-11
20,11,223.0,247.5,10970.11599478313,-311.677368433782,1.0,1.4136691817157043e-11
20,12,223.0,270.0,10969.906172124702,-311.6773798735352,1.0,1.4447110174842237e-11
20,13,223.0,292.5,10969.607266269175,-311.6773820161012,1.0,1.4368950473908626e-11
20,14,223.0,315.0,10969.265729281109,-311.6773750695042,1.0,1.4549694782317601e-11
20,15,223.0,337.5,10968.93361763372,-311.67736012518805,1.0,1.4374279544426827e-11
21,0,224.0,0.0,10174.5905011339,-311.69823102145006,1.0,8.670841822322473e-12
21,1,224.0,22.5,10174.408612963935,-311.69820877930965,1.0,8.835598919176846e-12
21,2,224.0,45.0,10174.34631966282,-311.6981864632859,1.0,8.606448886894214e-12
21,3,224.0,67.5,10174.415585214945,-311.6981689889627,1.0,8.944400775590111e-12
21,4,224.0,90.0,10174.603534204978,-311.69815759038306,1.0,8.754774682984134e-12
21,5,224.0,112.5,10174.882963130418,-311.6981548647917,1.0,9.046985383065476e-12
21,6,224.0,135.0,10175.210921480962,-311.6981609752402,1.0,9.333422923418766e-12
21,7,224.0,157.5,10175.537624790335,-311.6981750793281,1.0,9.016787316795671e-12
21,8,224.0,180.0,10175.813011509137,-311.6981948320624,1.0,8.743672452737883e-12
21,9,224.0,202.5,10175.995143042866,-311.69821721887075,1.0,9.110046050864185e-12
21,10,224.0,225.0,10176.056640313544,-311.69823904587463,1.0,8.708145315949878e-12
21,11,224.0,247.5,10175.988407544599,-311.6982571537551,1.0,8.676614982050523e-12
21,12,224.0,270.0,10175.800173674557,-311.698268382224,1.0,9.07585118170573e-12
21,13,224.0,292.5,10175.520456506296,-311.69827093570717,1.0,8.733014311701481e-12
21,14,224.0,315.0,10175.192681221539,-311.6982649392282,1.0,8.711698029628678e-12
21,15,224.0,337.5,10174.866757453996,-311.6982513105127,1.0,8.629097436596567e-12
22,0,225.0,0.0,9446.55871783967,-311.7211909124042,1.0,9.64339719189411e-12
22,1,225.0,22.5,9446.365625622511,-311.72116911404805,1.0,9.43689570931383e-12
22,2,225.0,45.0,9446.287797641186,-311.72114854918544,1.0,9.36051236521962e-12
22,3,225.0,67.5,9446.335581058132,-311.7211313477049,1.0,9.230838315943402e-12
22,4,225.0,90.0,9446.502288014972,-311.7211205193939,1.0,1.0119016735643527e-11
22,5,225.0,112.5,9446.761796959336,-311.7211172169969,1.0,9.50217682316179e-12
22,6,225.0,135.0,9447.075733594973,-311.7211226982269,1.0,9.79216707719388e-12
22,7,225.0,157.5,9447.39522285853,-311.72113540728304,1.0,9.590994665131802e-12
22,8,225.0,180.0,9447.672684706895,-311.7211541159292,1.0,9.423573033018329e-12
22,9,225.0,202.5,9447.864711952372,-311.7211751992626,1.0,9.64828217320246e-12
22,10,225.0,225.0,9447.942773177278,-311.72119591729694,1.0,9.121148281110436e-12
22,11,225.0,247.5,9447.895408536355,-311.72121339946256,1.0,9.35918009759007e-12
22,12,225.0,270.0,9447.72911584139,-311.7212245083674,1.0,9.43556344168428e-12
22,13,225.0,292.5,9447.468927226273,-311.7212273622178,1.0,9.343636975245317e-12
22,14,225.0,315.0,9447.15521085656,-311.7212220301879,1.0,9.610534590365205e-12
22,15,225.0,337.5,9446.83575206746,-311.72120934017096,1.0,9.344081064455168e-12
23,0,226.0,0.0,8784.33776123444,-311.74625934508066,1.0,6.128786367298744e-11
23,1,226.0,22.5,8784.135523100835,-311.74623878018446,1.0,6.163203281062124e-11
23,2,226.0,45.0,8784.041732472451,-311.7462194157116,1.0,6.074873937222947e-11
23,3,226.0,67.5,8784.068881796507,-311.7462028906236,1.0,6.155831400178613e-11
23,4,226.0,90.0,8784.213138119809,-311.74619194071914,1.0,6.125411289303884e-11
23,5,226.0,112.5,8784.452808027836,-311.74618842868284,1.0,6.126654739091464e-11
23,6,226.0,135.0,8784.75201637798,-311.7461933371044,1.0,6.147171660586537e-11
23,7,226.0,157.5,8785.063949917581,-311.746204993318,1.0,6.182920841979467e-11
23,8,226.0,180.0,8785.341898579816,-311.7462221939606,1.0,6.114886375030437e-11
23,9,226.0,202.5,8785.54316034779,-311.7462420378521,1.0,6.116973594316732e-11
23,10,226.0,225.0,8785.637331926982,-311.74626167878483,1.0,6.150369102897457e-11
23,11,226.0,247.5,8785.610579413667,-311.7462784958469,1.0,6.105915772991466e-11
23,12,226.0,270.0,8785.466207180001,-311.7462893652623,1.0,6.144595943169406e-11
23,13,226.0,292.5,8785.225760871685,-311.7462923131612,1.0,6.09956529729061e-11
23,14,226.0,315.0,8784.927273514562,-311.74628793619684,1.0,6.137490515811805e-11
23,15,226.0,337.5,8784.615609251632,-311.7462764764122,1.0,6.16866557834328e-11
24,0,227.0,0.0,8187.71591484222,-311.773474430333,1.0,9.602096895378054e-12
24,1,227.0,22.5,8187.506055364874,-311.77345569692943,1.0,9.463541061904834e-12
24,2,227.0,45.0,8187.395981570551,-311.77343685785036,1.0,9.400924483315976e-12
24,3,227.0,67.5,8187.403326723083,-311.77342149491864,1.0,9.767298081442277e-12
24,4,227.0,90.0,8187.525256268036,-311.77341054896476,1.0,9.189093930217496e-12
24,5,227.0,112.5,8187.744942897573,-311.7734070988911,1.0,9.392042699118974e-12
24,6,227.0,135.0,8188.0280513397765,-311.77341094368194,1.0,9.64739399478276e-12
24,7,227.0,157.5,8188.331545165956,-311.77342154976895,1.0,9.098943820617933e-12
24,8,227.0,180.0,8188.6095491968945,-311.7734375704791,1.0,9.50084455553224e-12
24,9,227.0,202.5,8188.8191528783545,-311.7734560898802,1.0,9.339196083146817e-12
24,10,227.0,225.0,8188.928923279085,-311.77347467845215,1.0,9.336531547887716e-12
24,11,227.0,247.5,8188.92236167675,-311.77349068029747,1.0,9.068301665138279e-12
24,12,227.0,270.0,8188.800047941469,-311.7735013178981,1.0,9.670930722904814e-12
24,13,227.0,292.5,8188.580288987203,-311.77350471478354,1.0,9.795719790872681e-12
24,14,227.0,315.0,8188.297197831623,-311.773500887514,1.0,9.586109683823452e-12
24,15,227.0,337.5,8187.99405161752,-311.7734905638072,1.0,1.0025313912365164e-11
25,0,228.0,0.0,7656.499554624029,-311.80287211550853,1.0,9.212630658339549e-12
25,1,228.0,22.5,7656.281641473763,-311.8028542241683,1.0,9.057199434892027e-12
25,2,228.0,45.0,7656.157202274739,-311.80283700116036,1.0,9.667822098435863e-12
25,3,228.0,67.5,7656.14404858283,-311.80282203053144,1.0,8.908429549592256e-12
25,4,228.0,90.0,7656.244297134136,-311.80281169610896,1.0,1.021538409418099e-11
25,5,228.0,112.5,7656.4428247784335,-311.80280769727733,1.0,9.345413332084718e-12
25,6,228.0,135.0,7656.7096382789505,-311.8028108532018,1.0,9.78417347141658e-12
25,7,228.0,157.5,7657.004203172604,-311.80282076074633,1.0,9.413803070401627e-12
25,8,228.0,180.0,7657.280982786887,-311.80283527742847,1.0,9.088729768791382e-12
25,9,228.0,202.5,7657.49831307695,-311.8028526281018,1.0,9.116263299802085e-12
25,10,228.0,225.0,7657.623068276049,-311.80287013663656,1.0,9.557687974393048e-12
25,11,228.0,247.5,7657.636324847217,-311.80288520202686,1.0,9.225953334635051e-12
25,12,228.0,270.0,7657.5362753465815,-311.8028957236555,1.0,9.604761430637154e-12
25,13,228.0,292.5,7657.337298738347,-311.80289931720256,1.0,1.0251799409388695e-11
25,14,228.0,315.0,7657.070307949406,-311.8028960029652,1.0,9.536371692320245e-12
25,15,228.0,337.5,7656.7764568574,-311.80288674940437,1.0,9.07940389538453e-12
26,0,229.0,0.0,7190.512906661034,-311.83448437331754,1.0,7.351008690648086e-12
26,1,229.0,22.5,7190.288257078685,-311.83446772282474,1.0,6.813660746729511e-12
26,2,229.0,45.0,7190.149343331613,-311.83445151609476,1.0,7.914557897947816e-12
26,3,229.0,67.5,7190.116494940981,-311.83443736198575,1.0,7.291056647318328e-12
26,4,229.0,90.0,7190.194756227837,-311.83442746102384,1.0,7.999823026239028e-12
26,5,229.0,112.5,7190.372340124458,-311.83442345327046,1.0,6.898037696601023e-12
26,6,229.0,135.0,7190.622269736214,-311.8344260088774,1.0,7.363443188523888e-12
26,7,229.0,157.5,7190.9065216632625,-311.8344347651425,1.0,7.692957382232635e-12
26,8,229.0,180.0,7191.181498979548,-311.83444805081695,1.0,7.287948022849378e-12
26,9,229.0,202.5,7191.4056425885565,-311.8344641631918,1.0,7.810196933633051e-12
26,10,229.0,225.0,7191.544608503248,-311.83448041969683,1.0,7.126299550463955e-12
26,11,229.0,247.5,7191.577874288779,-311.8344950116172,1.0,6.730616064487549e-12
26,12,229.0,270.0,7191.499526789954,-311.83450482709617,1.0,6.7763572531021055e-12
26,13,229.0,292.5,7191.321648981123,-311.83450853354293,1.0,6.979306022003584e-12
26,14,229.0,315.0,7191.071834604457,-311.83450610390736,1.0,7.252864975271223e-12
26,15,229.0,337.5,7190.78793793981,-311.8344977205743,1.0,6.973532862275533e-12
27,0,230.0,0.0,6789.602199734853,-311.8683409905084,1.0,1.432631790976302e-11
27,1,230.0,22.5,6789.371858141136,-311.8683258262965,1.0,1.3808509891077847e-11
27,2,230.0,45.0,6789.219134362161,-311.86831064118104,1.0,1.3206324922521162e-11
27,3,230.0,67.5,6789.167215920915,-311.86829767039904,1.0,1.3572698520647464e-11
27,4,230.0,90.0,6789.223310371084,-311.8682880331341,1.0,1.4277912185889363e-11
27,5,230.0,112.5,6789.379389169287,-311.86828382362893,1.0,1.3666401343925827e-11
27,6,230.0,135.0,6789.611794922339,-311.8682858087256,1.0,1.3889778216480408e-11
27,7,230.0,157.5,6789.884975745384,-311.8682934760433,1.0,1.361444290637337e-11
27,8,230.0,180.0,6790.15746281732,-311.8683058059743,1.0,1.347322253764105e-11
27,9,230.0,202.5,6790.387419222922,-311.8683204887829,1.0,1.4304557538480367e-11
27,10,230.0,225.0,6790.540123956572,-311.86833564433795,1.0,1.3608669746645319e-11
27,11,230.0,247.5,6790.592565801042,-311.86834925743403,1.0,1.376010416720419e-11
27,12,230.0,270.0,6790.536394106479,-311.86835880514326,1.0,1.510302993779078e-11
27,13,230.0,292.5,6790.380052567369,-311.8683627000863,1.0,1.3859136061000754e-11
27,14,230.0,315.0,6790.147527883393,-311.8683605750599,1.0,1.4456436048249088e-11
27,15,230.0,337.5,6789.87478055554,-311.8683534409337,1.0,1.404654170755748e-11
28,0,231.0,0.0,6453.637429939061,-311.9044700523724,1.0,5.377920331284258e-12
28,1,231.0,22.5,6453.4021068077955,-311.90445625430465,1.0,5.220712750997336e-12
28,2,231.0,45.0,6453.2362196406075,-311.9044420266648,1.0,5.796252366963017e-12
28,3,231.0,67.5,6453.165069160501,-311.9044296051199,1.0,4.75042227776612e-12
28,4,231.0,90.0,6453.199260105779,-311.90442054419054,1.0,6.327827151153542e-12
28,5,231.0,112.5,6453.3336689489315,-311.90441634298264,1.0,3.737010700888277e-12
28,6,231.0,135.0,6453.548012882325,-311.9044179058931,1.0,5.3588244952607056e-12
28,7,231.0,157.5,6453.809369498473,-311.9044245622365,1.0,4.767297667740422e-12
28,8,231.0,180.0,6454.078077190316,-311.9044354875641,1.0,4.0527581290916714e-12
28,9,231.0,202.5,6454.313241125296,-311.90444903988333,1.0,5.690115045808852e-12
28,10,231.0,225.0,6454.479015150842,-311.90446309201036,1.0,4.950262422198648e-12
28,11,231.0,247.5,6454.5503171768705,-311.9044757368357,1.0,5.8055782403698686e-12
28,12,231.0,270.0,6454.516204566405,-311.9044849197577,1.0,5.413003378862413e-12
28,13,231.0,292.5,6454.381662658811,-311.904488933154,1.0,5.505818023721076e-12
28,14,231.0,315.0,6454.167318035057,-311.9044873770836,1.0,5.579092743346337e-12
28,15,231.0,337.5,6453.9061466348985,-311.90448099697494,1.0,5.8832938520936295e-12
29,0,232.0,0.0,6182.512478832426,-311.9428961590972,1.0,1.4104273304837989e-12
29,1,232.0,22.5,6182.2727983426985,-311.94288332497626,1.0,2.1258550475522497e-12
29,2,232.0,45.0,6182.094615775642,-311.94287029857514,1.0,2.1826984664130578e-12
29,3,232.0,67.5,6182.004839468973,-311.942858655325,1.0,2.034372670323137e-12
29,4,232.0,90.0,6182.017188449861,-311.94285026505247,1.0,1.6786572132332367e-12
29,5,232.0,112.5,6182.129584761262,-311.9428460321801,1.0,1.9095836023552692e-12
29,6,232.0,135.0,6182.32513718589,-311.94284701144403,1.0,1.2261303083960229e-12
29,7,232.0,157.5,6182.573926134694,-311.9428527733328,1.0,3.2152058793144533e-12
29,8,232.0,180.0,6182.838162815131,-311.9428626028413,1.0,1.3580248037214915e-12
29,9,232.0,202.5,6183.07751191501,-311.9428748035842,1.0,3.164135620181696e-12
29,10,232.0,225.0,6183.255613969985,-311.9428876688377,1.0,1.9486634528220748e-12
29,11,232.0,247.5,6183.345477191992,-311.9428994723722,1.0,2.006395050102583e-12
29,12,232.0,270.0,6183.3332887610595,-311.94290817032,1.0,1.2359002710127243e-12
29,13,232.0,292.5,6183.2207237061875,-311.9429120984691,1.0,2.2253310305586638e-12
29,14,232.0,315.0,6183.025201335754,-311.94291118546664,1.0,1.8167689574966062e-12
29,15,232.0,337.5,6182.776431667845,-311.9429054625788,1.0,2.0907719999740948e-12
30,0,233.0,0.0,5976.147830850664,-311.9836414641127,1.0,1.765831925126804e-11
30,1,233.0,22.5,5975.9050363061015,-311.9836303075619,1.0,3.650413304967515e-12
30,2,233.0,45.0,5975.71529200532,-311.98361857467876,1.0,4.53770354624794e-12
30,3,233.0,67.5,5975.607439997662,-311.9836079397763,1.0,4.169553591282238e-12
30,4,233.0,90.0,5975.597852387388,-311.98359990151357,1.0,2.9944935420189722e-12
30,5,233.0,112.5,5975.688012686595,-311.98359574343107,1.0,3.735234344048877e-12
30,6,233.0,135.0,5975.864203403018,-311.9835961172301,1.0,4.579892021183696e-12
30,7,233.0,157.5,5976.099673806862,-311.9836011486339,1.0,1.793276638295538e-11
30,8,233.0,180.0,5976.358454354142,-311.98360976048053,1.0,1.744426825212031e-11
30,9,233.0,202.5,5976.601190343381,-311.9836207514692,1.0,1.7901680138265874e-11
30,10,233.0,225.0,5976.790871581704,-311.9836323088591,1.0,1.7550849662484325e-11
30,11,233.0,247.5,5976.898834288516,-311.98364322255657,1.0,1.7362555837507898e-11
30,12,233.0,270.0,5976.908499796507,-311.98365146760455,1.0,1.6968648708370893e-11
30,13,233.0,292.5,5976.818247123847,-311.98365540460793,1.0,1.873345922831504e-11
30,14,233.0,315.0,5976.641956077191,-311.98365478846335,1.0,1.8473222951342905e-11
30,15,233.0,337.5,5976.406670298261,-311.9836502344359,1.0,1.8041568239368644e-11
31,0,234.0,0.0,5834.492753380873,-312.0267281076981,1.0,4.622080496119452e-12
31,1,234.0,22.5,5834.247544222346,-312.02671833905083,1.0,4.118483332149481e-12
31,2,234.0,45.0,5834.046812883285,-312.0267074006648,1.0,4.7699622029995226e-12
31,3,234.0,67.5,5833.921288640201,-312.02669765049916,1.0,8.307132759455271e-12
31,4,234.0,90.0,5833.88996372434,-312.0266900987506,1.0,9.473755113731386e-12
31,5,234.0,112.5,5833.957673652692,-312.02668616170234,1.0,8.483436175765746e-12
31,6,234.0,135.0,5834.114066392449,-312.0266862568397,1.0,4.449329793487777e-12
31,7,234.0,157.5,5834.335297881591,-312.026690223137,1.0,4.369393735714766e-12
31,8,234.0,180.0,5834.5877813517145,-312.02669783597673,1.0,4.311218049224408e-12
31,9,234.0,202.5,5834.832980366302,-312.02670753975644,1.0,4.637623618464204e-12
31,10,234.0,225.0,5835.033586778096,-312.0267179489613,1.0,4.641176332143004e-12
31,11,234.0,247.5,5835.159181672087,-312.0267279761894,1.0,4.851230528402084e-12
31,12,234.0,270.0,5835.190502640818,-312.02673552279515,1.0,4.286349053472804e-12
31,13,234.0,292.5,5835.122737632393,-312.02673925972766,1.0,4.363620575986715e-12
31,14,234.0,315.0,5834.96639082826,-312.02673937393666,1.0,4.489297822374283e-12
31,15,234.0,337.5,5834.745198306879,-312.0267355741974,1.0,5.8832938520936295e-12
32,0,235.0,0.0,5757.52471904078,-312.07217431578675,1.0,6.2096994213334256e-12
32,1,235.0,22.5,5757.277892662727,-312.07216529643097,1.0,6.16751094639767e-12
32,2,235.0,45.0,5757.0671386269605,-312.07215610703275,1.0,6.971312416226283e-12
32,3,235.0,67.5,5756.924458230948,-312.072147329008,1.0,6.7768013423119555e-12
32,4,235.0,90.0,5756.871589911095,-312.0721404664978,1.0,6.66622312905929e-12
32,5,235.0,112.5,5756.916567753265,-312.0721364162193,1.0,5.333955499509102e-12
32,6,235.0,135.0,5757.052575393538,-312.0721360906736,1.0,6.656897255652439e-12
32,7,235.0,157.5,5757.258883514088,-312.0721392952865,1.0,6.45128395149186e-12
32,8,235.0,180.0,5757.504113390988,-312.07214583173993,1.0,5.876632513945879e-12
32,9,235.0,202.5,5757.750877851201,-312.07215418528983,1.0,6.753264614189902e-12
32,10,235.0,225.0,5757.961648899744,-312.0721634869437,1.0,6.413092279444754e-12
32,11,235.0,247.5,5758.1043580581445,-312.0721725251033,1.0,7.253309064481073e-12
32,12,235.0,270.0,5758.157248240005,-312.072179624074,1.0,7.439826532618099e-12
32,13,235.0,292.5,5758.112224964145,-312.07218327924215,1.0,7.283951219960727e-12
32,14,235.0,315.0,5757.976204920244,-312.0721835388545,1.0,5.8975047068088315e-12
32,15,235.0,337.5,5757.769895526934,-312.07218034650066,1.0,6.80877576542116e-12
33,0,236.0,0.0,5745.251922927245,-312.11999711566824,1.0,6.618261494395483e-12
33,1,236.0,22.5,5745.004494111776,-312.11998975059686,1.0,6.723954726339798e-12
33,2,236.0,45.0,5744.784363833474,-312.1199815782865,1.0,7.267964008406125e-12
33,3,236.0,67.5,5744.625053038552,-312.1199736370924,1.0,7.600142737373972e-12
33,4,236.0,90.0,5744.550800354771,-312.1199674524476,1.0,5.291767024573346e-12
33,5,236.0,112.5,5744.572922908693,-312.1199636916295,1.0,6.980194200423284e-12
33,6,236.0,135.0,5744.688052105517,-312.1199629666404,1.0,7.329692408575283e-12
33,7,236.0,157.5,5744.8786580483775,-312.11996546962604,1.0,6.644018668566787e-12
33,8,236.0,180.0,5745.115729039425,-312.11997069465866,1.0,6.1031180109694105e-12
33,9,236.0,202.5,5745.363169945632,-312.1199779085988,1.0,6.819877995667412e-12
33,10,236.0,225.0,5745.583309998272,-312.1199859914173,1.0,7.013944980371889e-12
33,11,236.0,247.5,5745.742615840319,-312.1199941030597,1.0,7.37632177560954e-12
33,12,236.0,270.0,5745.816860093207,-312.12000043721434,1.0,5.971667604853792e-12
33,13,236.0,292.5,5745.79473612774,-312.12000411292036,1.0,7.251088618431822e-12
33,14,236.0,315.0,5745.679610070418,-312.1200046428505,1.0,6.7625904875967535e-12
33,15,236.0,337.5,5745.488987586036,-312.12000244011983,1.0,7.098321930243401e-12
34,0,237.0,0.0,5797.713934303257,-312.17021248724103,1.0,1.049649256401608e-11
34,1,237.0,22.5,5797.466792808437,-312.17020629035227,1.0,9.895195773879095e-12
34,2,237.0,45.0,5797.238096557063,-312.17019934141564,1.0,9.107381515605084e-12
34,3,237.0,67.5,5797.062661653172,-312.17019269648335,1.0,1.1482814699093069e-11
34,4,237.0,90.0,5796.967275931848,-312.17018695544004,1.0,1.0258460747536446e-11
34,5,237.0,112.5,5796.96638419018,-312.1701833881222,1.0,8.996359213142568e-12
34,6,237.0,135.0,5797.06015012383,-312.17018239989034,1.0,1.0693224083979658e-11
34,7,237.0,157.5,5797.234282278852,-312.1701842321569,1.0,1.1893597218204377e-11
34,8,237.0,180.0,5797.462308154942,-312.1701884162987,1.0,1.1247891507082386e-11
34,9,237.0,202.5,5797.709502329411,-312.1701943676402,1.0,1.1044498648971057e-11
34,10,237.0,225.0,5797.938227645096,-312.1702011962998,1.0,9.992007221626409e-12
34,11,237.0,247.5,5798.113586734112,-312.1702082472144,1.0,1.0668355088228054e-11
34,12,237.0,270.0,5798.208979064003,-312.17021394787724,1.0,1.1619150086517038e-11
34,13,237.0,292.5,5798.209888135933,-312.17021739994306,1.0,1.1012968315071703e-11
34,14,237.0,315.0,5798.116125417472,-312.1702183424515,1.0,1.1241674258144485e-11
34,15,237.0,337.5,5797.94191409903,-312.17021690163597,1.0,1.063904520037795e-11
35,0,238.0,0.0,5914.982565212173,-312.2228344913454,1.0,1.6628032284415895e-11
35,1,238.0,22.5,5914.736596763704,-312.2228296287808,1.0,1.603028820795771e-11
35,2,238.0,45.0,5914.500187175856,-312.2228237813699,1.0,1.6428636229193216e-11
35,3,238.0,67.5,5914.309246041185,-312.2228180714554,1.0,1.7221779557985428e-11
35,4,238.0,90.0,5914.192837420551,-312.22281338159513,1.0,1.5714984868964166e-11
35,5,238.0,112.5,5914.168938608735,-312.22280968598056,1.0,1.6712409234287406e-11
35,6,238.0,135.0,5914.240845872186,-312.22280854274993,1.0,1.630207080438595e-11
35,7,238.0,157.5,5914.397759071371,-312.2228097026225,1.0,1.5842882561400984e-11
35,8,238.0,180.0,5914.6158376869635,-312.22281285132567,1.0,1.610933608731102e-11
35,9,238.0,202.5,5914.861867219409,-312.222817550223,1.0,1.681987882307112e-11
35,10,238.0,225.0,5915.098360147502,-312.22282317260505,1.0,1.6468604258079722e-11
35,11,238.0,247.5,5915.289224130749,-312.22282911590503,1.0,1.5941026276777848e-11
35,12,238.0,270.0,5915.405448727074,-312.22283433671595,1.0,1.5439649558857127e-11
35,13,238.0,292.5,5915.429539144926,-312.2228374631125,1.0,1.658939652315894e-11
35,14,238.0,315.0,5915.357583047516,-312.2228387317568,1.0,1.4928946967529555e-11
35,15,238.0,337.5,5915.200582782606,-312.2228378145836,1.0,1.6635581800983346e-11
36,0,239.0,0.0,6097.16274500015,-312.27787599573253,1.0,1.1949108369435635e-11
36,1,239.0,22.5,6096.919206224714,-312.2778717416659,1.0,1.113686920461987e-11
36,2,239.0,45.0,6096.675600627764,-312.2778676984942,1.0,1.2189360631964519e-11
36,3,239.0,67.5,6096.469785068192,-312.2778629322206,1.0,1.2390977133236447e-11
36,4,239.0,90.0,6096.332826117396,-312.27785870276193,1.0,1.2026379891949546e-11
36,5,239.0,112.5,6096.285685950399,-312.27785543097406,1.0,1.1497913732227971e-11
36,6,239.0,135.0,6096.33531507086,-312.277854070868,1.0,1.198818821990244e-11
36,7,239.0,157.5,6096.474339805606,-312.27785446675415,1.0,1.191491350027718e-11
36,8,239.0,180.0,6096.681517142467,-312.2778567161307,1.0,1.2025491713529846e-11
36,9,239.0,202.5,6096.925449320941,-312.27786018826555,1.0,1.17030829471787e-11
36,10,239.0,225.0,6097.168850051936,-312.2778646543134,1.0,1.1876721828230075e-11
36,11,239.0,247.5,6097.37452443458,-312.2778697119864,1.0,1.0738077094174514e-11
36,12,239.0,270.0,6097.511468413052,-312.2778739700038,1.0,1.1534773136645526e-11
36,13,239.0,292.5,6097.558788756282,-312.27787687099396,1.0,1.2425172002394902e-11
36,14,239.0,315.0,6097.5091068189895,-312.2778783257671,1.0,1.163114049518299e-11
36,15,239.0,337.5,6097.369946611797,-312.277878194978,1.0,1.3309797708416227e-11
37,0,240.0,0.0,6344.393560145798,-312.33534816848197,1.0,1.0808687278540674e-11
37,1,240.0,22.5,6344.152961337991,-312.3353454575046,1.0,1.092415047310169e-11
37,2,240.0,45.0,6343.903471662692,-312.3353422331698,1.0,1.1302958569103794e-11
37,3,240.0,67.5,6343.683130408741,-312.33533889779505,1.0,1.1456169346502065e-11
37,4,240.0,90.0,6343.525994969259,-312.33533517214806,1.0,1.1446399383885364e-11
37,5,240.0,112.5,6343.45556463424,-312.3353322723083,1.0,1.0579093157048192e-11
37,6,240.0,135.0,6343.482670480577,-312.3353304742849,1.0,1.0826894936144527e-11
37,7,240.0,157.5,6343.602983435005,-312.33533036433084,1.0,1.071054356316381e-11
37,8,240.0,180.0,6343.798426209298,-312.33533159338634,1.0,1.106847946630296e-11
37,9,240.0,202.5,6344.039283921681,-312.3353339137856,1.0,1.1379341913198004e-11
37,10,240.0,225.0,6344.288756491013,-312.3353371727407,1.0,1.1613821015998838e-11
37,11,240.0,247.5,6344.508786910797,-312.33534099048893,1.0,1.0810019546170224e-11
37,12,240.0,270.0,6344.6659131454835,-312.33534473000515,1.0,1.1301182212264393e-11
37,13,240.0,292.5,6344.73654607133,-312.3353473131835,1.0,1.0742962075482865e-11
37,14,240.0,315.0,6344.709632349661,-312.3353488078882,1.0,1.1323830761966747e-11
37,15,240.0,337.5,6344.589001590936,-312.33534939944803,1.0,1.0549783269198088e-11
38,0,241.0,0.0,6656.848364168237,-312.39526173838476,1.0,1.0011547146859812e-10
38,1,241.0,22.5,6656.611719618764,-312.39526034289486,1.0,9.993161853572019e-11
38,2,241.0,45.0,6656.357199466207,-312.395258107519,1.0,9.96132065722577e-11
38,3,241.0,67.5,6656.123451497167,-312.39525549561665,1.0,1.0018208485007563e-10
38,4,241.0,90.0,6655.94614350253,-312.39525280248625,1.0,1.0020029250767948e-10
38,5,241.0,112.5,6655.852396534611,-312.39525028077855,1.0,1.0120615456798987e-10
38,6,241.0,135.0,6655.856331676114,-312.39524850202145,1.0,1.007069982961184e-10
38,7,241.0,157.5,6655.957335425735,-312.3952477562077,1.0,1.0025447139128119e-10
38,8,241.0,180.0,6656.1401953968125,-312.3952479546182,1.0,9.918510457396224e-11
38,9,241.0,202.5,6656.377026951169,-312.3952491237083,1.0,1.0036149689085505e-10
38,10,241.0,225.0,6656.631734155403,-312.3952511346245,1.0,9.945422263513137e-11
38,11,241.0,247.5,6656.865277760945,-312.3952540040537,1.0,9.965983593929195e-11
38,12,241.0,270.0,6657.04240832433,-312.395256916593,1.0,1.0081890877700062e-10
38,13,241.0,292.5,6657.136338172395,-312.3952592077287,1.0,1.0030110075831544e-10
38,14,241.0,315.0,6657.13241486545,-312.39526096509593,1.0,1.0052936261217837e-10
38,15,241.0,337.5,6657.031222292551,-312.3952619393364,1.0,1.0048673004803277e-10
