source_case_id,source_max_abs_z_km,source_mapping_time_days,source_rho,target_mapping_time_days,projection_mode,converged,accepted,projected_max_abs_z_km,projected_rho,mean_jacobi,map_residual_norm,curve_jacobi_span,one_map_phase_return_error,ten_return_jacobi_span,amplitude_loss_km,state_distance_from_free_time_source,failure_reason,interpretation
bounded_01_E_amplitude_monitor_large_step,10530.59578289068,14.76784774860394,1.44395965358976,14.74932760227518,first_gt_10500_fixed_T_fixed_mean_jacobi_free_rho,False,False,11260.3774073075,1.446470162574504,2.922132322952623,0.003183144472324563,4.202137698250397e-05,0.003036146583461682,2.664535259100376e-15,-729.7816244168189,0.00114893384345567,maximum iterations reached,projection failed; diagnostic free-time branch cannot directly serve as constant-mapping-time reproduction
bounded_05_E_amplitude_monitor_large_step,11107.54149221647,14.80556377691894,1.443708620764216,14.74932760227518,first_gt_11000_fixed_T_fixed_mean_jacobi_free_rho,False,False,14216.51737036844,1.457000926174835,2.921807072466138,0.0086721521025836,0.0004517468991371842,0.007771542389231068,2.664535259100376e-15,-3108.975878151963,0.006398103948617094,maximum iterations reached,projection failed; diagnostic free-time branch cannot directly serve as constant-mapping-time reproduction
bounded_05_E_amplitude_monitor_large_step,11107.54149221647,14.80556377691894,1.443708620764216,14.74932760227518,highest_fixed_T_fixed_mean_jacobi_free_rho,False,False,14216.51737036844,1.457000926174835,2.921807072466138,0.0086721521025836,0.0004517468991371842,0.007771542389231068,2.664535259100376e-15,-3108.975878151963,0.006398103948617094,maximum iterations reached,projection failed; diagnostic free-time branch cannot directly serve as constant-mapping-time reproduction
