mode,panel,sample,epoch_utc,phase_deg,time_days,x_sun_moon_km,y_sun_moon_km,z_sun_moon_km,earth_moon_distance_km,sun_moon_distance_km,lunar_eclipse,earth_occultation,cr3bp_jacobi_span,frame_orthogonality_error,eclipse_duration_hours,earth_occultation_hours,minimum_shadow_clearance_km
phase,0,335,2020-06-15T00:00:00Z,0,137.6330013025678,-49204.88944660909,-91490.05453554585,-6188.773497242659,406386.9661569445,148925713.8856831,0,0,4.440892098500626e-15,4.440892098500626e-16,0,0,800.8526957418517
phase,0,336,2020-06-15T00:00:00Z,0,138.0438460825755,-53319.40400302966,-84438.35132958606,-7273.809399187456,406371.6465802261,148914316.0892775,0,0,4.440892098500626e-15,4.440892098500626e-16,0,0,800.8526957418517
phase,0,337,2020-06-15T00:00:00Z,0,138.4546908625832,-57544.18427891048,-76001.48724310417,-8326.026091018648,406246.3219499414,148900466.9430665,0,0,4.440892098500626e-15,4.440892098500626e-16,0,0,800.8526957418517
phase,0,338,2020-06-15T00:00:00Z,0,138.8655356425908,-61880.54289048845,-66324.00570533694,-9326.730113571972,406013.2766351227,148884151.1709973,0,0,4.440892098500626e-15,4.440892098500626e-16,0,0,800.8526957418517
phase,0,339,2020-06-15T00:00:00Z,0,139.2763804225985,-66272.99405457264,-55583.84653316018,-10250.42341492036,405673.9381335787,148865366.8079838,0,0,4.440892098500626e-15,4.440892098500626e-16,0,0,800.8526957418517
phase,0,340,2020-06-15T00:00:00Z,0,139.6872252026062,-70615.93901841961,-44002.57064696403,-11066.30854481877,405228.871179387,148844125.3288929,0,0,4.440892098500626e-15,4.440892098500626e-16,0,0,800.8526957418517
phase,0,341,2020-06-15T00:00:00Z,0,140.0980699826138,-74772.61778512459,-31854.89537194303,-11741.8941471138,404677.8156155079,148820451.7553619,0,0,4.440892098500626e-15,4.440892098500626e-16,0,0,800.8526957418517
phase,0,342,2020-06-15T00:00:00Z,0,140.5089147626215,-78605.43673567218,-19466.85539111857,-12248.48265680495,404019.7676690159,148794384.7401026,0,0,4.440892098500626e-15,4.440892098500626e-16,0,0,800.8526957418517
phase,0,343,2020-06-15T00:00:00Z,0,140.9197595426292,-82005.73747807926,-7193.600675979004,-12566.40699123946,403253.1034007504,148765976.6302011,0,0,4.440892098500626e-15,4.440892098500626e-16,0,0,800.8526957418517
phase,0,344,2020-06-15T00:00:00Z,0,141.3306043226368,-84905.83616812126,4618.618515574562,-12687.09128585652,402375.7422466674,148735293.512489,0,0,4.440892098500626e-15,4.440892098500626e-16,0,0,800.8526957418517
phase,0,345,2020-06-15T00:00:00Z,0,141.7414491026445,-87267.5072590471,15668.62105385025,-12611.10383984841,401385.3477438184,148702415.245162,0,0,4.440892098500626e-15,4.440892098500626e-16,0,0,800.8526957418517
phase,0,346,2020-06-15T00:00:00Z,0,142.1522938826521,-89058.0283119331,25720.43893672038,-12344.26670732026,400279.561750292,148667435.4802951,0,0,4.440892098500626e-15,4.440892098500626e-16,0,0,800.8526957418517
phase,0,347,2020-06-15T00:00:00Z,0,142.5631386626598,-90228.89044979587,34607.36744309714,-11894.41582441943,399056.2677277942,148630461.681601,0,0,4.440892098500626e-15,4.440892098500626e-16,0,0,800.8526957418517
phase,0,348,2020-06-15T00:00:00Z,0,142.9739834426675,-90704.37331827563,42228.06080676256,-11269.93606862506,397713.8779480888,148591615.1405695,0,0,4.440892098500626e-15,4.440892098500626e-16,0,0,800.8526957418517
phase,0,349,2020-06-15T00:00:00Z,0,143.3848282226751,-90379.54429226801,48541.77712140005,-10479.87649139288,396251.6387907147,148551030.9919062,0,0,4.440892098500626e-15,4.440892098500626e-16,0,0,800.8526957418517
phase,0,350,2020-06-15T00:00:00Z,0,143.7956730026828,-89124.78808068064,53565.82336976958,-9535.055812269951,394669.9475929074,148508858.2258675,0,0,4.440892098500626e-15,4.440892098500626e-16,0,0,800.8526957418517
phase,0,351,2020-06-15T00:00:00Z,0,144.2065177826905,-86794.68808436999,57375.32375381544,-8449.690495447525,392970.6737603646,148465259.6906202,0,0,4.440892098500626e-15,4.440892098500626e-16,0,0,800.8526957418517
phase,0,352,2020-06-15T00:00:00Z,0,144.6173625626982,-83240.45629069694,60103.98570916946,-7243.273641038009,391157.4760146867,148420412.0721093,0,0,4.440892098500626e-15,4.440892098500626e-16,0,0,800.8526957418517
phase,0,353,2020-06-15T00:00:00Z,0,145.0282073427058,-78326.12726693081,61943.71847095848,-5942.533391034043,389236.1067157276,148374505.832139,0,0,4.440892098500626e-15,4.440892098500626e-16,0,0,800.8526957418517
phase,0,354,2020-06-15T00:00:00Z,0,145.4390521227135,-71949.21873138458,63140.12991349318,-4583.280991622674,387214.6931396772,148327745.0775664,0,0,4.440892098500626e-15,4.440892098500626e-16,0,0,800.8526957418517
phase,0,355,2020-06-15T00:00:00Z,0,145.8498969027211,-64066.49663961866,63979.95464146848,-3211.827066381276,385103.9844270028,148280347.3248853,0,0,4.440892098500626e-15,4.440892098500626e-16,0,0,800.8526957418517
phase,0,356,2020-06-15T00:00:00Z,0,146.2607416827288,-54724.7330320457,64765.95537534347,-1885.40183535872,382917.5516891071,148232543.1154187,0,0,4.440892098500626e-15,4.440892098500626e-16,0,0,800.8526957418517
phase,0,357,2020-06-15T00:00:00Z,0,146.6715864627365,-44094.46793776993,65776.76017378253,-670.6681506945652,380671.9275653564,148184575.4274058,0,0,4.440892098500626e-15,4.440892098500626e-16,0,0,800.8526957418517
phase,0,358,2020-06-15T00:00:00Z,0,147.0824312427441,-32500.27896430646,67216.99118086805,360.9662647654968,378386.6705173464,148136698.8232951,0,0,4.440892098500626e-15,4.440892098500626e-16,0,0,800.8526957418517
phase,0,359,2020-06-15T00:00:00Z,0,147.4932760227518,-20430.5493322,69177.39405563378,1142.538758708384,376084.3385466508,148089178.2646638,0,0,4.440892098500626e-15,4.440892098500626e-16,0,0,800.8526957418517
phase,1,0,2020-06-15T00:00:00Z,24,0,-30671.2111079672,71178.05273295321,9983.378107940609,404594.2130521645,151832286.1336902,0,0,3.108624468950438e-15,4.440892098500626e-16,0,0,2512.103059257463
phase,1,1,2020-06-15T00:00:00Z,24,0.4108447800076652,-17365.28709302067,76212.29352061141,9205.577240350143,404510.8865022621,151808864.0651621,0,0,3.108624468950438e-15,4.440892098500626e-16,0,0,2512.103059257463
phase,1,2,2020-06-15T00:00:00Z,24,0.8216895600153303,-4603.514831559091,81288.69479770158,8392.341547806232,404225.9993983916,151786345.6053577,0,0,3.108624468950438e-15,4.440892098500626e-16,0,0,2512.103059257463
phase,1,3,2020-06-15T00:00:00Z,24,1.232534340022996,7080.448118614483,86130.74722222312,7560.811042430656,403748.6765177891,151764913.1574689,0,0,3.108624468950438e-15,4.440892098500626e-16,0,0,2512.103059257463
phase,1,4,2020-06-15T00:00:00Z,24,1.643379120030661,17359.22015121857,90455.06362339071,6719.561238915448,403090.1348104874,151744744.6131546,0,0,3.108624468950438e-15,4.440892098500626e-16,0,0,2512.103059257463
phase,1,5,2020-06-15T00:00:00Z,24,2.054223900038326,26114.09454439316,93986.27055817345,5867.699437088591,402263.4572596659,151726012.8242823,0,0,3.108624468950438e-15,4.440892098500626e-16,0,0,2512.103059257463
phase,1,6,2020-06-15T00:00:00Z,24,2.465068680045991,33388.86255656282,96478.08900350267,4998.265741856161,401283.3439515887,151708884.936002,0,0,3.108624468950438e-15,4.440892098500626e-16,0,0,2512.103059257463
phase,1,7,2020-06-15T00:00:00Z,24,2.875913460053656,39334.3424156607,97732.56316394059,4102.551854131098,400165.8420168294,151693521.5696761,0,0,3.108624468950438e-15,4.440892098500626e-16,0,0,2512.103059257463
phase,1,8,2020-06-15T00:00:00Z,24,3.286758240061321,44161.47436373161,97610.40946583079,3173.3969807912,398928.0567425446,151680075.8496032,0,0,3.108624468950438e-15,4.440892098500626e-16,0,0,2512.103059257463
phase,1,9,2020-06-15T00:00:00Z,24,3.697603020068986,48106.52818890707,96032.37458478368,2207.148244647342,397587.8470012834,151668692.2736227,0,0,3.108624468950438e-15,4.440892098500626e-16,0,0,2512.103059257463
phase,1,10,2020-06-15T00:00:00Z,24,4.108447800076651,51406.64736669954,92974.67048868675,1204.617782811176,396163.5091588744,151659505.4345421,0,0,3.108624468950438e-15,4.440892098500626e-16,0,0,2512.103059257463
phase,1,11,2020-06-15T00:00:00Z,24,4.519292580084318,54282.81203998221,88461.62338970084,171.4439946286657,394673.4547560841,151652638.6067818,0,0,3.108624468950438e-15,4.440892098500626e-16,0,0,2512.103059257463
phase,1,12,2020-06-15T00:00:00Z,24,4.930137360091982,56927.58624903366,82557.81793694838,-881.8330451780894,393135.8884283279,151648202.2204584,0,0,3.108624468950438e-15,4.440892098500626e-16,0,0,2512.103059257463
phase,1,13,2020-06-15T00:00:00Z,24,5.340982140099647,59495.71048409848,75361.31188015253,-1939.787926425666,391568.4936349752,151646292.2530001,0,0,3.108624468950438e-15,4.440892098500626e-16,0,0,2512.103059257463
phase,1,14,2020-06-15T00:00:00Z,24,5.751826920107312,62096.48368585935,66999.1939304507,-2982.135845398185,389988.1347067711,151646988.5758677,0,0,3.108624468950438e-15,4.440892098500626e-16,0,0,2512.103059257463
phase,1,15,2020-06-15T00:00:00Z,24,6.162671700114977,64788.08097232469,57626.69295591355,-3983.826868174878,388410.5843559888,151650353.3005399,0,0,3.108624468950438e-15,4.440892098500626e-16,0,0,2512.103059257463
phase,1,16,2020-06-15T00:00:00Z,24,6.573516480122643,67575.66216418987,47430.63518728052,-4915.481843244408,386850.2860239224,151656429.1730659,0,0,3.108624468950438e-15,4.440892098500626e-16,0,0,2512.103059257463
phase,1,17,2020-06-15T00:00:00Z,24,6.984361260130307,70416.91918360263,36636.17542686468,-5744.703268229361,385320.1601479843,151665238.0696943,0,0,3.108624468950438e-15,4.440892098500626e-16,0,0,2512.103059257463
phase,1,18,2020-06-15T00:00:00Z,24,7.395206040137973,73238.44932373133,25511.59193045121,-6438.834461209099,383831.4625580152,151676779.6469276,0,0,3.108624468950438e-15,4.440892098500626e-16,0,0,2512.103059257463
phase,1,19,2020-06-15T00:00:00Z,24,7.806050820145638,75960.74662736064,14361.94818810771,-6969.072015464611,382393.7017240301,151691030.1975949,0,0,3.108624468950438e-15,4.440892098500626e-16,0,0,2512.103059257463
phase,1,20,2020-06-15T00:00:00Z,24,8.216895600153302,78520.17433835157,3505.532466337222,-7314.508256604062,381014.6195029667,151707941.7601397,0,0,3.108624468950438e-15,4.440892098500626e-16,0,0,2512.103059257463
phase,1,21,2020-06-15T00:00:00Z,24,8.627740380160969,80874.01378172722,-6760.534562508671,-7464.104120096734,379700.237455658,151727441.5215121,0,0,3.108624468950438e-15,4.440892098500626e-16,0,0,2512.103059257463
phase,1,22,2020-06-15T00:00:00Z,24,9.038585160168635,82986.61214133729,-16189.79360871863,-7415.969397265009,378454.9678600492,151749431.5452976,0,0,3.108624468950438e-15,4.440892098500626e-16,0,0,2512.103059257463
phase,1,23,2020-06-15T00:00:00Z,24,9.449429940176298,84808.29615158006,-24600.90330879485,-7175.250402540161,377281.7854129588,151773788.8466732,0,0,3.108624468950438e-15,4.440892098500626e-16,0,0,2512.103059257463
phase,1,24,2020-06-15T00:00:00Z,24,9.860274720183964,86259.60452027433,-31879.1718034955,-6752.30031961987,376182.4524904656,151800365.8252559,0,0,3.108624468950438e-15,4.440892098500626e-16,0,0,2512.103059257463
phase,1,25,2020-06-15T00:00:00Z,24,10.27111950019163,87225.49471439567,-37972.73264682213,-6161.876971177742,375157.7879397059,151828991.0567264,0,0,3.108624468950438e-15,4.440892098500626e-16,0,0,2512.103059257463
phase,1,26,2020-06-15T00:00:00Z,24,10.68196428019929,87558.0754391423,-42888.92079506668,-5423.25638440239,374207.9668867381,151859470.4350108,0,0,3.108624468950438e-15,4.440892098500626e-16,0,0,2512.103059257463
phase,1,27,2020-06-15T00:00:00Z,24,11.09280906020696,87085.01078370222,-46692.71946090474,-4560.86805244274,373332.8371334347,151891588.6493673,0,0,3.108624468950438e-15,4.440892098500626e-16,0,0,2512.103059257463
phase,1,28,2020-06-15T00:00:00Z,24,11.50365384021462,85621.7055085437,-49506.78727180594,-3605.102209730347,372532.2364902375,151925110.9752726,0,0,3.108624468950438e-15,4.440892098500626e-16,0,0,2512.103059257463
phase,1,29,2020-06-15T00:00:00Z,24,11.91449862022229,82986.61139350213,-51511.44838293333,-2593.032529835749,371806.2949208459,151959785.3545434,0,0,3.108624468950438e-15,4.440892098500626e-16,0,0,2512.103059257463
phase,1,30,2020-06-15T00:00:00Z,24,12.32534340022995,79019.76246618718,-52942.31696684021,-1568.828819169721,371155.7056783268,151995344.7384263,0,0,3.108624468950438e-15,4.440892098500626e-16,0,0,2512.103059257463
phase,1,31,2020-06-15T00:00:00Z,24,12.73618818023762,73604.8628321009,-54082.41753119112,-583.5872268503226,370581.9506726735,152031509.6669083,0,0,3.108624468950438e-15,4.440892098500626e-16,0,0,2512.103059257463
phase,1,32,2020-06-15T00:00:00Z,24,13.14703296024529,66694.91578976267,-55244.72921782593,305.8084128824121,370087.4670784048,152067991.0575702,0,0,3.108624468950438e-15,4.440892098500626e-16,0,0,2512.103059257463
phase,1,33,2020-06-15T00:00:00Z,24,13.55787774025295,58340.4505118876,-56740.75463467758,1039.336328072881,369675.7446024393,152104493.1771603,0,0,3.108624468950438e-15,4.440892098500626e-16,0,0,2512.103059257463
phase,1,34,2020-06-15T00:00:00Z,24,13.96872252026061,48717.70698176922,-58833.16761299855,1558.674010843737,369351.3458043396,152140716.7679724,0,0,3.108624468950438e-15,4.440892098500626e-16,0,0,2512.103059257463
phase,1,35,2020-06-15T00:00:00Z,24,14.37956730026828,38150.6357412301,-61679.66849278509,1814.805500744395,369119.8452995642,152176362.2985058,0,0,3.108624468950438e-15,4.440892098500626e-16,0,0,2512.103059257463
phase,1,36,2020-06-15T00:00:00Z,24,14.79041208027595,27111.99358770554,-65291.27557144007,1778.02735480619,368987.6874737361,152211133.3034033,0,0,3.108624468950438e-15,4.440892098500626e-16,0,0,2512.103059257463
phase,1,37,2020-06-15T00:00:00Z,24,15.20125686028361,16176.64023190477,-69533.83946023005,1447.226949441529,368961.966354532,152244739.7713322,0,0,3.108624468950438e-15,4.440892098500626e-16,0,0,2512.103059257463
phase,1,38,2020-06-15T00:00:00Z,24,15.61210164029128,5912.429588347395,-74170.2823184397,852.3206642223531,369050.1353700808,152276901.531628,0,0,3.108624468950438e-15,4.440892098500626e-16,0,0,2512.103059257463
phase,1,39,2020-06-15T00:00:00Z,24,16.02294642029894,-3247.277721439134,-78905.78257031161,46.50427535902782,369259.6586620745,152307351.5819303,0,0,3.108624468950438e-15,4.440892098500626e-16,0,0,2512.103059257463
phase,1,40,2020-06-15T00:00:00Z,24,16.4337912003066,-11075.03801068815,-83418.60323844237,-907.0222679228409,369597.6191908292,152335839.2907713,0,0,3.108624468950438e-15,4.440892098500626e-16,0,0,2512.103059257463
phase,1,41,2020-06-15T00:00:00Z,24,16.84463598031427,-17544.33873648849,-87388.87489653015,-1946.615394649631,370070.3018057559,152362133.4024292,0,0,3.108624468950438e-15,4.440892098500626e-16,0,0,2512.103059257463
phase,1,42,2020-06-15T00:00:00Z,24,17.25548076032194,-22781.86498518928,-90528.40032106338,-3019.008472530272,370682.771505951,152386024.7677058,0,0,3.108624468950438e-15,4.440892098500626e-16,0,0,2512.103059257463
phase,1,43,2020-06-15T00:00:00Z,24,17.6663255403296,-27011.6798121678,-92602.98109461798,-4082.002970097662,371438.4680493493,152407328.724846,0,0,3.108624468950438e-15,4.440892098500626e-16,0,0,2512.103059257463
phase,1,44,2020-06-15T00:00:00Z,24,18.07717032033727,-30507.32136574308,-93442.63202528028,-5104.530211423598,372338.8377271065,152425887.0604722,0,0,3.108624468950438e-15,4.440892098500626e-16,0,0,2512.103059257463
phase,1,45,2020-06-15T00:00:00Z,24,18.48801510034493,-33555.38787911559,-92941.35155384013,-6065.297045867975,373383.0214440111,152441569.491513,0,0,3.108624468950438e-15,4.440892098500626e-16,0,0,2512.103059257463
phase,1,46,2020-06-15T00:00:00Z,24,18.8988598803526,-36429.26847090786,-91050.38714266442,-6950.78766744575,374567.6152951587,152454274.6253389,0,0,3.108624468950438e-15,4.440892098500626e-16,0,0,2512.103059257463
phase,1,47,2020-06-15T00:00:00Z,24,19.30970466036026,-39370.4130652512,-87768.55654312085,-7753.05467504876,375886.5158111281,152463930.3757139,0,0,3.108624468950438e-15,4.440892098500626e-16,0,0,2512.103059257463
phase,1,48,2020-06-15T00:00:00Z,24,19.72054944036793,-42574.6304434278,-83132.20309658548,-8467.520877254105,377330.8572679569,152470493.8351529,0,0,3.108624468950438e-15,4.440892098500626e-16,0,0,2512.103059257463
phase,1,49,2020-06-15T00:00:00Z,24,20.13139422037559,-46181.47731069957,-77206.6942673118,-9090.917354236128,378889.0433319337,152473950.6278902,0,0,3.108624468950438e-15,4.440892098500626e-16,0,0,2512.103059257463
phase,1,50,2020-06-15T00:00:00Z,24,20.54223900038326,-50265.69010480883,-70081.199260933,-9619.499584904166,380546.870266116,152474313.7898476,0,0,3.108624468950438e-15,4.440892098500626e-16,0,0,2512.103059257463
phase,1,51,2020-06-15T00:00:00Z,24,20.95308378039093,-54831.0372433017,-61868.54541478218,-10047.81984806704,382287.7343816564,152471622.2408352,0,0,3.108624468950438e-15,4.440892098500626e-16,0,0,2512.103059257463
phase,1,52,2020-06-15T00:00:00Z,24,21.36392856039859,-59809.16900190449,-52711.40575114579,-10368.55571920948,384092.9127064786,152465938.9282525,0,0,3.108624468950438e-15,4.440892098500626e-16,0,0,2512.103059257463
phase,1,53,2020-06-15T00:00:00Z,24,21.77477334040625,-65068.27048106537,-42793.36033404987,-10573.98048883545,385941.9032013741,152457348.7299078,0,0,3.108624468950438e-15,4.440892098500626e-16,0,0,2512.103059257463
phase,1,54,2020-06-15T00:00:00Z,24,22.18561812041392,-70435.45139391829,-32347.76905013213,-10659.12046636467,387812.8093642365,152445956.2060136,0,0,3.108624468950438e-15,4.440892098500626e-16,0,0,2512.103059257463
phase,1,55,2020-06-15T00:00:00Z,24,22.59646290042159,-75729.05286790694,-21653.031994422,-10625.24856454663,389682.7537045864,152431883.2873558,0,0,3.108624468950438e-15,4.440892098500626e-16,0,0,2512.103059257463
phase,1,56,2020-06-15T00:00:00Z,24,23.00730768042925,-80786.32579159577,-11008.34889306999,-10481.28318409759,391528.3051979094,152415266.9789537,0,0,3.108624468950438e-15,4.440892098500626e-16,0,0,2512.103059257463
phase,1,57,2020-06-15T00:00:00Z,24,23.41815246043691,-85471.98435120881,-698.9636339842718,-10241.76082416932,393325.9072350881,152396257.1474163,0,0,3.108624468950438e-15,4.440892098500626e-16,0,0,2512.103059257463
phase,1,58,2020-06-15T00:00:00Z,24,23.82899724044458,-89667.66555405263,9032.353762573968,-9922.634093212928,395052.2945189906,152375014.4469693,0,0,3.108624468950438e-15,4.440892098500626e-16,0,0,2512.103059257463
phase,1,59,2020-06-15T00:00:00Z,24,24.23984202045225,-93254.71921944126,17998.94094051301,-9537.259778215346,396684.8895785292,152351708.4250089,0,0,3.108624468950438e-15,4.440892098500626e-16,0,0,2512.103059257463
phase,1,60,2020-06-15T00:00:00Z,24,24.65068680045991,-96101.52245325675,26072.10169094995,-9093.891356256048,398202.1718474855,152326515.8341088,0,0,3.108624468950438e-15,4.440892098500626e-16,0,0,2512.103059257463
phase,1,61,2020-06-15T00:00:00Z,24,25.06153158046757,-98058.84527051031,33178.22157503558,-8594.627008654563,399584.0144103838,152299619.1644661,0,0,3.108624468950438e-15,4.440892098500626e-16,0,0,2512.103059257463
phase,1,62,2020-06-15T00:00:00Z,24,25.47237636047524,-98961.89694147056,39295.90180277528,-8035.246289360686,400811.9854191827,152271205.3993603,0,0,3.108624468950438e-15,4.440892098500626e-16,0,0,2512.103059257463
phase,1,63,2020-06-15T00:00:00Z,24,25.88322114048291,-98636.82660800446,44454.72079404574,-7405.478144747205,401869.6127526894,152241464.9865737,0,0,3.108624468950438e-15,4.440892098500626e-16,0,0,2512.103059257463
phase,1,64,2020-06-15T00:00:00Z,24,26.29406592049057,-96910.35128363867,48735.28487747947,-6689.509194935003,402742.6116875548,152210591.0109514,0,0,3.108624468950438e-15,4.440892098500626e-16,0,0,2512.103059257463
phase,1,65,2020-06-15T00:00:00Z,24,26.70491070049824,-93622.22785714149,52269.21235738214,-5866.764814966875,403419.0761748187,152178778.5472477,0,0,3.108624468950438e-15,4.440892098500626e-16,0,0,2512.103059257463
phase,1,66,2020-06-15T00:00:00Z,24,27.1157554805059,-88640.97105951639,55236.92728816756,-4913.16555991715,403889.6347924193,152146224.1678885,0,0,3.108624468950438e-15,4.440892098500626e-16,0,0,2512.103059257463
phase,1,67,2020-06-15T00:00:00Z,24,27.52660026051357,-81883.48892778257,57860.22892961829,-3803.211657058127,404147.5726138792,152113125.5770305,0,0,3.108624468950438e-15,4.440892098500626e-16,0,0,2512.103059257463
phase,1,68,2020-06-15T00:00:00Z,24,27.93744504052123,-73339.14874074532,60385.61410819366,-2513.38730795445,404188.9201462078,152079681.3400173,0,0,3.108624468950438e-15,4.440892098500626e-16,0,0,2512.103059257463
phase,1,69,2020-06-15T00:00:00Z,24,28.34828982052889,-63098.11699132474,63054.15895277814,-1027.431281922116,404012.5102012242,152046090.6757871,0,0,3.108624468950438e-15,4.440892098500626e-16,0,0,2512.103059257463
phase,1,70,2020-06-15T00:00:00Z,24,28.75913460053656,-51382.23210786274,66056.95403376668,656.28957344222,403620.0031304745,152012553.2787549,0,0,3.108624468950438e-15,4.440892098500626e-16,0,0,2512.103059257463
phase,1,71,2020-06-15T00:00:00Z,24,29.16997938054423,-38572.16517383226,69485.68608905538,2516.416179132015,403015.8803316622,151979269.1360531,0,0,3.108624468950438e-15,4.440892098500626e-16,0,0,2512.103059257463
phase,1,72,2020-06-15T00:00:00Z,24,29.58082416055189,-25212.37175261378,73304.35256986307,4503.349706260427,402207.4053791913,151946438.3056844,0,0,3.108624468950438e-15,4.440892098500626e-16,0,0,2512.103059257463
phase,1,73,2020-06-15T00:00:00Z,24,29.99166894055956,-11959.50797561775,77367.04566220207,6543.478439791377,401204.5516031895,151914260.6211597,0,0,3.108624468950438e-15,4.440892098500626e-16,0,0,2512.103059257463
phase,1,74,2020-06-15T00:00:00Z,24,30.40251372056722,540.3939080621076,81465.28291176292,8553.986577579564,400019.8944972564,151882935.2886423,0,0,3.108624468950438e-15,4.440892098500626e-16,0,0,2512.103059257463
phase,1,75,2020-06-15T00:00:00Z,24,30.81335850057489,11788.48504153426,85360.51658951992,10458.91434725287,398668.4670397613,151852660.3436957,0,0,3.108624468950438e-15,4.440892098500626e-16,0,0,2512.103059257463
phase,1,76,2020-06-15T00:00:00Z,24,31.22420328058255,21501.85323170661,88796.92748175893,12197.53741019709,397167.5759308437,151823631.9366793,0,0,3.108624468950438e-15,4.440892098500626e-16,0,0,2512.103059257463
phase,1,77,2020-06-15T00:00:00Z,24,31.63504806059021,29602.34993470811,91518.44905824777,13725.74509040509,395536.5769447308,151796043.41897,0,0,3.108624468950438e-15,4.440892098500626e-16,0,0,2512.103059257463
phase,1,78,2020-06-15T00:00:00Z,24,32.04589284059789,36166.50868349117,93293.49727421267,15014.60630208436,393796.6081371175,151770084.2068444,0,0,3.108624468950438e-15,4.440892098500626e-16,0,0,2512.103059257463
phase,1,79,2020-06-15T00:00:00Z,24,32.45673762060555,41371.39951137383,93935.98736806633,16048.2264953988,391970.2805848619,151745938.4063741,0,0,3.108624468950438e-15,4.440892098500626e-16,0,0,2512.103059257463
phase,1,80,2020-06-15T00:00:00Z,24,32.86758240061321,45450.17602316292,93316.25136826305,16821.41216237497,390081.3277070579,151723783.1913236,0,0,3.108624468950438e-15,4.440892098500626e-16,0,0,2512.103059257463
phase,1,81,2020-06-15T00:00:00Z,24,33.27842718062088,48659.22789062496,91362.66206538593,17337.303109795,388154.2160288139,151703786.9369593,0,0,3.108624468950438e-15,4.440892098500626e-16,0,0,2512.103059257463
phase,1,82,2020-06-15T00:00:00Z,24,33.68927196062855,51254.84210856921,88057.34321933459,17605.09222472154,386213.7224661635,151686107.1258041,0,0,3.108624468950438e-15,4.440892098500626e-16,0,0,2512.103059257463
phase,1,83,2020-06-15T00:00:00Z,24,34.10011674063621,53476.56860179914,83429.09037071653,17637.91070079574,384284.4857461236,151670888.0564045,0,0,3.108624468950438e-15,4.440892098500626e-16,0,0,2512.103059257463
phase,1,84,2020-06-15T00:00:00Z,24,34.51096152064387,55534.85607080106,77545.70102373188,17450.92172476843,382390.5422765798,151658258.4024407,0,0,3.108624468950438e-15,4.440892098500626e-16,0,0,2512.103059257463
phase,1,85,2020-06-15T00:00:00Z,24,34.92180630065154,57601.20474514711,70507.22954778698,17059.67796710445,380554.8594339927,151648328.6860246,0,0,3.108624468950438e-15,4.440892098500626e-16,0,0,2512.103059257463
phase,1,86,2020-06-15T00:00:00Z,24,35.3326510806592,59799.94011665061,62441.41264809008,16478.88232658509,378798.8815751657,151641188.7444546,0,0,3.108624468950438e-15,4.440892098500626e-16,0,0,2512.103059257463
phase,1,87,2020-06-15T00:00:00Z,24,35.74349586066687,62201.90914458012,53502.44880936616,15721.8518792269,377142.1057983882,151636905.2824786,0,0,3.108624468950438e-15,4.440892098500626e-16,0,0,2512.103059257463
phase,1,88,2020-06-15T00:00:00Z,24,36.15434064067454,64822.10844593187,43873.83339056603,14801.15333341614,375601.7052794023,151635519.6106406,0,0,3.108624468950438e-15,4.440892098500626e-16,0,0,2512.103059257463
phase,1,89,2020-06-15T00:00:00Z,24,36.5651854206822,67624.93622531382,33773.9376278829,13730.79374003691,374192.2176307584,151637045.6730621,0,0,3.108624468950438e-15,4.440892098500626e-16,0,0,2512.103059257463
phase,1,90,2020-06-15T00:00:00Z,24,36.97603020068986,70540.10757185763,23458.91126470793,12529.56701050254,372925.3140135218,151641468.4639944,0,0,3.108624468950438e-15,4.440892098500626e-16,0,0,2512.103059257463
phase,1,91,2020-06-15T00:00:00Z,24,37.38687498069753,73486.25499949718,13214.23168412724,11223.6914545575,371809.6616349438,151648742.9212223,0,0,3.108624468950438e-15,4.440892098500626e-16,0,0,2512.103059257463
phase,1,92,2020-06-15T00:00:00Z,24,37.79771976070519,76390.41905327258,3330.520641745073,9846.217995959119,370850.8879220767,151658793.3662885,0,0,3.108624468950438e-15,4.440892098500626e-16,0,0,2512.103059257463
phase,1,93,2020-06-15T00:00:00Z,24,38.20856454071286,79191.16674621233,-5928.608771125705,8432.602214996808,370051.6493588543,151671513.5377531,0,0,3.108624468950438e-15,4.440892098500626e-16,0,0,2512.103059257463
phase,1,94,2020-06-15T00:00:00Z,24,38.61940932072052,81825.45829041346,-14352.09160381501,7014.846559302594,369411.8021369428,151686767.2362639,0,0,3.108624468950438e-15,4.440892098500626e-16,0,0,2512.103059257463
phase,1,95,2020-06-15T00:00:00Z,24,39.03025410072819,84210.91317936798,-21792.80183165905,5617.226277613972,368928.6659119032,151704389.5715507,0,0,3.108624468950438e-15,4.440892098500626e-16,0,0,2512.103059257463
phase,1,96,2020-06-15T00:00:00Z,24,39.44109888073586,86234.20568739522,-28168.09885604562,4254.690468536061,368597.3665994722,151724188.774192,0,0,3.108624468950438e-15,4.440892098500626e-16,0,0,2512.103059257463
phase,1,97,2020-06-15T00:00:00Z,24,39.85194366074352,87748.76536173219,-33456.42915599092,2933.280006919544,368411.2397651445,151745948.5115245,0,0,3.108624468950438e-15,4.440892098500626e-16,0,0,2512.103059257463
phase,1,98,2020-06-15T00:00:00Z,24,40.26278844075119,88579.9825947499,-37694.41026300876,1651.538078464058,368362.2731077123,151769430.6292245,0,0,3.108624468950438e-15,4.440892098500626e-16,0,0,2512.103059257463
