system,point,z0,x0,ydot0,period,jacobi,x_min,x_max,y_abs_max,z_abs_max,periodicity_error,stability_index,final_residual_norm
jupiter_europa,L2,0.001,1.016973488397091,0.02019359345826654,3.123795074870011,3.003316548909209,1.016973488397091,1.022934058494712,0.009377244450448036,0.0012640463617377,2.371765481146139e-11,820.2204609572592,4.713382582651273e-13
jupiter_europa,L2,0.002,1.016808133399574,0.02074049703093669,3.122514312427004,3.003288175868235,1.016808133399492,1.022908023762544,0.00958173322113297,0.002544009920093624,3.100800480430413e-13,795.9096411885002,5.414431566356391e-15
jupiter_europa,L2,0.003,1.0165289472171,0.02165272608557004,3.120277670974427,3.003239915956357,1.016528947216757,1.022859845756315,0.009918962766135721,0.003856463007115623,1.323085807761934e-12,755.836303442255,2.685061335219112e-14
jupiter_europa,L2,0.004,1.016129482203685,0.02293535956055898,3.116910670080229,3.003170205304917,1.016129482203685,1.022782277941236,0.01038285667659196,0.005219631405876637,1.739453159197154e-11,700.7101332963711,2.370631372889559e-13
jupiter_europa,L2,0.005,1.015598318583543,0.02460385659727381,3.112115370413753,3.003076579254373,1.015598318583543,1.022664745587379,0.01096773626483131,0.006655199592464469,4.117005748518342e-10,631.5901684749056,6.106958723063832e-12
jupiter_europa,L2,0.006,1.014915652887428,0.02669448206313276,3.105381557084763,3.002955207136121,1.014915652887135,1.022492130189308,0.01167254589297627,0.008191821641867087,1.230095806495345e-12,549.905366653738,3.410517655748838e-15
