case_id,variant,member_index,max_abs_z_km,delta_max_abs_z_km,mapping_time_days,delta_mapping_time_days_from_endpoint,rho,delta_rho_from_endpoint,mean_jacobi,delta_mean_jacobi,map_residual_norm,curve_jacobi_span,one_map_phase_return_error,ten_return_jacobi_span,fourier_tail_energy_state,fourier_tail_energy_z,max_pointwise_residual,residual_peak_phase,max_pointwise_jacobi_error,jacobi_peak_phase,row_to_row_state_distance,row_to_row_phase_aligned_state_distance,row_to_row_tangent_angle_deg,monotone_amplitude,monotone_mapping_time,monotone_mean_jacobi,classification,diagnosis
05_E_amplitude_monitor_large_step_correction,E_amplitude_monitor_large_step,0,10164.02309758568,-2.064869477180764e-06,14.74932760410007,1.824890460966344e-09,1.443877875500803,2.071076643517245e-10,2.922288411389487,-4.440892098500626e-16,4.131514697872946e-14,5.10702591327572e-14,4.363173024501378e-15,2.664535259100376e-15,9.635033293759722e-24,3.830629473630477e-22,4.131514697872946e-14,0.9270273404035454,2.797762022055394e-14,6.077179231534354,N/A,N/A,N/A,True,True,True,continuous_diagnostic_branch,Member is audit-clean and locally continuous under the stored phase gauge.
05_E_amplitude_monitor_large_step_step,E_amplitude_monitor_large_step,1,10365.30213665036,201.2790369998093,14.75849912191985,0.009171519644672443,1.443965064250454,8.718895675952076e-05,2.922213411389486,-7.500000000160156e-05,1.061852516876949e-13,6.972200594645983e-14,1.609181120155472e-14,2.220446049250313e-15,1.641970349758983e-21,7.004656703754175e-20,1.061852516876949e-13,0.3090091134678485,4.130029651605582e-14,3.605106323791566,0.0004181161848414876,0.0004181161848414876,N/A,True,True,True,continuous_diagnostic_branch,Member is audit-clean and locally continuous under the stored phase gauge.
bounded_01_E_amplitude_monitor_large_step,E_amplitude_monitor_large_step,2,10530.59578289068,366.5726832401288,14.76784774860394,0.0185201463287612,1.44395965358976,8.177829606492715e-05,2.922138411389485,-0.0001500000000018709,5.511823739445895e-14,3.934630399271555e-13,1.760757488038477e-14,3.108624468950438e-15,5.342381606350656e-20,2.337697202203602e-18,5.511823739445895e-14,5.665167080243889,1.971756091734278e-13,1.236036453871394,0.0004272085863562927,0.0004272085863562927,9.355969851733342,True,True,True,continuous_diagnostic_branch,Member is audit-clean and locally continuous under the stored phase gauge.
bounded_02_E_amplitude_monitor_large_step,E_amplitude_monitor_large_step,3,10681.86982573058,517.8467260800244,14.77725874695852,0.02793114468334323,1.443916673260901,3.879796720607231e-05,2.922063411389485,-0.0002250000000021402,3.370791265214602e-14,1.882050071344565e-12,1.393168638496896e-14,3.552713678800501e-15,6.405314801387725e-19,2.802598525280051e-17,3.370791265214602e-14,3.708109361614182,9.485745522397337e-13,1.133033416048778,0.000423726518034032,0.000423726518034032,2.739851672619147,True,True,True,continuous_diagnostic_branch,Member is audit-clean and locally continuous under the stored phase gauge.
bounded_03_E_amplitude_monitor_large_step,E_amplitude_monitor_large_step,4,10826.90075028186,662.8776506313097,14.78668998626275,0.0373623839875652,1.443856295065607,-2.158022808784743e-05,2.921988411389486,-0.0003000000000015213,3.334686619512916e-14,6.306954958290589e-12,2.082424640595333e-14,3.108624468950438e-15,4.30556584072082e-18,1.859260223814208e-16,3.334686619512916e-14,4.017118475082031,3.198330489340151e-12,1.030030378226162,0.0004180975968812769,0.0004180975968812769,0.9221776726357489,True,True,True,continuous_diagnostic_branch,Member is audit-clean and locally continuous under the stored phase gauge.
bounded_04_E_amplitude_monitor_large_step,E_amplitude_monitor_large_step,5,10968.39588679926,804.3727871487099,14.79612710817628,0.04679950590109883,1.443785768159702,-9.210713399276926e-05,2.921913411389485,-0.0003750000000022347,3.615944665743897e-14,1.622746381713114e-11,9.297355298380688e-15,3.996802888650564e-15,1.956462548138946e-17,8.274139206503108e-16,3.615944665743897e-14,4.635136702017728,8.272049711877116e-12,1.030030378226162,0.0004064276294102125,0.0004064276294102125,0.3692712171440357,True,True,True,continuous_diagnostic_branch,Member is audit-clean and locally continuous under the stored phase gauge.
bounded_05_E_amplitude_monitor_large_step,E_amplitude_monitor_large_step,6,11107.54149221647,943.5183925659239,14.80556377691894,0.05623617464375563,1.443708620764216,-0.0001692545294789127,2.921838411389486,-0.0004500000000016158,5.549351192881351e-14,3.484723620772456e-11,2.128053271594487e-14,4.440892098500626e-15,6.71113382972719e-17,2.76605037110096e-15,5.549351192881351e-14,5.665167080243889,1.777733515950786e-11,1.030030378226162,0.0003906815526298391,0.0003906815526298391,0.8721748754063211,True,True,True,continuous_diagnostic_branch,Member is audit-clean and locally continuous under the stored phase gauge.
