branch,time_index,curve_index,time_nd,time_days,base_x,base_y,base_z,manifold_x,manifold_y,manifold_z,state_separation_norm,position_separation_norm,eigenvalue_real,eigenvalue_imag,eigenvalue_abs,perturbation_scale,mean_state_growth,expected_growth,mapping_time_days,base_family,base_orbit_amplitude_nd,mode_amplitude_nd
unstable,1,7,0.1204064894286791,0.5228049770993245,0.8369107532002041,-3.208688299097114e-05,9.621110679809203e-05,0.8369107114573989,-3.206768146851417e-05,9.621111953482219e-05,1.423369504091325e-07,4.594736569043962e-08,3360.637129803173,0,3360.637129803173,1e-07,3359.34338482201,3360.637129803173,12.02451447328446,vertical,0.0001,1e-05
unstable,1,8,0.1204064894286791,0.5228049770993245,0.8369060298822187,-1.445094611275542e-05,9.621415571149782e-05,0.8369059881391246,-1.44317447652906e-05,9.621416844702518e-05,1.423374134862451e-07,4.594755500642689e-08,3360.637129803173,0,3360.637129803173,1e-07,3359.34338482201,3360.637129803173,12.02451447328446,vertical,0.0001,1e-05
unstable,2,0,0.2408129788573582,1.045609954198649,0.8369067158632862,1.907801388201602e-05,8.536358670751882e-05,0.8369066564492663,1.910534922080579e-05,8.536360848110474e-05,2.026029159174753e-07,6.540066501669373e-08,3360.637129803173,0,3360.637129803173,1e-07,3359.34338482201,3360.637129803173,12.02451447328446,vertical,0.0001,1e-05
unstable,2,1,0.2408129788573582,1.045609954198649,0.8369121083009881,3.404391953494368e-05,8.536340990893285e-05,0.8369120488893018,3.407125965008943e-05,8.536343168298306e-05,2.026058289774403e-07,6.540054152572604e-08,3360.637129803173,0,3360.637129803173,1e-07,3359.34338482201,3360.637129803173,12.02451447328446,vertical,0.0001,1e-05
unstable,2,2,0.2408129788573582,1.045609954198649,0.8369189207066385,3.307893502603073e-05,8.536080892400628e-05,0.8369188612968884,3.310627861381027e-05,8.536083069959793e-05,2.026072915045952e-07,6.540023452622855e-08,3360.637129803173,0,3360.637129803173,1e-07,3359.34338482201,3360.637129803173,12.02451447328446,vertical,0.0001,1e-05
unstable,2,3,0.2408129788573582,1.045609954198649,0.836923965511702,1.663432437261606e-05,8.535700862745628e-05,0.8369239061025849,1.666166850375858e-05,8.535703040494878e-05,2.026066171939525e-07,6.539988664566205e-08,3360.637129803173,0,3360.637129803173,1e-07,3359.34338482201,3360.637129803173,12.02451447328446,vertical,0.0001,1e-05
unstable,2,4,0.2408129788573582,1.045609954198649,0.8369248831856543,-7.59520477849763e-06,8.535377630002996e-05,0.8369248237755713,-7.567863288191182e-06,8.535379807889347e-05,2.026041172691541e-07,6.539965997097852e-08,3360.637129803173,0,3360.637129803173,1e-07,3359.34338482201,3360.637129803173,12.02451447328446,vertical,0.0001,1e-05
unstable,2,5,0.2408129788573582,1.045609954198649,0.8369212446229829,-2.827206450865951e-05,8.535261269336717e-05,0.8369211852107874,-2.824472760733348e-05,8.535263447242634e-05,2.026009599315993e-07,6.539966071906678e-08,3360.637129803173,0,3360.637129803173,1e-07,3359.34338482201,3360.637129803173,12.02451447328446,vertical,0.0001,1e-05
unstable,2,6,0.2408129788573582,1.045609954198649,0.8369147514791284,-3.572127838326787e-05,8.535406913102127e-05,0.8369146920646605,-3.569394587095346e-05,8.535409090900817e-05,2.025986298058588e-07,6.539989067019727e-08,3360.637129803173,0,3360.637129803173,1e-07,3359.34338482201,3360.637129803173,12.02451447328446,vertical,0.0001,1e-05
unstable,2,7,0.2408129788573582,1.045609954198649,0.8369084413652694,-2.64576477917579e-05,8.535747825768996e-05,0.8369083819494341,-2.643031741496866e-05,8.535750003384157e-05,2.025982164534682e-07,6.540024053095517e-08,3360.637129803173,0,3360.637129803173,1e-07,3359.34338482201,3360.637129803173,12.02451447328446,vertical,0.0001,1e-05
unstable,2,8,0.2408129788573582,1.045609954198649,0.8369052675233482,-4.815799991991259e-06,8.536124285184901e-05,0.8369052081076896,-4.788468498856377e-06,8.536126462626351e-05,2.025999105143568e-07,6.540054637851623e-08,3360.637129803173,0,3360.637129803173,1e-07,3359.34338482201,3360.637129803173,12.02451447328446,vertical,0.0001,1e-05
unstable,3,0,0.3612194682860372,1.568414931297974,0.8369085195733131,2.671366344313437e-05,6.818093982731965e-05,0.8369084350056365,2.675257489498339e-05,6.818097371293294e-05,2.883836021013218e-07,9.309024742361125e-08,3360.637129803173,0,3360.637129803173,1e-07,3359.34338482201,3360.637129803173,12.02451447328446,vertical,0.0001,1e-05
unstable,3,1,0.3612194682860372,1.568414931297974,0.8369148576924804,3.572856515220822e-05,6.818060800335601e-05,0.8369147731274427,3.576748331758947e-05,6.818064189071586e-05,2.883893069246865e-07,9.309065664541116e-08,3360.637129803173,0,3360.637129803173,1e-07,3359.34338482201,3360.637129803173,12.02451447328446,vertical,0.0001,1e-05
unstable,3,2,0.3612194682860372,1.568414931297974,0.8369213276729864,2.802397278621484e-05,6.817742372743061e-05,0.8369212431096872,2.806289457882693e-05,6.817745761761181e-05,2.883915265663687e-07,9.309059388062015e-08,3360.637129803173,0,3360.637129803173,1e-07,3359.34338482201,3360.637129803173,12.02451447328446,vertical,0.0001,1e-05
unstable,3,3,0.3612194682860372,1.568414931297974,0.8369249026911512,7.204807586104751e-06,6.817288133132436e-05,0.8369248181278761,7.2437282210965e-06,6.817291522408613e-05,2.883892175374369e-07,9.309008789283991e-08,3360.637129803173,0,3360.637129803173,1e-07,3359.34338482201,3360.637129803173,12.02451447328446,vertical,0.0001,1e-05
unstable,3,4,0.3612194682860372,1.568414931297974,0.8369239108534927,-1.698708412657638e-05,6.816909392008745e-05,0.8369238262885176,-1.694816889318823e-05,6.816912781397974e-05,2.883834517006076e-07,9.308937403262582e-08,3360.637129803173,0,3360.637129803173,1e-07,3359.34338482201,3360.637129803173,12.02451447328446,vertical,0.0001,1e-05
unstable,3,5,0.3612194682860372,1.568414931297974,0.8369188159913251,-3.323175077812853e-05,6.816782494764005e-05,0.8369187314237228,-3.319284266194736e-05,6.816785884067811e-05,2.883769256993951e-07,9.308878570118881e-08,3360.637129803173,0,3360.637129803173,1e-07,3359.34338482201,3360.637129803173,12.02451447328446,vertical,0.0001,1e-05
unstable,3,6,0.3612194682860372,1.568414931297974,0.8369120010789457,-3.392834342300086e-05,6.816967748439486e-05,0.8369119165090149,-3.388944080808788e-05,6.816971137499398e-05,2.8837270832775e-07,9.308860186540275e-08,3360.637129803173,0,3360.637129803173,1e-07,3359.34338482201,3360.637129803173,12.02451447328446,vertical,0.0001,1e-05
unstable,3,7,0.3612194682860372,1.568414931297974,0.8369066547958787,-1.875134396153967e-05,6.817379672014308e-05,0.8369065702250085,-1.871244265856898e-05,6.817383060786505e-05,2.88372769638688e-07,9.308890700219186e-08,3360.637129803173,0,3360.637129803173,1e-07,3359.34338482201,3360.637129803173,12.02451447328446,vertical,0.0001,1e-05
unstable,3,8,0.3612194682860372,1.568414931297974,0.836905279678877,5.197917392110913e-06,6.817824997162312e-05,0.8369051951088963,5.236822185034919e-06,6.817828385737789e-05,2.88377074005738e-07,9.308955738307502e-08,3360.637129803173,0,3360.637129803173,1e-07,3359.34338482201,3360.637129803173,12.02451447328446,vertical,0.0001,1e-05
unstable,4,0,0.4816259577147163,2.091219908397298,0.8369108430792391,3.225347844334694e-05,4.594204502050939e-05,0.8369107227084993,3.230886850743184e-05,4.594209379474762e-05,4.10484325348805e-07,1.325034964938168e-07,3360.637129803173,0,3360.637129803173,1e-07,3359.34338482201,3360.637129803173,12.02451447328446,vertical,0.0001,1e-05
unstable,4,1,0.4816259577147163,2.091219908397298,0.8369176293090574,3.460977826436965e-05,4.594118842794266e-05,0.8369175089408368,3.466517700005329e-05,4.594123720581868e-05,4.104939287941132e-07,1.325048332256961e-07,3360.637129803173,0,3360.637129803173,1e-07,3359.34338482201,3360.637129803173,12.02451447328446,vertical,0.0001,1e-05
unstable,4,2,0.4816259577147163,2.091219908397298,0.8369232491830852,2.077019452838848e-05,4.59372501012788e-05,0.8369231288158872,2.082559606076859e-05,4.593729888333578e-05,4.104963834905682e-07,1.325050736674707e-07,3360.637129803173,0,3360.637129803173,1e-07,3359.34338482201,3360.637129803173,12.02451447328446,vertical,0.0001,1e-05
unstable,4,3,0.4816259577147163,2.091219908397298,0.8369250739957594,-2.78950144478189e-06,4.593207355862177e-05,0.8369249536276094,-2.734104301364841e-06,4.593212234345167e-05,4.104905304288658e-07,1.325041033848818e-07,3360.637129803173,0,3360.637129803173,1e-07,3359.34338482201,3360.637129803173,12.02451447328446,vertical,0.0001,1e-05
unstable,4,4,0.4816259577147163,2.091219908397298,0.8369222504364272,-2.504497735682855e-05,4.592806829782687e-05,0.8369221300657995,-2.498958973500129e-05,4.592811708271962e-05,4.104790948875258e-07,1.325023737203963e-07,3360.637129803173,0,3360.637129803173,1e-07,3359.34338482201,3360.637129803173,12.02451447328446,vertical,0.0001,1e-05
unstable,4,5,0.4816259577147163,2.091219908397298,0.8369160989582949,-3.558250722939023e-05,4.592710323155189e-05,0.8369159785848242,-3.552712980488205e-05,4.592715201376029e-05,4.104674298387412e-07,1.325006941783126e-07,3360.637129803173,0,3360.637129803173,1e-07,3359.34338482201,3360.637129803173,12.02451447328446,vertical,0.0001,1e-05
unstable,4,6,0.4816259577147163,2.091219908397298,0.8369094971330513,-2.947190009220771e-05,4.592964078378457e-05,0.8369093767576973,-2.941652876760231e-05,4.592968956182059e-05,4.104610182879008e-07,1.324998559350511e-07,3360.637129803173,0,3360.637129803173,1e-07,3359.34338482201,3360.637129803173,12.02451447328446,vertical,0.0001,1e-05
unstable,4,7,0.4816259577147163,2.091219908397298,0.8369055344618043,-9.572712739618634e-06,4.593450263760677e-05,0.836905414086408,-9.517340565035863e-06,4.593455141194206e-05,4.104628517740761e-07,1.325002495678867e-07,3360.637129803173,0,3360.637129803173,1e-07,3359.34338482201,3360.637129803173,12.02451447328446,vertical,0.0001,1e-05
unstable,4,8,0.4816259577147163,2.091219908397298,0.8369060660672895,1.480440163512083e-05,4.593940603411787e-05,0.8369059456937148,1.485978121022704e-05,4.593945480695637e-05,4.104720581604575e-07,1.325016875176136e-07,3360.637129803173,0,3360.637129803173,1e-07,3359.34338482201,3360.637129803173,12.02451447328446,vertical,0.0001,1e-05
unstable,5,0,0.6020324471433954,2.614024885496623,0.8369135045958789,3.526252593366907e-05,2.029602902370994e-05,0.8369133332636736,3.53413729512391e-05,2.029609407142431e-05,5.842832840136043e-07,1.886042973741341e-07,3360.637129803173,0,3360.637129803173,1e-07,3359.34338482201,3360.637129803173,12.02451447328446,vertical,0.0001,1e-05
unstable,5,1,0.6020324471433954,2.614024885496623,0.8369202062873554,3.077519914375677e-05,2.029442572011066e-05,0.8369200349567345,3.085405625779059e-05,2.02944907735973e-05,5.842978525747993e-07,1.886070792098265e-07,3360.637129803173,0,3360.637129803173,1e-07,3359.34338482201,3360.637129803173,12.02451447328446,vertical,0.0001,1e-05
unstable,5,2,0.6020324471433954,2.614024885496623,0.8369245351558819,1.188678369632212e-05,2.028978425442721e-05,0.8369243638248079,1.196564098476399e-05,2.028984931299262e-05,5.842991389492676e-07,1.886075637116302e-07,3360.637129803173,0,3360.637129803173,1e-07,3359.34338482201,3360.637129803173,12.02451447328446,vertical,0.0001,1e-05
unstable,5,3,0.6020324471433954,2.614024885496623,0.83692446663874,-1.256429164377909e-05,2.028427360007161e-05,0.8369242953053906,-1.248544418745689e-05,2.02843386606511e-05,5.842865217088362e-07,1.886055201125297e-07,3360.637129803173,0,3360.637129803173,1e-07,3359.34338482201,3360.637129803173,12.02451447328446,vertical,0.0001,1e-05
unstable,5,4,0.6020324471433954,2.614024885496623,0.8369200328229544,-3.11365801001372e-05,2.028046023051882e-05,0.8369198614865772,-3.105774788187436e-05,2.028052528909671e-05,5.842658886101945e-07,1.886019008915207e-07,3360.637129803173,0,3360.637129803173,1e-07,3359.34338482201,3360.637129803173,12.02451447328446,vertical,0.0001,1e-05
unstable,5,5,0.6020324471433954,2.614024885496623,0.8369133073802365,-3.513999924002228e-05,2.028012704657653e-05,0.8369131360414961,-3.506118053335986e-05,2.028019210006456e-05,5.842469033393973e-07,1.885984006291431e-07,3360.637129803173,0,3360.637129803173,1e-07,3359.34338482201,3360.637129803173,12.02451447328446,vertical,0.0001,1e-05
unstable,5,6,0.6020324471433954,2.614024885496623,0.8369074368737619,-2.270186209172383e-05,2.028344147655142e-05,0.83690726553442,-2.262304884609561e-05,2.028350652424985e-05,5.842384837220387e-07,1.885966649041189e-07,3360.637129803173,0,3360.637129803173,1e-07,3359.34338482201,3360.637129803173,12.02451447328446,vertical,0.0001,1e-05
unstable,5,7,0.6020324471433954,2.614024885496623,0.8369051689981089,3.577654059055861e-07,2.028885815015393e-05,0.8369049976602092,4.365837931587964e-07,2.028892319408164e-05,5.842445516581787e-07,1.885975033106204e-07,3360.637129803173,0,3360.637129803173,1e-07,3359.34338482201,3360.637129803173,12.02451447328446,vertical,0.0001,1e-05
unstable,5,8,0.6020324471433954,2.614024885496623,0.8369075655736029,2.324959895286579e-05,2.029383280361271e-05,0.8369073942385209,2.332843067703679e-05,2.029389784755112e-05,5.842622444092224e-07,1.886005177463314e-07,3360.637129803173,0,3360.637129803173,1e-07,3359.34338482201,3360.637129803173,12.02451447328446,vertical,0.0001,1e-05
unstable,6,0,0.7224389365720745,3.136829862595947,0.8369162956231728,3.550431431853991e-05,-6.855209085307729e-06,0.8369160517528392,3.561655110849387e-05,-6.855129593988479e-06,8.316696662863353e-07,2.684582703982439e-07,3360.637129803173,0,3360.637129803173,1e-07,3359.34338482201,3360.637129803173,12.02451447328446,vertical,0.0001,1e-05
unstable,6,1,0.7224389365720745,3.136829862595947,0.8369223868648427,2.452545935693082e-05,-6.857566510546583e-06,0.8369221429937966,2.463770616500817e-05,-6.857487011892781e-06,8.316898549791623e-07,2.68463106091722e-07,3360.637129803173,0,3360.637129803173,1e-07,3359.34338482201,3360.637129803173,12.02451447328446,vertical,0.0001,1e-05
unstable,6,2,0.7224389365720745,3.136829862595947,0.8369250851615387,2.070678756706414e-06,-6.862653649147199e-06,0.8369248412875702,2.182920196495518e-06,-6.862574145678078e-06,8.316870736087677e-07,2.684635164697085e-07,3360.637129803173,0,3360.637129803173,1e-07,3359.34338482201,3360.637129803173,12.02451447328446,vertical,0.0001,1e-05
unstable,6,3,0.7224389365720745,3.136829862595947,0.8369231286878835,-2.135265146302975e-05,-6.868096283696107e-06,0.8369228848101564,-2.124042826907967e-05,-6.868016780179499e-06,8.31662593054774e-07,2.684593030021061e-07,3360.637129803173,0,3360.637129803173,1e-07,3359.34338482201,3360.637129803173,12.02451447328446,vertical,0.0001,1e-05
unstable,6,4,0.7224389365720745,3.136829862595947,0.8369174324176033,-3.478410106196623e-05,-6.871358284675333e-06,0.836917188537049,-3.46719004528341e-05,-6.871278785914807e-06,8.316278527046997e-07,2.68452431128446e-07,3360.637129803173,0,3360.637129803173,1e-07,3359.34338482201,3360.637129803173,12.02451447328446,vertical,0.0001,1e-05
unstable,6,5,0.7224389365720745,3.136829862595947,0.83691066079336,-3.193929177473089e-05,-6.870910929453855e-06,0.8369104169122296,-3.182710751912468e-05,-6.870831438037765e-06,8.315991290832074e-07,2.684461199027438e-07,3360.637129803173,0,3360.637129803173,1e-07,3359.34338482201,3360.637129803173,12.02451447328446,vertical,0.0001,1e-05
unstable,6,6,0.7224389365720745,3.136829862595947,0.8369059825125884,-1.414987081345127e-05,-6.866952172865731e-06,0.836905738633389,-1.40376890263485e-05,-6.866872687934075e-06,8.3158990294822e-07,2.684433340035536e-07,3360.637129803173,0,3360.637129803173,1e-07,3359.34338482201,3360.637129803173,12.02451447328446,vertical,0.0001,1e-05
unstable,6,7,0.7224389365720745,3.136829862595947,0.8369055875419729,1.026044595834956e-05,-6.86133274613206e-06,0.8369053436663116,1.037264031231372e-05,-6.861253263778856e-06,8.316044602768843e-07,2.684453715654234e-07,3360.637129803173,0,3360.637129803173,1e-07,3359.34338482201,3360.637129803173,12.02451447328446,vertical,0.0001,1e-05
unstable,6,8,0.7224389365720745,3.136829862595947,0.8369096608707198,2.987041441699093e-05,-6.8566929589305e-06,0.8369094169985594,2.998263049217783e-05,-6.85661347404874e-06,8.316359570028053e-07,2.684512702493218e-07,3360.637129803173,0,3360.637129803173,1e-07,3359.34338482201,3360.637129803173,12.02451447328446,vertical,0.0001,1e-05
unstable,7,0,0.8428454260007536,3.659634839695272,0.8369189971980361,3.295945033850362e-05,-3.349800863767225e-05,0.8369186500769267,3.311921459687438e-05,-3.349792252541377e-05,1.183800113107434e-06,3.821226115626346e-07,3360.637129803173,0,3360.637129803173,1e-07,3359.34338482201,3360.637129803173,12.02451447328446,vertical,0.0001,1e-05
unstable,7,1,0.8428454260007536,3.659634839695272,0.8369240000712217,1.63506814817695e-05,-3.350091058137888e-05,0.8369236529450367,1.651045264528419e-05,-3.350082446199246e-05,1.183825526287911e-06,3.821301092990522e-07,3360.637129803173,0,3360.637129803173,1e-07,3359.34338482201,3360.637129803173,12.02451447328446,vertical,0.0001,1e-05
unstable,7,2,0.8428454260007536,3.659634839695272,0.836924856157015,-7.908047050127194e-06,-3.350605643674148e-05,0.8369245090243072,-7.748291177271669e-06,-3.350597031448516e-05,1.183813424302541e-06,3.821296418154725e-07,3360.637129803173,0,3360.637129803173,1e-07,3359.34338482201,3360.637129803173,12.02451447328446,vertical,0.0001,1e-05
unstable,7,3,0.8428454260007536,3.659634839695272,0.8369211651771081,-2.846518509449101e-05,-3.351104739821067e-05,0.8369208180394957,-2.830545955553404e-05,-3.351096127868262e-05,1.183769428037737e-06,3.821214168002392e-07,3360.637129803173,0,3360.637129803173,1e-07,3359.34338482201,3360.637129803173,12.02451447328446,vertical,0.0001,1e-05
unstable,7,4,0.8428454260007536,3.659634839695272,0.8369146533504673,-3.57016722328163e-05,-3.351355644277429e-05,0.8369143062118727,-3.55419778750584e-05,-3.351347033031596e-05,1.183714116264073e-06,3.821092765281198e-07,3360.637129803173,0,3360.637129803173,1e-07,3359.34338482201,3360.637129803173,12.02451447328446,vertical,0.0001,1e-05
unstable,7,5,0.8428454260007536,3.659634839695272,0.8369083670551756,-2.623199915525309e-05,-3.351240349090132e-05,0.8369080199199738,-2.607232223419673e-05,-3.351231738655678e-05,1.183673402839223e-06,3.820989071755944e-07,3360.637129803173,0,3360.637129803173,1e-07,3359.34338482201,3360.637129803173,12.02451447328446,vertical,0.0001,1e-05
unstable,7,6,0.8428454260007536,3.659634839695272,0.8369052483583731,-4.487482867805847e-06,-3.350811761522919e-05,0.8369049012293314,-4.327801478704985e-06,-3.350803151622782e-05,1.183666381899425e-06,3.820951780027651e-07,3360.637129803173,0,3360.637129803173,1e-07,3359.34338482201,3360.637129803173,12.02451447328446,vertical,0.0001,1e-05
unstable,7,7,0.8428454260007536,3.659634839695272,0.8369067573132901,1.935778419309052e-05,-3.350270662628561e-05,0.836906410190304,1.951748985869432e-05,-3.35026205273424e-05,1.183696288575084e-06,3.820998227437757e-07,3360.637129803173,0,3360.637129803173,1e-07,3359.34338482201,3360.637129803173,12.02451447328446,vertical,0.0001,1e-05
unstable,7,8,0.8428454260007536,3.659634839695272,0.8369121875238822,3.414683525004831e-05,-3.349871371926407e-05,0.8369118404040297,3.430657364192934e-05,-3.349862761507761e-05,1.183749092764125e-06,3.821106557975533e-07,3360.637129803173,0,3360.637129803173,1e-07,3359.34338482201,3360.637129803173,12.02451447328446,vertical,0.0001,1e-05
unstable,8,0,0.9632519154294327,4.182439816794596,0.8369213970535652,2.782728311629075e-05,-5.765628480246741e-05,0.8369209029645656,2.805469687585706e-05,-5.765620980639578e-05,1.68502205036826e-06,5.439126429797361e-07,3360.637129803173,0,3360.637129803173,1e-07,3359.34338482201,3360.637129803173,12.02451447328446,vertical,0.0001,1e-05
unstable,8,1,0.9632519154294327,4.182439816794596,0.8369249190956866,6.892124337024695e-06,-5.765936721141478e-05,0.8369244249943668,7.119536629471675e-06,-5.765929221138172e-05,1.685050241985007e-06,5.439232211972854e-07,3360.637129803173,0,3360.637129803173,1e-07,3359.34338482201,3360.637129803173,12.02451447328446,vertical,0.0001,1e-05
unstable,8,2,0.9632519154294327,4.182439816794596,0.8369238658275732,-1.726652656025944e-05,-5.766417127082435e-05,0.8369233717151227,-1.703914557438008e-05,-5.766409627127524e-05,1.685020089035071e-06,5.439202442585547e-07,3360.637129803173,0,3360.637129803173,1e-07,3359.34338482201,3360.637129803173,12.02451447328446,vertical,0.0001,1e-05
unstable,8,3,0.9632519154294327,4.182439816794596,0.8369187298566103,-3.334401662155219e-05,-5.766846039184602e-05,0.8369182357394473,-3.311668213281634e-05,-5.766838539700128e-05,1.684945653530953e-06,5.439050892648093e-07,3360.637129803173,0,3360.637129803173,1e-07,3359.34338482201,3360.637129803173,12.02451447328446,vertical,0.0001,1e-05
unstable,8,4,0.9632519154294327,4.182439816794596,0.836911913445876,-3.381766643644578e-05,-5.767023302331946e-05,0.8369114193326325,-3.359037187606057e-05,-5.767015803522684e-05,1.684861770897253e-06,5.438848409807948e-07,3360.637129803173,0,3360.637129803173,1e-07,3359.34338482201,3360.637129803173,12.02451447328446,vertical,0.0001,1e-05
unstable,8,5,0.9632519154294327,4.182439816794596,0.8369066059889495,-1.846641779975821e-05,-5.766865034432417e-05,0.8369061118864084,-1.823913791674469e-05,-5.766857536188143e-05,1.68480773094118e-06,5.438689841962864e-07,3360.637129803173,0,3360.637129803173,1e-07,3359.34338482201,3360.637129803173,12.02451447328446,vertical,0.0001,1e-05
unstable,8,6,0.9632519154294327,4.182439816794596,0.8369052917968379,5.526640565409499e-06,-5.766444427655156e-05,0.8369047977067509,5.753937891417046e-06,-5.766436929598567e-05,1.684808861758591e-06,5.438649594978663e-07,3360.637129803173,0,3360.637129803173,1e-07,3359.34338482201,3360.637129803173,12.02451447328446,vertical,0.0001,1e-05
unstable,8,7,0.9632519154294327,4.182439816794596,0.8369085861675877,2.693545809432117e-05,-5.765958923513192e-05,0.8369080920858984,2.716279681671377e-05,-5.765951425177528e-05,1.684864563882098e-06,5.438746325693817e-07,3360.637129803173,0,3360.637129803173,1e-07,3359.34338482201,3360.637129803173,12.02451447328446,vertical,0.0001,1e-05
