sample_index,curve_samples,eigen_index,mode_amplitude_nd,mapping_time_days,rotation_angle_rad,eigenvalue_real,eigenvalue_imag,eigenvalue_magnitude,stability_index,determinant,curve_residual_norm,real_unstable_index,real_stable_index
0,15,28,0.025332424902528,12.17014878859061,0.4974033667883291,0.07846526577273161,0.996925415139699,1.000008540605652,675.183628407217,0.999999998247632,1.317407534478492e-12,4,83
0,15,29,0.025332424902528,12.17014878859061,0.4974033667883291,0.07854679586325794,-0.9969189905771406,1.000008536420429,675.183628407217,0.999999998247632,1.317407534478492e-12,4,83
0,15,30,0.025332424902528,12.17014878859061,0.4974033667883291,0.07854679586325794,0.9969189905771406,1.000008536420429,675.183628407217,0.999999998247632,1.317407534478492e-12,4,83
0,15,31,0.025332424902528,12.17014878859061,0.4974033667883291,1.00000046271813,0,1.00000046271813,675.183628407217,0.999999998247632,1.317407534478492e-12,4,83
0,15,32,0.025332424902528,12.17014878859061,0.4974033667883291,0.8788248120306609,0.4771453284985743,1.000000357374305,675.183628407217,0.999999998247632,1.317407534478492e-12,4,83
0,15,33,0.025332424902528,12.17014878859061,0.4974033667883291,0.8788248120306609,-0.4771453284985743,1.000000357374305,675.183628407217,0.999999998247632,1.317407534478492e-12,4,83
0,15,34,0.025332424902528,12.17014878859061,0.4974033667883291,0.8788242237371668,0.4771456901021255,1.000000012905134,675.183628407217,0.999999998247632,1.317407534478492e-12,4,83
0,15,35,0.025332424902528,12.17014878859061,0.4974033667883291,0.8788242237371668,-0.4771456901021255,1.000000012905134,675.183628407217,0.999999998247632,1.317407534478492e-12,4,83
0,15,36,0.025332424902528,12.17014878859061,0.4974033667883291,0.544668278770523,0.8386515821359085,1.000000005058953,675.183628407217,0.999999998247632,1.317407534478492e-12,4,83
0,15,37,0.025332424902528,12.17014878859061,0.4974033667883291,0.544668278770523,-0.8386515821359085,1.000000005058953,675.183628407217,0.999999998247632,1.317407534478492e-12,4,83
0,15,38,0.025332424902528,12.17014878859061,0.4974033667883291,0.5446630421912626,0.838654980705233,1.000000003095368,675.183628407217,0.999999998247632,1.317407534478492e-12,4,83
0,15,39,0.025332424902528,12.17014878859061,0.4974033667883291,0.5446630421912626,-0.838654980705233,1.000000003095368,675.183628407217,0.999999998247632,1.317407534478492e-12,4,83
0,15,40,0.025332424902528,12.17014878859061,0.4974033667883291,-0.9803926756378016,0.1970538037097496,1.000000000000364,675.183628407217,0.999999998247632,1.317407534478492e-12,4,83
0,15,41,0.025332424902528,12.17014878859061,0.4974033667883291,-0.9803926756378016,-0.1970538037097496,1.000000000000364,675.183628407217,0.999999998247632,1.317407534478492e-12,4,83
0,15,42,0.025332424902528,12.17014878859061,0.4974033667883291,-0.6062438239865775,-0.795278835301327,1.000000000000052,675.183628407217,0.999999998247632,1.317407534478492e-12,4,83
0,15,43,0.025332424902528,12.17014878859061,0.4974033667883291,-0.6062438239865775,0.795278835301327,1.000000000000052,675.183628407217,0.999999998247632,1.317407534478492e-12,4,83
0,15,44,0.025332424902528,12.17014878859061,0.4974033667883291,0.9999999999998829,-5.133871979810662e-07,1.000000000000015,675.183628407217,0.999999998247632,1.317407534478492e-12,4,83
0,15,45,0.025332424902528,12.17014878859061,0.4974033667883291,0.9999999999998829,5.133871979810662e-07,1.000000000000015,675.183628407217,0.999999998247632,1.317407534478492e-12,4,83
0,15,46,0.025332424902528,12.17014878859061,0.4974033667883291,-0.872115617142398,0.4892998572821255,0.9999999999999871,675.183628407217,0.999999998247632,1.317407534478492e-12,4,83
0,15,47,0.025332424902528,12.17014878859061,0.4974033667883291,-0.872115617142398,-0.4892998572821255,0.9999999999999871,675.183628407217,0.999999998247632,1.317407534478492e-12,4,83
0,15,48,0.025332424902528,12.17014878859061,0.4974033667883291,-0.9953445600806711,-0.09638053080141382,0.9999999999998734,675.183628407217,0.999999998247632,1.317407534478492e-12,4,83
0,15,49,0.025332424902528,12.17014878859061,0.4974033667883291,-0.9953445600806711,0.09638053080141382,0.9999999999998734,675.183628407217,0.999999998247632,1.317407534478492e-12,4,83
0,15,50,0.025332424902528,12.17014878859061,0.4974033667883291,0.5446669243858071,-0.8386524520254702,0.9999999969041141,675.183628407217,0.999999998247632,1.317407534478492e-12,4,83
0,15,51,0.025332424902528,12.17014878859061,0.4974033667883291,0.5446669243858071,0.8386524520254702,0.9999999969041141,675.183628407217,0.999999998247632,1.317407534478492e-12,4,83
0,15,52,0.025332424902528,12.17014878859061,0.4974033667883291,0.5446616876002564,-0.8386558507180584,0.9999999949415947,675.183628407217,0.999999998247632,1.317407534478492e-12,4,83
0,15,53,0.025332424902528,12.17014878859061,0.4974033667883291,0.5446616876002564,0.8386558507180584,0.9999999949415947,675.183628407217,0.999999998247632,1.317407534478492e-12,4,83
0,15,54,0.025332424902528,12.17014878859061,0.4974033667883291,0.8788247646962825,-0.4771446396494274,0.999999987094829,675.183628407217,0.999999998247632,1.317407534478492e-12,4,83
0,15,55,0.025332424902528,12.17014878859061,0.4974033667883291,0.8788247646962825,0.4771446396494274,0.999999987094829,675.183628407217,0.999999998247632,1.317407534478492e-12,4,83
0,15,56,0.025332424902528,12.17014878859061,0.4974033667883291,0.8788241764039491,-0.4771450012518987,0.999999642625813,675.183628407217,0.999999998247632,1.317407534478492e-12,4,83
0,15,57,0.025332424902528,12.17014878859061,0.4974033667883291,0.8788241764039491,0.4771450012518987,0.999999642625813,675.183628407217,0.999999998247632,1.317407534478492e-12,4,83
0,15,58,0.025332424902528,12.17014878859061,0.4974033667883291,0.9999995372820937,0,0.9999995372820937,675.183628407217,0.999999998247632,1.317407534478492e-12,4,83
0,15,59,0.025332424902528,12.17014878859061,0.4974033667883291,0.07854545480002068,0.9969019709700035,0.9999914640603789,675.183628407217,0.999999998247632,1.317407534478492e-12,4,83
0,15,60,0.025332424902528,12.17014878859061,0.4974033667883291,0.07854545480002068,-0.9969019709700035,0.9999914640603789,675.183628407217,0.999999998247632,1.317407534478492e-12,4,83
0,15,61,0.025332424902528,12.17014878859061,0.4974033667883291,0.07846392538055427,-0.9969083862650849,0.9999914590594166,675.183628407217,0.999999998247632,1.317407534478492e-12,4,83
0,15,62,0.025332424902528,12.17014878859061,0.4974033667883291,0.07846392538055427,0.9969083862650849,0.9999914590594166,675.183628407217,0.999999998247632,1.317407534478492e-12,4,83
0,15,63,0.025332424902528,12.17014878859061,0.4974033667883291,-0.4070836134515038,0.9132957345042754,0.9999130797246515,675.183628407217,0.999999998247632,1.317407534478492e-12,4,83
0,15,64,0.025332424902528,12.17014878859061,0.4974033667883291,-0.4070836134515038,-0.9132957345042754,0.9999130797246515,675.183628407217,0.999999998247632,1.317407534478492e-12,4,83
0,15,65,0.025332424902528,12.17014878859061,0.4974033667883291,-0.4062068637640947,0.9136855037457539,0.999912604143079,675.183628407217,0.999999998247632,1.317407534478492e-12,4,83
0,15,66,0.025332424902528,12.17014878859061,0.4974033667883291,-0.4062068637640947,-0.9136855037457539,0.999912604143079,675.183628407217,0.999999998247632,1.317407534478492e-12,4,83
0,15,67,0.025332424902528,12.17014878859061,0.4974033667883291,-0.7923340982952961,-0.6082669080971534,0.9988903617552283,675.183628407217,0.999999998247632,1.317407534478492e-12,4,83
0,15,68,0.025332424902528,12.17014878859061,0.4974033667883291,-0.7923340982952961,0.6082669080971534,0.9988903617552283,675.183628407217,0.999999998247632,1.317407534478492e-12,4,83
0,15,69,0.025332424902528,12.17014878859061,0.4974033667883291,-0.7879752190239391,0.604421729736544,0.993091422364296,675.183628407217,0.999999998247632,1.317407534478492e-12,4,83
0,15,70,0.025332424902528,12.17014878859061,0.4974033667883291,-0.7879752190239391,-0.604421729736544,0.993091422364296,675.183628407217,0.999999998247632,1.317407534478492e-12,4,83
0,15,71,0.025332424902528,12.17014878859061,0.4974033667883291,-0.9687778908851894,0.1496311625329919,0.9802653144271353,675.183628407217,0.999999998247632,1.317407534478492e-12,4,83
0,15,72,0.025332424902528,12.17014878859061,0.4974033667883291,-0.9687778908851894,-0.1496311625329919,0.9802653144271353,675.183628407217,0.999999998247632,1.317407534478492e-12,4,83
0,15,73,0.025332424902528,12.17014878859061,0.4974033667883291,-0.7964694349819783,-0.2121908474712089,0.8242502754692058,675.183628407217,0.999999998247632,1.317407534478492e-12,4,83
0,15,74,0.025332424902528,12.17014878859061,0.4974033667883291,-0.7964694349819783,0.2121908474712089,0.8242502754692058,675.183628407217,0.999999998247632,1.317407534478492e-12,4,83
0,15,75,0.025332424902528,12.17014878859061,0.4974033667883291,-0.0007178635944488094,-0.0002295054668460193,0.0007536583440440197,675.183628407217,0.999999998247632,1.317407534478492e-12,4,83
0,15,76,0.025332424902528,12.17014878859061,0.4974033667883291,-0.0007178635944488094,0.0002295054668460193,0.0007536583440440197,675.183628407217,0.999999998247632,1.317407534478492e-12,4,83
0,15,77,0.025332424902528,12.17014878859061,0.4974033667883291,-0.0007316403831050683,-0.0001158185809351655,0.0007407506961724481,675.183628407217,0.999999998247632,1.317407534478492e-12,4,83
0,15,78,0.025332424902528,12.17014878859061,0.4974033667883291,-0.0007316403831050683,0.0001158185809351655,0.0007407506961724481,675.183628407217,0.999999998247632,1.317407534478492e-12,4,83
0,15,79,0.025332424902528,12.17014878859061,0.4974033667883291,-0.000587477822764491,-0.0004508549532381563,0.0007405406005746659,675.183628407217,0.999999998247632,1.317407534478492e-12,4,83
0,15,80,0.025332424902528,12.17014878859061,0.4974033667883291,-0.000587477822764491,0.0004508549532381563,0.0007405406005746659,675.183628407217,0.999999998247632,1.317407534478492e-12,4,83
0,15,81,0.025332424902528,12.17014878859061,0.4974033667883291,5.81363374412414e-05,0.0007382541632439854,0.000740539697300664,675.183628407217,0.999999998247632,1.317407534478492e-12,4,83
0,15,82,0.025332424902528,12.17014878859061,0.4974033667883291,5.81363374412414e-05,-0.0007382541632439854,0.000740539697300664,675.183628407217,0.999999998247632,1.317407534478492e-12,4,83
0,15,83,0.025332424902528,12.17014878859061,0.4974033667883291,0.0007405396972893453,0,0.0007405396972893453,675.183628407217,0.999999998247632,1.317407534478492e-12,4,83
0,15,84,0.025332424902528,12.17014878859061,0.4974033667883291,0.0006508044249225102,-0.0003533449359468302,0.0007405396972870454,675.183628407217,0.999999998247632,1.317407534478492e-12,4,83
0,15,85,0.025332424902528,12.17014878859061,0.4974033667883291,0.0006508044249225102,0.0003533449359468302,0.0007405396972870454,675.183628407217,0.999999998247632,1.317407534478492e-12,4,83
0,15,86,0.025332424902528,12.17014878859061,0.4974033667883291,0.0004033460418513823,-0.0006210563691871215,0.0007405396972378099,675.183628407217,0.999999998247632,1.317407534478492e-12,4,83
0,15,87,0.025332424902528,12.17014878859061,0.4974033667883291,0.0004033460418513823,0.0006210563691871215,0.0007405396972378099,675.183628407217,0.999999998247632,1.317407534478492e-12,4,83
0,15,88,0.025332424902528,12.17014878859061,0.4974033667883291,-0.0003011627769280677,0.0006765353004019909,0.0007405396889411378,675.183628407217,0.999999998247632,1.317407534478492e-12,4,83
0,15,89,0.025332424902528,12.17014878859061,0.4974033667883291,-0.0003011627769280677,-0.0006765353004019909,0.0007405396889411378,675.183628407217,0.999999998247632,1.317407534478492e-12,4,83
1,15,0,0.03366673026111495,12.25939726781162,0.4053641802150819,-1359.085873851663,-426.7001848609538,1424.495510790929,712.2481063969218,0.9999999987144434,1.552691199113474e-12,8,81
1,15,1,0.03366673026111495,12.25939726781162,0.4053641802150819,-1359.085873851663,426.7001848609538,1424.495510790929,712.2481063969218,0.9999999987144434,1.552691199113474e-12,8,81
1,15,2,0.03366673026111495,12.25939726781162,0.4053641802150819,-71.96721381915381,1419.366596509776,1421.189929303131,712.2481063969218,0.9999999987144434,1.552691199113474e-12,8,81
1,15,3,0.03366673026111495,12.25939726781162,0.4053641802150819,-71.96721381915381,-1419.366596509776,1421.189929303131,712.2481063969218,0.9999999987144434,1.552691199113474e-12,8,81
1,15,4,0.03366673026111495,12.25939726781162,0.4053641802150819,979.158227410291,1030.063086793729,1421.189922944955,712.2481063969218,0.9999999987144434,1.552691199113474e-12,8,81
1,15,5,0.03366673026111495,12.25939726781162,0.4053641802150819,979.158227410291,-1030.063086793729,1421.189922944955,712.2481063969218,0.9999999987144434,1.552691199113474e-12,8,81
1,15,6,0.03366673026111495,12.25939726781162,0.4053641802150819,1306.015046389656,560.4511536825636,1421.189922937921,712.2481063969218,0.9999999987144434,1.552691199113474e-12,8,81
1,15,7,0.03366673026111495,12.25939726781162,0.4053641802150819,1306.015046389656,-560.4511536825636,1421.189922937921,712.2481063969218,0.9999999987144434,1.552691199113474e-12,8,81
1,15,8,0.03366673026111495,12.25939726781162,0.4053641802150819,1421.189922937792,0,1421.189922937792,712.2481063969218,0.9999999987144434,1.552691199113474e-12,8,81
1,15,9,0.03366673026111495,12.25939726781162,0.4053641802150819,493.5971764452679,-1332.720009750193,1421.189922910831,712.2481063969218,0.9999999987144434,1.552691199113474e-12,8,81
1,15,10,0.03366673026111495,12.25939726781162,0.4053641802150819,493.5971764452679,1332.720009750193,1421.189922910831,712.2481063969218,0.9999999987144434,1.552691199113474e-12,8,81
1,15,11,0.03366673026111495,12.25939726781162,0.4053641802150819,-625.8662709623669,-1275.958966571578,1421.189598013843,712.2481063969218,0.9999999987144434,1.552691199113474e-12,8,81
1,15,12,0.03366673026111495,12.25939726781162,0.4053641802150819,-625.8662709623669,1275.958966571578,1421.189598013843,712.2481063969218,0.9999999987144434,1.552691199113474e-12,8,81
1,15,13,0.03366673026111495,12.25939726781162,0.4053641802150819,-1078.235195863088,-925.8116209738399,1421.167933471664,712.2481063969218,0.9999999987144434,1.552691199113474e-12,8,81
1,15,14,0.03366673026111495,12.25939726781162,0.4053641802150819,-1078.235195863088,925.8116209738399,1421.167933471664,712.2481063969218,0.9999999987144434,1.552691199113474e-12,8,81
1,15,15,0.03366673026111495,12.25939726781162,0.4053641802150819,-1.129247100614457,-0.1843092604016269,1.144189196643611,712.2481063969218,0.9999999987144434,1.552691199113474e-12,8,81
1,15,16,0.03366673026111495,12.25939726781162,0.4053641802150819,-1.129247100614457,0.1843092604016269,1.144189196643611,712.2481063969218,0.9999999987144434,1.552691199113474e-12,8,81
1,15,17,0.03366673026111495,12.25939726781162,0.4053641802150819,-1.026653032353721,-0.3809300716790088,1.095045281415552,712.2481063969218,0.9999999987144434,1.552691199113474e-12,8,81
1,15,18,0.03366673026111495,12.25939726781162,0.4053641802150819,-1.026653032353721,0.3809300716790088,1.095045281415552,712.2481063969218,0.9999999987144434,1.552691199113474e-12,8,81
1,15,19,0.03366673026111495,12.25939726781162,0.4053641802150819,-0.7780839136621489,-0.6717972332183633,1.027971837775556,712.2481063969218,0.9999999987144434,1.552691199113474e-12,8,81
1,15,20,0.03366673026111495,12.25939726781162,0.4053641802150819,-0.7780839136621489,0.6717972332183633,1.027971837775556,712.2481063969218,0.9999999987144434,1.552691199113474e-12,8,81
1,15,21,0.03366673026111495,12.25939726781162,0.4053641802150819,-0.7694868449703975,-0.6598591689449405,1.013668647746,712.2481063969218,0.9999999987144434,1.552691199113474e-12,8,81
1,15,22,0.03366673026111495,12.25939726781162,0.4053641802150819,-0.7694868449703975,0.6598591689449405,1.013668647746,712.2481063969218,0.9999999987144434,1.552691199113474e-12,8,81
1,15,23,0.03366673026111495,12.25939726781162,0.4053641802150819,-0.4429803109642981,-0.9034501211072123,1.006207571642483,712.2481063969218,0.9999999987144434,1.552691199113474e-12,8,81
1,15,24,0.03366673026111495,12.25939726781162,0.4053641802150819,-0.4429803109642981,0.9034501211072123,1.006207571642483,712.2481063969218,0.9999999987144434,1.552691199113474e-12,8,81
1,15,25,0.03366673026111495,12.25939726781162,0.4053641802150819,-0.4416405125881538,-0.9003498599925043,1.002834090339798,712.2481063969218,0.9999999987144434,1.552691199113474e-12,8,81
1,15,26,0.03366673026111495,12.25939726781162,0.4053641802150819,-0.4416405125881538,0.9003498599925043,1.002834090339798,712.2481063969218,0.9999999987144434,1.552691199113474e-12,8,81
1,15,27,0.03366673026111495,12.25939726781162,0.4053641802150819,-0.05069639720873403,-0.9999833844673319,1.001267643490334,712.2481063969218,0.9999999987144434,1.552691199113474e-12,8,81
1,15,28,0.03366673026111495,12.25939726781162,0.4053641802150819,-0.05069639720873403,0.9999833844673319,1.001267643490334,712.2481063969218,0.9999999987144434,1.552691199113474e-12,8,81
1,15,29,0.03366673026111495,12.25939726781162,0.4053641802150819,0.3473925855411167,-0.9379647459331184,1.00022971016778,712.2481063969218,0.9999999987144434,1.552691199113474e-12,8,81
1,15,30,0.03366673026111495,12.25939726781162,0.4053641802150819,0.3473925855411167,0.9379647459331184,1.00022971016778,712.2481063969218,0.9999999987144434,1.552691199113474e-12,8,81
1,15,31,0.03366673026111495,12.25939726781162,0.4053641802150819,-0.05064732891457725,0.9988855717746336,1.000168754473823,712.2481063969218,0.9999999987144434,1.552691199113474e-12,8,81
1,15,32,0.03366673026111495,12.25939726781162,0.4053641802150819,-0.05064732891457725,-0.9988855717746336,1.000168754473823,712.2481063969218,0.9999999987144434,1.552691199113474e-12,8,81
1,15,33,0.03366673026111495,12.25939726781162,0.4053641802150819,0.6889985640108006,-0.7248184805370506,1.000040424651416,712.2481063969218,0.9999999987144434,1.552691199113474e-12,8,81
1,15,34,0.03366673026111495,12.25939726781162,0.4053641802150819,0.6889985640108006,0.7248184805370506,1.000040424651416,712.2481063969218,0.9999999987144434,1.552691199113474e-12,8,81
1,15,35,0.03366673026111495,12.25939726781162,0.4053641802150819,0.3473250805954124,-0.9377830955617971,1.000035922320831,712.2481063969218,0.9999999987144434,1.552691199113474e-12,8,81
1,15,36,0.03366673026111495,12.25939726781162,0.4053641802150819,0.3473250805954124,0.9377830955617971,1.000035922320831,712.2481063969218,0.9999999987144434,1.552691199113474e-12,8,81
1,15,37,0.03366673026111495,12.25939726781162,0.4053641802150819,0.9189654560381229,-0.3943562918102919,1.00000719711496,712.2481063969218,0.9999999987144434,1.552691199113474e-12,8,81
1,15,38,0.03366673026111495,12.25939726781162,0.4053641802150819,0.9189654560381229,0.3943562918102919,1.00000719711496,712.2481063969218,0.9999999987144434,1.552691199113474e-12,8,81
1,15,39,0.03366673026111495,12.25939726781162,0.4053641802150819,1.000002369244821,0,1.000002369244821,712.2481063969218,0.9999999987144434,1.552691199113474e-12,8,81
1,15,40,0.03366673026111495,12.25939726781162,0.4053641802150819,0.6889721515945558,-0.7247906968869338,1.000002089981155,712.2481063969218,0.9999999987144434,1.552691199113474e-12,8,81
1,15,41,0.03366673026111495,12.25939726781162,0.4053641802150819,0.6889721515945558,0.7247906968869338,1.000002089981155,712.2481063969218,0.9999999987144434,1.552691199113474e-12,8,81
1,15,42,0.03366673026111495,12.25939726781162,0.4053641802150819,0.9189595133963873,0.3943537616920323,1.000000738310918,712.2481063969218,0.9999999987144434,1.552691199113474e-12,8,81
1,15,43,0.03366673026111495,12.25939726781162,0.4053641802150819,0.9189595133963873,-0.3943537616920323,1.000000738310918,712.2481063969218,0.9999999987144434,1.552691199113474e-12,8,81
1,15,44,0.03366673026111495,12.25939726781162,0.4053641802150819,1.000000470904345,0,1.000000470904345,712.2481063969218,0.9999999987144434,1.552691199113474e-12,8,81
1,15,45,0.03366673026111495,12.25939726781162,0.4053641802150819,0.9999995290956212,0,0.9999995290956212,712.2481063969218,0.9999999987144434,1.552691199113474e-12,8,81
1,15,46,0.03366673026111495,12.25939726781162,0.4053641802150819,0.9189581713701367,0.3943531445952462,0.9999992616897798,712.2481063969218,0.9999999987144434,1.552691199113474e-12,8,81
1,15,47,0.03366673026111495,12.25939726781162,0.4053641802150819,0.9189581713701367,-0.3943531445952462,0.9999992616897798,712.2481063969218,0.9999999987144434,1.552691199113474e-12,8,81
1,15,48,0.03366673026111495,12.25939726781162,0.4053641802150819,0.6889692643780283,-0.7247876742834616,0.9999979100232314,712.2481063969218,0.9999999987144434,1.552691199113474e-12,8,81
1,15,49,0.03366673026111495,12.25939726781162,0.4053641802150819,0.6889692643780283,0.7247876742834616,0.9999979100232314,712.2481063969218,0.9999999987144434,1.552691199113474e-12,8,81
1,15,50,0.03366673026111495,12.25939726781162,0.4053641802150819,0.9999976307609536,0,0.9999976307609536,712.2481063969218,0.9999999987144434,1.552691199113474e-12,8,81
1,15,51,0.03366673026111495,12.25939726781162,0.4053641802150819,0.9189522289343337,-0.3943506141266989,0.9999928029368435,712.2481063969218,0.9999999987144434,1.552691199113474e-12,8,81
1,15,52,0.03366673026111495,12.25939726781162,0.4053641802150819,0.9189522289343337,0.3943506141266989,0.9999928029368435,712.2481063969218,0.9999999987144434,1.552691199113474e-12,8,81
1,15,53,0.03366673026111495,12.25939726781162,0.4053641802150819,0.3473001294291851,-0.9377157241551304,0.9999640789694944,712.2481063969218,0.9999999987144434,1.552691199113474e-12,8,81
1,15,54,0.03366673026111495,12.25939726781162,0.4053641802150819,0.3473001294291851,0.9377157241551304,0.9999640789694944,712.2481063969218,0.9999999987144434,1.552691199113474e-12,8,81
1,15,55,0.03366673026111495,12.25939726781162,0.4053641802150819,0.6889428628897536,0.7247598824938396,0.9999595769825969,712.2481063969218,0.9999999987144434,1.552691199113474e-12,8,81
1,15,56,0.03366673026111495,12.25939726781162,0.4053641802150819,0.6889428628897536,-0.7247598824938396,0.9999595769825969,712.2481063969218,0.9999999987144434,1.552691199113474e-12,8,81
1,15,57,0.03366673026111495,12.25939726781162,0.4053641802150819,-0.05063023936062232,0.9985485242742062,0.9998312739997228,712.2481063969218,0.9999999987144434,1.552691199113474e-12,8,81
1,15,58,0.03366673026111495,12.25939726781162,0.4053641802150819,-0.05063023936062232,-0.9985485242742062,0.9998312739997228,712.2481063969218,0.9999999987144434,1.552691199113474e-12,8,81
1,15,59,0.03366673026111495,12.25939726781162,0.4053641802150819,0.3472330413938819,-0.9375339742539764,0.9997703425867869,712.2481063969218,0.9999999987144434,1.552691199113474e-12,8,81
1,15,60,0.03366673026111495,12.25939726781162,0.4053641802150819,0.3472330413938819,0.9375339742539764,0.9997703425867869,712.2481063969218,0.9999999987144434,1.552691199113474e-12,8,81
1,15,61,0.03366673026111495,12.25939726781162,0.4053641802150819,-0.05056811127819645,-0.9974529521566645,0.9987339613952704,712.2481063969218,0.9999999987144434,1.552691199113474e-12,8,81
1,15,62,0.03366673026111495,12.25939726781162,0.4053641802150819,-0.05056811127819645,0.9974529521566645,0.9987339613952704,712.2481063969218,0.9999999987144434,1.552691199113474e-12,8,81
1,15,63,0.03366673026111495,12.25939726781162,0.4053641802150819,-0.439147816159342,0.8952681276320804,0.9971739190288574,712.2481063969218,0.9999999987144434,1.552691199113474e-12,8,81
