member,time_index,curve_index,time_nd,time_days,phase_rad,x,y,z,xdot,ydot,zdot,jacobi,base_vertical_amplitude_nd,base_vertical_amplitude_km,planar_mode_amplitude_nd,rotation_angle_rad,mapping_time_days,terminal_closure_norm
0,16,10,1.926503830858865,8.364879633589192,5.711986642890533,0.8369221850159224,-2.527756333597534e-05,-3.341605562242631e-05,-1.646535367851654e-05,-5.899692365902299e-05,0.0002136730283158499,3.18834106050532,0.0001,38.44,1e-05,0.1815444093369128,12.02451447328446,
0,17,0,2.046910320287544,8.887684610688517,0,0.8369144707581945,-3.566709358697351e-05,-6.767158267675832e-06,-2.321887233745335e-05,5.588100488207326e-06,0.0002261999555350069,3.18834106050532,0.0001,38.44,1e-05,0.1815444093369128,12.02451447328446,
0,17,1,2.046910320287544,8.887684610688517,0.5711986642890533,0.8369091994532878,-2.871444964211994e-05,-6.768905339352267e-06,-1.869610625319267e-05,4.971619125760037e-05,0.0002261947410312477,3.188341060505334,0.0001,38.44,1e-05,0.1815444093369128,12.02451447328446,
0,17,2,2.046910320287544,8.887684610688517,1.142397328578107,0.8369058127275614,-1.264552945682933e-05,-6.772705909082009e-06,-8.236204068566846e-06,7.806377318505494e-05,0.0002261911863168533,3.188341060505394,0.0001,38.44,1e-05,0.1815444093369128,12.02451447328446,
0,17,3,2.046910320287544,8.887684610688517,1.71359599286716,0.8369053863878729,7.437879478445915e-06,-6.777351698179868e-06,4.839062271704868e-06,8.163206028631265e-05,0.0002261904383486502,3.188341060505456,0.0001,38.44,1e-05,0.1815444093369128,12.02451447328446,
0,17,4,2.046910320287544,8.887684610688517,2.284794657156213,0.8369080558481971,2.515962236594465e-05,-6.781360881715971e-06,1.637567156958046e-05,5.928869640317104e-05,0.0002261927356875308,3.188341060505469,0.0001,38.44,1e-05,0.1815444093369128,12.02451447328446,
0,17,5,2.046910320287544,8.887684610688517,2.855993321445267,0.8369129730867793,3.489341099567079e-05,-6.783456668304538e-06,2.270940628551294e-05,1.812643262392157e-05,0.000226197331607367,3.188341060505467,0.0001,38.44,1e-05,0.1815444093369128,12.02451447328446,
0,17,6,2.046910320287544,8.887684610688517,3.42719198573432,0.8369185764340547,3.35487625361845e-05,-6.782977065576388e-06,2.183083105217944e-05,-2.878727772464119e-05,0.0002262027512946134,3.188341060505463,0.0001,38.44,1e-05,0.1815444093369128,12.02451447328446,
0,17,7,2.046910320287544,8.887684610688517,3.998390650023373,0.8369230869710542,2.155234062459906e-05,-6.780081161065535e-06,1.402160625238678e-05,-6.655768714856181e-05,0.0002262072784532066,3.188341060505428,0.0001,38.44,1e-05,0.1815444093369128,12.02451447328446,
0,17,8,2.046910320287544,8.887684610688517,4.569589314312426,0.8369250732014402,2.712803661249153e-06,-6.775690702869075e-06,1.761848825671604e-06,-8.319179636035981e-05,0.0002262094951048184,3.188341060505357,0.0001,38.44,1e-05,0.1815444093369128,12.02451447328446,
0,17,9,2.046910320287544,8.887684610688517,5.140787978601479,0.836923904860763,-1.698834319312068e-05,-6.771194580025999e-06,-1.105817289593721e-05,-7.3407198013047e-05,0.0002262087090097073,3.188341060505322,0.0001,38.44,1e-05,0.1815444093369128,12.02451447328446,
0,17,10,2.046910320287544,8.887684610688517,5.711986642890533,0.8369199526364678,-3.129585297014528e-05,-6.768013914208997e-06,-2.0370634289898e-05,-4.031078736000099e-05,0.0002262051600968142,3.18834106050532,0.0001,38.44,1e-05,0.1815444093369128,12.02451447328446,
0,18,0,2.167316809716223,9.410489587787842,0,0.8369117386234509,-3.360344539727128e-05,2.038223192991804e-05,-2.186389898002807e-05,2.846335767631915e-05,0.0002219543385003389,3.18834106050532,0.0001,38.44,1e-05,0.1815444093369128,12.02451447328446,
0,18,1,2.167316809716223,9.410489587787842,0.5711986642890533,0.8369072116668772,-2.168004139283326e-05,2.037993456245306e-05,-1.410417843157094e-05,6.63573329419209e-05,0.0002219506359423154,3.188341060505334,0.0001,38.44,1e-05,0.1815444093369128,12.02451447328446,
0,18,2,2.167316809716223,9.410489587787842,1.142397328578107,0.8369052008374683,-2.873216905901572e-06,2.037585445059616e-05,-1.860618910370929e-06,8.318768881626356e-05,0.0002219496594686627,3.188341060505393,0.0001,38.44,1e-05,0.1815444093369128,12.02451447328446,
0,18,3,2.167316809716223,9.410489587787842,1.71359599286716,0.8369063449237311,1.684612402255367e-05,2.037129075810452e-05,1.097743172824894e-05,7.361194423540187e-05,0.0002219517360203187,3.188341060505456,0.0001,38.44,1e-05,0.1815444093369128,12.02451447328446,
0,18,4,2.167316809716223,9.410489587787842,2.284794657156213,0.836910280418988,3.121743909785079e-05,2.036769913769183e-05,2.033150083406925e-05,4.067017456607567e-05,0.0002219562034300399,3.188341060505469,0.0001,38.44,1e-05,0.1815444093369128,12.02451447328446,
0,18,5,2.167316809716223,9.410489587787842,2.855993321445267,0.8369157572568642,3.567802284553033e-05,2.0366221605331e-05,2.323175141833078e-05,-5.180229081487856e-06,0.0002219616242178866,3.188341060505468,0.0001,38.44,1e-05,0.1815444093369128,12.02451447328446,
0,18,6,2.167316809716223,9.410489587787842,3.42719198573432,0.8369210363428029,2.881147266104207e-05,2.036732211536279e-05,1.875983728232643e-05,-4.938284059764064e-05,0.000221966264073959,3.188341060505463,0.0001,38.44,1e-05,0.1815444093369128,12.02451447328446,
0,18,7,2.167316809716223,9.410489587787842,3.998390650023373,0.8369244420065006,1.279765631450192e-05,2.03706452094382e-05,8.337660594168348e-06,-7.790299143980021e-05,0.0002219686581013894,3.188341060505428,0.0001,38.44,1e-05,0.1815444093369128,12.02451447328446,
0,18,8,2.167316809716223,9.410489587787842,4.569589314312426,0.8369248935390362,-7.279126687629354e-06,2.037513589867133e-05,-4.726590568813024e-06,-8.16845281094961e-05,0.0002219680663814715,3.188341060505357,0.0001,38.44,1e-05,0.1815444093369128,12.02451447328446,
0,18,9,2.167316809716223,9.410489587787842,5.140787978601479,0.8369222476317252,-2.504444506919911e-05,2.037937467076633e-05,-1.628784414058188e-05,-5.952625511214828e-05,0.0002219646850811306,3.188341060505322,0.0001,38.44,1e-05,0.1815444093369128,12.02451447328446,
0,18,10,2.167316809716223,9.410489587787842,5.711986642890533,0.8369173438484843,-3.485774511263398e-05,2.038202073982606e-05,-2.267692802493538e-05,-1.846422198211517e-05,0.0002219595746836919,3.18834106050532,0.0001,38.44,1e-05,0.1815444093369128,12.02451447328446,
0,19,0,2.287723299144903,9.933294564887166,0,0.8369092746245885,-2.890277399548028e-05,4.602003936151848e-05,-1.87948292652384e-05,4.910149460734619e-05,0.000201248468077231,3.18834106050532,0.0001,38.44,1e-05,0.1815444093369128,12.02451447328446,
0,19,1,2.287723299144903,9.933294564887166,0.5711986642890533,0.836905847462328,-1.294443657421738e-05,4.601744286333319e-05,-8.406950504001982e-06,7.778761409188857e-05,0.0002012473180937923,3.188341060505334,0.0001,38.44,1e-05,0.1815444093369128,12.02451447328446,
0,19,2,2.287723299144903,9.933294564887166,1.142397328578107,0.8369053704534685,7.124305823777798e-06,4.601341729397611e-05,4.658797501893706e-06,8.178006650261675e-05,0.0002012491701303462,3.188341060505394,0.0001,38.44,1e-05,0.1815444093369128,12.02451447328446,
0,19,3,2.287723299144903,9.933294564887166,1.71359599286716,0.8369079951087848,2.493198871614802e-05,4.600924640092115e-05,1.625137143007472e-05,5.981169377104394e-05,0.0002012534506270251,3.188341060505456,0.0001,38.44,1e-05,0.1815444093369128,12.02451447328446,
0,19,4,2.287723299144903,9.933294564887166,2.284794657156213,0.8369128876064187,3.482495213180299e-05,4.600626053305923e-05,2.26887344142794e-05,1.885657094588156e-05,0.0002012587935491242,3.188341060505469,0.0001,38.44,1e-05,0.1815444093369128,12.02451447328446,
0,19,5,2.287723299144903,9.933294564887166,2.855993321445267,0.8369184941298298,3.366217285114298e-05,4.600540701894773e-05,2.192853519517488e-05,-2.808358587565162e-05,0.0002012634825464967,3.188341060505468,0.0001,38.44,1e-05,0.1815444093369128,12.02451447328446,
0,19,6,2.287723299144903,9.933294564887166,3.42719198573432,0.8369230347287616,2.181257799355145e-05,4.600695028458962e-05,1.421481932799838e-05,-6.610564322153198e-05,0.0002012660189563946,3.188341060505463,0.0001,38.44,1e-05,0.1815444093369128,12.02451447328446,
0,19,7,2.287723299144903,9.933294564887166,3.998390650023373,0.8369250683793451,3.038224128075582e-06,4.601039551309703e-05,1.997480611716421e-06,-8.313679198713005e-05,0.0002012656093942089,3.188341060505428,0.0001,38.44,1e-05,0.1815444093369128,12.02451447328446,
0,19,8,2.287723299144903,9.933294564887166,4.569589314312426,0.8369239498003958,-1.6700010180201e-05,4.601465136604348e-05,-1.084664478479839e-05,-7.37689047843932e-05,0.0002012624038429333,3.188341060505357,0.0001,38.44,1e-05,0.1815444093369128,12.02451447328446,
0,19,9,2.287723299144903,9.933294564887166,5.140787978601479,0.8369200338573832,-3.1135152900667e-05,4.601837366096902e-05,-2.024216201760629e-05,-4.097634252694576e-05,0.0002012574244062472,3.188341060505323,0.0001,38.44,1e-05,0.1815444093369128,12.02451447328446,
0,19,10,2.287723299144903,9.933294564887166,5.711986642890533,0.8369145632532252,-3.568409251614805e-05,4.602038383319442e-05,-2.320604070984154e-05,4.828265949925172e-06,0.0002012522359747976,3.18834106050532,0.0001,38.44,1e-05,0.1815444093369128,12.02451447328446,
0,20,0,2.408129788573582,10.45609954198649,0,0.8369072717786584,-2.19343260748031e-05,6.824500666176743e-05,-1.425474842829651e-05,6.588398243815265e-05,0.0001656187724145585,3.18834106050532,0.0001,38.44,1e-05,0.1815444093369128,12.02451447328446,
0,20,1,2.408129788573582,10.45609954198649,0.5711986642890533,0.8369052135423461,-3.19351812108711e-06,6.824244356535863e-05,-2.054180426963401e-06,8.311118412890445e-05,0.0001656204512742436,3.188341060505334,0.0001,38.44,1e-05,0.1815444093369128,12.02451447328446,
0,20,2,2.408129788573582,10.45609954198649,1.142397328578107,0.836906307819581,1.656213371446357e-05,6.823878532507479e-05,1.08075827265448e-05,7.39524485332788e-05,0.000165624536950684,3.188341060505394,0.0001,38.44,1e-05,0.1815444093369128,12.02451447328446,
0,20,3,2.408129788573582,10.45609954198649,1.71359599286716,0.8369102069179066,3.106057660827696e-05,6.823520058645565e-05,2.024442484760915e-05,4.131532453930021e-05,0.000165629742854304,3.188341060505456,0.0001,38.44,1e-05,0.1815444093369128,12.02451447328446,
0,20,4,2.408129788573582,10.45609954198649,2.284794657156213,0.8369156722975256,3.569870378652877e-05,6.823283249828605e-05,2.326022075177495e-05,-4.439121198168039e-06,0.0001656344048889013,3.188341060505469,0.0001,38.44,1e-05,0.1815444093369128,12.02451447328446,
0,20,5,2.408129788573582,10.45609954198649,2.855993321445267,0.8369209685000577,2.900374289141621e-05,6.82324298460805e-05,1.8899961705294e-05,-4.87849148486576e-05,0.0001656370232584376,3.188341060505468,0.0001,38.44,1e-05,0.1815444093369128,12.02451447328446,
0,20,6,2.408129788573582,10.45609954198649,3.42719198573432,0.8369244143947921,1.310108835073182e-05,6.823411297304352e-05,8.550077638903459e-06,-7.764192654261022e-05,0.0001656367612317518,3.188341060505463,0.0001,38.44,1e-05,0.1815444093369128,12.02451447328446,
0,20,7,2.408129788573582,10.45609954198649,3.998390650023373,0.8369249165294939,-6.960249613074753e-06,6.823734430051905e-05,-4.504084653518069e-06,-8.184714603017534e-05,0.0001656337172992039,3.188341060505428,0.0001,38.44,1e-05,0.1815444093369128,12.02451447328446,
0,20,8,2.408129788573582,10.45609954198649,4.569589314312426,0.8369223155685754,-2.481071655740809e-05,6.824110272057925e-05,-1.61206928042809e-05,-6.00652128534436e-05,0.00016562887616198,3.188341060505358,0.0001,38.44,1e-05,0.1815444093369128,12.02451447328446,
0,20,9,2.408129788573582,10.45609954198649,5.140787978601479,0.836917436771853,-3.478274504688953e-05,6.82442022254802e-05,-2.261309821266279e-05,-1.921243474649755e-05,0.0001656237743785507,3.188341060505322,0.0001,38.44,1e-05,0.1815444093369128,12.02451447328446,
0,20,10,2.408129788573582,10.45609954198649,5.711986642890533,0.8369118286357545,-3.371037370593317e-05,6.824565990162309e-05,-2.191849715385958e-05,2.773963472209808e-05,0.0001656200133789548,3.18834106050532,0.0001,38.44,1e-05,0.1815444093369128,12.02451447328446,
0,21,0,2.528536278002261,10.97890451908581,0,0.8369058867091478,-1.324514475805022e-05,8.540905182965741e-05,-8.601014507583775e-06,7.749546939051805e-05,0.000117707955523783,3.18834106050532,0.0001,38.44,1e-05,0.1815444093369128,12.02451447328446,
0,21,1,2.528536278002261,10.97890451908581,0.5711986642890533,0.8369053590471132,6.807327280214896e-06,8.540683650271799e-05,4.454160231736947e-06,8.191193335084302e-05,0.0001177118930966865,3.188341060505334,0.0001,38.44,1e-05,0.1815444093369128,12.02451447328446,
0,21,2,2.528536278002261,10.97890451908581,1.142397328578107,0.8369079386688126,2.469944784008941e-05,8.540374365401029e-05,1.610182067121168e-05,6.032068649084506e-05,0.0001177169507075928,3.188341060505394,0.0001,38.44,1e-05,0.1815444093369128,12.02451447328446,
0,21,3,2.528536278002261,10.97890451908581,1.71359599286716,0.8369128060320045,3.475075185826836e-05,8.540076338621752e-05,2.264224826679452e-05,1.957595733259458e-05,0.0001177215278125342,3.188341060505456,0.0001,38.44,1e-05,0.1815444093369128,12.02451447328446,
0,21,4,2.528536278002261,10.97890451908581,2.284794657156213,0.8369184152737684,3.37699521120538e-05,8.539884533768948e-05,2.200042850575961e-05,-2.73869580967643e-05,0.0001177241561082384,3.188341060505469,0.0001,38.44,1e-05,0.1815444093369128,12.02451447328446,
0,21,5,2.528536278002261,10.97890451908581,2.855993321445267,0.8369229855845787,2.206819828587125e-05,8.539859315786767e-05,1.438289326370302e-05,-6.56577017613033e-05,0.0001177239837037273,3.188341060505468,0.0001,38.44,1e-05,0.1815444093369128,12.02451447328446,
0,21,6,2.528536278002261,10.97890451908581,3.42719198573432,0.8369250664782825,3.360614986663979e-06,8.540007909561912e-05,2.208969571977123e-06,-8.308448450334854e-05,0.0001177210655868101,3.188341060505463,0.0001,38.44,1e-05,0.1815444093369128,12.02451447328446,
0,21,7,2.528536278002261,10.97890451908581,3.998390650023373,0.8369239977176549,-1.641312632414197e-05,8.540283018339949e-05,-1.065817726129447e-05,-7.413366870328769e-05,0.0001177163460252452,3.188341060505428,0.0001,38.44,1e-05,0.1815444093369128,12.02451447328446,
0,21,8,2.528536278002261,10.97890451908581,4.569589314312426,0.8369201183808096,-3.097479532625854e-05,8.540597979157396e-05,-2.013596254667473e-05,-4.164753618192128e-05,0.0001177113381503553,3.188341060505357,0.0001,38.44,1e-05,0.1815444093369128,12.02451447328446,
0,21,9,2.528536278002261,10.97890451908581,5.140787978601479,0.8369146595022212,-3.570109825739764e-05,8.540853482299705e-05,-2.321534093632449e-05,4.058835369992241e-06,0.0001177076259779693,3.188341060505322,0.0001,38.44,1e-05,0.1815444093369128,12.02451447328446,
0,21,10,2.528536278002261,10.97890451908581,5.711986642890533,0.8369093540027781,-2.909165886383234e-05,8.540968294509114e-05,-1.891604910170456e-05,4.847339490994876e-05,0.0001177063687667936,3.18834106050532,0.0001,38.44,1e-05,0.1815444093369128,12.02451447328446,
0,22,0,2.64894276743094,11.50170949618514,0,0.83690522751747,-3.517097779437989e-06,9.623942623635392e-05,-2.276912136437567e-06,8.302648462235211e-05,6.106893558135275e-05,3.188341060505321,0.0001,38.44,1e-05,0.1815444093369128,12.02451447328446,
0,22,1,2.64894276743094,11.50170949618514,0.5711986642890533,0.8369062718752893,1.627330601205097e-05,9.623776085627693e-05,1.060753265441117e-05,7.428565223207169e-05,6.107388646982081e-05,3.188341060505334,0.0001,38.44,1e-05,0.1815444093369128,12.02451447328446,
0,22,2,2.64894276743094,11.50170949618514,1.142397328578107,0.8369101342562567,3.089768542006673e-05,9.623525766469572e-05,2.012651463223753e-05,4.195616970592017e-05,6.107836512986242e-05,3.188341060505395,0.0001,38.44,1e-05,0.1815444093369128,12.02451447328446,
0,22,3,2.64894276743094,11.50170949618514,1.71359599286716,0.8369155877318821,3.571294147836198e-05,9.623271979904107e-05,2.325755683902196e-05,-3.698646228005396e-06,6.108094839667165e-05,3.188341060505456,0.0001,38.44,1e-05,0.1815444093369128,12.02451447328446,
0,22,4,2.64894276743094,11.50170949618514,2.284794657156213,0.8369209006091859,2.919011526117639e-05,9.62309544463653e-05,1.900921044778539e-05,-4.81841302883681e-05,6.10807984044905e-05,3.188341060505469,0.0001,38.44,1e-05,0.1815444093369128,12.02451447328446,
0,22,5,2.64894276743094,11.50170949618514,2.855993321445267,0.8369243864788988,1.339994841937291e-05,9.623051491660108e-05,8.732498949619562e-06,-7.737581770633885e-05,6.107794965280079e-05,3.188341060505468,0.0001,38.44,1e-05,0.1815444093369128,12.02451447328446,
0,22,6,2.64894276743094,11.50170949618514,3.42719198573432,0.8369249391627904,-6.644251787062653e-06,9.623153334289531e-05,-4.310524199305952e-06,-8.200438813820926e-05,6.107331303285257e-05,3.188341060505463,0.0001,38.44,1e-05,0.1815444093369128,12.02451447328446,
0,22,7,2.64894276743094,11.50170949618514,3.998390650023373,0.836922383333201,-2.457839262607285e-05,9.623368739904895e-05,-1.598144938649804e-05,-6.060018081762211e-05,6.106837921590463e-05,3.188341060505428,0.0001,38.44,1e-05,0.1815444093369128,12.02451447328446,
0,22,8,2.64894276743094,11.50170949618514,4.569589314312426,0.8369175299311514,-3.47083942010362e-05,9.623630146626301e-05,-2.257658773398973e-05,-1.995987419345173e-05,6.106472387207399e-05,3.188341060505358,0.0001,38.44,1e-05,0.1815444093369128,12.02451447328446,
0,22,9,2.64894276743094,11.50170949618514,5.140787978601479,0.8369119193316709,-3.381809771766281e-05,9.623855143264192e-05,-2.200062100668696e-05,2.701268785286911e-05,6.106349623930722e-05,3.188341060505322,0.0001,38.44,1e-05,0.1815444093369128,12.02451447328446,
0,22,10,2.64894276743094,11.50170949618514,5.711986642890533,0.8369073329655653,-2.219039069929101e-05,9.623971953255246e-05,-1.443349291817433e-05,6.540411083706011e-05,6.106506776019054e-05,3.188341060505319,0.0001,38.44,1e-05,0.1815444093369128,12.02451447328446,
0,23,0,2.769349256859619,12.02451447328446,0,0.8369053454732572,6.486609764271301e-06,9.993303940628736e-05,4.223010427177037e-06,8.204427632896354e-05,-9.853709158815677e-08,3.188341060505321,0.0001,38.44,1e-05,0.1815444093369128,12.02451447328446,1.10282832341172e-10
0,23,1,2.769349256859619,12.02451447328446,0.5711986642890533,0.836907879832248,2.446177670382129e-05,9.99319535591881e-05,1.592482909426645e-05,6.083202784822815e-05,-9.412052791517601e-08,3.188341060505334,0.0001,38.44,1e-05,0.1815444093369128,12.02451447328446,1.040277208642425e-10
0,23,2,2.769349256859619,12.02451447328446,1.142397328578107,0.8369127216830112,3.467063043843152e-05,9.992988343426506e-05,2.256801011492088e-05,2.030130131375236e-05,-9.159676135161916e-08,3.188341060505394,0.0001,38.44,1e-05,0.1815444093369128,12.02451447328446,2.193245460329001e-10
0,23,3,2.769349256859619,12.02451447328446,1.71359599286716,0.8369183331783927,3.387184877374244e-05,9.992749412844288e-05,2.204455443396348e-05,-2.668056763802262e-05,-9.177481776560104e-08,3.188341060505456,0.0001,38.44,1e-05,0.1815444093369128,12.02451447328446,1.457623607894385e-10
0,23,4,2.769349256859619,12.02451447328446,2.284794657156213,0.8369229328038258,2.23188764944508e-05,9.992554347348588e-05,1.452367420217179e-05,-6.519696771939297e-05,-9.461644741834614e-08,3.188341060505469,0.0001,38.44,1e-05,0.1815444093369128,12.02451447328446,1.876121169773735e-10
0,23,5,2.769349256859619,12.02451447328446,2.855993321445267,0.8369250607998869,3.67959700172149e-06,9.992464238265202e-05,2.394188819371573e-06,-8.301814836655903e-05,-9.922651220742595e-08,3.188341060505467,0.0001,38.44,1e-05,0.1815444093369128,12.02451447328446,1.332314024374652e-10
0,23,6,2.769349256859619,12.02451447328446,3.42719198573432,0.8369240419297479,-1.612798476728213e-05,9.992507065743996e-05,-1.049496658917664e-05,-7.448516675452394e-05,-1.041292595068051e-07,3.188341060505464,0.0001,38.44,1e-05,0.1815444093369128,12.02451447328446,8.767400153855391e-11
0,23,7,2.769349256859619,12.02451447328446,3.998390650023373,0.8369201995028038,-3.081492922611538e-05,9.992669551440284e-05,-2.005409443933563e-05,-4.230777272116888e-05,-1.077509553057977e-07,3.188341060505428,0.0001,38.44,1e-05,0.1815444093369128,12.02451447328446,1.70799185524114e-10
0,23,8,2.769349256859619,12.02451447328446,4.569589314312426,0.8369147528152125,-3.571825351788241e-05,9.99290100609122e-05,-2.324861276648931e-05,3.296755268868909e-06,-1.089393116502756e-07,3.188341060505358,0.0001,38.44,1e-05,0.1815444093369128,12.02451447328446,1.697862152285756e-10
0,23,9,2.769349256859619,12.02451447328446,5.140787978601479,0.8369094308464797,-2.928130713899231e-05,9.99312836491736e-05,-1.906180040837826e-05,4.784893224050297e-05,-1.073325554319024e-07,3.188341060505322,0.0001,38.44,1e-05,0.1815444093369128,12.02451447328446,1.675317771465602e-10
0,23,10,2.769349256859619,12.02451447328446,5.711986642890533,0.8369059237200964,-1.354795363007015e-05,9.993278898117602e-05,-8.82049453282762e-06,7.7204433451013e-05,-1.03455901918625e-07,3.188341060505319,0.0001,38.44,1e-05,0.1815444093369128,12.02451447328446,1.584231528594163e-10
1,0,0,0,0,0,0.836905204843871,3.276667372471435e-08,0.0001499057159961894,2.128305577861231e-08,8.341470697339748e-05,-1.413264623089835e-07,3.188340996242009,0.00015,57.66,1e-05,0.1815447974938734,12.02451542914163,
1,0,1,0,0,0.5711986642890533,0.8369067924601068,1.935422256823338e-05,0.0001499046961053599,1.260010151181772e-05,7.012676533212737e-05,-1.342126302381991e-07,3.188340996242023,0.00015,57.66,1e-05,0.1815447974938734,12.02451542914163,
1,0,2,0,0,1.142397328578107,0.8369110410512433,3.253096145899968e-05,0.0001499019683868345,2.117606497016233e-05,3.456373723380811e-05,-1.293417923635347e-07,3.188340996242083,0.00015,57.66,1e-05,0.1815447974938734,12.02451542914163,
1,0,3,0,0,1.71359599286716,0.8369166010978615,3.537942458479874e-05,0.0001498984121847209,2.302681915692762e-05,-1.198445336189243e-05,-1.282610086082852e-07,3.188340996242145,0.00015,57.66,1e-05,0.1815447974938734,12.02451542914163,
1,0,4,0,0,2.284794657156213,0.8369217071366994,2.699511145951097e-05,0.0001498951602907468,1.756744241868694e-05,-5.473922043566997e-05,-1.313398197490653e-07,3.188340996242157,0.00015,57.66,1e-05,0.1815447974938734,12.02451542914163,
1,0,5,0,0,2.855993321445267,0.8369247385134816,1.0039818844931e-05,0.0001498932350090442,6.532987362430802e-06,-8.012539907282932e-05,-1.376217063500857e-07,3.188340996242157,0.00015,57.66,1e-05,0.1815447974938734,12.02451542914163,
1,0,6,0,0,3.42719198573432,0.8369247333332025,-1.010319563843947e-05,0.0001498932353685206,-6.574330914478412e-06,-8.008200050517081e-05,-1.451037392996893e-07,3.188340996242152,0.00015,57.66,1e-05,0.1815447974938734,12.02451542914163,
1,0,7,0,0,3.998390650023373,0.8369216932567015,-2.703845538393546e-05,0.0001498951612711443,-1.759580991764529e-05,-5.462291630122713e-05,-1.513821116288869e-07,3.188340996242117,0.00015,57.66,1e-05,0.1815447974938734,12.02451542914163,
1,0,8,0,0,4.569589314312426,0.8369165829389613,-3.538908793894927e-05,0.0001498984135435538,-2.303334499461016e-05,-1.183237888645763e-05,-1.544483201362664e-07,3.188340996242046,0.00015,57.66,1e-05,0.1815447974938734,12.02451542914163,
1,0,9,0,0,5.140787978601479,0.8369110243788542,-3.250391001464426e-05,0.0001499019697230836,-2.115866425501006e-05,3.470323694599651e-05,-1.533450188552533e-07,3.188340996242011,0.00015,57.66,1e-05,0.1815447974938734,12.02451542914163,
1,0,10,0,0,5.711986642890533,0.8369067825630279,-1.92991250481625e-05,0.0001499046969269869,-1.256435919760592e-05,7.020956057104487e-05,-1.484506289759637e-07,3.188340996242009,0.00015,57.66,1e-05,0.1815447974938734,12.02451542914163,
1,1,0,0.1204064990000764,0.5228050186583318,0,0.8369055966509982,9.943581616679029e-06,0.0001443306861178663,6.444456269114373e-06,8.012388269815841e-05,-9.188567037377901e-05,3.188340996242009,0.00015,57.66,1e-05,0.1815447974938734,12.02451542914163,
1,1,1,0.1204064990000764,0.5228050186583318,0.5711986642890533,0.8369086166187615,2.692787883801015e-05,0.0001443304061685393,1.750064220621697e-05,5.484655853227153e-05,-9.188082768227296e-05,3.188340996242023,0.00015,57.66,1e-05,0.1815447974938734,12.02451542914163,
1,1,2,0.1204064990000764,0.5228050186583318,1.142397328578107,0.8369137174703253,3.536166061056375e-05,0.000144328043030036,2.298779188174167e-05,1.214647475864424e-05,-9.187981000788258e-05,3.188340996242083,0.00015,57.66,1e-05,0.1815447974938734,12.02451542914163,
1,1,3,0.1204064990000764,0.5228050186583318,1.71359599286716,0.8369192792402104,3.256710626679891e-05,0.0001443243596008017,2.116559834805683e-05,-3.442019317931459e-05,-9.188295119447137e-05,3.188340996242145,0.00015,57.66,1e-05,0.1815447974938734,12.02451542914163,
1,1,4,0.1204064990000764,0.5228050186583318,2.284794657156213,0.8369235362508338,1.943135685525679e-05,0.0001443205257790793,1.261530025593704e-05,-7.006833612718662e-05,-9.188928156383831e-05,3.188340996242158,0.00015,57.66,1e-05,0.1815447974938734,12.02451542914163,
1,1,5,0.1204064990000764,0.5228050186583318,2.855993321445267,0.836925137539102,1.248792532158834e-07,0.0001443177466283024,5.192899935716393e-08,-8.347877429380486e-05,-9.189680319619081e-05,3.188340996242156,0.00015,57.66,1e-05,0.1815447974938734,12.02451542914163,
1,1,6,0.1204064990000764,0.5228050186583318,3.42719198573432,0.8369235750396817,-1.922248160597319e-05,0.0001443168938481617,-1.253803763022235e-05,-7.039319078651507e-05,-9.190311069893529e-05,3.188340996242152,0.00015,57.66,1e-05,0.1815447974938734,12.02451542914163,
1,1,7,0.1204064990000764,0.5228050186583318,3.998390650023373,0.8369193445336471,-3.246791865180872e-05,0.0001443182415431579,-2.115973446880056e-05,-3.496694797278027e-05,-9.190617494100057e-05,3.188340996242117,0.00015,57.66,1e-05,0.1815447974938734,12.02451542914163,
1,1,8,0.1204064990000764,0.5228050186583318,4.569589314312426,0.8369137885802647,-3.540619941262196e-05,0.000144321375328849,-2.307548373561214e-05,1.155114768660424e-05,-9.190501821798643e-05,3.188340996242047,0.00015,57.66,1e-05,0.1815447974938734,12.02451542914163,
1,1,9,0.1204064990000764,0.5228050186583318,5.140787978601479,0.836908670949449,-2.710457542699405e-05,0.0001443253079838366,-1.767432902711742e-05,5.439179285660194e-05,-9.190003066402432e-05,3.188340996242011,0.00015,57.66,1e-05,0.1815447974938734,12.02451542914163,
1,1,10,0.1204064990000764,0.5228050186583318,5.711986642890533,0.836905616909038,-1.019885272176439e-05,0.0001443287839585565,-6.669289416920406e-06,7.995432982777341e-05,-9.189281927959808e-05,3.188340996242009,0.00015,57.66,1e-05,0.1815447974938734,12.02451542914163,
1,2,0,0.2408129980001529,1.045610037316664,0,0.836906736659489,1.907484215779439e-05,0.000128052580271894,1.236824893079251e-05,7.055099667139961e-05,-0.0001768169265304136,3.18834099624201,0.00015,57.66,1e-05,0.1815447974938734,12.02451542914163,
1,2,1,0.2408129980001529,1.045610037316664,0.5711986642890533,0.8369109518172175,3.238901042793907e-05,0.0001280526635597352,2.103375165714816e-05,3.52678330215602e-05,-0.0001768159086746402,3.188340996242023,0.00015,57.66,1e-05,0.1815447974938734,12.02451542914163,
1,2,2,0.2408129980001529,1.045610037316664,1.142397328578107,0.8369165044741131,3.541786375389359e-05,0.0001280501658943377,2.300189947912636e-05,-1.121829397248558e-05,-0.0001768191144552279,3.188340996242083,0.00015,57.66,1e-05,0.1815447974938734,12.02451542914163,
