schema_version,evidence_class,historical_exposure,source_variant,source_selection_basis,source_selection_red_mask_read,projection_red_mask_read,replay_status,figure_id,panel_id,branch,selected_epsilon,source_period_days,curve_samples,source_ay_km,source_az_km,source_curve_residual,dg_determinant_error_from_one,unstable_eigenvalue_real,unstable_eigenvalue_relative_imaginary,source_jacobi_span,manifold_jacobi_drift_max,symmetric_chamfer_px,symmetric_chamfer_diagonal_fraction,precision_at_0p01_diagonal,recall_at_0p01_diagonal,f1_at_0p01_diagonal,hd95_px,hd95_diagonal_fraction,area_ratio_prediction_over_paper,projection_loss,posthoc_projection_gate,posthoc_failure_items,chamfer_limit_diagonal_fraction,f1_min,hd95_limit_diagonal_fraction,area_ratio_min,area_ratio_max,paper_projection_acceptance,paper_projection_status,paper_3d_equivalence,fit_lock_sha256,holdout_run_id,holdout_csv_sha256,camera_config_sha256,paper_source,paper_source_sha256,generator_sha256,torus_stability_sha256,projection_core_sha256,evidence_npz_sha256
chapter4_halo_12p40_posthoc_diagnostic_v1,posthoc_development_diagnostic_historical_exposure,true,current_n9,current_frozen_v1_source,false,true,exact_frozen_holdout_replay,4.3,d,plus_x,4.90728479699366e-07,12.0970074587019,9,37765.6026184498,31824.7047861758,9.32217525575619e-10,1.84440906991767e-09,1293.70201222425,0,1.5512960471753e-07,3.44613226843649e-12,21.3073715363319,0.0294269275441436,0.550970873786408,0.269724770642202,0.362157380927832,71.4968502852019,0.0987420071682532,0.485976408912189,0.55343253827048,fail,chamfer_gt_0.02D;f1_lt_0.70;hd95_gt_0.05D;area_ratio_lt_0.67,0.02,0.7,0.05,0.67,1.5,fail,paper_projection_holdout_fail,false,D2767E61A3EBF428ED8242CA00EDE441FF2C0666189E062397AA928277E43374,B18B82934AE43D3F3F451ACA000BCBA5BD3095AF91AF8F20A57B5133E009C27B,6C5390F938E6E0D882152E59BBDD05BAA4EA04EAC2FA092052DF9AB624688FB1,7FE3D12CF319A3CBD60B540FFDAD005B5C7B51C8B5F3A2D924B7CFECBC26DFA0,outputs/reference_pages/fig_4_3_reference.png,DDD9E4B1EF0B3B8D456BBF1AEBA66AB1E8A672D8907FFF22B3329269536158EE,317FC8C1AC2EB1232D0E6A6DC56CB0B9C2F5C76942E455D9BC81B64B7F81EA1F,C235868458715F1BD7690B5EC92A5BE93399E3A46A8E3AAEEF59429B4CFCFE25,07FF9AEF6D48FDBCC3FEA9D242AF0BE73FAF4D278259D22D3FB1F9D24BA44A82,A8E9EBB65E627FB49B742AB9DAE152A508769576D106F8E571F623611E0E9F6E
chapter4_halo_12p40_posthoc_diagnostic_v1,posthoc_development_diagnostic_historical_exposure,true,current_n9,current_frozen_v1_source,false,true,exact_frozen_holdout_replay,4.4,d,minus_x,4.90728479699366e-07,12.0970074587019,9,37765.6026184498,31824.7047861758,9.32217525575619e-10,1.84440906991767e-09,1293.70201222425,0,1.5512960471753e-07,3.44613226843649e-12,34.4771070648118,0.0476152269555138,0.413461538461538,0.164180334624578,0.235032316394722,109.187910842673,0.150795922227434,0.385724882551718,0.705955775100056,fail,chamfer_gt_0.02D;f1_lt_0.70;hd95_gt_0.05D;area_ratio_lt_0.67,0.02,0.7,0.05,0.67,1.5,fail,paper_projection_holdout_fail,false,D2767E61A3EBF428ED8242CA00EDE441FF2C0666189E062397AA928277E43374,B18B82934AE43D3F3F451ACA000BCBA5BD3095AF91AF8F20A57B5133E009C27B,6C5390F938E6E0D882152E59BBDD05BAA4EA04EAC2FA092052DF9AB624688FB1,7FE3D12CF319A3CBD60B540FFDAD005B5C7B51C8B5F3A2D924B7CFECBC26DFA0,outputs/reference_pages/fig_4_4_reference.png,72F9F9A41FAF5DB2E00F021866086EE5A982AB35EC2EC05EC2C0C7D1D2782256,317FC8C1AC2EB1232D0E6A6DC56CB0B9C2F5C76942E455D9BC81B64B7F81EA1F,C235868458715F1BD7690B5EC92A5BE93399E3A46A8E3AAEEF59429B4CFCFE25,07FF9AEF6D48FDBCC3FEA9D242AF0BE73FAF4D278259D22D3FB1F9D24BA44A82,A8E9EBB65E627FB49B742AB9DAE152A508769576D106F8E571F623611E0E9F6E
chapter4_halo_12p40_posthoc_diagnostic_v1,posthoc_development_diagnostic_historical_exposure,true,thesis_12p40_n21,nearest_accepted_member_to_thesis_reported_12.40_days,false,true,posthoc_candidate_diagnostic,4.3,d,plus_x,4.90728479699366e-07,12.3979834017152,21,41820.6981459709,35772.4896423513,7.4898195619619e-11,3.66648311711515e-09,1532.08486311907,0,6.57205840415287e-07,2.58708610090252e-11,11.0180287231564,0.015216646143461,0.687238576276537,0.649191786806466,0.667673605179213,70.2922470831599,0.0970783683151224,1.10712101354303,0.231090176735695,fail,f1_lt_0.70;hd95_gt_0.05D,0.02,0.7,0.05,0.67,1.5,fail,paper_projection_holdout_fail,false,D2767E61A3EBF428ED8242CA00EDE441FF2C0666189E062397AA928277E43374,B18B82934AE43D3F3F451ACA000BCBA5BD3095AF91AF8F20A57B5133E009C27B,6C5390F938E6E0D882152E59BBDD05BAA4EA04EAC2FA092052DF9AB624688FB1,7FE3D12CF319A3CBD60B540FFDAD005B5C7B51C8B5F3A2D924B7CFECBC26DFA0,outputs/reference_pages/fig_4_3_reference.png,DDD9E4B1EF0B3B8D456BBF1AEBA66AB1E8A672D8907FFF22B3329269536158EE,317FC8C1AC2EB1232D0E6A6DC56CB0B9C2F5C76942E455D9BC81B64B7F81EA1F,C235868458715F1BD7690B5EC92A5BE93399E3A46A8E3AAEEF59429B4CFCFE25,07FF9AEF6D48FDBCC3FEA9D242AF0BE73FAF4D278259D22D3FB1F9D24BA44A82,A8E9EBB65E627FB49B742AB9DAE152A508769576D106F8E571F623611E0E9F6E
chapter4_halo_12p40_posthoc_diagnostic_v1,posthoc_development_diagnostic_historical_exposure,true,thesis_12p40_n21,nearest_accepted_member_to_thesis_reported_12.40_days,false,true,posthoc_candidate_diagnostic,4.4,d,minus_x,4.90728479699366e-07,12.3979834017152,21,41820.6981459709,35772.4896423513,7.4898195619619e-11,3.66648311711515e-09,1532.08486311907,0,6.57205840415287e-07,2.58708610090252e-11,23.8039273957756,0.0328748407820804,0.479956565016741,0.345751256902662,0.401947471509893,86.3133825081603,0.119204644684899,0.91082172587159,0.385054289064132,fail,chamfer_gt_0.02D;f1_lt_0.70;hd95_gt_0.05D,0.02,0.7,0.05,0.67,1.5,fail,paper_projection_holdout_fail,false,D2767E61A3EBF428ED8242CA00EDE441FF2C0666189E062397AA928277E43374,B18B82934AE43D3F3F451ACA000BCBA5BD3095AF91AF8F20A57B5133E009C27B,6C5390F938E6E0D882152E59BBDD05BAA4EA04EAC2FA092052DF9AB624688FB1,7FE3D12CF319A3CBD60B540FFDAD005B5C7B51C8B5F3A2D924B7CFECBC26DFA0,outputs/reference_pages/fig_4_4_reference.png,72F9F9A41FAF5DB2E00F021866086EE5A982AB35EC2EC05EC2C0C7D1D2782256,317FC8C1AC2EB1232D0E6A6DC56CB0B9C2F5C76942E455D9BC81B64B7F81EA1F,C235868458715F1BD7690B5EC92A5BE93399E3A46A8E3AAEEF59429B4CFCFE25,07FF9AEF6D48FDBCC3FEA9D242AF0BE73FAF4D278259D22D3FB1F9D24BA44A82,A8E9EBB65E627FB49B742AB9DAE152A508769576D106F8E571F623611E0E9F6E
