kind,sample,phase,time_days,x_nd,y_nd,z_nd,xdot_nd,ydot_nd,zdot_nd,jacobi,departure_phase,arrival_phase,time_of_flight_days,departure_delta_v_m_s,arrival_delta_v_m_s,total_delta_v_m_s,endpoint_position_error_km,maximum_continuity_error,minimum_moon_radius_km,jacobi_span,boundary_jacobi_difference,halo_stability_index,halo_periodicity_error,lyapunov_periodicity_error
transfer,157,,91.6978125,1.144570384775964,-0.1175115234479048,0.0709830390336937,-0.1106980068365069,-0.1471264402188308,-0.06235042033113138,3.098812316145296,,,,,,,,,,,,,,
transfer,158,,92.281875,1.129145034419972,-0.1341287466052136,0.06136720053255583,-0.1170088360455166,-0.09898268155625276,-0.08034148219712843,3.098812316145296,,,,,,,,,,,,,,
transfer,159,,92.86593749999997,1.113539236417077,-0.1439258688034933,0.04945336136964774,-0.113355963895179,-0.04603194255563951,-0.09644300537086305,3.098812316145297,,,,,,,,,,,,,,
transfer,160,,93.44999999999997,1.099089937460916,-0.146369342010211,0.03552991641862055,-0.09988935694632069,0.01013943453621535,-0.1101090449321676,3.098812316145296,,,,,,,,,,,,,,
transfer,161,,94.03406249999999,1.087070965013014,-0.1410940391005152,0.01997943107547907,-0.07742504628482612,0.06866631048951248,-0.1204351165421095,3.098812316145297,,,,,,,,,,,,,,
transfer,162,,94.61812499999999,1.078582827747139,-0.1277838998451633,0.003354031773856623,-0.04783809139613947,0.1297389862064255,-0.125691894964771,3.098812316145297,,,,,,,,,,,,,,
transfer,163,,95.20218749999999,1.074340758962051,-0.1060168989734491,-0.01345170473142224,-0.01530145845353952,0.1946797335781214,-0.1222628210658262,3.098812316145297,,,,,,,,,,,,,,
transfer,164,,95.78625,1.07419598729862,-0.07520821063969302,-0.02882016685975627,0.0109229888895214,0.2637799564701509,-0.1026262886521908,3.098812316145296,,,,,,,,,,,,,,
transfer,165,,96.3703125,1.076284417166351,-0.03533230354519028,-0.0398096794514706,0.01521326515544527,0.3255252915831741,-0.05539872067226521,3.098812316145295,,,,,,,,,,,,,,
transfer,166,,96.954375,1.077097072335138,0.01037945057613545,-0.04251080428894573,-0.005254672124898874,0.3434338483435171,0.01730008368701853,3.098812316145295,,,,,,,,,,,,,,
