schema_version,campaign,family,spectral_samples,source_selection,source_selection_red_mask_read,projection_red_mask_read,target_jacobi,baseline_period_days,mapping_time_days,rotation_angle_rad,period_change_from_baseline_days,source_ay_km,source_az_km,curve_residual,source_jacobi_span,bundle_dimension,selected_unstable_eigenvalue_real,selected_unstable_eigenvalue_imag,selected_unstable_multiplier,selected_relative_imaginary,eigenpair_residual,dg_determinant,dg_determinant_error,unstable_ring_count,unstable_ring_relative_dispersion,phase_shift_to_baseline_deg,direction_sign_to_baseline,base_state_rms_to_baseline,principal_angle_mean_to_baseline_deg,principal_angle_max_to_baseline_deg,principal_angle_mean_to_previous_deg,principal_angle_max_to_previous_deg,multiplier_relative_change_to_baseline,multiplier_relative_change_to_previous,sheet_hd95_raw_mean_to_baseline,sheet_hd95_raw_max_to_baseline,sheet_hd95_normalized_mean_to_baseline,sheet_hd95_normalized_max_to_baseline,sheet_hd95_raw_mean_to_previous,sheet_hd95_raw_max_to_previous,sheet_hd95_normalized_mean_to_previous,sheet_hd95_normalized_max_to_previous,manifold_jacobi_drift_max,positive_x_chamfer_fraction,positive_x_f1,positive_x_hd95_fraction,positive_x_area_ratio,positive_x_posthoc_projection_gate,negative_x_chamfer_fraction,negative_x_f1,negative_x_hd95_fraction,negative_x_area_ratio,negative_x_posthoc_projection_gate,posthoc_projection_pass_count,source_gate,cross_resolution_gate,posthoc_projection_status,overall_status,failure_reason,correction_runtime_seconds,dg_runtime_seconds,manifold_runtime_seconds,projection_runtime_seconds,total_runtime_seconds,correction_cache_hit,frozen_holdout_status,paper_projection_acceptance,paper_3d_equivalence,source_git_commit,generator_sha256,quasi_torus_sha256,torus_stability_sha256,projection_core_sha256,fit_lock_sha256,holdout_csv_sha256,npz_sha256
chapter4_source_resolution_audit_v1,C4-VERTICAL-N-CONVERGENCE,vertical,33,predeclared_n33_vertical_endpoint_before_mask,false,true,3.1389,12.6647965104964,12.6647965104964,0.158086318862057,0,41310.9371719811,35851.1861398966,4.98218584635839e-10,8.26488984362328e-07,1,1803.12140500133,0,1803.12140500133,0,2.85474800155359e-15,0.999999999899685,1.00315311613031e-10,33,0.0413248213298586,0,1,0,3.83177641857053e-07,1.70754729250319e-06,3.83177641857053e-07,1.70754729250319e-06,0,0,0,0,0,0,0,0,0,0,6.43929354282591e-11,0.0202259882339794,0.59216822736221,0.107066172450514,1.04192582354296,fail:chamfer;f1;hd95,0.0229123384889962,0.63849613760193,0.151047729463644,1.08448897305883,fail:chamfer;f1;hd95,0,pass,baseline,boundary_0_of_2,state_space_pass_projection_boundary,none,0,0.569860400000834,3.80029719999948,0.0925714999993943,4.48256269999911,true,fail_0_of_4,fail,false,95a606ef75888fcef7f4d8cb2eedb120efc13b22,E95D3B80447E8F85BC517D76A06A1FA49325B131740275CDB8FD1B395971B199,6C6D7AA01FEDCFB30B92CA53B50EC1FE9075A815AC2B6C6D743284CBE72F8766,C235868458715F1BD7690B5EC92A5BE93399E3A46A8E3AAEEF59429B4CFCFE25,07FF9AEF6D48FDBCC3FEA9D242AF0BE73FAF4D278259D22D3FB1F9D24BA44A82,D2767E61A3EBF428ED8242CA00EDE441FF2C0666189E062397AA928277E43374,6C5390F938E6E0D882152E59BBDD05BAA4EA04EAC2FA092052DF9AB624688FB1,C88ECABFA22980CF22237C69E4D1B304FA5B4CF38DCCAC29691F241E46DBB441
chapter4_source_resolution_audit_v1,C4-VERTICAL-N-CONVERGENCE,vertical,45,direct_spectral_lift_of_predeclared_n33_member,false,true,3.1389,12.6647965104964,12.6672789214242,0.161804627163957,0.00248241092771373,41219.221050142,36013.7947954272,1.75255229422484e-12,4.40066338924794e-08,1,1806.77778042143,0,1806.77778042143,0,4.02582049909547e-15,1.00000000043585,4.35854019542603e-10,45,0.00414321333365376,0,-1,0.00125973911292253,0.250413448550868,0.475048610986945,0.250413448550868,0.475048610986945,0.00202780323607771,0.00202780323607771,0.00716993736031824,0.00840512840831299,0.017454553558763,0.0219840139206127,0.00716993736031824,0.00840512840831299,0.017454553558763,0.0219840139206127,5.93973759066557e-11,0.020121952955103,0.593328343336743,0.106971709220177,1.04676341856715,fail:chamfer;f1;hd95,0.0229353528644367,0.637642164120036,0.1509349928622,1.08381697110392,fail:chamfer;f1;hd95,0,pass,fail,boundary_0_of_2,boundary_cross_resolution,multiplier;sheet_hd95,0,0.614410500000304,4.02338559999953,0.10078330000033,4.76235079999969,true,fail_0_of_4,fail,false,95a606ef75888fcef7f4d8cb2eedb120efc13b22,E95D3B80447E8F85BC517D76A06A1FA49325B131740275CDB8FD1B395971B199,6C6D7AA01FEDCFB30B92CA53B50EC1FE9075A815AC2B6C6D743284CBE72F8766,C235868458715F1BD7690B5EC92A5BE93399E3A46A8E3AAEEF59429B4CFCFE25,07FF9AEF6D48FDBCC3FEA9D242AF0BE73FAF4D278259D22D3FB1F9D24BA44A82,D2767E61A3EBF428ED8242CA00EDE441FF2C0666189E062397AA928277E43374,6C5390F938E6E0D882152E59BBDD05BAA4EA04EAC2FA092052DF9AB624688FB1,C88ECABFA22980CF22237C69E4D1B304FA5B4CF38DCCAC29691F241E46DBB441
chapter4_source_resolution_audit_v1,C4-VERTICAL-N-CONVERGENCE,vertical,57,direct_spectral_lift_of_predeclared_n33_member,false,true,3.1389,12.6647965104964,12.6681785444538,0.163135018603281,0.0033820339573456,41201.8163626544,36021.5656574916,1.44323978125315e-12,2.54713672376283e-09,1,1808.10471309851,0,1808.10471309851,0,3.83249462181509e-15,0.999999999754237,2.45762521444703e-10,57,0.0736974728394902,0,1,0.00170844907439617,0.339441620779342,0.640630479724583,0.0890467317143356,0.165594185830594,0.00276371190723012,0.000734419413089913,0.00699082185707177,0.00825080524917403,0.0169960536707529,0.0212121903428783,0.00533330472943524,0.00645892197413471,0.0129037441887476,0.0161417581162332,8.32152124985441e-11,0.0201376562729198,0.593609353170837,0.106978840133009,1.05021884358443,fail:chamfer;f1;hd95,0.0229431051208771,0.637187948351458,0.1509169841656,1.08375588001711,fail:chamfer;f1;hd95,0,fail,fail,boundary_0_of_2,fail_source_gate,unstable_ring_dispersion;sheet_hd95,0,0.716485099999773,4.27433590000146,0.113259099998686,5.13865719999922,true,fail_0_of_4,fail,false,95a606ef75888fcef7f4d8cb2eedb120efc13b22,E95D3B80447E8F85BC517D76A06A1FA49325B131740275CDB8FD1B395971B199,6C6D7AA01FEDCFB30B92CA53B50EC1FE9075A815AC2B6C6D743284CBE72F8766,C235868458715F1BD7690B5EC92A5BE93399E3A46A8E3AAEEF59429B4CFCFE25,07FF9AEF6D48FDBCC3FEA9D242AF0BE73FAF4D278259D22D3FB1F9D24BA44A82,D2767E61A3EBF428ED8242CA00EDE441FF2C0666189E062397AA928277E43374,6C5390F938E6E0D882152E59BBDD05BAA4EA04EAC2FA092052DF9AB624688FB1,C88ECABFA22980CF22237C69E4D1B304FA5B4CF38DCCAC29691F241E46DBB441
