index,classification,real,imag,magnitude,angle_rad,mapping_time_days,rotation_angle_rad,curve_residual_norm,determinant,stability_index
71,unit,0.3317794561377205,0.9433569803828675,0.9999999999760617,1.232607073822783,11.68773098131841,0.1760866711275833,6.123769645778951e-11,1.000000001430575,1337.024407916536
72,unit,0.3317794561377205,-0.9433569803828675,0.9999999999760617,-1.232607073822783,11.68773098131841,0.1760866711275833,6.123769645778951e-11,1.000000001430575,1337.024407916536
73,unit,0.4919045621779612,-0.8706491265889694,0.9999999999608135,-1.056520402457418,11.68773098131841,0.1760866711275833,6.123769645778951e-11,1.000000001430575,1337.024407916536
74,unit,0.4919045621779612,0.8706491265889694,0.9999999999608135,1.056520402457418,11.68773098131841,0.1760866711275833,6.123769645778951e-11,1.000000001430575,1337.024407916536
75,stable,0.0001240739713176572,-0.0003527822613155203,0.0003739648035008467,-1.232606699102927,11.68773098131841,0.1760866711275833,6.123769645778951e-11,1.000000001430575,1337.024407916536
76,stable,0.0001240739713176572,0.0003527822613155203,0.0003739648035008467,1.232606699102927,11.68773098131841,0.1760866711275833,6.123769645778951e-11,1.000000001430575,1337.024407916536
77,stable,0.0003681820956324371,6.551044689990013e-05,0.0003739648034204792,0.1760866711205036,11.68773098131841,0.1760866711275833,6.123769645778951e-11,1.000000001430575,1337.024407916536
78,stable,0.0003681820956324371,-6.551044689990013e-05,0.0003739648034204792,-0.1760866711205036,11.68773098131841,0.1760866711275833,6.123769645778951e-11,1.000000001430575,1337.024407916536
79,stable,0.000322987935286523,-0.0001884899675032739,0.000373964803410744,-0.5282600134191,11.68773098131841,0.1760866711275833,6.123769645778951e-11,1.000000001430575,1337.024407916536
80,stable,0.000322987935286523,0.0001884899675032739,0.000373964803410744,0.5282600134191,11.68773098131841,0.1760866711275833,6.123769645778951e-11,1.000000001430575,1337.024407916536
81,stable,0.0003510128109680931,0.000128994886222364,0.0003739648033374837,0.3521733424562487,11.68773098131841,0.1760866711275833,6.123769645778951e-11,1.000000001430575,1337.024407916536
82,stable,0.0003510128109680931,-0.000128994886222364,0.0003739648033374837,-0.3521733424562487,11.68773098131841,0.1760866711275833,6.123769645778951e-11,1.000000001430575,1337.024407916536
83,stable,0.0002381471741133401,0.0002883324428093989,0.0003739648033098901,0.8804333559205166,11.68773098131841,0.1760866711275833,6.123769645778951e-11,1.000000001430575,1337.024407916536
84,stable,0.0002381471741133401,-0.0002883324428093989,0.0003739648033098901,-0.8804333559205166,11.68773098131841,0.1760866711275833,6.123769645778951e-11,1.000000001430575,1337.024407916536
85,stable,0.0002849741789546615,-0.0002421557173173267,0.0003739648032908345,-0.7043466848006007,11.68773098131841,0.1760866711275833,6.123769645778951e-11,1.000000001430575,1337.024407916536
86,stable,0.0002849741789546615,0.0002421557173173267,0.0003739648032908345,0.7043466848006007,11.68773098131841,0.1760866711275833,6.123769645778951e-11,1.000000001430575,1337.024407916536
87,stable,0.0001839551150039996,-0.0003255920603381833,0.000373964803278862,-1.056520027233519,11.68773098131841,0.1760866711275833,6.123769645778951e-11,1.000000001430575,1337.024407916536
88,stable,0.0001839551150039996,0.0003255920603381833,0.000373964803278862,1.056520027233519,11.68773098131841,0.1760866711275833,6.123769645778951e-11,1.000000001430575,1337.024407916536
