time_index,curve_index,time_nd,x,y,z,xdot,ydot,zdot,jacobi
0,0,0.0,0.9873252869828059,9.999990535072884e-09,0.009373748223275025,3.783186351642516e-08,1.579744661836347,-8.659512145969499e-07,3.044293971706121
0,1,0.0,0.9873252869627334,9.68584156257541e-09,0.009373748366787754,3.6642908894071886e-08,1.579744649234021,-8.387474920862176e-07,3.044293971706116
0,2,0.0,0.9873252869439241,8.762944484976024e-09,0.009373748501262703,3.315016082287839e-08,1.5797446374254045,-7.588289756532885e-07,3.0442939717061215
0,3,0.0,0.9873252869275602,7.289842561456246e-09,0.009373748618287174,2.7580660858584992e-08,1.5797446271492497,-6.312651832468284e-07,3.0442939717061166
0,4,0.0,0.987325286914661,5.35819742455208e-09,0.009373748710483,2.0270280769734632e-08,1.579744619053353,-4.639942601563936e-07,3.0442939717061184
0,5,0.0,0.9873252869060495,3.090231455035715e-09,0.009373748772082633,1.1692788783369727e-08,1.5797446136442173,-2.675989994084244e-07,3.044293971706133
0,6,0.0,0.9873252869022571,6.278893796090056e-10,0.0093737487991688,2.3744960180518595e-09,1.5797446112657323,-5.4372139938631666e-08,3.0442939717061197
0,7,0.0,0.9873252869035289,-1.87376459366643e-09,0.009373748790097546,-7.088132556608824e-09,1.579744612062308,1.6225911243971e-07,3.0442939717061104
0,8,0.0,0.9873252869097789,-4.257840490494674e-09,0.009373748745392468,-1.6107860931978132e-08,1.5797446159879014,3.687085283021809e-07,3.044293971706126
0,9,0.0,0.9873252869206189,-6.3741847511306995e-09,0.009373748667898911,-2.4114391880707902e-08,1.5797446227927394,5.519738744007272e-07,3.0442939717061215
0,10,0.0,0.987325286935367,-8.090198221576022e-09,0.009373748562454744,-3.0606181708883155e-08,1.5797446320519994,7.005726138138162e-07,3.0442939717061166
0,11,0.0,0.9873252869530966,-9.297852286883638e-09,0.009373748435697675,-3.517490697967494e-08,1.5797446431828495,8.051495574530749e-07,3.04429397170612
0,12,0.0,0.9873252869726893,-9.921021512374048e-09,0.009373748295599133,-3.7531255467942715e-08,1.579744655485315,8.591129726331843e-07,3.0442939717061126
0,13,0.0,0.9873252869929207,-9.921294758590175e-09,0.009373748150967837,-3.7533795538431086e-08,1.5797446681859195,8.591368240518668e-07,3.0442939717061255
0,14,0.0,0.9873252870125144,-9.297635912891194e-09,0.009373748010846382,-3.517272337757944e-08,1.5797446804905515,8.051309635047452e-07,3.044293971706131
0,15,0.0,0.9873252870302439,-8.090201255709044e-09,0.009373747884106927,-3.060634908082391e-08,1.5797446916201685,7.005727711766347e-07,3.0442939717061144
0,16,0.0,0.987325287044991,-6.374283351911143e-09,0.00937374777866381,-2.4113822449273435e-08,1.5797447008796763,5.519825838977027e-07,3.0442939717061277
0,17,0.0,0.9873252870558301,-4.257729035010446e-09,0.009373747701165646,-1.610739330759685e-08,1.57974470768523,3.686989682558938e-07,3.0442939717061197
0,18,0.0,0.9873252870620814,-1.873902400847785e-09,0.009373747656472921,-7.09111622916325e-09,1.579744711609969,1.6227089086987293e-07,3.0442939717061046
0,19,0.0,0.9873252870633532,6.27956985181624e-10,0.009373747647376467,2.3779094552208587e-09,1.5797447124087731,-5.437783610606871e-08,3.0442939717061295
0,20,0.0,0.9873252870595609,3.0901237245629612e-09,0.009373747674489626,1.1688443844157607e-08,1.5797447100278137,-2.675902021846406e-07,3.0442939717060984
0,21,0.0,0.987325287050951,5.358402637204395e-09,0.009373747736076757,2.0276137246704877e-08,1.5797447046194983,-4.6401153592708677e-07,3.044293971706135
0,22,0.0,0.987325287038051,7.289587978853428e-09,0.009373747828270785,2.7575184525408518e-08,1.579744696523418,-6.312436678066691e-07,3.0442939717061095
0,23,0.0,0.987325287021687,8.763242697878633e-09,0.009373747945287626,3.315546885700858e-08,1.5797446862475881,-7.588546599887803e-07,3.0442939717061237
0,24,0.0,0.9873252870028765,9.685670887941853e-09,0.00937374807976933,3.6640581618865895e-08,1.5797446744381425,-8.387327871502689e-07,3.044293971706111
1,0,0.0327882079533387,0.9895124707880436,0.027487258630937705,-0.013605749285950496,0.08149562030176735,0.39233158431860676,-0.7332799719344427,3.0442939717029462
1,1,0.0327882079533387,0.9895124707902805,0.02748725864419911,-0.013605748804444885,0.0814956216274337,0.39233159084289665,-0.733279971840763,3.044293971702942
1,2,0.0327882079533387,0.9895124707937875,0.027487258490048194,-0.013605748073201768,0.08149562330445236,0.39233160116666044,-0.7332799742527474,3.044293971702947
1,3,0.0327882079533387,0.9895124707984315,0.02748725817833496,-0.013605747138330107,0.08149562522828736,0.3923316146383306,-0.7332799790163808,3.0442939717029396
1,4,0.0327882079533387,0.9895124708037534,0.02748725772839372,-0.013605746058240688,0.08149562727674055,0.39233163041681346,-0.7332799858362911,3.044293971702945
1,5,0.0327882079533387,0.9895124708095906,0.02748725716874225,-0.013605744901096308,0.08149562932235692,0.3923316475059523,-0.7332799942800097,3.044293971702955
1,6,0.0327882079533387,0.989512470815415,0.027487256534362778,-0.01360574373948544,0.08149563123516236,0.3923316648341559,-0.7332800038199503,3.0442939717029454
1,7,0.0327882079533387,0.9895124708210098,0.027487255865242744,-0.013605742646404347,0.08149563289648189,0.39233168131195156,-0.7332800138546652,3.0442939717029347
1,8,0.0327882079533387,0.9895124708259314,0.0274872552033182,-0.013605741690515523,0.08149563420118396,0.39233169590465494,-0.7332800237552655,3.0442939717029502
1,9,0.0327882079533387,0.9895124708298966,0.02748725459030299,-0.013605740931945175,0.08149563506715328,0.3923317076943158,-0.7332800328978082,3.044293971702946
1,10,0.0327882079533387,0.9895124708326611,0.02748725406459129,-0.013605740418264888,0.0814956354403513,0.3923317159416031,-0.7332800407096578,3.0442939717029427
1,11,0.0327882079533387,0.9895124708340431,0.027487253659270065,-0.013605740181826247,0.08149563529706384,0.3923317201269786,-0.733280046699271,3.044293971702944
1,12,0.0327882079533387,0.9895124708339826,0.027487253399881645,-0.013605740237567611,0.0814956346467713,0.3923317199862439,-0.7332800504890679,3.044293971702937
1,13,0.0327882079533387,0.9895124708324081,0.027487253302541197,-0.013605740581634336,0.08149563352937499,0.3923317155338617,-0.7332800518436989,3.044293971702948
1,14,0.0327882079533387,0.9895124708295333,0.027487253373585745,-0.013605741192982954,0.08149563201634293,0.39233170704055653,-0.7332800506746912,3.0442939717029565
1,15,0.0327882079533387,0.989512470825412,0.02748725360835311,-0.013605742032603648,0.08149563020127899,0.39233169504916643,-0.733280047058653,3.044293971702941
1,16,0.0327882079533387,0.9895124708204145,0.0274872539922073,-0.013605743048104177,0.08149562819972701,0.39233168030758536,-0.7332800412208123,3.044293971702956
1,17,0.0327882079533387,0.9895124708147762,0.02748725450103647,-0.013605744175619314,0.08149562613627091,0.3923316637429863,-0.7332800335280759,3.044293971702948
1,18,0.0327882079533387,0.989512470808859,0.02748725510276858,-0.013605745344150558,0.08149562414084259,0.392331646398595,-0.7332800244652381,3.044293971702933
1,19,0.0327882079533387,0.989512470803165,0.027487255759721507,-0.013605746480552556,0.08149562234028651,0.39233162935977356,-0.7332800145996533,3.0442939717029582
1,20,0.0327882079533387,0.9895124707978014,0.027487256430506184,-0.013605747513115345,0.08149562084471824,0.3923316137019927,-0.7332800045533657,3.0442939717029267
1,21,0.0327882079533387,0.9895124707934254,0.027487257073097876,-0.013605748377215074,0.0814956197519685,0.3923316004050127,-0.7332799949550588,3.044293971702961
1,22,0.0327882079533387,0.9895124707899209,0.027487257646926878,-0.01360574901830995,0.0814956191262101,0.3923315903083991,-0.733279986411571,3.0442939717029347
1,23,0.0327882079533387,0.9895124707879186,0.02748725811619396,-0.013605749396443092,0.08149561901127249,0.39233158404117124,-0.733279979455079,3.0442939717029462
1,24,0.0327882079533387,0.9895124707871866,0.027487258451116985,-0.01360574948741599,0.08149561941048612,0.3923315820043082,-0.7332799745277295,3.0442939717029387
2,0,0.0655764159066774,0.9922008673890427,0.03623847637876845,-0.035054583523420745,0.08191152833375091,0.182603985359571,-0.5884680247985784,3.0442939717010002
2,1,0.0655764159066774,0.9922008674328439,0.03623847652760751,-0.03505458305915614,0.08191152953600588,0.18260398799125757,-0.5884680255461249,3.044293971700997
2,2,0.0655764159066774,0.9922008674852199,0.03623847657025884,-0.0350545824068065,0.08191153086844145,0.1826039914816873,-0.5884680276775514,3.044293971701002
2,3,0.0655764159066774,0.9922008675429855,0.036238476504161336,-0.035054581607467,0.08191153224772887,0.1826039956109089,-0.5884680310577396,3.044293971700995
2,4,0.0655764159066774,0.9922008676023183,0.0362384763333029,-0.035054580711127145,0.08191153358675554,0.1826040001206932,-0.5884680354763756,3.0442939717010002
2,5,0.0655764159066774,0.9922008676596852,0.03623847606859402,-0.03505457977430981,0.08191153480175879,0.182604004726799,-0.5884680406537633,3.04429397170101
2,6,0.0655764159066774,0.9922008677112912,0.036238475726510226,-0.035054578855826364,0.08191153581586186,0.1826040091399314,-0.5884680462659737,3.0442939717010002
2,7,0.0655764159066774,0.9922008677540745,0.036238475328670715,-0.035054578013354494,0.08191153656594538,0.1826040130829594,-0.5884680519595737,3.044293971700989
2,8,0.0655764159066774,0.9922008677852407,0.036238474899969314,-0.035054577299843875,0.08191153700465241,0.18260401630799478,-0.5884680573774536,3.044293971701004
2,9,0.0655764159066774,0.9922008678028524,0.03623847446745918,-0.03505457676015049,0.08191153710427478,0.1826040186125865,-0.5884680621783697,3.0442939717010002
2,10,0.0655764159066774,0.9922008678058171,0.03623847405820868,-0.03505457642813425,0.08191153685872478,0.18260401985195326,-0.5884680660615146,3.044293971700997
2,11,0.0655764159066774,0.9922008677939333,0.03623847369796304,-0.03505457632471579,0.08191153628328275,0.18260401994779735,-0.5884680687825478,3.0442939717009985
2,12,0.0655764159066774,0.9922008677679881,0.03623847340941589,-0.03505457645644577,0.08191153541447395,0.18260401889395017,-0.5884680701698435,3.0442939717009923
2,13,0.0655764159066774,0.9922008677295122,0.03623847321061629,-0.035054576814765814,0.08191153430628234,0.18260401675838475,-0.5884680701378726,3.044293971701004
2,14,0.0655764159066774,0.9922008676810673,0.03623847311410461,-0.035054577377645564,0.08191153302900829,0.1826040136721474,-0.588468068686433,3.0442939717010113
2,15,0.0655764159066774,0.9922008676255366,0.03623847312592256,-0.03505457810920986,0.08191153166213609,0.18260400983238778,-0.5884680659089451,3.0442939717009954
2,16,0.0655764159066774,0.9922008675665557,0.036238473245335974,-0.03505457896379933,0.08191153029236646,0.1826040054784005,-0.5884680619784995,3.04429397170101
2,17,0.0655764159066774,0.9922008675077254,0.0362384734648695,-0.03505457988766487,0.08191152900517071,0.18260400088422343,-0.5884680571422488,3.0442939717010025
2,18,0.0655764159066774,0.9922008674527548,0.036238473770669265,-0.035054580822638993,0.08191152788153541,0.1826039963391543,-0.588468051704851,3.044293971700988
2,19,0.0655764159066774,0.9922008674052614,0.03623847414356538,-0.03505458171019659,0.08191152699273141,0.18260399212731715,-0.5884680460066548,3.0442939717010122
2,20,0.0655764159066774,0.9922008673679121,0.03623847456010936,-0.035054582494322584,0.08191152639325947,0.18260398851504195,-0.5884680404071494,3.0442939717009816
2,21,0.0655764159066774,0.9922008673434585,0.0362384749941791,-0.03505458312593624,0.08191152612250165,0.1826039857281016,-0.5884680352565769,3.0442939717010162
2,22,0.0655764159066774,0.9922008673329492,0.036238475418370185,-0.035054583565195564,0.081911526195529,0.1826039839424431,-0.5884680308806365,3.0442939717009896
2,23,0.0655764159066774,0.9922008673375511,0.036238475806200945,-0.03505458378471281,0.08191152660965825,0.18260398326911026,-0.5884680275517672,3.0442939717010007
2,24,0.0655764159066774,0.9922008673565337,0.03623847613312661,-0.035054583770380184,0.08191152733717803,0.18260398375225873,-0.5884680254819293,3.0442939717009923
3,0,0.0983646238600161,0.9948663512368554,0.04071941874965131,-0.052809327712840776,0.08051850880888196,0.10006790366547791,-0.5006865683802614,3.0442939717013346
3,1,0.0983646238600161,0.9948663513181688,0.04071941896092204,-0.05280932727325095,0.08051850989930463,0.10006790501538552,-0.5006865691149869,3.0442939717013306
3,2,0.0983646238600161,0.9948663514105965,0.040719419082803965,-0.05280932668173022,0.08051851102509107,0.10006790664844256,-0.5006865707357057,3.0442939717013355
3,3,0.0983646238600161,0.9948663515084469,0.04071941910774429,-0.05280932597552173,0.08051851211574429,0.10006790846177309,-0.5006865731398829,3.044293971701329
3,4,0.0983646238600161,0.9948663516053692,0.04071941903403528,-0.052809325198816454,0.08051851310255899,0.10006791034187737,-0.500686576177731,3.0442939717013333
3,5,0.0983646238600161,0.9948663516954758,0.040719418866468446,-0.05280932440056761,0.08051851392364189,0.10006791217044868,-0.5006865796571146,3.044293971701343
3,6,0.0983646238600161,0.9948663517729025,0.04071941861541404,-0.0528093236309141,0.08051851452715474,0.10006791383245156,-0.5006865833602029,3.0442939717013338
3,7,0.0983646238600161,0.9948663518329789,0.04071941829677729,-0.05280932293816354,0.08051851487547029,0.10006791522361988,-0.5006865870539223,3.0442939717013218
3,8,0.0983646238600161,0.9948663518718198,0.040719417930469994,-0.05280932236587278,0.0805185149466359,0.100067916256368,-0.5006865905064897,3.0442939717013378
3,9,0.0983646238600161,0.9948663518870011,0.04071941753963401,-0.05280932195000471,0.08051851473607174,0.10006791686613065,-0.5006865935005288,3.0442939717013338
3,10,0.0983646238600161,0.9948663518775873,0.040719417148715936,-0.052809321716659946,0.08051851425708408,0.1000679170144239,-0.5006865958484001,3.04429397170133
3,11,0.0983646238600161,0.9948663518441506,0.04071941678229872,-0.052809321680550386,0.08051851353966655,0.1000679166916869,-0.500686597402366,3.0442939717013324
3,12,0.0983646238600161,0.9948663517888435,0.0407194164634624,-0.052809321843980475,0.08051851262921807,0.10006791591821818,-0.500686598064376,3.0442939717013253
3,13,0.0983646238600161,0.9948663517150242,0.040719416212200696,-0.052809322196443576,0.08051851158248703,0.10006791474354804,-0.5006865977939186,3.0442939717013378
3,14,0.0983646238600161,0.9948663516274933,0.040719416044274225,-0.05280932271621721,0.08051851046567557,0.10006791323973735,-0.5006865966064511,3.0442939717013453
3,15,0.0983646238600161,0.994866351531569,0.040719415970290176,-0.05280932337019607,0.0805185093484604,0.10006791150306443,-0.5006865945781795,3.044293971701328
3,16,0.0983646238600161,0.9948663514334471,0.04071941599485767,-0.052809324117555956,0.0805185083015864,0.10006790964154708,-0.5006865918355037,3.044293971701344
3,17,0.0983646238600161,0.9948663513391724,0.040719416116473416,-0.052809324911291394,0.08051850739046154,0.10006790777247494,-0.500686588550934,3.044293971701337
3,18,0.0983646238600161,0.9948663512546836,0.04071941632744969,-0.0528093257014317,0.08051850667237744,0.10006790601356076,-0.5006865849313448,3.0442939717013218
3,19,0.0983646238600161,0.994866351185469,0.04071941661453975,-0.05280932643851706,0.08051850619283352,0.1000679044745303,-0.5006865812032789,3.0442939717013457
3,20,0.0983646238600161,0.9948663511355277,0.04071941695972757,-0.05280932707602699,0.08051850598121982,0.10006790325303036,-0.5006865776020111,3.044293971701315
3,21,0.0983646238600161,0.9948663511084447,0.040719417341347174,-0.05280932757405007,0.08051850605178715,0.10006790242521975,-0.5006865743527309,3.0442939717013497
3,22,0.0983646238600161,0.9948663511053863,0.040719417735305664,-0.052809327901192485,0.08051850639904194,0.10006790204337604,-0.5006865716609314,3.0442939717013227
3,23,0.0983646238600161,0.9948663511270974,0.04071941811699825,-0.05280932803704579,0.08051850700217834,0.10006790213109551,-0.5006865696941567,3.044293971701334
3,24,0.0983646238600161,0.9948663511717308,0.040719418462306055,-0.05280932797283213,0.08051850782236872,0.10006790268368056,-0.5006865685777734,3.044293971701326
4,0,0.1311528318133548,0.99747303741299,0.043176886675834435,-0.06817280006046307,0.07838575538822666,0.05343216011761056,-0.4395415459213368,3.044293971701396
4,1,0.1311528318133548,0.9974730375285208,0.043176886919808345,-0.06817279964393091,0.07838575638742744,0.05343216082222961,-0.4395415465926948,3.044293971701392
4,2,0.1311528318133548,0.9974730376553833,0.043176887080070184,-0.06817279910005632,0.0783857573687841,0.053432161620157244,-0.43954154790289623,3.0442939717013977
4,3,0.1311528318133548,0.9974730377857285,0.0431768871466489,-0.06817279846306996,0.07838575827079745,0.053432162461091906,-0.4395415497691531,3.0442939717013906
4,4,0.1311528318133548,0.9974730379111607,0.043176887115229934,-0.068172797772848,0.07838575903673684,0.05343216329237439,-0.43954155207507917,3.044293971701395
4,5,0.1311528318133548,0.997473038024002,0.04317688698794605,-0.06817279707287563,0.07838575961847766,0.05343216406181635,-0.4395415546749277,3.0442939717014057
4,6,0.1311528318133548,0.9974730381169546,0.043176886772630964,-0.06817279640713741,0.07838575997935268,0.05343216472089525,-0.439541557405847,3.044293971701396
4,7,0.1311528318133548,0.997473038184379,0.04317688648294871,-0.06817279581740206,0.07838576009682893,0.05343216522830499,-0.43954156009603196,3.0442939717013844
4,8,0.1311528318133548,0.9974730382219278,0.04317688613698648,-0.06817279534076079,0.07838575996353082,0.05343216555201745,-0.4395415625766014,3.0442939717013995
4,9,0.1311528318133548,0.9974730382272547,0.0431768857566187,-0.06817279500715538,0.07838575958775836,0.053432165672022094,-0.43954156469143457,3.044293971701396
4,10,0.1311528318133548,0.9974730382000453,0.04317688536562793,-0.06817279483753047,0.07838575899314205,0.05343216558057903,-0.4395415663079628,3.044293971701392
4,11,0.1311528318133548,0.9974730381419866,0.043176884988594955,-0.0681727948425883,0.07838575821696103,0.053432165283257435,-0.439541567324463,3.044293971701394
4,12,0.1311528318133548,0.9974730380567886,0.04317688464926817,-0.06817279502203547,0.07838575730828021,0.05343216479879017,-0.4395415676767782,3.044293971701387
4,13,0.1311528318133548,0.9974730379496738,0.04317688436895363,-0.06817279536438942,0.07838575632382531,0.05343216415824479,-0.4395415673435745,3.044293971701399
4,14,0.1311528318133548,0.9974730378275467,0.04317688416519051,-0.06817279584851885,0.07838575532574933,0.05343216340068661,-0.439541566344608,3.044293971701407
4,15,0.1311528318133548,0.9974730376978861,0.043176884050885496,-0.06817279644360426,0.0783857543764239,0.05343216257490839,-0.43954156474389855,3.04429397170139
4,16,0.1311528318133548,0.9974730375690226,0.043176884033151494,-0.06817279711249148,0.07838575353589325,0.05343216173204715,-0.43954156264119315,3.0442939717014057
4,17,0.1311528318133548,0.9974730374489225,0.04317688411315264,-0.06817279781311138,0.07838575285672389,0.053432160925321125,-0.43954156016877655,3.044293971701399
4,18,0.1311528318133548,0.997473037345148,0.043176884285822587,-0.06817279850135771,0.07838575238159906,0.0534321602055692,-0.4395415574823527,3.0442939717013835
4,19,0.1311528318133548,0.9974730372644092,0.04317688454030031,-0.0681727991341477,0.0783857521405997,0.05343215961748096,-0.43954155475004497,3.0442939717014075
4,20,0.1311528318133548,0.9974730372114105,0.0431768848606444,-0.06817279967154366,0.07838575214843996,0.05343215919865386,-0.4395415521443297,3.044293971701377
4,21,0.1311528318133548,0.9974730371899532,0.04317688522673457,-0.06817280007989376,0.07838575240519643,0.05343215897503155,-0.43954154982811283,3.044293971701411
4,22,0.1311528318133548,0.9974730372008235,0.043176885615459126,-0.06817280033347543,0.07838575289411372,0.05343215896076347,-0.439541547947878,3.044293971701384
4,23,0.1311528318133548,0.997473037243916,0.04317688600253355,-0.06817280041645855,0.07838575358504522,0.05343215915657887,-0.4395415466206471,3.044293971701396
4,24,0.1311528318133548,0.9974730373160171,0.04317688636352098,-0.06817280032343667,0.07838575443402686,0.053432159550642185,-0.43954154593108935,3.044293971701389
5,0,0.1639410397666935,1.0000012279298083,0.0443887477335576,-0.08178648921419482,0.0757576573313107,0.02227988014552963,-0.3926470384606417,3.0442939717013684
5,1,0.1639410397666935,1.0000012280767634,0.04438874799367346,-0.08178648881870994,0.07575765825022795,0.022279880452992798,-0.3926470390749228,3.0442939717013644
5,2,0.1639410397666935,1.000001228233861,0.04438874817171098,-0.08178648831430466,0.07575765911661553,0.02227988077770406,-0.39264704018570745,3.044293971701369
5,3,0.1639410397666935,1.0000012283913564,0.0443887482565774,-0.08178648773271686,0.07575765987615098,0.022279881099126726,-0.39264704172287124,3.0442939717013626
5,4,0.1639410397666935,1.000001228539148,0.04438874824281295,-0.08178648711036647,0.07575766048112023,0.022279881397135114,-0.39264704359047337,3.0442939717013675
5,5,0.1639410397666935,1.0000012286681514,0.04438874813144411,-0.08178648648645005,0.07575766089346114,0.022279881653131554,-0.3926470456705426,3.044293971701377
