kind,case,sample,phase,time_days,x_nd,y_nd,z_nd,xdot_nd,ydot_nd,zdot_nd,perilune_radius_km,stability_index,periodicity_error,time_of_flight_days,departure_delta_v_m_s,arrival_delta_v_m_s,total_delta_v_m_s,endpoint_position_error_km,minimum_moon_radius_km,jacobi_span,arrival_offset_hours,delta_v_difference_m_s
reverse_transfer,2,100,0.25,3.454038997214484,1.052856741794923,-0.01064571800582695,0.1868578981949475,-0.0287359813142813,-0.1286387107573585,-0.110596242213952,,,,12.4,55.06833841488415,31.49730704446592,86.56564545935007,9.163838745696234e-06,6095.437530735745,1.675548588764286e-11,,
reverse_transfer,2,101,0.25,3.48857938718663,1.052623772432983,-0.01166672125468183,0.1859642352584406,-0.02983713714369587,-0.1280525753954287,-0.1140872368570619,,,,12.4,55.06833841488415,31.49730704446592,86.56564545935007,9.163838745696234e-06,6095.437530735745,1.675548588764286e-11,,
reverse_transfer,2,102,0.25,3.523119777158775,1.05238202097648,-0.01268294022178817,0.1850427414084834,-0.03094394636443175,-0.1274357864180508,-0.1175934720926526,,,,12.4,55.06833841488415,31.49730704446592,86.56564545935007,9.163838745696234e-06,6095.437530735745,1.675548588764286e-11,,
reverse_transfer,2,103,0.25,3.557660167130919,1.052131442264353,-0.01369412911233233,0.1840932930288733,-0.03205645712995697,-0.1267878504329844,-0.1211155498011376,,,,12.4,55.06833841488415,31.49730704446592,86.56564545935007,9.163838745696234e-06,6095.437530735745,1.675548588764286e-11,,
reverse_transfer,2,104,0.25,3.592200557103064,1.051871990734616,-0.0147000381112769,0.183115761618246,-0.03317472213731429,-0.1261082498652186,-0.1246540965405996,,,,12.4,55.06833841488415,31.49730704446592,86.56564545935007,9.163838745696234e-06,6095.437530735745,1.675548588764286e-11,,
reverse_transfer,2,105,0.25,3.626740947075209,1.051603620386948,-0.01570041318561558,0.1821100135881184,-0.03429879895029724,-0.1253964415890392,-0.1282097649819637,,,,12.4,55.06833841488415,31.49730704446592,86.56564545935007,9.163838745696234e-06,6095.437530735745,1.675548588764286e-11,,
reverse_transfer,2,106,0.25,3.661281337047354,1.051326284742601,-0.01669499587532396,0.1810759100491402,-0.03542875034985259,-0.1246518554523618,-0.1317832354394853,,,,12.4,55.06833841488415,31.49730704446592,86.56564545935007,9.163838745696234e-06,6095.437530735745,1.675548588764286e-11,,
reverse_transfer,2,107,0.25,3.695821727019499,1.051039936801407,-0.01768352307211073,0.1800133065847666,-0.03656464471425888,-0.1238738926837289,-0.1353752175043148,,,,12.4,55.06833841488415,31.49730704446592,86.56564545935007,9.163838745696234e-06,6095.437530735745,1.675548588764286e-11,,
reverse_transfer,2,108,0.25,3.730362116991643,1.050744528995631,-0.01866572678499579,0.1789220530114975,-0.03770655643190802,-0.1230619241713563,-0.1389864517896342,,,,12.4,55.06833841488415,31.49730704446592,86.56564545935007,9.163838745696234e-06,6095.437530735745,1.675548588764286e-11,,
reverse_transfer,2,109,0.25,3.764902506963788,1.050440013140405,-0.01964133389165057,0.1778019931247602,-0.03885456634982572,-0.122215288602481,-0.1426177117966587,,,,12.4,55.06833841488415,31.49730704446592,86.56564545935007,9.163838745696234e-06,6095.437530735745,1.675548588764286e-11,,
reverse_transfer,2,110,0.25,3.799442896935933,1.050126340380434,-0.02061006587433841,0.1766529644294341,-0.04000876226141506,-0.1213332904499902,-0.1462698059116878,,,,12.4,55.06833841488415,31.49730704446592,86.56564545935007,9.163838745696234e-06,6095.437530735745,1.675548588764286e-11,,
reverse_transfer,2,111,0.25,3.833983286908078,1.049803461132657,-0.0215716385391843,0.175474797853931,-0.04116923943730077,-0.1204151977918848,-0.1499435795453825,,,,12.4,55.06833841488415,31.49730704446592,86.56564545935007,9.163838745696234e-06,6095.437530735745,1.675548588764286e-11,,
reverse_transfer,2,112,0.25,3.868523676880223,1.049471325024501,-0.02252576171738047,0.1742673174466512,-0.04233610120359292,-0.1194602399475257,-0.1536399174265394,,,,12.4,55.06833841488415,31.49730704446592,86.56564545935007,9.163838745696234e-06,6095.437530735745,1.675548588764286e-11,,
reverse_transfer,2,113,0.25,3.903064066852368,1.049129880827326,-0.02347213894680173,0.1730303400535346,-0.04350945957238934,-0.118467604912801,-0.1573597460638643,,,,12.4,55.06833841488415,31.49730704446592,86.56564545935007,9.163838745696234e-06,6095.437530735745,1.675548588764286e-11,,
reverse_transfer,2,114,0.25,3.937604456824513,1.048779076384634,-0.02441046713235219,0.1717636749753108,-0.04468943592989994,-0.1174364365743137,-0.1611040363906028,,,,12.4,55.06833841488415,31.49730704446592,86.56564545935007,9.163838745696234e-06,6095.437530735745,1.675548588764286e-11,,
reverse_transfer,2,115,0.25,3.972144846796657,1.048418858534549,-0.02534043618319963,0.1704671236029306,-0.0458761617882173,-0.1163658316803827,-0.1648738066084167,,,,12.4,55.06833841488415,31.49730704446592,86.56564545935007,9.163838745696234e-06,6095.437530735745,1.675548588764286e-11,,
