sample,elapsed_days,x_nd,y_nd,z_nd,xdot_nd,ydot_nd,zdot_nd,earth_radius_km,jacobi
15,7.227698977605353,1.004018041351439,0.0002597695500953463,0.002897314232895145,0.01996196320915134,-0.00371962657350946,0.009786375521045453,742444.3255500746,3.000730353763442
16,7.709545576112404,1.004180337075858,0.0002273811504279562,0.00297595048896258,0.01920633533563209,-0.004091367468048883,0.009194888758964506,768768.914956359,3.000730353763442
17,8.191392174619404,1.004336564717587,0.000192006538402969,0.003049855591926941,0.01849673413626793,-0.004440533725493055,0.008643805021142465,794001.7153172577,3.000730353763442
18,8.673238773126455,1.004487080821623,0.0001538241992580595,0.003119341242716565,0.0178273281489124,-0.004769146554500192,0.008127714269914925,818217.056225024,3.000730353763442
19,9.155085371633454,1.004632197991481,0.000112997280906587,0.003184678553209932,0.01719330392021146,-0.005078898743546289,0.007642190237149895,841480.2267991086,3.000730353763442
20,9.636931970140505,1.004772192371859,6.967601626706757e-05,0.00324610524179212,0.01659064645157989,-0.005371223609404925,0.007183570496014996,863849.0099676613,3.000730353763442
21,10.1187785686475,1.004907309555624,2.399964994764537e-05,0.00330383125864573,0.01601597532744166,-0.005647346644622737,0.006748794054351949,885374.8904920568,3.000730353763442
22,10.60062516715456,1.005037769305795,-2.390200927899826e-05,0.003358043242240903,0.01546642048340935,-0.005908324837310635,0.006335279446215882,906104.0184113078,3.000730353763442
23,11.08247176566156,1.005163769373058,-7.390732291183378e-05,0.003408908092202787,0.01493952669838688,-0.006155077043729132,0.00594083186921313,926077.9863417851,3.000730353763442
24,11.56431836416861,1.005285488613619,-0.0001259017802017017,0.003456575864736841,0.01443317923518955,-0.006388407758805484,0.005563571503691216,945334.4631641486,3.000730353763442
25,12.04616496267561,1.005403089559289,-0.0001797771312059041,0.003501182142067142,0.01394554527845922,-0.006609025941633646,0.005201877513284674,963907.7155388755,3.000730353763442
26,12.52801156118266,1.005516720553948,-0.0002354306596275719,0.003542849988757124,0.01347502732852666,-0.006817560086453203,0.004854343814606194,981829.0408223209,3.000730353763442
27,13.00985815968966,1.005626517543301,-0.0002927645681024943,0.003581691580136305,0.01302022575304526,-0.007014570407448856,0.0045197437908784,999127.1292819447,3.000730353763442
28,13.49170475819671,1.005732605584853,-0.0003516854548025938,0.003617809567959211,0.01257990843060795,-0.007200558779555111,0.004197001880714388,1015828.369363897,3.000730353763442
29,13.97355135670371,1.005835100130166,-0.0004121038648430102,0.003651298233614682,0.01215298594238723,-0.00737597691625602,0.003885170507700268,1031957.106692496,3.000730353763442
30,14.45539795521076,1.005934108120359,-0.0004739339034587014,0.003682244468159136,0.01173849114467742,-0.007541233148869081,0.003583411199346327,1047535.865179042,3.000730353763442
31,14.93724455371776,1.006029728927267,-0.0005370929005656983,0.003710728610115312,0.01133556223081061,-0.007696698086513952,0.003290979021913085,1062585.536870451,3.000730353763442
32,15.41909115222481,1.006122055166252,-0.0006015011183621915,0.003736825165626526,0.01094342859475241,-0.007842709372782836,0.003007209661739481,1077125.545832277,3.000730353763442
33,15.90093775073181,1.00621117340154,-0.0006670814952093424,0.003760603430666861,0.01056139896112748,-0.00797957570780296,0.002731508635324409,1091173.990324476,3.000730353763442
34,16.38278434923886,1.006297164761089,-0.0007337594202751712,0.003782128031209977,0.01018885136152852,-0.008107580268568065,0.002463342224168058,1104747.766723478,3.000730353763442
35,16.86463094774586,1.00638010547485,-0.0008014625344074461,0.003801459394283871,0.009825224624717355,-0.008226983633052777,0.002202229816572939,1117862.678008566,3.000730353763442
36,17.34647754625291,1.006460067347828,-0.000870120553485414,0.003818654160489935,0.009470011115801986,-0.00833802629253268,0.001947737404492826,1130533.529126907,3.000730353763442
37,17.82832414475991,1.006537118177387,-0.0009396651111287344,0.003833765546695966,0.009122750511782761,-0.008440930820135549,0.001699472034310773,1142774.211151377,3.000730353763442
38,18.31017074326696,1.006611322122651,-0.001010029618150951,0.003846843666116197,0.00878302444172737,-0.008535903750804647,0.001457077049897129,1154597.775820508,3.000730353763442
39,18.79201734177396,1.006682740032575,-0.001081149136558097,0.003857935811784633,0.008450451851993283,-0.0086231372177155,0.001220227997198019,1166016.50178964,3.000730353763442
40,19.27386394028101,1.006751429738192,-0.001152960266232187,0.003867086708449187,0.008124684982388879,-0.008702810382129549,0.0009886290839598846,1177041.953709249,3.000730353763442
41,19.75571053878801,1.00681744631372,-0.001225401042717714,0.003874338737115311,0.007805405859483971,-0.008775090687221111,0.0007620101075301321,1187685.035072047,3.000730353763442
42,20.23755713729506,1.006880842310464,-0.001298410844760617,0.003879732135812592,0.007492323229570082,-0.008840134961224067,0.0005401237791062993,1197956.035627096,3.000730353763442
43,20.71940373580206,1.006941667966902,-0.001371930310440733,0.003883305179617257,0.007185169866927131,-0.008898090391042165,0.0003227433852110456,1207864.674040442,3.000730353763442
44,21.20125033430911,1.006999971397816,-0.001445901260899859,0.003885094342515675,0.006883700203713938,-0.008949095384044363,0.000109660737184199,1217420.136383272,3.000730353763442
45,21.68309693281611,1.007055798764959,-0.001520266630801942,0.003885134443320886,0.006587688236505247,-0.008993280332965229,-9.931563237671511e-05,1226631.110945701,3.000730353763442
46,22.16494353132316,1.007109194431382,-0.001594970404776225,0.003883458777542264,0.006296925671621488,-0.009030768296524905,-0.0003043620606578506,1235505.8198056,3.000730353763442
47,22.64679012983016,1.007160201101262,-0.001669957559190091,0.003880099236846311,0.006011220277273502,-0.009061675606477672,-0.0005056411621308722,1244052.047523246,3.000730353763442
48,23.12863672833721,1.007208859946841,-0.001745174008680854,0.003875086417525611,0.005730394415394907,-0.009086112410215154,-0.0007033030770066318,1252277.167283514,3.000730353763442
49,23.61048332684421,1.007255210723848,-0.001820566556945239,0.003868449719205838,0.005454283730070585,-0.009104183156729459,-0.0008974865814139612,1260188.16476515,3.000730353763442
50,24.09232992535126,1.007299291876643,-0.001896082851345812,0.003860217434861714,0.005182735972831744,-0.009115987032636011,-0.001088320076988193,1267791.659981113,3.000730353763442
51,24.57417652385826,1.007341140634118,-0.00197167134094463,0.003850416833077249,0.004915609947905841,-0.009121618354024879,-0.001275922474975091,1275093.927303621,3.000730353763442
52,25.05602312236531,1.007380793097312,-0.002047281237619404,0.003839074233369565,0.004652774562873648,-0.009121166919123905,-0.001460403987797151,1282100.913861174,3.000730353763442
53,25.53786972087231,1.007418284319546,-0.002122862479955409,0.003826215075296101,0.004394107972185373,-0.009114718326091802,-0.001641866839209691,1288818.256471691,3.000730353763442
54,26.01971631937936,1.007453648379804,-0.002198365699640272,0.0038118639819792,0.004139496802672595,-0.009102354259691725,-0.001820405902645105,1295251.297257984,3.000730353763442
55,26.50156291788636,1.007486918450005,-0.002273742190117287,0.003796044818608155,0.003888835451631315,-0.009084152750114274,-0.001996109276040448,1301405.098072807,3.000730353763442
56,26.98340951639342,1.007518126856725,-0.002348943877278763,0.003778780746414618,0.003642025449269681,-0.009060188406803558,-0.002169058800344157,1307284.453847825,3.000730353763442
57,27.46525611490041,1.007547305137882,-0.002423923292002531,0.00376009427256176,0.003398974878359244,-0.00903053262978522,-0.002339330527954564,1312893.90496711,3.000730353763442
58,27.94710271340746,1.007574484094815,-0.002498633544354673,0.003740007296339005,0.003159597844820465,-0.008995253800688347,-0.00250699514654053,1318237.748754924,3.000730353763442
59,28.42894931191447,1.00759969384018,-0.002573028299298049,0.003718541152012089,0.002923813993743469,-0.00895441745538861,-0.002672118363003223,1323320.050157737,3.000730353763442
60,28.91079591042152,1.007622963841997,-0.002647061753761732,0.003695716648641102,0.002691548066003928,-0.008908086439970037,-0.002834761251745898,1328144.651691604,3.000730353763442
61,29.39264250892851,1.007644322964174,-0.002720688614939157,0.003671554107146952,0.002462729491205862,-0.008856321051502768,-0.002994980570906313,1332715.182718993,3.000730353763442
62,29.87448910743556,1.007663799503804,-0.00279386407969497,0.003646073394878139,0.00223729201317677,-0.00879917916496018,-0.003152829049763712,1337035.06811211,3.000730353763442
63,30.35633570594257,1.00768142122547,-0.002866543814970408,0.003619293957904873,0.002015173344669052,-0.008736716347445874,-0.003308355650148144,1341107.536353676,3.000730353763442
64,30.83818230444962,1.007697215392805,-0.002938683939086626,0.003591234851245403,0.001796314848293207,-0.008668985960767333,-0.003461605804346156,1344935.62712142,3.000730353763442
65,31.32002890295662,1.007711208797504,-0.003010241003853046,0.003561914767210133,0.001580661241033316,-0.008596039253275109,-0.003612621631705067,1348522.198397638,3.000730353763442
66,31.80187550146367,1.007723427785979,-0.003081171977395413,0.003531352062031773,0.001368160319975708,-0.00851792544178194,-0.003761442135884254,1351869.933140953,3.000730353763442
67,32.28372209997067,1.007733898283819,-0.003151434227624168,0.003499564780934735,0.001158762707132457,-0.008434691784285249,-0.003908103384476434,1354981.34555366,3.000730353763442
68,32.76556869847771,1.007742645818204,-0.003220985506269845,0.003466570681783352,0.0009524216114517121,-0.00834638364413281,-0.004052638672527976,1357858.786975331,3.000730353763442
69,33.24741529698472,1.007749695538423,-0.003289783933416731,0.003432387257436757,0.000749092606300561,-0.008253044546199797,-0.004195078671311826,1360504.451429584,3.000730353763442
70,33.72926189549177,1.00775507223459,-0.003357787982470927,0.003397031756927469,0.0005487334208688061,-0.008154716225579312,-0.004335451563554592,1362920.380848708,3.000730353763442
71,34.21110849399876,1.007758800354699,-0.003424956465502415,0.003360521205571583,0.0003513037440878719,-0.008051438669229811,-0.004473783166182903,1365108.469998742,3.000730353763442
72,34.69295509250582,1.007760904020092,-0.003491248518904617,0.003322872424109902,0.0001567650397866298,-0.007943250150970624,-0.004610097041532635,1367070.471124655,3.000730353763442
73,35.17480169101282,1.007761407039439,-0.003556623589317544,0.003284102046972229,-3.49196280840146e-05,-0.00783018726016753,-0.004744414597857455,1368807.998334127,3.000730353763442
74,35.65664828951987,1.00776033292131,-0.00362104141976373,0.003244226539750256,-0.000223785761226686,-0.007712284924408092,-0.004876755179874965,1370322.5317364,3.000730353763442
75,36.13849488802687,1.007757704885404,-0.003684462035947999,0.003203262215959015,-0.0004098675847589268,-0.00758957642642554,-0.005007136150002139,1371615.421350662,3.000730353763442
76,36.62034148653392,1.007753545872503,-0.003746845732674568,0.003161225253161497,-0.0005931981978695141,-0.007462093415494368,-0.005135572960851945,1372687.89079799,3.000730353763442
77,37.10218808504092,1.007747878553199,-0.003808153060336249,0.003118131708526889,-0.0007738097182179466,-0.007329865913485513,-0.005262079219492241,1373541.040788152,3.000730353763442
78,37.58403468354797,1.007740725335454,-0.003868344811432374,0.003073997533888734,-0.0009517334208657453,-0.007192922315739091,-0.005386666743901035,1374175.852412886,3.000730353763442
79,38.06588128205497,1.007732108371021,-0.003927382007072812,0.003028838590366236,-0.001126999872482901,-0.007051289386882599,-0.005509345611992168,1374593.190254934,3.000730353763442
80,38.54772788056202,1.007722049560779,-0.003985225883426841,0.002982670662608808,-0.001299639061533219,-0.006904992251693843,-0.005630124203530241,1374793.80532194,3.000730353763442
81,39.02957447906902,1.007710570558992,-0.004041837878075908,0.002935509472721797,-0.001469680525106446,-0.006754054381083075,-0.005749009235199938,1374778.337812845,3.000730353763442
82,39.51142107757607,1.007697692776539,-0.004097179616230247,0.002887370693929059,-0.001637153473038536,-0.006598497573243161,-0.005866005789046257,1374547.319723742,3.000730353763443
83,39.99326767608307,1.007683437383117,-0.004151212896769218,0.002838269964026747,-0.001802086909940666,-0.006438341929991603,-0.005981117334455846,1374101.177299637,3.000730353763442
84,40.47511427459012,1.007667825308442,-0.004203899678065739,0.002788222898681142,-0.0019645097557405,-0.006273605828305725,-0.006094345743804187,1373440.233337415,3.000730353763442
85,40.95696087309712,1.007650877242456,-0.004255202063554678,0.002737245104622817,-0.002124450965326913,-0.006104305887029539,-0.006205691301849805,1372564.709344785,3.000730353763442
86,41.43880747160417,1.00763261363454,-0.004305082287005241,0.002685352192788632,-0.002281939647886637,-0.00593045692870702,-0.00631515270891506,1371474.727559375,3.000730353763442
87,41.92065407011117,1.007613054691743,-0.004353502697456469,0.002632559791463175,-0.002437005186517428,-0.00575207193647529,-0.006422727077850065,1370170.312831623,3.000730353763442
88,42.40250066861822,1.007592220376012,-0.004400425743774759,0.002578883559471207,-0.002589677358706537,-0.005569162005928443,-0.006528409924734545,1368651.394374229,3.000730353763442
89,42.88434726712522,1.007570130400416,-0.004445813958791078,0.002524339199473498,-0.002739986458274661,-0.005381736291839734,-0.006632195153230058,1366917.807380805,3.000730353763442
90,43.36619386563228,1.007546804224357,-0.004489629942974879,0.002468942471419028,-0.002887963419395236,-0.005189801949607527,-0.006734075032451086,1364969.294515742,3.000730353763442
91,43.84804046413927,1.00752226104774,-0.004531836347600189,0.002412709206208162,-0.003033639943322193,-0.004993364071266715,-0.006834040168178767,1362805.507276297,3.000730353763442
92,44.32988706264632,1.007496519804074,-0.004572395857358247,0.002355655319622675,-0.003177048628480453,-0.004792425615883495,-0.006932079467193955,1360426.007228409,3.000730353763442
93,44.81173366115333,1.007469599152486,-0.004611271172369127,0.002297796826580955,-0.00331822310460493,-0.004586987334127268,-0.007028180094456606,1357830.267116525,3.000730353763442
94,45.29358025966037,1.0074415174686,-0.004648424989543303,0.002239149855778792,-0.003457198171650554,-0.004377047686786278,-0.0071223274228068,1355017.671847428,3.000730353763442
95,45.77542685816737,1.007412292834241,-0.004683819983241749,0.002179730664779476,-0.003594009944237352,-0.004162602756969139,-0.007214504974805405,1351987.519348096,3.000730353763442
96,46.25727345667443,1.00738194302592,-0.004717418785181208,0.002119555655619952,-0.003728696002444369,-0.003943646155705145,-0.007304694356272599,1348739.021296246,3.000730353763442
97,46.73912005518142,1.007350485502037,-0.004749183963528495,0.002058641391004098,-0.003861295549824376,-0.003720168920628089,-0.007392875181016396,1345271.303723024,3.000730353763442
98,47.22096665368848,1.007317937388739,-0.004779078001125226,0.001997004611158303,-0.003991849579577159,-0.003492159407396952,-0.007479024986172,1341583.407485891,3.000730353763442
99,47.70281325219548,1.00728431546437,-0.004807063272781092,0.001934662251430045,-0.004120401049892156,-0.003259603173476927,-0.007563119137493404,1337674.288609679,3.000730353763442
100,48.18465985070252,1.007249636142417,-0.004833102021570793,0.001871631460715562,-0.004246995069561044,-0.003022482853866892,-0.007645130723853591,1333542.81849356,3.000730353763442
101,48.66650644920953,1.007213915452881,-0.004857156334065943,0.001807929620809697,-0.004371679095052171,-0.002780778028329145,-0.007725030440111899,1329187.78398112,3.000730353763442
102,49.14835304771658,1.007177169021952,-0.004879188114429639,0.001743574366777969,-0.004494503140352889,-0.002534465079634883,-0.00780278645740285,1324607.887290034,3.000730353763442
103,49.63019964622357,1.007139412049897,-0.004899159057296962,0.00167858360845967,-0.004615520001008348,-0.002283517042303197,-0.007878364279780975,1319801.745797973,3.000730353763442
104,50.11204624473063,1.007100659287017,-0.004917030619360425,0.001612975553219732,-0.004734785493925556,-0.002027903441267811,-0.00795172658602469,1314767.891680407,3.000730353763442
105,50.59389284323763,1.007060925007552,-0.004932763989574278,0.001546768730078067,-0.00485235871466991,-0.00176759011986509,-0.008022833055253227,1309504.771395827,3.000730353763442
106,51.07573944174468,1.007020222981373,-0.004946320057886567,0.001479982015356476,-0.004968302314162116,-0.001502539056487119,-0.008091640174845495,1304010.745013229,3.000730353763442
107,51.55758604025168,1.00697856644329,-0.004957659382402067,0.00141263465999694,-0.005082682796884713,-0.001232708169201886,-0.008158101028960373,1298284.085376765,3.000730353763442
108,52.03943263875873,1.006935968059794,-0.004966742154873304,0.001344746318719643,-0.00519557084293778,-0.0009580511075880569,-0.008222165065747893,1292322.977101035,3.000730353763442
109,52.52127923726573,1.006892439893022,-0.004973528164410393,0.001276337081206306,-0.005307041656543307,-0.000678517030984782,-0.008283777841099998,1286125.515390933,3.000730353763442
110,53.00312583577278,1.00684799336171,-0.004977976759293592,0.001207427505512914,-0.005417175343892386,-0.0003940503723022595,-0.008342880736518524,1279689.704679129,3.000730353763442
111,53.48497243427978,1.006802639198887,-0.004980046806765174,0.001138038653937686,-0.005526057323563507,-0.0001045905864887128,-0.00839941064836853,1273013.457073389,3.000730353763442
112,53.96681903278683,1.006756387406015,-0.00497969665066949,0.001068192131593767,-0.005633778773121429,0.0001899281173073992,-0.008453299645434202,1266094.590606102,3.000730353763442
113,54.44866563129383,1.006709247203266,-0.004976884066801936,0.0009979101279637523,-0.005740437115936812,0.0004895770608881551,-0.008504474591291909,1258930.827277303,3.000730353763442
114,54.93051222980088,1.006661226975582,-0.004971566215818938,0.0009272154617434467,-0.005846136552761296,0.0007944334005320183,-0.008552856727556605,1251519.790882476,3.000730353763442
115,55.41235882830788,1.006612334214122,-0.004963699593552114,0.0008561316293175369,-0.005950988643153637,0.001104580449999241,-0.008598361213530576,1243859.004615019,3.000730353763442
116,55.89420542681493,1.006562575452671,-0.004953239978560418,0.0007846828572489147,-0.006055112942496435,0.001420108024162547,-0.008640896617179117,1235945.888434249,3.000730353763442
117,56.37605202532193,1.006511956198508,-0.004940142376744473,0.0007128941592087314,-0.006158637701077291,0.001741112804435873,-0.008680364351660861,1227777.75618766,3.000730353763442
118,56.85789862382898,1.006460480857204,-0.004924360962837442,0.0006407913978248869,-0.006261700632554813,0.00206769872719344,-0.00871665805083763,1219351.812477331,3.000730353763442
119,57.33974522233598,1.00640815265073,-0.004905849018577014,0.000568401351985401,-0.006364449760095781,0.002399977396364369,-0.008749662876258783,1210665.149258647,3.000730353763442
120,57.82159182084303,1.0063549735282,-0.004884558867353206,0.0004957517901991816,-0.006467044349589308,0.002738068521363754,-0.008779254747038764,1201714.742160686,3.000730353763441
121,58.30343841935003,1.006300944068479,-0.004860441805117432,0.0004228715506933812,-0.006569655940629323,0.003082100381456814,-0.008805299482795032,1192497.446515956,3.000730353763442
122,58.78528501785708,1.006246063373802,-0.004833448027329489,0.00034979062901343,-0.006672469487444922,0.003432210317546537,-0.008827651848356752,1183009.993088929,3.000730353763442
123,59.26713161636408,1.006190328953433,-0.004803526551711656,0.0002765402739927621,-0.006775684623680344,0.00378854525220714,-0.008846154487253665,1173248.983491793,3.000730353763442
124,59.74897821487113,1.006133736596267,-0.004770625136573122,0.0002031530930744799,-0.006879517066924845,0.004151262238541526,-0.008860636729004072,1163210.885277255,3.000730353763443
125,60.23082481337813,1.006076280231156,-0.004734690194464672,0.0001296631681012779,-0.006984200181217941,0.004520529038092067,-0.008870913252885165,1152892.026699023,3.000730353763442
126,60.71267141188518,1.006017951773553,-0.004695666700923357,5.610618284407238e-05,-0.007089986718464043,0.004896524727556414,-0.008876782588121333,1142288.591132265,3.000730353763442
127,61.19451801039218,1.005958740956903,-0.00465349809807174,-1.748043628034967e-05,-0.007197150762853001,0.005279440333401215,-0.008878025427184527,1131396.61114875,3.000730353763442
128,61.67636460889923,1.005898635146975,-0.004608126192847034,-9.105736464422632e-05,-0.007305989906089291,0.005669479492593207,-0.008874402725066496,1120211.962244299,3.000730353763442
129,62.15821120740623,1.005837619137103,-0.00455949104965511,-0.0001645832070940565,-0.007416827685576995,0.006066859136491405,-0.008865653552833683,1108730.356220868,3.000730353763442
130,62.64005780591328,1.005775674921996,-0.004507530877274679,-0.0002380143067000186,-0.007530016322820893,0.006471810193395883,-0.008851492668362982,1096947.334231173,3.000730353763442
131,63.12190440442028,1.005712781447466,-0.004452181909882733,-0.0003113045320494205,-0.007645939805330886,0.006884578303202422,-0.008831607760696658,1084858.25950158,3.000730353763442
132,63.60375100292728,1.005648914333006,-0.00439337828213686,-0.0003844050401723476,-0.007765017362439753,0.007305424534925008,-0.008805656316720974,1072458.309759222,3.000730353763442
133,64.08559760143433,1.005584045563732,-0.004331051898340973,-0.0004572640117247622,-0.007887707393884434,0.007734626094322267,-0.008773262049584424,1059742.469402707,3.000730353763442
134,64.56744419994133,1.00551814314765,-0.004265132295844795,-0.0005298263545074642,-0.008014511920022662,0.008172477004243011,-0.008734010817078629,1046705.521472677,3.000730353763442
135,65.04929079844838,1.005451170733595,-0.004195546502995555,-0.0006020333707500865,-0.008145981634490458,0.008619288734252974,-0.008687445944671798,1033342.039502003,3.000730353763442
136,65.53113739695539,1.005383087184477,-0.004122218892186231,-0.0006738223828160533,-0.008282721654345343,0.009075390748167522,-0.00863306285146515,1019646.379353735,3.000730353763442
137,66.01298399546243,1.005313846099589,-0.004045071028845589,-0.0007451263110615514,-0.008425398079771659,0.00954113092769753,-0.00857030285735115,1005612.671193998,3.000730353763442
138,66.49483059396944,1.005243395278738,-0.003964021517616271,-0.0008158731964742942,-0.00857474549584923,0.01001687581672625,-0.00849854602522182,991234.8117954348,3.000730353763442
139,66.97667719247649,1.005171676119759,-0.003878985847497884,-0.000885985659387002,-0.008731575573418559,0.01050301061269751,-0.008417102862111564,976506.45743211,3.000730353763442
140,67.45852379098348,1.005098622939552,-0.003789876238436105,-0.0009553802839527177,-0.0088967869556124,0.01099993880777245,-0.008325204666269088,961421.0177097174,3.000730353763442
141,67.94037038949054,1.005024162207085,-0.003696601492769749,-0.001023966916121743,-0.009071376652238245,0.01150808135085662,-0.008221992261563931,945971.6507837981,3.000730353763442
142,68.42221698799753,1.004948211674803,-0.003599066856182279,-0.001091647860490156,-0.009256453207201382,0.01202787515965122,-0.008106502804076376,930151.2605614559,3.000730353763442
143,68.90406358650459,1.004870679392477,-0.003497173894440529,-0.001158316958497004,-0.009453251956133293,0.01255977075591423,-0.007977654275287023,913952.496667869,3.000730353763442
144,69.38591018501158,1.004791462584624,-0.003390820394379615,-0.001223858526899457,-0.009663152754218321,0.0131042287221219,-0.007834227188237152,897367.7582047676,3.000730353763442
145,69.86775678351863,1.004710446369214,-0.003279900300491484,-0.001288146131089471,-0.009887700630114543,0.01366171457678841,-0.007674842922553861,880389.2026504577,3.000730353763442
146,70.34960338202563,1.004627502291186,-0.003164303702350584,-0.001351041162419278,-0.01012862991338149,0.01423269152917675,-0.007497937965117852,863008.7616800704,3.000730353763442
147,70.83144998053268,1.004542486639358,-0.003043916893309002,-0.00141239118200871,-0.01038789249277753,0.01481761038853195,-0.00730173315737812,845218.1662548032,3.000730353763442
148,71.31329657903969,1.004455238509316,-0.002918622527898856,-0.001472027985168938,-0.01066769099404629,0.01541689564920669,-0.007084196827570378,827008.9840909702,3.000730353763442
149,71.79514317754673,1.00436557756771,-0.002788299914859411,-0.001529765330153733,-0.01097051782095563,0.01603092642412438,-0.006843000403112619,808372.6736453209,3.000730353763442
150,72.27698977605374,1.004273301464822,-0.002652825495602902,-0.001585396261872973,-0.01129920118378254,0.0166600104162622,-0.00657546473835333,789300.6601382827,3.000730353763442
151,72.75883637456079,1.004178182832153,-0.002512073575568417,-0.001638689944751356,-0.0116569594438906,0.01730434844570501,-0.006278494934345141,769784.4410218748,3.000730353763442
152,73.24068297306779,1.004079965789799,-0.002365917400172671,-0.001689387898165926,-0.01204746532464263,0.01796398610787148,-0.005948500844197339,749815.7308771283,3.000730353763442
153,73.72252957157484,1.003978361874675,-0.002214230700640192,-0.00173719950169036,-0.0124749217600138,0.01863874780974962,-0.005581299718600259,729386.6592782632,3.000730353763442
154,74.20437617008184,1.003873045285091,-0.002056889881753095,-0.00178179660427883,-0.01294415133495105,0.01932814654397774,-0.005171996516660767,708490.0400837022,3.000730353763442
155,74.68622276858889,1.003763647320643,-0.001893777089107303,-0.001822807029815271,-0.01346070134080461,0.02003126006370138,-0.004714836253859699,687119.737489042,3.000730353763442
156,75.16806936709588,1.003649749880102,-0.001724784485951055,-0.001859806719181075,-0.01403096628244431,0.02074656024322601,-0.004203021361806876,665271.1638359393,3.000730353763442
157,75.64991596560294,1.003530877867211,-0.001549820201016306,-0.001892310184177559,-0.01466232896675081,0.02147167680402128,-0.003628485413678027,642941.957837991,3.000730353763442
158,76.13176256410993,1.00340649035109,-0.001368816596367754,-0.001919758869811526,-0.01536331959169866,0.02220306845092497,-0.002981612842075629,620132.9113336174,3.000730353763442
159,76.613609162617,1.00327597034593,-0.001181741773697917,-0.001941506928898783,-0.01614378866444166,0.02293556263723992,-0.002250892774210675,596849.2405075181,3.000730353763442
160,77.09545576112399,1.003138613135277,-0.0009886156256802986,-0.0019568038113381,-0.01701508252369037,0.02366170801517495,-0.001422494615815931,573102.3374791729,3.000730353763441
161,77.57730235963103,1.002993613208879,-0.0007895322990316266,-0.001964772974312782,-0.01799019688560804,0.02437085891419167,-0.0004797552391655126,548912.1955924358,3.000730353763442
162,78.05914895813804,1.002840050175962,-0.0005846917413195123,-0.001964385964651442,-0.01908385910773278,0.02504787623838963,0.0005974238579378557,524310.7840135472,3.000730353763442
163,78.54099555664509,1.002676874595785,-0.0003744441498822976,-0.001954431189309569,-0.02031244484833167,0.02567128155781172,0.001833249009015727,499346.7638207655,3.000730353763442
164,79.02284215515209,1.002502895750491,-0.0001593527356662441,-0.001933477039434508,-0.02169355413551356,0.02621064120175103,0.003256706106549215,474092.0989954604,3.000730353763441
165,79.50468875365914,1.002316775369055,5.97176708601797e-05,-0.001899830001408826,-0.02324493032112776,0.02662289487004217,0.004902055843425788,448651.3278489663,3.000730353763442
166,79.98653535216614,1.002117034845737,0.0002814761174248699,-0.001851490623906839,-0.02498216538300907,0.02684731607167852,0.006808765156282616,423174.510298253,3.000730353763442
167,80.46838195067319,1.001902089582728,0.0005040327965492807,-0.00178611492071867,-0.02691425292337197,0.02679890545945742,0.009020084422003822,397875.0829166991,3.000730353763442
168,80.9502285491802,1.001670333991529,0.0007246658079750908,-0.001700998041049771,-0.02903551739240295,0.02636053218213636,0.01157876649066356,373053.8160859022,3.000730353763442
169,81.43207514768724,1.001420315167886,0.0009395228978007966,-0.001593113820129469,-0.03131193541978285,0.02537560497246746,0.01451732098224581,349129.219349336,3.000730353763442
170,81.91392174619425,1.001151049700488,0.001143280651039029,-0.001459270673415083,-0.03366010653693215,0.02364641191333523,0.01783897973015146,326671.8913170592,3.000730353763404
171,82.3957683447013,1.000862543074893,0.001328849501093016,-0.001296477275896663,-0.03592013068947432,0.02094933391600554,0.02148571435123839,306433.4533501355,3.000730353763447
172,82.87761494320829,1.000556527756688,0.001487335643534211,-0.001102624181492107,-0.03783296686803734,0.01708493443819147,0.02529533401200687,289348.063187214,3.000730353763445
173,83.35946154171535,1.000237281579074,0.001608619397639643,-0.0008775085429655589,-0.03904982856461247,0.01197735271878595,0.0289669658172347,276469.4336064178,3.00073035376345
174,83.84130814022234,0.9999121007673447,0.001682908943769465,-0.0006239622007153862,-0.039211620750171,0.005801253548786476,0.03207967232985875,268806.9613949768,3.000730353763447
175,84.3231547387294,0.9995907861100328,0.001703167317655499,-0.0003484412976939425,-0.0381014656953228,-0.0009548512273014403,0.0342070421748378,267072.9324220627,3.000730353763511
176,84.80500133723639,0.9992838354108414,0.001667397238021705,-6.03440453575043e-05,-0.0357820914399346,-0.007597980442330362,0.03509407114204623,271447.1271948775,3.00073035376345
177,85.28684793574344,0.999000023728099,0.001579320839229491,0.0002299586646734125,-0.03259030920704241,-0.01348706823290864,0.03476664178778969,281510.0442292495,3.000730353763433
178,85.76869453425044,0.9987447118162976,0.001446959705846258,0.0005133554581516225,-0.02898076560570206,-0.01824790777177037,0.03348262874247217,296394.2388854057,3.00073035376343
179,86.25054113275749,0.9985196293798474,0.001280149590882099,0.00078333363044505,-0.02535199251726517,-0.0218078502020169,0.03158570902874368,315045.023358758,3.000730353763391
180,86.7323877312645,0.9983237588206043,0.001088407474446476,0.001036134422796251,-0.02196329690009079,-0.02429489354231354,0.02938215928459222,336443.239989327,3.000730353763394
181,87.21423432977154,0.998154510403916,0.0008797864984736707,0.001270186298486466,-0.01894024910716824,-0.02591689297464208,0.02709061697943967,359724.6378285034,3.000730353763414
182,87.69608092827855,0.9980086653207907,0.0006605747133541334,0.001485365874934927,-0.01631669456709321,-0.02688297338875204,0.02484480974304504,384211.2421484498,3.000730353763429
