kind,curve_index,point,z0,x0,ydot0,period,jacobi,stability_index,periodicity_error,x_min,x_max,y_min,y_max,z_min,z_max
corrected_periodic_halo,,L1,0.04,0.8656291695738628,-0.1769300732598732,2.757502971359544,3.155435428563936,844.8571095844244,2.060290054245822e-13,0.8237825687383388,0.8656291695738628,-0.072001721541414,0.07200172154152464,-0.04813440933221155,0.0400000000000353
earthward_unstable,0,L1,0.04,0.8656291695738628,-0.1769300732598732,2.757502971359544,3.155435428563936,844.8571095844244,2.060290054245822e-13,0.2583632863208538,0.8656135990749886,-0.07194780387257901,0.2326764181971833,-0.04818228842143764,0.0436602267019275
earthward_unstable,1,L1,0.04,0.8656291695738628,-0.1769300732598732,2.757502971359544,3.155435428563936,844.8571095844244,2.060290054245822e-13,0.2579768804113651,0.8612012944420253,-0.07198449659109704,0.2823022479560234,-0.04815423486874601,0.04137980276139188
earthward_unstable,2,L1,0.04,0.8656291695738628,-0.1769300732598732,2.757502971359544,3.155435428563936,844.8571095844244,2.060290054245822e-13,0.3099900006789443,0.86229141357733,-0.07189632126340713,0.3349111952062769,-0.05192316542359262,0.04056765482028924
earthward_unstable,3,L1,0.04,0.8656291695738628,-0.1769300732598732,2.757502971359544,3.155435428563936,844.8571095844244,2.060290054245822e-13,0.3924361694170739,0.8640640013289882,-0.06815259039579075,0.3609018146449673,-0.05205443064525007,0.04023377214239655
earthward_unstable,4,L1,0.04,0.8656291695738628,-0.1769300732598732,2.757502971359544,3.155435428563936,844.8571095844244,2.060290054245822e-13,0.4747044426315236,0.8649464308676165,-0.07047011262553608,0.3428284805204055,-0.05010096279677573,0.04009649799313214
earthward_unstable,5,L1,0.04,0.8656291695738628,-0.1769300732598732,2.757502971359544,3.155435428563936,844.8571095844244,2.060290054245822e-13,0.508818709110882,0.8653490766852,-0.07137873105940912,0.2887380956204836,-0.04895173758995487,0.04717124253424973
earthward_unstable,6,L1,0.04,0.8656291695738628,-0.1769300732598732,2.757502971359544,3.155435428563936,844.8571095844244,2.060290054245822e-13,0.461017146374979,0.8655184556205896,-0.07176612774942862,0.2326768193876718,-0.04845318643396546,0.05420747680198307
earthward_unstable,7,L1,0.04,0.8656291695738628,-0.1769300732598732,2.757502971359544,3.155435428563936,844.8571095844244,2.060290054245822e-13,0.3470031798588667,0.8655837926761036,-0.07191208011542048,0.2114438733281827,-0.0482554438079883,0.04948186698053429
