theta0_index,theta1_index,theta0_deg,theta1_deg,periapsis_radius_km,periapsis_time_days,selected_half_manifold_sign,jacobi_drift
1,7,41.0,37.0,81683.52120824005,-428.6031464345752,1.0,4.1593395394556865e-12
1,8,41.0,38.0,74990.40146425909,-428.9960269673191,1.0,4.507949569187986e-12
1,9,41.0,39.0,68676.3138309203,-429.3649810494451,1.0,2.135180920959101e-12
1,10,41.0,40.0,62765.86855689893,-429.70470203257634,1.0,1.0311751452718454e-11
1,11,41.0,41.0,57269.38732353276,-430.0113828164225,1.0,5.423217430688965e-12
1,12,41.0,42.0,52183.53869826985,-430.28296212170625,1.0,2.1662671656486054e-12
1,13,41.0,43.0,47492.90576034797,-430.5192566759029,1.0,1.2678746941219288e-11
1,14,41.0,44.0,43172.31157290082,-430.7219533276554,1.0,3.1041835768519377e-12
1,15,41.0,45.0,39189.60048633217,-430.89446614424065,1.0,1.1106227049140216e-11
1,16,41.0,46.0,35508.557128009474,-431.04168221910714,1.0,3.0229152514493762e-12
1,17,41.0,47.0,32091.732827658605,-431.1696241289286,1.0,8.876455126483052e-12
1,18,41.0,48.0,28902.94601379857,-431.2850745846519,1.0,4.2303938130316965e-12
1,19,41.0,49.0,25909.376677695665,-431.3951929215914,1.0,8.08242361927114e-12
1,20,41.0,50.0,23083.18342050869,-431.50715643604997,1.0,4.260591879301501e-12
1,21,41.0,51.0,20402.598068059484,-431.6278624789345,1.0,3.26201288203265e-11
1,22,41.0,52.0,17852.629524025015,-431.76367261061085,1.0,2.2510882047299674e-11
1,23,41.0,53.0,15425.317510224228,-431.9202315474324,1.0,5.8468785368859244e-12
1,24,41.0,54.0,13119.646472179758,-432.1023407122088,1.0,4.693845312431222e-11
1,25,41.0,55.0,10941.19118115305,-432.3138671914789,1.0,7.036593530074242e-12
1,26,41.0,56.0,8901.4652147513,-432.55770407291277,1.0,8.914202709320307e-12
1,27,41.0,57.0,7017.080639761857,-432.8357466011891,1.0,9.350475949077008e-11
1,28,41.0,58.0,5308.709387988393,-433.14889066076285,1.0,2.6076030223975977e-11
1,29,41.0,59.0,3799.885377311453,-433.4970459892289,1.0,2.3319124409226788e-11
1,30,41.0,60.0,2515.670174013126,-433.8791732668714,1.0,2.8993696332690888e-11
1,31,41.0,61.0,1481.2595666590257,-434.29332612683777,1.0,4.2812864364805137e-11
1,32,41.0,62.0,720.5498219159255,-434.73673141166654,1.0,7.880913699409575e-10
1,33,41.0,63.0,254.78035297833625,-435.2058863882004,1.0,3.8189540418898105e-10
1,34,41.0,64.0,101.32213385289403,-435.6967015929613,1.0,1.1952510092783086e-09
1,35,41.0,65.0,272.73467888712577,-436.2046758643363,1.0,2.6466873137565017e-10
1,36,41.0,66.0,776.1876162442263,-436.72510889620537,1.0,1.2683676331448623e-10
1,37,41.0,67.0,1613.336295505791,-437.2533495058639,1.0,5.6994853281366886e-11
1,38,41.0,68.0,2780.6981767845296,-437.7850560532133,1.0,9.162448577626492e-11
1,39,41.0,69.0,4270.530763043413,-438.31646617649244,1.0,1.0523226734449054e-10
1,40,41.0,70.0,6072.161478236466,-438.8446532196179,1.0,5.0042192611954306e-11
1,41,41.0,71.0,8173.626072364824,-439.36773185567193,1.0,1.1955769707583386e-11
1,42,41.0,72.0,10563.485090414615,-439.885016012097,1.0,7.94431187500777e-12
1,43,41.0,73.0,13232.621407144787,-440.39710078350123,1.0,7.000622304076387e-12
1,44,41.0,74.0,16175.81902986423,-440.90585258045786,1.0,5.811351400097919e-12
1,45,41.0,75.0,19393.029533138557,-441.41433213670024,1.0,7.51221307382366e-12
1,46,41.0,76.0,22890.15274610444,-441.9266270845339,1.0,1.2116974090758958e-11
1,47,41.0,77.0,26679.325133427632,-442.4476294882216,1.0,4.447997525858227e-12
1,48,41.0,78.0,30778.710787344036,-442.9827739960717,1.0,5.95790083934844e-12
1,49,41.0,79.0,35211.756099051614,-443.53773500689647,1.0,4.46576109425223e-12
1,50,41.0,80.0,40006.02550038215,-444.11812581747284,1.0,4.121591956618431e-12
1,51,41.0,81.0,45191.59921164072,-444.72919265203086,1.0,3.76099151822018e-12
1,52,41.0,82.0,50799.09555261858,-445.37552028532787,1.0,7.295053450206979e-12
1,53,41.0,83.0,56857.293464644164,-446.06074293301526,1.0,7.641443033890027e-12
1,54,41.0,84.0,63390.46099330781,-446.78728080544533,1.0,3.2822633500018128e-12
1,55,41.0,85.0,70415.33451017921,-447.5560814351463,1.0,3.0442315335221792e-12
1,56,41.0,86.0,77937.8777476675,-448.36638246782996,1.0,2.844391389089651e-12
1,57,41.0,87.0,85949.9296920982,-449.2154981937177,1.0,2.9380942123680143e-12
1,58,41.0,88.0,88227.37171133397,-284.2661119786834,1.0,2.078781591308143e-12
1,59,41.0,89.0,87575.79989015915,-284.24758955544087,1.0,2.5122126601218042e-12
1,60,41.0,90.0,86980.54947638417,-284.2302603208288,1.0,3.028688411177427e-12
1,61,41.0,91.0,86441.70100608413,-284.2115310331125,1.0,3.5553782140596013e-12
1,62,41.0,92.0,85958.06082646427,-284.1886945495147,1.0,2.1525004001432535e-12
1,63,41.0,93.0,85527.12288787206,-284.1590593791638,1.0,2.5348612098241574e-12
1,64,41.0,94.0,85145.16034189866,-284.12008586626416,1.0,2.7351454434665357e-12
1,65,41.0,95.0,84807.44669745701,-284.0695205120771,1.0,2.660538456211725e-12
1,66,41.0,96.0,84508.59025887115,-284.00552196605645,1.0,2.3065993559612252e-12
1,67,41.0,97.0,84242.9516176574,-283.9267729034785,1.0,1.8625101461111626e-12
1,68,41.0,98.0,84005.1005340215,-283.83256936484895,1.0,2.531752585355207e-12
1,69,41.0,99.0,83790.25925605306,-283.7228775596784,1.0,1.887823231072616e-12
1,70,41.0,100.0,83594.69794055838,-283.59836447567,1.0,1.5099033134902129e-12
2,0,42.0,30.0,138419.2938256993,-425.72858312068587,1.0,1.5436540934388177e-12
2,1,42.0,31.0,130616.45432590366,-426.08950123251253,1.0,1.965982932006227e-12
2,2,42.0,32.0,122742.18281526337,-426.4767084903822,1.0,1.957101147809226e-12
2,3,42.0,33.0,114864.52396808562,-426.88447896290455,1.0,1.77280412572145e-12
2,4,42.0,34.0,107055.833339595,-427.30620561276504,1.0,3.162359263342296e-12
2,5,42.0,35.0,99389.73936726857,-427.7345488768283,1.0,5.136335801125824e-12
2,6,42.0,36.0,91937.67127585002,-428.1616729851594,1.0,1.91624494050302e-12
2,7,42.0,37.0,84765.21679039978,-428.57956699881817,1.0,3.622879773956811e-12
2,8,42.0,38.0,77928.71262257098,-428.98043253351653,1.0,2.999378523327323e-12
2,9,42.0,39.0,71472.31623260287,-429.3571249640861,1.0,1.7434942378713458e-12
2,10,42.0,40.0,65426.03808877531,-429.7035837253554,1.0,2.0685675394815917e-12
2,11,42.0,41.0,59804.792920246844,-430.01524009535206,1.0,2.3430146711689304e-12
2,12,42.0,42.0,54608.679692375496,-430.2893258983856,1.0,2.759126260798439e-12
2,13,42.0,43.0,49824.326985475374,-430.5250652568169,1.0,2.566391543723512e-12
2,14,42.0,44.0,45427.16259946579,-430.72370991732345,1.0,1.4022560890225577e-11
2,15,42.0,45.0,41384.234706856776,-430.8884309531409,1.0,2.76534350973634e-12
2,16,42.0,46.0,37657.3249606924,-431.02406850852753,1.0,4.447997525858227e-12
2,17,42.0,47.0,34205.9999772585,-431.136786360472,1.0,1.8680612612342884e-11
2,18,42.0,48.0,30990.39397732275,-431.23366823368724,1.0,3.4150460237469815e-12
2,19,42.0,49.0,27973.58097209782,-431.3222955453537,1.0,1.935873683578393e-11
2,20,42.0,50.0,25123.407706888767,-431.41035954184326,1.0,5.242917211489839e-12
2,21,42.0,51.0,22413.85532925619,-431.50531290891206,1.0,3.071676246690913e-11
2,22,42.0,52.0,19825.876756622045,-431.6140974860557,1.0,4.314326673693358e-12
2,23,42.0,53.0,17347.808380239734,-431.7429395950673,1.0,1.496092139063876e-11
2,24,42.0,54.0,14975.430622211392,-431.897201744411,1.0,6.7341687781663495e-12
2,25,42.0,55.0,12711.673860013892,-432.08129921402406,1.0,7.154721259894359e-12
2,26,42.0,56.0,10566.085695992222,-432.2986473903131,1.0,8.768097359279636e-12
2,27,42.0,57.0,8554.057486183448,-432.55164004099987,1.0,5.980993478260643e-11
2,28,42.0,58.0,6695.847831731165,-432.84164656692974,1.0,1.0723733012696357e-10
2,29,42.0,59.0,5015.425522876494,-433.16902385204526,1.0,1.5161205624281138e-11
2,30,42.0,60.0,3539.1714693658905,-433.5331338313799,1.0,2.1309176645445405e-10
2,31,42.0,61.0,2294.449207538905,-433.93238118933095,1.0,2.3048896125033025e-10
2,32,42.0,62.0,1308.1151946776324,-434.3642637962552,1.0,4.9900084064802286e-11
2,33,42.0,63.0,605.0202307353441,-434.82545329207034,1.0,3.7379033202000755e-10
2,34,42.0,64.0,206.60306795585086,-435.31190556183844,1.0,3.2478659761636663e-09
2,35,42.0,65.0,129.67690702858516,-435.81901291644454,1.0,1.4261414271743433e-09
2,36,42.0,66.0,385.529502235739,-436.3417989809822,1.0,1.1344423178627494e-09
2,37,42.0,67.0,979.4487821229951,-436.8751545796472,1.0,1.4840972895058258e-10
2,38,42.0,68.0,1910.7540061575053,-437.4140981161973,1.0,3.404503345905141e-10
2,39,42.0,69.0,3173.3838304052406,-437.9540697301774,1.0,1.5407009001933147e-10
2,40,42.0,70.0,4757.008143099093,-438.49120870700136,1.0,2.3101964785610107e-11
2,41,42.0,71.0,6648.589653523621,-439.02261594391643,1.0,1.566391460983141e-11
2,42,42.0,72.0,8834.24383080533,-439.54656508648964,1.0,9.57456336436735e-12
2,43,42.0,73.0,11301.186771686898,-440.06263462359095,1.0,3.8042902161805614e-11
2,44,42.0,74.0,14039.61535252648,-440.57177187111375,1.0,3.134514869884697e-11
2,45,42.0,75.0,17044.278844089436,-441.07625146594137,1.0,2.609690241683893e-11
2,46,42.0,76.0,20315.62548780738,-441.5795509176011,1.0,6.3651306447809475e-12
2,47,42.0,77.0,23860.44166988442,-442.0861520084544,1.0,5.265121671982342e-12
2,48,42.0,78.0,27691.90823210793,-442.60127428584866,1.0,5.384137580222159e-12
2,49,42.0,79.0,31829.14481461425,-443.13057954712446,1.0,4.314770762903208e-12
2,50,42.0,80.0,36296.22912967447,-443.6798485104435,1.0,6.1883831392606226e-12
2,51,42.0,81.0,41120.78837887763,-444.2546610946902,1.0,3.943068094258706e-12
2,52,42.0,82.0,46332.14102189624,-444.86007239434304,1.0,3.4643399260403385e-12
2,53,42.0,83.0,51959.115173333324,-445.5003164971685,1.0,7.598810469744421e-12
2,54,42.0,84.0,58027.51256273444,-446.1785223721944,1.0,3.3737457272309257e-12
2,55,42.0,85.0,64557.25476690415,-446.8964460967719,1.0,3.184563723834799e-12
2,56,42.0,86.0,71559.2991984398,-447.6542267690546,1.0,2.8599345114344032e-12
2,57,42.0,87.0,79032.41776488886,-448.4501686988105,1.0,2.7906565946977935e-12
2,58,42.0,88.0,86959.9557186285,-449.2805480531106,1.0,2.595257342363766e-12
2,59,42.0,89.0,87561.8223260455,-284.3239503853182,1.0,3.4292568784621835e-12
2,60,42.0,90.0,86920.94969450147,-284.3039157644236,1.0,2.0552448631860898e-12
2,61,42.0,91.0,86335.05655764912,-284.2838589994482,1.0,2.8750335445693054e-12
2,62,42.0,92.0,85803.87879310152,-284.26103848181316,1.0,3.930633596382904e-12
2,63,42.0,93.0,85325.84318719135,-284.2326555298712,1.0,2.7693403126249905e-12
2,64,42.0,94.0,84898.07847021607,-284.1959963041193,1.0,3.1596947280831955e-12
2,65,42.0,95.0,84516.56237761478,-284.1485752400184,1.0,3.26361160318811e-12
2,66,42.0,96.0,84176.39802747793,-284.08827484436404,1.0,2.9971580772780726e-12
2,67,42.0,97.0,83872.19602767468,-284.01347468854374,1.0,2.4948931809376518e-12
2,68,42.0,98.0,83598.5180200819,-283.9231554995701,1.0,2.9465319073551655e-12
2,69,42.0,99.0,83350.340199388,-283.81698128338576,1.0,1.8696155734687636e-12
2,70,42.0,100.0,83123.47861245298,-283.69534283586796,1.0,2.2937207688755734e-12
3,0,43.0,30.0,141903.15181318726,-425.72142195148405,1.0,1.5205614545266144e-12
3,1,43.0,31.0,134110.1498772323,-426.0762609010352,1.0,4.7553072590744705e-12
3,2,43.0,32.0,126226.3065482577,-426.45830318535394,1.0,1.9246826354901714e-12
3,3,43.0,33.0,118318.40528911496,-426.86211669959334,1.0,4.104716566644129e-12
3,4,43.0,34.0,110458.60435721843,-427.2813038386983,1.0,1.6053824936079764e-12
3,5,43.0,35.0,102721.51781722213,-427.70862536942883,1.0,1.9553247909698257e-12
3,6,43.0,36.0,95180.7449804882,-428.1362190579128,1.0,6.1954885666182236e-12
3,7,43.0,37.0,87905.19929423711,-428.5558981353234,1.0,2.2502000263102673e-12
3,8,43.0,38.0,80955.4038483706,-428.95954730932385,1.0,2.2111201758434618e-12
3,9,43.0,39.0,74380.273650798,-429.33956929345146,1.0,7.343459174080635e-12
3,10,43.0,40.0,68214.70023338294,-429.68934938064626,1.0,8.595790745857812e-12
3,11,43.0,41.0,62478.181941003815,-430.0037028561839,1.0,1.9264589923295716e-12
3,12,43.0,42.0,57174.68921756854,-430.2792396953282,1.0,2.3594459719333827e-12
3,13,43.0,43.0,52293.73944476169,-430.5146041179487,1.0,3.5713654256142036e-12
3,14,43.0,44.0,47812.44053452286,-430.7105692493132,1.0,1.2998491172311333e-11
3,15,43.0,45.0,43698.31667083912,-430.8699530686727,1.0,2.4913404672588513e-12
3,16,43.0,46.0,39912.43950531365,-430.9974002772278,1.0,4.4075854077618715e-12
3,17,43.0,47.0,36412.648129185436,-431.0990372345003,1.0,3.4661162828797387e-12
3,18,43.0,48.0,33156.549978078154,-431.1820520364239,1.0,7.844391802791506e-12
3,19,43.0,49.0,30104.093549380173,-431.2542560511417,1.0,1.340794142379309e-11
3,20,43.0,50.0,27219.651188254356,-431.3236601320401,1.0,3.524736058579947e-12
3,21,43.0,51.0,24473.56659409162,-431.39810173432153,1.0,1.1324274851176597e-11
3,22,43.0,52.0,21843.165987593322,-431.48494823326615,1.0,2.993427727915332e-11
3,23,43.0,53.0,19313.350632694957,-431.59086400905625,1.0,2.5509816481417147e-11
3,24,43.0,54.0,16876.741360519904,-431.7216621717999,1.0,2.5758950528143032e-11
3,25,43.0,55.0,14533.527851808205,-431.8822043017091,1.0,3.176703344820453e-11
3,26,43.0,56.0,12291.021722750442,-432.07634845928754,1.0,9.632739050857708e-12
3,27,43.0,57.0,10162.971116776585,-432.30692728276534,1.0,6.737410629398255e-11
3,28,43.0,58.0,8168.6567400471695,-432.57574852536436,1.0,7.516698374843145e-11
3,29,43.0,59.0,6331.829182699628,-432.8835928483489,1.0,8.892753200484549e-11
3,30,43.0,60.0,4679.4379787361495,-433.23023616226726,1.0,1.5041079493016696e-10
3,31,43.0,61.0,3240.247256892802,-433.6144637386869,1.0,1.1003553623822881e-10
3,32,43.0,62.0,2043.315671849244,-434.03411197770663,1.0,3.7969627442180354e-11
3,33,43.0,63.0,1116.4396884106395,-434.48611481546493,1.0,3.3770541918443087e-10
3,34,43.0,64.0,484.60149915244665,-434.96659446913407,1.0,1.2974465946058444e-10
3,35,43.0,65.0,168.55075289639782,-435.4709818813938,1.0,1.0454312970864521e-09
3,36,43.0,66.0,183.62722258010442,-435.99418539499703,1.0,3.0259794669973417e-10
3,37,43.0,67.0,538.9568294456636,-436.53080535993615,1.0,1.6084422682638433e-10
3,38,43.0,68.0,1237.1335216743983,-437.0753900271512,1.0,5.957412341217605e-11
3,39,43.0,69.0,2274.468068787166,-437.6227271884681,1.0,2.482494210198638e-10
3,40,43.0,70.0,3641.825132940036,-438.1681459717853,1.0,1.6066969976691325e-10
3,41,43.0,71.0,5326.011682985797,-438.70781778915216,1.0,9.390666022568439e-11
3,42,43.0,72.0,7311.571564981933,-439.23900656504253,1.0,1.4408030324375432e-11
3,43,43.0,73.0,9582.836463641122,-439.760272536757,1.0,3.042055496393914e-11
3,44,43.0,74.0,12125.995687576433,-440.27158682922357,1.0,1.1309619907251545e-11
3,45,43.0,75.0,14930.965031943477,-440.774349420563,1.0,1.0843326236908979e-11
3,46,43.0,76.0,17992.88279829794,-441.27131078887555,1.0,6.59516885548328e-12
3,47,43.0,77.0,21313.09896112553,-441.7664074277929,1.0,7.816858271780802e-12
3,48,43.0,78.0,24899.557719702323,-442.264510473543,1.0,1.7603252189246632e-11
3,49,43.0,79.0,28766.62740441019,-442.7711343315947,1.0,4.6838088962886104e-12
3,50,43.0,80.0,32934.37195929476,-443.2921094971075,1.0,3.997246977860414e-12
3,51,43.0,81.0,37427.29398185898,-443.8332347261874,1.0,6.866063273491818e-12
3,52,43.0,82.0,42272.70354658724,-444.3999502365217,1.0,3.751665644813329e-12
3,53,43.0,83.0,47498.66315170645,-444.9970133156703,1.0,3.5913494400574564e-12
3,54,43.0,84.0,53131.62830443333,-445.62820226577264,1.0,3.552269589590651e-12
3,55,43.0,85.0,59193.779437348174,-446.2960400535026,1.0,3.1739055827983975e-12
3,56,43.0,86.0,65700.13427903497,-447.00154747758904,1.0,2.958078226811267e-12
3,57,43.0,87.0,72655.47398329798,-447.7440167892512,1.0,2.864375403532904e-12
3,58,43.0,88.0,80051.25184577418,-448.5208209257704,1.0,5.856204410292776e-12
3,59,43.0,89.0,87612.21112238272,-284.3936525677721,1.0,2.0885515539248445e-12
3,60,43.0,90.0,86927.46896494183,-284.36894688850657,1.0,3.091749078976136e-12
3,61,43.0,91.0,86295.41908207703,-284.34572892419425,1.0,4.5643488988389436e-12
3,62,43.0,92.0,85716.74322713402,-284.32131112042606,1.0,3.439915019498585e-12
3,63,43.0,93.0,85190.89790075748,-284.29287302901196,1.0,4.6083137306141e-12
3,64,43.0,94.0,84716.04024907872,-284.2576033228577,1.0,5.653255641391297e-12
3,65,43.0,95.0,84289.08838349981,-284.2128502095799,1.0,6.224798454468328e-12
3,66,43.0,96.0,83905.91874201698,-284.1562703350282,1.0,6.112443884376262e-12
3,67,43.0,97.0,83561.68421833073,-284.08596786455644,1.0,5.277556169858144e-12
3,68,43.0,98.0,83251.22096740443,-284.00061702733694,1.0,3.9022118869525e-12
3,69,43.0,99.0,82969.49957678007,-283.8995606350641,1.0,2.5215385335286555e-12
3,70,43.0,100.0,82712.06549304728,-283.78287208324076,1.0,2.381650432425886e-12
4,0,44.0,30.0,145162.05366360612,-425.75333638674704,1.0,1.6782131240233866e-12
4,1,44.0,31.0,137412.71865424674,-426.09789685808533,1.0,2.3785418079569354e-12
4,2,44.0,32.0,129558.41273876693,-426.4698053851146,1.0,3.1303848402330914e-12
4,3,44.0,33.0,121663.25646858983,-426.86404357367314,1.0,1.894928658430217e-12
4,4,44.0,34.0,113797.50114028202,-427.2745858221228,1.0,2.949640531824116e-12
4,5,44.0,35.0,106034.80989742269,-427.6944992384639,1.0,4.03987954200602e-12
4,6,44.0,36.0,98448.99011273033,-428.11612824176166,1.0,3.219202682203104e-12
4,7,44.0,37.0,91110.32896744482,-428.531377449283,1.0,1.7275070263167436e-12
4,8,44.0,38.0,84081.84130987355,-428.93208845368014,1.0,2.5139890169612045e-12
4,9,44.0,39.0,77415.87358930866,-429.3104776492605,1.0,3.675282300719118e-12
4,10,44.0,40.0,71151.34733423697,-429.65961547315754,1.0,1.8549606295437115e-12
4,11,44.0,41.0,65312.02142178895,-429.9738939073804,1.0,3.651745572597065e-12
4,12,44.0,42.0,59905.97765467539,-430.2494235696403,1.0,2.568611989772762e-12
4,13,44.0,43.0,54926.29759544414,-430.4843235942134,1.0,9.244160992238903e-12
4,14,44.0,44.0,50352.86149643579,-430.67885618988356,1.0,2.546851618490109e-12
4,15,44.0,45.0,46154.95933223927,-430.8353936327092,1.0,4.374278717023117e-12
4,16,44.0,46.0,42294.38036409073,-430.9582303264328,1.0,1.0670575534277305e-11
4,17,44.0,47.0,38728.68534150638,-431.0532540567056,1.0,6.902034499489673e-12
4,18,44.0,48.0,35414.290909232404,-431.1275402371017,1.0,1.7827073151011064e-11
4,19,44.0,49.0,32309.232543028036,-431.1889005012419,1.0,6.830980225913663e-12
4,20,44.0,50.0,29375.42374759012,-431.2454454264457,1.0,3.1166180747277394e-12
4,21,44.0,51.0,26580.36689921604,-431.30519769775225,1.0,8.312461829973472e-12
4,22,44.0,52.0,23898.38193296488,-431.3757637330915,1.0,2.6147528586761837e-11
4,23,44.0,53.0,21311.30209395278,-431.4640969550475,1.0,1.3126388864748151e-11
4,24,44.0,54.0,18808.786916983365,-431.57632795786344,1.0,5.2584603338345914e-12
4,25,44.0,55.0,16388.283547740564,-431.7176578611788,1.0,4.410694032230822e-11
4,26,44.0,56.0,14054.686302500679,-431.89230267858915,1.0,5.17959009016522e-11
