schema_version,family,epsilon,candidate_tags,numerical_acceptance,figure_id,branch,panel_id,panel_role,paper_mask_pixels,prediction_mask_pixels,symmetric_chamfer_px,symmetric_chamfer_diagonal_fraction,precision_at_0p01_diagonal,recall_at_0p01_diagonal,f1_at_0p01_diagonal,hd95_px,hd95_diagonal_fraction,area_ratio_prediction_over_paper,projection_loss,renderer,normalized_panel_size,camera_config_sha256,protocol_sha256,camera_evidence_sha256,state_evidence_sha256,holdout_red_mask_read,paper_projection_acceptance,paper_3d_equivalence,selected_for_final_model,selected_model,fit_lock_sha256,evidence_npz_sha256
chapter4_projection_fit_lock_v1,halo,4.5e-07,coarse,pass,4.3,plus_x,c,validation,10970,9411,22.929904931788,0.0316677563852151,0.408776963128254,0.347493163172288,0.375652019058992,73,0.100817959036363,0.857885141294439,0.407367500717432,orthographic_projected_quad_union_curve_seam_only,512,7FE3D12CF319A3CBD60B540FFDAD005B5C7B51C8B5F3A2D924B7CFECBC26DFA0,6D2FD58CFCA4E74CC533B757E852D7AC772D036E0E385C30A1057EB9861D01C1,D0A16AF2EDC36B22EBEE15195CBDED051354E08A291B8ED2F66CB25359B5DF59,8BBD1CC9F646E5DB0F15812BCADFEDA1954813E6E4DBDF43E380C1E1E97989A2,false,not_run,false,false,H0_global,D2767E61A3EBF428ED8242CA00EDE441FF2C0666189E062397AA928277E43374,D304295179BAB23E8B7A942217B55BE102D38127A5C38DC577F75ED7C6FE9B67
chapter4_projection_fit_lock_v1,halo,4.5e-07,coarse,pass,4.4,minus_x,a,train,3932,2953,6.59132101705007,0.00910306208619827,0.899424314256688,0.488555442522889,0.633177309281616,29.7136285179959,0.0410365394897127,0.751017293997965,0.274355192198602,orthographic_projected_quad_union_curve_seam_only,512,7FE3D12CF319A3CBD60B540FFDAD005B5C7B51C8B5F3A2D924B7CFECBC26DFA0,6D2FD58CFCA4E74CC533B757E852D7AC772D036E0E385C30A1057EB9861D01C1,D0A16AF2EDC36B22EBEE15195CBDED051354E08A291B8ED2F66CB25359B5DF59,8BBD1CC9F646E5DB0F15812BCADFEDA1954813E6E4DBDF43E380C1E1E97989A2,false,not_run,false,false,H0_global,D2767E61A3EBF428ED8242CA00EDE441FF2C0666189E062397AA928277E43374,D304295179BAB23E8B7A942217B55BE102D38127A5C38DC577F75ED7C6FE9B67
chapter4_projection_fit_lock_v1,halo,4.5e-07,coarse,pass,4.4,minus_x,b,train,4921,2930,11.5365302574762,0.0159327319852055,0.896928327645051,0.342410079252185,0.49561491525363,48.7954915950234,0.0673898886683051,0.595407437512701,0.414600081239183,orthographic_projected_quad_union_curve_seam_only,512,7FE3D12CF319A3CBD60B540FFDAD005B5C7B51C8B5F3A2D924B7CFECBC26DFA0,6D2FD58CFCA4E74CC533B757E852D7AC772D036E0E385C30A1057EB9861D01C1,D0A16AF2EDC36B22EBEE15195CBDED051354E08A291B8ED2F66CB25359B5DF59,8BBD1CC9F646E5DB0F15812BCADFEDA1954813E6E4DBDF43E380C1E1E97989A2,false,not_run,false,false,H0_global,D2767E61A3EBF428ED8242CA00EDE441FF2C0666189E062397AA928277E43374,D304295179BAB23E8B7A942217B55BE102D38127A5C38DC577F75ED7C6FE9B67
chapter4_projection_fit_lock_v1,halo,4.5e-07,coarse,pass,4.4,minus_x,c,validation,7723,3496,23.2031853365405,0.0320451751886642,0.545766590389016,0.27320989252881,0.36413458656287,74,0.102199026968368,0.452673831412663,0.57367349659778,orthographic_projected_quad_union_curve_seam_only,512,7FE3D12CF319A3CBD60B540FFDAD005B5C7B51C8B5F3A2D924B7CFECBC26DFA0,6D2FD58CFCA4E74CC533B757E852D7AC772D036E0E385C30A1057EB9861D01C1,D0A16AF2EDC36B22EBEE15195CBDED051354E08A291B8ED2F66CB25359B5DF59,8BBD1CC9F646E5DB0F15812BCADFEDA1954813E6E4DBDF43E380C1E1E97989A2,false,not_run,false,false,H0_global,D2767E61A3EBF428ED8242CA00EDE441FF2C0666189E062397AA928277E43374,D304295179BAB23E8B7A942217B55BE102D38127A5C38DC577F75ED7C6FE9B67
chapter4_projection_fit_lock_v1,halo,6.36396103067893e-07,coarse,pass,4.3,plus_x,a,train,11867,8688,4.45608628429876,0.00615415786949222,0.843116942909761,0.679531473835005,0.7525368200961,22.6715680975093,0.0313109756677371,0.73211426645319,0.215668160611232,orthographic_projected_quad_union_curve_seam_only,512,7FE3D12CF319A3CBD60B540FFDAD005B5C7B51C8B5F3A2D924B7CFECBC26DFA0,6D2FD58CFCA4E74CC533B757E852D7AC772D036E0E385C30A1057EB9861D01C1,D0A16AF2EDC36B22EBEE15195CBDED051354E08A291B8ED2F66CB25359B5DF59,8BBD1CC9F646E5DB0F15812BCADFEDA1954813E6E4DBDF43E380C1E1E97989A2,false,not_run,false,false,H0_global,D2767E61A3EBF428ED8242CA00EDE441FF2C0666189E062397AA928277E43374,D304295179BAB23E8B7A942217B55BE102D38127A5C38DC577F75ED7C6FE9B67
chapter4_projection_fit_lock_v1,halo,6.36396103067893e-07,coarse,pass,4.3,plus_x,b,train,8152,8661,14.9258204902433,0.0206135720379378,0.423738598314282,0.510304219823356,0.463010026141967,54.817880294663,0.0757072165754465,1.06243866535819,0.323177086467937,orthographic_projected_quad_union_curve_seam_only,512,7FE3D12CF319A3CBD60B540FFDAD005B5C7B51C8B5F3A2D924B7CFECBC26DFA0,6D2FD58CFCA4E74CC533B757E852D7AC772D036E0E385C30A1057EB9861D01C1,D0A16AF2EDC36B22EBEE15195CBDED051354E08A291B8ED2F66CB25359B5DF59,8BBD1CC9F646E5DB0F15812BCADFEDA1954813E6E4DBDF43E380C1E1E97989A2,false,not_run,false,false,H0_global,D2767E61A3EBF428ED8242CA00EDE441FF2C0666189E062397AA928277E43374,D304295179BAB23E8B7A942217B55BE102D38127A5C38DC577F75ED7C6FE9B67
chapter4_projection_fit_lock_v1,halo,6.36396103067893e-07,coarse,pass,4.3,plus_x,c,validation,10970,10337,17.998247695195,0.0248568027241163,0.460868724001161,0.457793983591613,0.459326208257928,65.7647321898295,0.0908255626842689,0.942297174111212,0.332758734941417,orthographic_projected_quad_union_curve_seam_only,512,7FE3D12CF319A3CBD60B540FFDAD005B5C7B51C8B5F3A2D924B7CFECBC26DFA0,6D2FD58CFCA4E74CC533B757E852D7AC772D036E0E385C30A1057EB9861D01C1,D0A16AF2EDC36B22EBEE15195CBDED051354E08A291B8ED2F66CB25359B5DF59,8BBD1CC9F646E5DB0F15812BCADFEDA1954813E6E4DBDF43E380C1E1E97989A2,false,not_run,false,false,H0_global,D2767E61A3EBF428ED8242CA00EDE441FF2C0666189E062397AA928277E43374,D304295179BAB23E8B7A942217B55BE102D38127A5C38DC577F75ED7C6FE9B67
chapter4_projection_fit_lock_v1,halo,6.36396103067893e-07,coarse,pass,4.4,minus_x,a,train,3932,2961,6.63062514540057,0.00915734375745856,0.894292468760554,0.483214649033571,0.62741631726375,29.7136285179959,0.0410365394897127,0.753051881993896,0.276613608289378,orthographic_projected_quad_union_curve_seam_only,512,7FE3D12CF319A3CBD60B540FFDAD005B5C7B51C8B5F3A2D924B7CFECBC26DFA0,6D2FD58CFCA4E74CC533B757E852D7AC772D036E0E385C30A1057EB9861D01C1,D0A16AF2EDC36B22EBEE15195CBDED051354E08A291B8ED2F66CB25359B5DF59,8BBD1CC9F646E5DB0F15812BCADFEDA1954813E6E4DBDF43E380C1E1E97989A2,false,not_run,false,false,H0_global,D2767E61A3EBF428ED8242CA00EDE441FF2C0666189E062397AA928277E43374,D304295179BAB23E8B7A942217B55BE102D38127A5C38DC577F75ED7C6FE9B67
chapter4_projection_fit_lock_v1,halo,6.36396103067893e-07,coarse,pass,4.4,minus_x,b,train,4921,2943,10.5025824769378,0.0145047798621362,0.9072375127421,0.374720585246901,0.53037704159903,46.0977222864644,0.0636640859883071,0.598049176996545,0.393752853717824,orthographic_projected_quad_union_curve_seam_only,512,7FE3D12CF319A3CBD60B540FFDAD005B5C7B51C8B5F3A2D924B7CFECBC26DFA0,6D2FD58CFCA4E74CC533B757E852D7AC772D036E0E385C30A1057EB9861D01C1,D0A16AF2EDC36B22EBEE15195CBDED051354E08A291B8ED2F66CB25359B5DF59,8BBD1CC9F646E5DB0F15812BCADFEDA1954813E6E4DBDF43E380C1E1E97989A2,false,not_run,false,false,H0_global,D2767E61A3EBF428ED8242CA00EDE441FF2C0666189E062397AA928277E43374,D304295179BAB23E8B7A942217B55BE102D38127A5C38DC577F75ED7C6FE9B67
chapter4_projection_fit_lock_v1,halo,6.36396103067893e-07,coarse,pass,4.4,minus_x,c,validation,7723,3623,20.3660840037787,0.0281269455181383,0.600331217223296,0.336268289524796,0.43107507554627,72.0069441095788,0.0994464813914138,0.469118218308947,0.526676147511403,orthographic_projected_quad_union_curve_seam_only,512,7FE3D12CF319A3CBD60B540FFDAD005B5C7B51C8B5F3A2D924B7CFECBC26DFA0,6D2FD58CFCA4E74CC533B757E852D7AC772D036E0E385C30A1057EB9861D01C1,D0A16AF2EDC36B22EBEE15195CBDED051354E08A291B8ED2F66CB25359B5DF59,8BBD1CC9F646E5DB0F15812BCADFEDA1954813E6E4DBDF43E380C1E1E97989A2,false,not_run,false,false,H0_global,D2767E61A3EBF428ED8242CA00EDE441FF2C0666189E062397AA928277E43374,D304295179BAB23E8B7A942217B55BE102D38127A5C38DC577F75ED7C6FE9B67
chapter4_projection_fit_lock_v1,halo,9e-07,coarse,pass,4.3,plus_x,a,train,11867,8909,3.95297524635853,0.00545932734875524,0.856998540801437,0.711300244375158,0.777381551606029,20.1246117974981,0.0277934559975736,0.750737338838797,0.195391774781258,orthographic_projected_quad_union_curve_seam_only,512,7FE3D12CF319A3CBD60B540FFDAD005B5C7B51C8B5F3A2D924B7CFECBC26DFA0,6D2FD58CFCA4E74CC533B757E852D7AC772D036E0E385C30A1057EB9861D01C1,D0A16AF2EDC36B22EBEE15195CBDED051354E08A291B8ED2F66CB25359B5DF59,8BBD1CC9F646E5DB0F15812BCADFEDA1954813E6E4DBDF43E380C1E1E97989A2,false,not_run,false,false,H0_global,D2767E61A3EBF428ED8242CA00EDE441FF2C0666189E062397AA928277E43374,D304295179BAB23E8B7A942217B55BE102D38127A5C38DC577F75ED7C6FE9B67
chapter4_projection_fit_lock_v1,halo,9e-07,coarse,pass,4.3,plus_x,b,train,8152,9237,12.8375607286909,0.0177295434475614,0.433690592183609,0.548699705593719,0.484463050558039,41.5932686861708,0.0574431295697373,1.13309617271835,0.321097265983489,orthographic_projected_quad_union_curve_seam_only,512,7FE3D12CF319A3CBD60B540FFDAD005B5C7B51C8B5F3A2D924B7CFECBC26DFA0,6D2FD58CFCA4E74CC533B757E852D7AC772D036E0E385C30A1057EB9861D01C1,D0A16AF2EDC36B22EBEE15195CBDED051354E08A291B8ED2F66CB25359B5DF59,8BBD1CC9F646E5DB0F15812BCADFEDA1954813E6E4DBDF43E380C1E1E97989A2,false,not_run,false,false,H0_global,D2767E61A3EBF428ED8242CA00EDE441FF2C0666189E062397AA928277E43374,D304295179BAB23E8B7A942217B55BE102D38127A5C38DC577F75ED7C6FE9B67
chapter4_projection_fit_lock_v1,halo,9e-07,coarse,pass,4.3,plus_x,c,validation,10970,10734,17.0042076184714,0.0234839658510256,0.471958263461897,0.437739288969918,0.454205189667745,65.4071824916828,0.0903317622620604,0.97848678213309,0.324401311715794,orthographic_projected_quad_union_curve_seam_only,512,7FE3D12CF319A3CBD60B540FFDAD005B5C7B51C8B5F3A2D924B7CFECBC26DFA0,6D2FD58CFCA4E74CC533B757E852D7AC772D036E0E385C30A1057EB9861D01C1,D0A16AF2EDC36B22EBEE15195CBDED051354E08A291B8ED2F66CB25359B5DF59,8BBD1CC9F646E5DB0F15812BCADFEDA1954813E6E4DBDF43E380C1E1E97989A2,false,not_run,false,false,H0_global,D2767E61A3EBF428ED8242CA00EDE441FF2C0666189E062397AA928277E43374,D304295179BAB23E8B7A942217B55BE102D38127A5C38DC577F75ED7C6FE9B67
chapter4_projection_fit_lock_v1,halo,9e-07,coarse,pass,4.4,minus_x,a,train,3932,2938,6.67828381459563,0.00922316361716589,0.891763104152485,0.475839267548321,0.620554499008092,29.698484809835,0.041015625,0.747202441505595,0.282054601496429,orthographic_projected_quad_union_curve_seam_only,512,7FE3D12CF319A3CBD60B540FFDAD005B5C7B51C8B5F3A2D924B7CFECBC26DFA0,6D2FD58CFCA4E74CC533B757E852D7AC772D036E0E385C30A1057EB9861D01C1,D0A16AF2EDC36B22EBEE15195CBDED051354E08A291B8ED2F66CB25359B5DF59,8BBD1CC9F646E5DB0F15812BCADFEDA1954813E6E4DBDF43E380C1E1E97989A2,false,not_run,false,false,H0_global,D2767E61A3EBF428ED8242CA00EDE441FF2C0666189E062397AA928277E43374,D304295179BAB23E8B7A942217B55BE102D38127A5C38DC577F75ED7C6FE9B67
chapter4_projection_fit_lock_v1,halo,9e-07,coarse,pass,4.4,minus_x,b,train,4921,2981,9.18191808241254,0.0126808526179166,0.913116403891312,0.422271895956106,0.577485058306806,43.139309220246,0.0595783165729283,0.605771184718553,0.364146139404723,orthographic_projected_quad_union_curve_seam_only,512,7FE3D12CF319A3CBD60B540FFDAD005B5C7B51C8B5F3A2D924B7CFECBC26DFA0,6D2FD58CFCA4E74CC533B757E852D7AC772D036E0E385C30A1057EB9861D01C1,D0A16AF2EDC36B22EBEE15195CBDED051354E08A291B8ED2F66CB25359B5DF59,8BBD1CC9F646E5DB0F15812BCADFEDA1954813E6E4DBDF43E380C1E1E97989A2,false,not_run,false,false,H0_global,D2767E61A3EBF428ED8242CA00EDE441FF2C0666189E062397AA928277E43374,D304295179BAB23E8B7A942217B55BE102D38127A5C38DC577F75ED7C6FE9B67
chapter4_projection_fit_lock_v1,halo,9e-07,coarse,pass,4.4,minus_x,c,validation,7723,3755,18.2177572528493,0.0251599603349612,0.658588548601864,0.389874401139454,0.489796641925792,72.7990381926962,0.100540417128738,0.486210022012171,0.485675394747007,orthographic_projected_quad_union_curve_seam_only,512,7FE3D12CF319A3CBD60B540FFDAD005B5C7B51C8B5F3A2D924B7CFECBC26DFA0,6D2FD58CFCA4E74CC533B757E852D7AC772D036E0E385C30A1057EB9861D01C1,D0A16AF2EDC36B22EBEE15195CBDED051354E08A291B8ED2F66CB25359B5DF59,8BBD1CC9F646E5DB0F15812BCADFEDA1954813E6E4DBDF43E380C1E1E97989A2,false,not_run,false,false,H0_global,D2767E61A3EBF428ED8242CA00EDE441FF2C0666189E062397AA928277E43374,D304295179BAB23E8B7A942217B55BE102D38127A5C38DC577F75ED7C6FE9B67
chapter4_projection_fit_lock_v1,halo,1.27279220613579e-06,coarse,pass,4.3,plus_x,a,train,11867,9190,3.38637848735982,0.00467681873452416,0.872361262241567,0.755034970927783,0.809468827382426,17.8885438199983,0.0247052942200655,0.774416448976152,0.170030104177179,orthographic_projected_quad_union_curve_seam_only,512,7FE3D12CF319A3CBD60B540FFDAD005B5C7B51C8B5F3A2D924B7CFECBC26DFA0,6D2FD58CFCA4E74CC533B757E852D7AC772D036E0E385C30A1057EB9861D01C1,D0A16AF2EDC36B22EBEE15195CBDED051354E08A291B8ED2F66CB25359B5DF59,8BBD1CC9F646E5DB0F15812BCADFEDA1954813E6E4DBDF43E380C1E1E97989A2,false,not_run,false,false,H0_global,D2767E61A3EBF428ED8242CA00EDE441FF2C0666189E062397AA928277E43374,D304295179BAB23E8B7A942217B55BE102D38127A5C38DC577F75ED7C6FE9B67
chapter4_projection_fit_lock_v1,halo,1.27279220613579e-06,coarse,pass,4.3,plus_x,b,train,8152,9670,13.0345349589598,0.0180015782404171,0.405584281282316,0.508096172718351,0.451089481299373,39,0.053861649348194,1.18621197252208,0.348613503313974,orthographic_projected_quad_union_curve_seam_only,512,7FE3D12CF319A3CBD60B540FFDAD005B5C7B51C8B5F3A2D924B7CFECBC26DFA0,6D2FD58CFCA4E74CC533B757E852D7AC772D036E0E385C30A1057EB9861D01C1,D0A16AF2EDC36B22EBEE15195CBDED051354E08A291B8ED2F66CB25359B5DF59,8BBD1CC9F646E5DB0F15812BCADFEDA1954813E6E4DBDF43E380C1E1E97989A2,false,not_run,false,false,H0_global,D2767E61A3EBF428ED8242CA00EDE441FF2C0666189E062397AA928277E43374,D304295179BAB23E8B7A942217B55BE102D38127A5C38DC577F75ED7C6FE9B67
chapter4_projection_fit_lock_v1,halo,1.27279220613579e-06,coarse,pass,4.3,plus_x,c,validation,10970,10627,19.3656340025777,0.0267452561039052,0.40792321445375,0.319234275296263,0.358170199931335,65.7875368135941,0.0908570574188516,0.96873290793072,0.378316005967096,orthographic_projected_quad_union_curve_seam_only,512,7FE3D12CF319A3CBD60B540FFDAD005B5C7B51C8B5F3A2D924B7CFECBC26DFA0,6D2FD58CFCA4E74CC533B757E852D7AC772D036E0E385C30A1057EB9861D01C1,D0A16AF2EDC36B22EBEE15195CBDED051354E08A291B8ED2F66CB25359B5DF59,8BBD1CC9F646E5DB0F15812BCADFEDA1954813E6E4DBDF43E380C1E1E97989A2,false,not_run,false,false,H0_global,D2767E61A3EBF428ED8242CA00EDE441FF2C0666189E062397AA928277E43374,D304295179BAB23E8B7A942217B55BE102D38127A5C38DC577F75ED7C6FE9B67
chapter4_projection_fit_lock_v1,halo,1.27279220613579e-06,coarse,pass,4.4,minus_x,a,train,3932,2867,6.71518067451156,0.00927412068718745,0.887687478200209,0.468972533062055,0.613714625275473,29.698484809835,0.041015625,0.729145473041709,0.291641218145373,orthographic_projected_quad_union_curve_seam_only,512,7FE3D12CF319A3CBD60B540FFDAD005B5C7B51C8B5F3A2D924B7CFECBC26DFA0,6D2FD58CFCA4E74CC533B757E852D7AC772D036E0E385C30A1057EB9861D01C1,D0A16AF2EDC36B22EBEE15195CBDED051354E08A291B8ED2F66CB25359B5DF59,8BBD1CC9F646E5DB0F15812BCADFEDA1954813E6E4DBDF43E380C1E1E97989A2,false,not_run,false,false,H0_global,D2767E61A3EBF428ED8242CA00EDE441FF2C0666189E062397AA928277E43374,D304295179BAB23E8B7A942217B55BE102D38127A5C38DC577F75ED7C6FE9B67
chapter4_projection_fit_lock_v1,halo,1.27279220613579e-06,coarse,pass,4.4,minus_x,b,train,4921,3038,7.91927441760214,0.0109370559428977,0.919025674786043,0.482422271895956,0.632714836124554,41,0.056623785212204,0.617354196301565,0.329313673611237,orthographic_projected_quad_union_curve_seam_only,512,7FE3D12CF319A3CBD60B540FFDAD005B5C7B51C8B5F3A2D924B7CFECBC26DFA0,6D2FD58CFCA4E74CC533B757E852D7AC772D036E0E385C30A1057EB9861D01C1,D0A16AF2EDC36B22EBEE15195CBDED051354E08A291B8ED2F66CB25359B5DF59,8BBD1CC9F646E5DB0F15812BCADFEDA1954813E6E4DBDF43E380C1E1E97989A2,false,not_run,false,false,H0_global,D2767E61A3EBF428ED8242CA00EDE441FF2C0666189E062397AA928277E43374,D304295179BAB23E8B7A942217B55BE102D38127A5C38DC577F75ED7C6FE9B67
chapter4_projection_fit_lock_v1,halo,1.27279220613579e-06,coarse,pass,4.4,minus_x,c,validation,7723,3997,16.9490479599488,0.0234077866154996,0.715536652489367,0.410073805515991,0.521357697035703,72.691127381545,0.100391384967941,0.517544995468082,0.452491486804119,orthographic_projected_quad_union_curve_seam_only,512,7FE3D12CF319A3CBD60B540FFDAD005B5C7B51C8B5F3A2D924B7CFECBC26DFA0,6D2FD58CFCA4E74CC533B757E852D7AC772D036E0E385C30A1057EB9861D01C1,D0A16AF2EDC36B22EBEE15195CBDED051354E08A291B8ED2F66CB25359B5DF59,8BBD1CC9F646E5DB0F15812BCADFEDA1954813E6E4DBDF43E380C1E1E97989A2,false,not_run,false,false,H0_global,D2767E61A3EBF428ED8242CA00EDE441FF2C0666189E062397AA928277E43374,D304295179BAB23E8B7A942217B55BE102D38127A5C38DC577F75ED7C6FE9B67
chapter4_projection_fit_lock_v1,vertical,1.59099025766973e-07,coarse,pass,4.5,plus_x,a,train,8180,12448,3.91250748158736,0.00540343861654985,0.684125964010283,0.8880195599022,0.772851149257731,23.7697286480094,0.0328276099882258,1.52176039119804,0.232151720690086,orthographic_projected_quad_union_curve_seam_only,512,7FE3D12CF319A3CBD60B540FFDAD005B5C7B51C8B5F3A2D924B7CFECBC26DFA0,6D2FD58CFCA4E74CC533B757E852D7AC772D036E0E385C30A1057EB9861D01C1,D0A16AF2EDC36B22EBEE15195CBDED051354E08A291B8ED2F66CB25359B5DF59,8BBD1CC9F646E5DB0F15812BCADFEDA1954813E6E4DBDF43E380C1E1E97989A2,false,not_run,false,false,H0_global,D2767E61A3EBF428ED8242CA00EDE441FF2C0666189E062397AA928277E43374,D304295179BAB23E8B7A942217B55BE102D38127A5C38DC577F75ED7C6FE9B67
chapter4_projection_fit_lock_v1,vertical,1.59099025766973e-07,coarse,pass,4.5,plus_x,b,train,8069,12346,51.1938980588091,0.070702250923353,0.0121496841082132,0.0168546288263725,0.0141205493447442,91.5478017212866,0.126433733202819,1.53005329037055,0.701576050828019,orthographic_projected_quad_union_curve_seam_only,512,7FE3D12CF319A3CBD60B540FFDAD005B5C7B51C8B5F3A2D924B7CFECBC26DFA0,6D2FD58CFCA4E74CC533B757E852D7AC772D036E0E385C30A1057EB9861D01C1,D0A16AF2EDC36B22EBEE15195CBDED051354E08A291B8ED2F66CB25359B5DF59,8BBD1CC9F646E5DB0F15812BCADFEDA1954813E6E4DBDF43E380C1E1E97989A2,false,not_run,false,false,H0_global,D2767E61A3EBF428ED8242CA00EDE441FF2C0666189E062397AA928277E43374,D304295179BAB23E8B7A942217B55BE102D38127A5C38DC577F75ED7C6FE9B67
chapter4_projection_fit_lock_v1,vertical,1.59099025766973e-07,coarse,pass,4.5,plus_x,c,validation,19628,17397,31.4176666421052,0.043389931897834,0.370466172328562,0.273283065009171,0.314539032232049,89.196412483911,0.123186304931418,0.886335846749541,0.447081827180975,orthographic_projected_quad_union_curve_seam_only,512,7FE3D12CF319A3CBD60B540FFDAD005B5C7B51C8B5F3A2D924B7CFECBC26DFA0,6D2FD58CFCA4E74CC533B757E852D7AC772D036E0E385C30A1057EB9861D01C1,D0A16AF2EDC36B22EBEE15195CBDED051354E08A291B8ED2F66CB25359B5DF59,8BBD1CC9F646E5DB0F15812BCADFEDA1954813E6E4DBDF43E380C1E1E97989A2,false,not_run,false,false,H0_global,D2767E61A3EBF428ED8242CA00EDE441FF2C0666189E062397AA928277E43374,D304295179BAB23E8B7A942217B55BE102D38127A5C38DC577F75ED7C6FE9B67
chapter4_projection_fit_lock_v1,vertical,1.59099025766973e-07,coarse,pass,4.6,minus_x,a,train,2977,3486,1.46500223895023,0.00202326761252965,0.909638554216867,0.989922741014444,0.948084058338455,9.48683298050514,0.0131019608056628,1.1709774941216,0.0707164449107651,orthographic_projected_quad_union_curve_seam_only,512,7FE3D12CF319A3CBD60B540FFDAD005B5C7B51C8B5F3A2D924B7CFECBC26DFA0,6D2FD58CFCA4E74CC533B757E852D7AC772D036E0E385C30A1057EB9861D01C1,D0A16AF2EDC36B22EBEE15195CBDED051354E08A291B8ED2F66CB25359B5DF59,8BBD1CC9F646E5DB0F15812BCADFEDA1954813E6E4DBDF43E380C1E1E97989A2,false,not_run,false,false,H0_global,D2767E61A3EBF428ED8242CA00EDE441FF2C0666189E062397AA928277E43374,D304295179BAB23E8B7A942217B55BE102D38127A5C38DC577F75ED7C6FE9B67
chapter4_projection_fit_lock_v1,vertical,1.59099025766973e-07,coarse,pass,4.6,minus_x,b,train,4384,3583,9.64100164118204,0.0133148781990439,0.54367848171923,0.432709854014599,0.481888256640827,32.649655434629,0.0450913921117781,0.817290145985402,0.334083875737299,orthographic_projected_quad_union_curve_seam_only,512,7FE3D12CF319A3CBD60B540FFDAD005B5C7B51C8B5F3A2D924B7CFECBC26DFA0,6D2FD58CFCA4E74CC533B757E852D7AC772D036E0E385C30A1057EB9861D01C1,D0A16AF2EDC36B22EBEE15195CBDED051354E08A291B8ED2F66CB25359B5DF59,8BBD1CC9F646E5DB0F15812BCADFEDA1954813E6E4DBDF43E380C1E1E97989A2,false,not_run,false,false,H0_global,D2767E61A3EBF428ED8242CA00EDE441FF2C0666189E062397AA928277E43374,D304295179BAB23E8B7A942217B55BE102D38127A5C38DC577F75ED7C6FE9B67
chapter4_projection_fit_lock_v1,vertical,1.59099025766973e-07,coarse,pass,4.6,minus_x,c,validation,8119,4373,34.7881993014267,0.0480448664673983,0.160987880173794,0.0736543909348442,0.101068440959664,85.4295030283423,0.117983947079565,0.538613129695775,0.681696063119839,orthographic_projected_quad_union_curve_seam_only,512,7FE3D12CF319A3CBD60B540FFDAD005B5C7B51C8B5F3A2D924B7CFECBC26DFA0,6D2FD58CFCA4E74CC533B757E852D7AC772D036E0E385C30A1057EB9861D01C1,D0A16AF2EDC36B22EBEE15195CBDED051354E08A291B8ED2F66CB25359B5DF59,8BBD1CC9F646E5DB0F15812BCADFEDA1954813E6E4DBDF43E380C1E1E97989A2,false,not_run,false,false,H0_global,D2767E61A3EBF428ED8242CA00EDE441FF2C0666189E062397AA928277E43374,D304295179BAB23E8B7A942217B55BE102D38127A5C38DC577F75ED7C6FE9B67
chapter4_projection_fit_lock_v1,vertical,2.25e-07,coarse,pass,4.5,plus_x,a,train,8180,12565,3.74560127730107,0.00517292981015738,0.68842021488261,0.902078239608802,0.780898458340214,23.5881188723054,0.0325767945508623,1.53606356968215,0.230173654372991,orthographic_projected_quad_union_curve_seam_only,512,7FE3D12CF319A3CBD60B540FFDAD005B5C7B51C8B5F3A2D924B7CFECBC26DFA0,6D2FD58CFCA4E74CC533B757E852D7AC772D036E0E385C30A1057EB9861D01C1,D0A16AF2EDC36B22EBEE15195CBDED051354E08A291B8ED2F66CB25359B5DF59,8BBD1CC9F646E5DB0F15812BCADFEDA1954813E6E4DBDF43E380C1E1E97989A2,false,not_run,false,false,H0_global,D2767E61A3EBF428ED8242CA00EDE441FF2C0666189E062397AA928277E43374,D304295179BAB23E8B7A942217B55BE102D38127A5C38DC577F75ED7C6FE9B67
chapter4_projection_fit_lock_v1,vertical,2.25e-07,coarse,pass,4.5,plus_x,b,train,8069,12695,45.4998043624846,0.0628383207175275,0.0389129578574242,0.0777047961333499,0.0518570003928561,91.2195154558497,0.125980347569106,1.57330524228529,0.681699571485944,orthographic_projected_quad_union_curve_seam_only,512,7FE3D12CF319A3CBD60B540FFDAD005B5C7B51C8B5F3A2D924B7CFECBC26DFA0,6D2FD58CFCA4E74CC533B757E852D7AC772D036E0E385C30A1057EB9861D01C1,D0A16AF2EDC36B22EBEE15195CBDED051354E08A291B8ED2F66CB25359B5DF59,8BBD1CC9F646E5DB0F15812BCADFEDA1954813E6E4DBDF43E380C1E1E97989A2,false,not_run,false,false,H0_global,D2767E61A3EBF428ED8242CA00EDE441FF2C0666189E062397AA928277E43374,D304295179BAB23E8B7A942217B55BE102D38127A5C38DC577F75ED7C6FE9B67
chapter4_projection_fit_lock_v1,vertical,2.25e-07,coarse,pass,4.5,plus_x,c,validation,19628,18105,27.2512070667697,0.037635768188343,0.394034797017399,0.309557774607703,0.346724908141006,79.2022726946645,0.109383718960514,0.922406765844712,0.411811487610482,orthographic_projected_quad_union_curve_seam_only,512,7FE3D12CF319A3CBD60B540FFDAD005B5C7B51C8B5F3A2D924B7CFECBC26DFA0,6D2FD58CFCA4E74CC533B757E852D7AC772D036E0E385C30A1057EB9861D01C1,D0A16AF2EDC36B22EBEE15195CBDED051354E08A291B8ED2F66CB25359B5DF59,8BBD1CC9F646E5DB0F15812BCADFEDA1954813E6E4DBDF43E380C1E1E97989A2,false,not_run,false,false,H0_global,D2767E61A3EBF428ED8242CA00EDE441FF2C0666189E062397AA928277E43374,D304295179BAB23E8B7A942217B55BE102D38127A5C38DC577F75ED7C6FE9B67
