attempt_id,source_archive,source_case_id,source_index,source_mapping_time_days,source_max_abs_z_km,source_rho_rad,source_mean_jacobi,target_max_abs_z_km,projected_max_abs_z_km,amplitude_error_km,projected_rho_rad,projected_mean_jacobi,converged,projection_acceptance,passed_10500_gate,passed_11000_gate,map_residual_max,jacobi_mean_span,jacobi_one_map_drift,jacobi_ten_return_span,phase_return_error,condition_number,raw_condition_number,gate_1_residual,gate_2_jacobi,gate_3_phase,gate_5_target_amplitude,gate_6_mapping_time,gate_7_condition,failed_gates,failure_reason,newton_iterations,max_correction_norm
free_time_fixed_T_projection_01,parameter_aware_forward,free_time_parameter_aware_forward_from_5_6,0,14.81928296746083,11302.51011593767,1.44359357416337,2.9217298067559,11302.51011593767,11302.49205040196,-0.01806553571077529,1.4454528420223,2.92199423826773,False,False,True,True,0.02558103019511224,0.002825540129911097,0.002825540129911541,2.664535259100376e-15,0.01800448684908872,8024.35874011603,33536.71840311509,False,False,False,True,True,True,gate_1_residual; gate_2_jacobi; gate_3_phase,maximum iterations reached,24,0.02
free_time_fixed_T_projection_02,free_time_branch,bounded_05_E_amplitude_monitor_large_step,6,14.80556377691894,11107.54149221647,1.443708620764216,2.921838411389486,11107.54149221647,11107.58837553725,0.04688332077239465,1.442643305891347,2.921872239345023,False,False,True,True,0.02017327675931082,0.002226489433924783,0.002226489433924783,3.552713678800501e-15,0.01121583414921747,32661.41427133958,156632.244064087,False,False,False,True,True,True,gate_1_residual; gate_2_jacobi; gate_3_phase,maximum iterations reached,24,0.02
free_time_fixed_T_projection_03,free_time_branch,bounded_04_E_amplitude_monitor_large_step,5,14.79612710817628,10968.39588679926,1.443785768159702,2.921913411389485,10968.39588679926,10968.39650629204,0.0006194927809701767,1.444605419677314,2.922007604007288,False,False,True,False,0.02363733882256377,0.003714594452584929,0.003714594452585818,2.220446049250313e-15,0.00344791441414147,45207.43769716892,146367.6658121807,False,False,False,True,True,True,gate_1_residual; gate_2_jacobi; gate_3_phase,maximum iterations reached,24,0.02
free_time_fixed_T_projection_04,free_time_branch,bounded_03_E_amplitude_monitor_large_step,4,14.78668998626275,10826.90075028186,1.443856295065607,2.921988411389486,10826.90075028186,10826.89326632652,-0.007483955336283543,1.44549911239716,2.922249126317653,False,False,True,False,0.001013311868702265,6.292527392393055e-05,6.292527392393055e-05,3.108624468950438e-15,0.0001673596033652528,14478.57362110782,132048.1906867232,False,False,False,True,True,True,gate_1_residual; gate_2_jacobi; gate_3_phase,maximum iterations reached,24,0.02
free_time_fixed_T_projection_05,free_time_branch,bounded_02_E_amplitude_monitor_large_step,3,14.77725874695852,10681.86982573058,1.443916673260901,2.922063411389485,10681.86982573058,10681.86647148167,-0.00335424890545255,1.445165801804482,2.922257491849879,False,False,True,False,0.000969369363052809,7.174297187706458e-05,7.174297187750867e-05,2.220446049250313e-15,6.814036029232809e-06,118312.1321854398,851928.9499857726,False,False,False,True,True,True,gate_1_residual; gate_2_jacobi; gate_3_phase,maximum iterations reached,24,0.02
free_time_fixed_T_projection_06,free_time_branch,bounded_01_E_amplitude_monitor_large_step,2,14.76784774860394,10530.59578289068,1.44395965358976,2.922138411389485,10530.59578289068,10530.5944392696,-0.001343621075648116,1.444767039475008,2.922264423827274,False,False,True,False,0.000912097389741002,0.000123627246487068,0.0001236272464897326,4.440892098500626e-15,0.0001854267659566431,26492.28799465389,213232.8747100691,False,False,False,True,True,True,gate_1_residual; gate_2_jacobi; gate_3_phase,maximum iterations reached,24,0.02
