schema_version,family,epsilon_index,epsilon,branch,perturbation_sign,figure_id,panel_id,panel_index,snapshot_time_nd,snapshot_time_days,curve_samples,phase_samples,history_samples_through_panel,integration_method,rtol,atol,max_step,nfev,integration_success,snapshot_x_min,snapshot_x_max,snapshot_y_min,snapshot_y_max,snapshot_z_min,snapshot_z_max,snapshot_x_centroid,snapshot_y_centroid,snapshot_z_centroid,snapshot_surface_area_nd2,snapshot_state_separation_p50,snapshot_state_separation_p90,snapshot_state_separation_p99,snapshot_state_separation_max,snapshot_position_separation_p50,snapshot_position_separation_p90,snapshot_position_separation_p99,snapshot_position_separation_max,combined_jacobi_drift_max,primary_center_distance_min_nd,secondary_center_distance_min_nd,moon_surface_clearance_min_km,moon_body_intersection,physical_flight_status,local_linearization_sample_count,local_linearization_max_relative_error,local_linearization_gate,numerical_acceptance,jacobi_drift_limit,local_linearization_relative_error_limit,moon_radius_km,moon_radius_source,moon_radius_source_sha256,earth_radius_status,epsilon_selection_status,projection_metrics_status,paper_projection_acceptance,paper_3d_equivalence,source_npz,source_npz_sha256,protocol,protocol_sha256,evidence_npz_sha256
chapter4_epsilon_state_sensitivity_v1,halo,6,1.27279220613579e-06,minus_x,1,4.4,c,2,2.62321510824505,11.39,9,121,143,DOP853_independent_per_epsilon_sign,1e-12,1e-14,0.01,8261,true,0.646547282897451,0.875324319093197,-0.0970771571256759,0.239413051674417,-0.0852339264994477,0.0690492912173621,0.81446660404891,0.0271982766938039,-0.0128006893341562,0.0472529300449795,0.0297558938035462,0.37409210028842,0.580608194415189,0.645109889536616,0.0111085763774002,0.160914781883631,0.265316724835093,0.298296387572219,2.22044604925031e-15,0.699332714156273,0.117650895491224,43487.6042268265,false,body_radius_clear_operational_altitude_not_assessed,915,0.000132273383091948,pass,pass,1e-10,0.001,1737.4,src/qp_orbits/ephemeris.py,17AD032EFE76B9CA8C5FFEEB3417AAE200AB9FCCA3048E0286FEB418ACA8596B,not_configured_not_needed_for_observed_range,sensitivity_candidate_unselected,not_run_no_thesis_mask_read,not_run,false,data/computed/chapter4_fig43_fig44_global_manifold_audit.npz,7E077D5557C3392BBE54C7D2CBCB7CF13EF649D2855A0D8B02BF2BB0047ADBB6,data/computed/chapter4_fig43_fig46_camera_holdout_protocol.csv,6D2FD58CFCA4E74CC533B757E852D7AC772D036E0E385C30A1057EB9861D01C1,8BBD1CC9F646E5DB0F15812BCADFEDA1954813E6E4DBDF43E380C1E1E97989A2
chapter4_epsilon_state_sensitivity_v1,halo,6,1.27279220613579e-06,minus_x,1,4.4,d,3,2.99861814831875,13.02,9,121,164,DOP853_independent_per_epsilon_sign,1e-12,1e-14,0.01,8261,true,0.448389020085858,0.874224369525119,-0.0970817244714141,0.348229420677968,-0.0852278717382813,0.0765800371132417,0.777392190904565,0.0635523071320278,-0.0130890744623773,0.0625745217363378,0.076876848843156,0.671434300882099,0.943640648365085,1.03277082528801,0.0282787595736774,0.327783691702836,0.507499324533699,0.564533278170817,2.22044604925031e-15,0.573479318647279,0.117650895491224,43487.6042268265,false,body_radius_clear_operational_altitude_not_assessed,915,0.000132273383091948,pass,pass,1e-10,0.001,1737.4,src/qp_orbits/ephemeris.py,17AD032EFE76B9CA8C5FFEEB3417AAE200AB9FCCA3048E0286FEB418ACA8596B,not_configured_not_needed_for_observed_range,sensitivity_candidate_unselected,not_run_no_thesis_mask_read,not_run,false,data/computed/chapter4_fig43_fig44_global_manifold_audit.npz,7E077D5557C3392BBE54C7D2CBCB7CF13EF649D2855A0D8B02BF2BB0047ADBB6,data/computed/chapter4_fig43_fig46_camera_holdout_protocol.csv,6D2FD58CFCA4E74CC533B757E852D7AC772D036E0E385C30A1057EB9861D01C1,8BBD1CC9F646E5DB0F15812BCADFEDA1954813E6E4DBDF43E380C1E1E97989A2
chapter4_epsilon_state_sensitivity_v1,vertical,0,1.59099025766973e-07,plus_x,1,4.5,a,0,1.85398433901428,8.05,33,121,97,DOP853_independent_per_epsilon_sign,1e-12,1e-14,0.01,13451,true,0.81391812399516,0.883386580083211,-0.108602646139356,0.107367042132144,-0.0917038729758476,0.0925890200018661,0.852392674410521,-0.000734826972790921,-0.000138243348269268,0.131801050443216,0.000746343542129543,0.0159150775514757,0.0315699699712797,0.0426323200323881,0.000278718063023966,0.0060799078961073,0.0116303981465603,0.0143547769371113,1.77635683940025e-15,0.826058759177834,0.112097046418819,41352.704643394,false,body_radius_clear_operational_altitude_not_assessed,3106,2.55364310587902e-05,pass,pass,1e-10,0.001,1737.4,src/qp_orbits/ephemeris.py,17AD032EFE76B9CA8C5FFEEB3417AAE200AB9FCCA3048E0286FEB418ACA8596B,not_configured_not_needed_for_observed_range,sensitivity_candidate_unselected,not_run_no_thesis_mask_read,not_run,false,data/computed/chapter4_fig45_fig48_vertical_manifold_audit.npz,4C494631B23964D9741D08D758D62EDC4F6FF1B97F5C164D48583F9A7BF09CA7,data/computed/chapter4_fig43_fig46_camera_holdout_protocol.csv,6D2FD58CFCA4E74CC533B757E852D7AC772D036E0E385C30A1057EB9861D01C1,8BBD1CC9F646E5DB0F15812BCADFEDA1954813E6E4DBDF43E380C1E1E97989A2
chapter4_epsilon_state_sensitivity_v1,vertical,0,1.59099025766973e-07,plus_x,1,4.5,b,1,2.32151082450484,10.08,33,121,122,DOP853_independent_per_epsilon_sign,1e-12,1e-14,0.01,13451,true,0.814555471619316,0.922003512882764,-0.108585373008487,0.107375550779575,-0.0917088500256027,0.0925773828352768,0.855811778976864,-0.00251617713380444,0.000821422786727377,0.132848350911311,0.00297914035815804,0.0580750030954142,0.152989495718764,0.188250316948712,0.000973838555113944,0.0196730266421251,0.0435466415245849,0.0538703447151069,2.22044604925031e-15,0.826058759177834,0.0836262537891592,30408.5319565528,false,body_radius_clear_operational_altitude_not_assessed,3106,2.55364310587902e-05,pass,pass,1e-10,0.001,1737.4,src/qp_orbits/ephemeris.py,17AD032EFE76B9CA8C5FFEEB3417AAE200AB9FCCA3048E0286FEB418ACA8596B,not_configured_not_needed_for_observed_range,sensitivity_candidate_unselected,not_run_no_thesis_mask_read,not_run,false,data/computed/chapter4_fig45_fig48_vertical_manifold_audit.npz,4C494631B23964D9741D08D758D62EDC4F6FF1B97F5C164D48583F9A7BF09CA7,data/computed/chapter4_fig43_fig46_camera_holdout_protocol.csv,6D2FD58CFCA4E74CC533B757E852D7AC772D036E0E385C30A1057EB9861D01C1,8BBD1CC9F646E5DB0F15812BCADFEDA1954813E6E4DBDF43E380C1E1E97989A2
chapter4_epsilon_state_sensitivity_v1,vertical,0,1.59099025766973e-07,plus_x,1,4.5,c,2,2.71073238139106,11.77,33,121,143,DOP853_independent_per_epsilon_sign,1e-12,1e-14,0.01,13451,true,0.814556141779204,1.0121000533745,-0.108583992770497,0.107376740585914,-0.091708784081246,0.0925785885416718,0.866774141756854,-0.00597670032233226,0.000837320265878299,0.148534815674994,0.00776349670236507,0.211298416867344,0.528696668955936,1.16278039753181,0.00278394183444702,0.0617505353493276,0.137232678048458,0.170043409889238,1.7519319328585e-12,0.826058759177834,0.0172136712410195,4879.53522504789,false,body_radius_clear_operational_altitude_not_assessed,3106,2.55364310587902e-05,pass,pass,1e-10,0.001,1737.4,src/qp_orbits/ephemeris.py,17AD032EFE76B9CA8C5FFEEB3417AAE200AB9FCCA3048E0286FEB418ACA8596B,not_configured_not_needed_for_observed_range,sensitivity_candidate_unselected,not_run_no_thesis_mask_read,not_run,false,data/computed/chapter4_fig45_fig48_vertical_manifold_audit.npz,4C494631B23964D9741D08D758D62EDC4F6FF1B97F5C164D48583F9A7BF09CA7,data/computed/chapter4_fig43_fig46_camera_holdout_protocol.csv,6D2FD58CFCA4E74CC533B757E852D7AC772D036E0E385C30A1057EB9861D01C1,8BBD1CC9F646E5DB0F15812BCADFEDA1954813E6E4DBDF43E380C1E1E97989A2
chapter4_epsilon_state_sensitivity_v1,vertical,0,1.59099025766973e-07,plus_x,1,4.5,d,3,3.09995393827729,13.46,33,121,164,DOP853_independent_per_epsilon_sign,1e-12,1e-14,0.01,13451,true,0.81455683520076,1.09128437171116,-0.108582567679672,0.104682472468607,-0.0917086827254223,0.0893805950476274,0.884722076101266,-0.00622507380022893,-0.00582180006433298,0.189984265120743,0.0187735113548128,0.379236255884961,0.84752508019009,2.64270888156181,0.00715990018098125,0.135411167942167,0.2359806594993,0.257545806790821,2.64623878365455e-11,0.826058759177834,0.00351545387544535,-386.059530278807,true,moon_body_intersection_mathematical_cr3bp_only,3106,2.55364310587902e-05,pass,pass,1e-10,0.001,1737.4,src/qp_orbits/ephemeris.py,17AD032EFE76B9CA8C5FFEEB3417AAE200AB9FCCA3048E0286FEB418ACA8596B,not_configured_not_needed_for_observed_range,sensitivity_candidate_unselected,not_run_no_thesis_mask_read,not_run,false,data/computed/chapter4_fig45_fig48_vertical_manifold_audit.npz,4C494631B23964D9741D08D758D62EDC4F6FF1B97F5C164D48583F9A7BF09CA7,data/computed/chapter4_fig43_fig46_camera_holdout_protocol.csv,6D2FD58CFCA4E74CC533B757E852D7AC772D036E0E385C30A1057EB9861D01C1,8BBD1CC9F646E5DB0F15812BCADFEDA1954813E6E4DBDF43E380C1E1E97989A2
chapter4_epsilon_state_sensitivity_v1,vertical,0,1.59099025766973e-07,minus_x,-1,4.6,a,0,1.85398433901428,8.05,33,121,97,DOP853_independent_per_epsilon_sign,1e-12,1e-14,0.01,8303,true,0.812499308222867,0.875832596301004,-0.107425556022458,0.110367027839955,-0.0928639456191647,0.0926225199003976,0.849474588906649,0.000743467933147908,-0.000387478980335288,0.132220954835991,0.000745835429045399,0.0155983969122065,0.029450379182115,0.0376672034656258,0.000278424350879196,0.00599098556246739,0.0112823803552829,0.0137423780956679,2.22044604925031e-15,0.825413557616206,0.112668737769194,41572.462798478,false,body_radius_clear_operational_altitude_not_assessed,3106,2.55345559190761e-05,pass,pass,1e-10,0.001,1737.4,src/qp_orbits/ephemeris.py,17AD032EFE76B9CA8C5FFEEB3417AAE200AB9FCCA3048E0286FEB418ACA8596B,not_configured_not_needed_for_observed_range,sensitivity_candidate_unselected,not_run_no_thesis_mask_read,not_run,false,data/computed/chapter4_fig45_fig48_vertical_manifold_audit.npz,4C494631B23964D9741D08D758D62EDC4F6FF1B97F5C164D48583F9A7BF09CA7,data/computed/chapter4_fig43_fig46_camera_holdout_protocol.csv,6D2FD58CFCA4E74CC533B757E852D7AC772D036E0E385C30A1057EB9861D01C1,8BBD1CC9F646E5DB0F15812BCADFEDA1954813E6E4DBDF43E380C1E1E97989A2
chapter4_epsilon_state_sensitivity_v1,vertical,0,1.59099025766973e-07,minus_x,-1,4.6,b,1,2.32151082450484,10.08,33,121,122,DOP853_independent_per_epsilon_sign,1e-12,1e-14,0.01,8303,true,0.779911421570307,0.875803149853148,-0.107422348177612,0.110380467754074,-0.0928572982839912,0.0926075247211571,0.846371620738236,0.00252350917073028,-0.000569617184483163,0.133738468266803,0.00295905396668162,0.0519149514842483,0.106850732438358,0.125963305892006,0.000971457713276807,0.0186534651978087,0.0372377609484738,0.0442138714510483,2.22044604925031e-15,0.792433829752664,0.112668737769194,41572.462798478,false,body_radius_clear_operational_altitude_not_assessed,3106,2.55345559190761e-05,pass,pass,1e-10,0.001,1737.4,src/qp_orbits/ephemeris.py,17AD032EFE76B9CA8C5FFEEB3417AAE200AB9FCCA3048E0286FEB418ACA8596B,not_configured_not_needed_for_observed_range,sensitivity_candidate_unselected,not_run_no_thesis_mask_read,not_run,false,data/computed/chapter4_fig45_fig48_vertical_manifold_audit.npz,4C494631B23964D9741D08D758D62EDC4F6FF1B97F5C164D48583F9A7BF09CA7,data/computed/chapter4_fig43_fig46_camera_holdout_protocol.csv,6D2FD58CFCA4E74CC533B757E852D7AC772D036E0E385C30A1057EB9861D01C1,8BBD1CC9F646E5DB0F15812BCADFEDA1954813E6E4DBDF43E380C1E1E97989A2
chapter4_epsilon_state_sensitivity_v1,vertical,0,1.59099025766973e-07,minus_x,-1,4.6,c,2,2.71073238139106,11.77,33,121,143,DOP853_independent_per_epsilon_sign,1e-12,1e-14,0.01,8303,true,0.731573984372935,0.875580539957131,-0.107423734293848,0.147036458288129,-0.0928566110609675,0.0926087855498452,0.838555989345349,0.00678531049037709,-0.000858768061295484,0.143084380972369,0.00766705888054765,0.144948920810169,0.254293039559938,0.29467379232822,0.00275769766160105,0.0513590011117759,0.0983377075019235,0.112577984060515,2.66453525910038e-15,0.750065621432144,0.112668737769194,41572.462798478,false,body_radius_clear_operational_altitude_not_assessed,3106,2.55345559190761e-05,pass,pass,1e-10,0.001,1737.4,src/qp_orbits/ephemeris.py,17AD032EFE76B9CA8C5FFEEB3417AAE200AB9FCCA3048E0286FEB418ACA8596B,not_configured_not_needed_for_observed_range,sensitivity_candidate_unselected,not_run_no_thesis_mask_read,not_run,false,data/computed/chapter4_fig45_fig48_vertical_manifold_audit.npz,4C494631B23964D9741D08D758D62EDC4F6FF1B97F5C164D48583F9A7BF09CA7,data/computed/chapter4_fig43_fig46_camera_holdout_protocol.csv,6D2FD58CFCA4E74CC533B757E852D7AC772D036E0E385C30A1057EB9861D01C1,8BBD1CC9F646E5DB0F15812BCADFEDA1954813E6E4DBDF43E380C1E1E97989A2
chapter4_epsilon_state_sensitivity_v1,vertical,0,1.59099025766973e-07,minus_x,-1,4.6,d,3,3.09995393827729,13.46,33,121,164,DOP853_independent_per_epsilon_sign,1e-12,1e-14,0.01,8303,true,0.587756659712776,0.87558068285577,-0.106251537447311,0.238772506663609,-0.0928558903093454,0.102182224619075,0.819575104899681,0.01782878784733,-0.000306419792544824,0.211672994654185,0.0184279863030781,0.322966957401413,0.559280393876552,0.672725314549031,0.00704508174211748,0.130442196172523,0.231501325354933,0.273276990661424,2.66453525910038e-15,0.60641644067949,0.112668737769194,41572.462798478,false,body_radius_clear_operational_altitude_not_assessed,3106,2.55345559190761e-05,pass,pass,1e-10,0.001,1737.4,src/qp_orbits/ephemeris.py,17AD032EFE76B9CA8C5FFEEB3417AAE200AB9FCCA3048E0286FEB418ACA8596B,not_configured_not_needed_for_observed_range,sensitivity_candidate_unselected,not_run_no_thesis_mask_read,not_run,false,data/computed/chapter4_fig45_fig48_vertical_manifold_audit.npz,4C494631B23964D9741D08D758D62EDC4F6FF1B97F5C164D48583F9A7BF09CA7,data/computed/chapter4_fig43_fig46_camera_holdout_protocol.csv,6D2FD58CFCA4E74CC533B757E852D7AC772D036E0E385C30A1057EB9861D01C1,8BBD1CC9F646E5DB0F15812BCADFEDA1954813E6E4DBDF43E380C1E1E97989A2
chapter4_epsilon_state_sensitivity_v1,vertical,1,2.25e-07,plus_x,1,4.5,a,0,1.85398433901428,8.05,33,121,97,DOP853_independent_per_epsilon_sign,1e-12,1e-14,0.01,12416,true,0.813924555887647,0.887041201749522,-0.109057748173164,0.107337601510259,-0.0914667475683611,0.0925820676235523,0.853009157552554,-0.00104057776772591,-7.99320461936275e-05,0.132107255218647,0.00105563813010224,0.0225898373974787,0.0453104742929031,0.062171116791246,0.000394268072208668,0.00861373510407226,0.0165117778573934,0.0204937690076879,1.77635683940025e-15,0.826058909409569,0.111823051405136,41247.3809601345,false,body_radius_clear_operational_altitude_not_assessed,3106,3.61125499882915e-05,pass,pass,1e-10,0.001,1737.4,src/qp_orbits/ephemeris.py,17AD032EFE76B9CA8C5FFEEB3417AAE200AB9FCCA3048E0286FEB418ACA8596B,not_configured_not_needed_for_observed_range,sensitivity_candidate_unselected,not_run_no_thesis_mask_read,not_run,false,data/computed/chapter4_fig45_fig48_vertical_manifold_audit.npz,4C494631B23964D9741D08D758D62EDC4F6FF1B97F5C164D48583F9A7BF09CA7,data/computed/chapter4_fig43_fig46_camera_holdout_protocol.csv,6D2FD58CFCA4E74CC533B757E852D7AC772D036E0E385C30A1057EB9861D01C1,8BBD1CC9F646E5DB0F15812BCADFEDA1954813E6E4DBDF43E380C1E1E97989A2
chapter4_epsilon_state_sensitivity_v1,vertical,1,2.25e-07,plus_x,1,4.5,b,1,2.32151082450484,10.08,33,121,122,DOP853_independent_per_epsilon_sign,1e-12,1e-14,0.01,12416,true,0.814600946124217,0.947561353453757,-0.10904346035129,0.107347864484778,-0.0914637706076824,0.0925711272744045,0.85803401923275,-0.0035228238668761,0.00115198665552692,0.134422146884135,0.00421795573373551,0.0843870968704718,0.236738034155178,0.297465146859185,0.00137792222209978,0.0282478755181162,0.0645841263401415,0.0796090590595313,2.66453525910038e-15,0.826058909409569,0.0709452123104518,25533.9396121377,false,body_radius_clear_operational_altitude_not_assessed,3106,3.61125499882915e-05,pass,pass,1e-10,0.001,1737.4,src/qp_orbits/ephemeris.py,17AD032EFE76B9CA8C5FFEEB3417AAE200AB9FCCA3048E0286FEB418ACA8596B,not_configured_not_needed_for_observed_range,sensitivity_candidate_unselected,not_run_no_thesis_mask_read,not_run,false,data/computed/chapter4_fig45_fig48_vertical_manifold_audit.npz,4C494631B23964D9741D08D758D62EDC4F6FF1B97F5C164D48583F9A7BF09CA7,data/computed/chapter4_fig43_fig46_camera_holdout_protocol.csv,6D2FD58CFCA4E74CC533B757E852D7AC772D036E0E385C30A1057EB9861D01C1,8BBD1CC9F646E5DB0F15812BCADFEDA1954813E6E4DBDF43E380C1E1E97989A2
chapter4_epsilon_state_sensitivity_v1,vertical,1,2.25e-07,plus_x,1,4.5,c,2,2.71073238139106,11.77,33,121,143,DOP853_independent_per_epsilon_sign,1e-12,1e-14,0.01,12416,true,0.814826714308883,1.06085418058585,-0.109042246743729,0.107349025526409,-0.0914632631706623,0.0925723215428969,0.873587404086872,-0.00716810161628237,-0.000165105795466916,0.162148370460703,0.0110178995140247,0.331099567805863,0.842710476088966,2.2797209186776,0.00394366197376545,0.092873578521287,0.181783007033668,0.203292979976839,3.36339844864142e-11,0.826058909409569,0.00496965505570403,172.935403412631,false,body_radius_clear_operational_altitude_not_assessed,3106,3.61125499882915e-05,pass,pass,1e-10,0.001,1737.4,src/qp_orbits/ephemeris.py,17AD032EFE76B9CA8C5FFEEB3417AAE200AB9FCCA3048E0286FEB418ACA8596B,not_configured_not_needed_for_observed_range,sensitivity_candidate_unselected,not_run_no_thesis_mask_read,not_run,false,data/computed/chapter4_fig45_fig48_vertical_manifold_audit.npz,4C494631B23964D9741D08D758D62EDC4F6FF1B97F5C164D48583F9A7BF09CA7,data/computed/chapter4_fig43_fig46_camera_holdout_protocol.csv,6D2FD58CFCA4E74CC533B757E852D7AC772D036E0E385C30A1057EB9861D01C1,8BBD1CC9F646E5DB0F15812BCADFEDA1954813E6E4DBDF43E380C1E1E97989A2
chapter4_epsilon_state_sensitivity_v1,vertical,1,2.25e-07,plus_x,1,4.5,d,3,3.09995393827729,13.46,33,121,164,DOP853_independent_per_epsilon_sign,1e-12,1e-14,0.01,12416,true,0.814826529342319,1.12953202939002,-0.109040988542687,0.104639764260365,-0.0914627198916108,0.0893677788854105,0.891755921904542,-0.00423824628408448,-0.00811794837485273,0.197255145048737,0.0267041621050017,0.404399970428007,0.83952691705953,2.18250423710901,0.0101769308963305,0.161183684737471,0.279826344640464,0.300197788305339,9.5661256693802e-12,0.826058909409569,0.00541274611631394,343.259607111078,false,body_radius_clear_operational_altitude_not_assessed,3106,3.61125499882915e-05,pass,pass,1e-10,0.001,1737.4,src/qp_orbits/ephemeris.py,17AD032EFE76B9CA8C5FFEEB3417AAE200AB9FCCA3048E0286FEB418ACA8596B,not_configured_not_needed_for_observed_range,sensitivity_candidate_unselected,not_run_no_thesis_mask_read,not_run,false,data/computed/chapter4_fig45_fig48_vertical_manifold_audit.npz,4C494631B23964D9741D08D758D62EDC4F6FF1B97F5C164D48583F9A7BF09CA7,data/computed/chapter4_fig43_fig46_camera_holdout_protocol.csv,6D2FD58CFCA4E74CC533B757E852D7AC772D036E0E385C30A1057EB9861D01C1,8BBD1CC9F646E5DB0F15812BCADFEDA1954813E6E4DBDF43E380C1E1E97989A2
chapter4_epsilon_state_sensitivity_v1,vertical,1,2.25e-07,minus_x,-1,4.6,a,0,1.85398433901428,8.05,33,121,97,DOP853_independent_per_epsilon_sign,1e-12,1e-14,0.01,8303,true,0.80790829994679,0.875829986196748,-0.107414102539278,0.111712048279695,-0.0930983987883491,0.0926294436529256,0.848881560259713,0.00104991995099325,-0.000433057400060291,0.132684304109282,0.00105462189978935,0.0219672212275717,0.041402560307363,0.0521861396852574,0.000393648588195347,0.00843895065886153,0.0158615768889587,0.0192682943914675,2.22044604925031e-15,0.822332322920556,0.112668876198797,41572.5160108174,false,body_radius_clear_operational_altitude_not_assessed,3106,3.6109094642382e-05,pass,pass,1e-10,0.001,1737.4,src/qp_orbits/ephemeris.py,17AD032EFE76B9CA8C5FFEEB3417AAE200AB9FCCA3048E0286FEB418ACA8596B,not_configured_not_needed_for_observed_range,sensitivity_candidate_unselected,not_run_no_thesis_mask_read,not_run,false,data/computed/chapter4_fig45_fig48_vertical_manifold_audit.npz,4C494631B23964D9741D08D758D62EDC4F6FF1B97F5C164D48583F9A7BF09CA7,data/computed/chapter4_fig43_fig46_camera_holdout_protocol.csv,6D2FD58CFCA4E74CC533B757E852D7AC772D036E0E385C30A1057EB9861D01C1,8BBD1CC9F646E5DB0F15812BCADFEDA1954813E6E4DBDF43E380C1E1E97989A2
chapter4_epsilon_state_sensitivity_v1,vertical,1,2.25e-07,minus_x,-1,4.6,b,1,2.32151082450484,10.08,33,121,122,DOP853_independent_per_epsilon_sign,1e-12,1e-14,0.01,8303,true,0.766090998624033,0.875790505871364,-0.107411169594455,0.111704486143351,-0.0930991102786489,0.0926137543544012,0.844590709380399,0.00356244299884006,-0.000814876247561019,0.135512113514643,0.00417894546159341,0.0716293494978263,0.144813638192686,0.167598061058209,0.00137318324566031,0.0261284226050361,0.0515393646307038,0.0605944680436066,1.77635683940025e-15,0.778733930618674,0.112668876198797,41572.5160108174,false,body_radius_clear_operational_altitude_not_assessed,3106,3.6109094642382e-05,pass,pass,1e-10,0.001,1737.4,src/qp_orbits/ephemeris.py,17AD032EFE76B9CA8C5FFEEB3417AAE200AB9FCCA3048E0286FEB418ACA8596B,not_configured_not_needed_for_observed_range,sensitivity_candidate_unselected,not_run_no_thesis_mask_read,not_run,false,data/computed/chapter4_fig45_fig48_vertical_manifold_audit.npz,4C494631B23964D9741D08D758D62EDC4F6FF1B97F5C164D48583F9A7BF09CA7,data/computed/chapter4_fig43_fig46_camera_holdout_protocol.csv,6D2FD58CFCA4E74CC533B757E852D7AC772D036E0E385C30A1057EB9861D01C1,8BBD1CC9F646E5DB0F15812BCADFEDA1954813E6E4DBDF43E380C1E1E97989A2
chapter4_epsilon_state_sensitivity_v1,vertical,1,2.25e-07,minus_x,-1,4.6,c,2,2.71073238139106,11.77,33,121,143,DOP853_independent_per_epsilon_sign,1e-12,1e-14,0.01,8303,true,0.694799103396843,0.875476087706398,-0.107412551281484,0.165563168093907,-0.0930988310372435,0.0926150265776246,0.834022993601041,0.0095616839710939,-0.00134851688128622,0.149294127773615,0.0108142559536894,0.19341827839963,0.334402542154655,0.397260029907315,0.00389433351611617,0.0709079675259928,0.133212200924278,0.152942539637209,2.22044604925031e-15,0.714007763938108,0.112668876198797,41572.5160108174,false,body_radius_clear_operational_altitude_not_assessed,3106,3.6109094642382e-05,pass,pass,1e-10,0.001,1737.4,src/qp_orbits/ephemeris.py,17AD032EFE76B9CA8C5FFEEB3417AAE200AB9FCCA3048E0286FEB418ACA8596B,not_configured_not_needed_for_observed_range,sensitivity_candidate_unselected,not_run_no_thesis_mask_read,not_run,false,data/computed/chapter4_fig45_fig48_vertical_manifold_audit.npz,4C494631B23964D9741D08D758D62EDC4F6FF1B97F5C164D48583F9A7BF09CA7,data/computed/chapter4_fig43_fig46_camera_holdout_protocol.csv,6D2FD58CFCA4E74CC533B757E852D7AC772D036E0E385C30A1057EB9861D01C1,8BBD1CC9F646E5DB0F15812BCADFEDA1954813E6E4DBDF43E380C1E1E97989A2
chapter4_epsilon_state_sensitivity_v1,vertical,1,2.25e-07,minus_x,-1,4.6,d,3,3.09995393827729,13.46,33,121,164,DOP853_independent_per_epsilon_sign,1e-12,1e-14,0.01,8303,true,0.504423395197474,0.875476138606338,-0.105743323577914,0.279938643953417,-0.0930985186152595,0.10162030359617,0.808837557062163,0.0247248907858659,-0.000966848462273869,0.240582204519855,0.0258704633700976,0.423794255263107,0.736430483786661,0.910721621944617,0.00991348335607618,0.174661531647372,0.307482893120801,0.369409416447635,2.66453525910038e-15,0.532302130625143,0.112668876198797,41572.5160108174,false,body_radius_clear_operational_altitude_not_assessed,3106,3.6109094642382e-05,pass,pass,1e-10,0.001,1737.4,src/qp_orbits/ephemeris.py,17AD032EFE76B9CA8C5FFEEB3417AAE200AB9FCCA3048E0286FEB418ACA8596B,not_configured_not_needed_for_observed_range,sensitivity_candidate_unselected,not_run_no_thesis_mask_read,not_run,false,data/computed/chapter4_fig45_fig48_vertical_manifold_audit.npz,4C494631B23964D9741D08D758D62EDC4F6FF1B97F5C164D48583F9A7BF09CA7,data/computed/chapter4_fig43_fig46_camera_holdout_protocol.csv,6D2FD58CFCA4E74CC533B757E852D7AC772D036E0E385C30A1057EB9861D01C1,8BBD1CC9F646E5DB0F15812BCADFEDA1954813E6E4DBDF43E380C1E1E97989A2
chapter4_epsilon_state_sensitivity_v1,vertical,2,3.18198051533946e-07,plus_x,1,4.5,a,0,1.85398433901428,8.05,33,121,97,DOP853_independent_per_epsilon_sign,1e-12,1e-14,0.01,13151,true,0.813933652077542,0.892537221765335,-0.109680195784461,0.107295957052627,-0.0911210122305428,0.0925722270742979,0.853888702292451,-0.00147265201950878,6.93418015039916e-06,0.132771978486841,0.00149319582886469,0.0323688978377627,0.066304797570831,0.0921074740376538,0.000557781923067339,0.0122062325297127,0.0234121736956362,0.0294660316833719,2.22044604925031e-15,0.826059121869367,0.104673460743747,38499.0783098962,false,body_radius_clear_operational_altitude_not_assessed,3106,5.10746333294963e-05,pass,pass,1e-10,0.001,1737.4,src/qp_orbits/ephemeris.py,17AD032EFE76B9CA8C5FFEEB3417AAE200AB9FCCA3048E0286FEB418ACA8596B,not_configured_not_needed_for_observed_range,sensitivity_candidate_unselected,not_run_no_thesis_mask_read,not_run,false,data/computed/chapter4_fig45_fig48_vertical_manifold_audit.npz,4C494631B23964D9741D08D758D62EDC4F6FF1B97F5C164D48583F9A7BF09CA7,data/computed/chapter4_fig43_fig46_camera_holdout_protocol.csv,6D2FD58CFCA4E74CC533B757E852D7AC772D036E0E385C30A1057EB9861D01C1,8BBD1CC9F646E5DB0F15812BCADFEDA1954813E6E4DBDF43E380C1E1E97989A2
