branch_id,null_sign,rho_step,source_rotation_angle_rad,target_rotation_angle_rad,source_mean_jacobi,candidate_mean_jacobi,delta_mean_jacobi,jacobi_slope_per_rho,source_amplitude,candidate_amplitude,delta_amplitude,max_map_residual,curve_jacobi_span,phase_residual,accepted_correction,jacobi_descent
null_-1_5.0e-03,-1,-1e-06,1.4441577615879988,1.4441567615879989,2.9222828667126577,2.9222830136735096,1.4696085193222075e-07,-0.14696085193222075,0.026282405653376906,0.026265919684835482,-1.6485968541424256e-05,2.338572830434514e-13,1.9103740811488024e-10,-3.5236570605778894e-18,True,False
null_-1_5.0e-03,-1,1e-06,1.4441577615879988,1.4441587615879987,2.9222828667126577,2.9222828667126577,0.0,0.0,0.026282405653376906,0.026282405653376906,0.0,6.366963805451471e-08,3.191518160861051e-10,0.0,False,False
null_-1_5.0e-03,-1,-1e-05,1.4441577615879988,1.4441477615879987,2.9222828667126577,2.9222834096315693,5.429189116057387e-07,-0.05429189116057386,0.026282405653376906,0.02623608496949154,-4.6320683885367475e-05,6.403881784654604e-14,5.70827829449172e-11,-2.9408983928669308e-18,True,False
null_-1_5.0e-03,-1,1e-05,1.4441577615879988,1.4441677615879989,2.9222828667126577,2.9222828667126577,0.0,0.0,0.026282405653376906,0.026282405653376906,0.0,6.367156957494022e-07,3.191518160861051e-10,0.0,False,False
null_+1_5.0e-03,1,-1e-06,1.4441577615879988,1.4441567615879989,2.9222828667128775,2.922283013673518,1.4696064054575686e-07,-0.14696064054575686,0.026247045887251796,0.026230524535232204,-1.652135201959254e-05,5.305212369766718e-14,1.7961898635121543e-10,3.6591823321385775e-18,True,False
null_+1_5.0e-03,1,1e-06,1.4441577615879988,1.4441587615879987,2.9222828667128775,2.9222828667128775,0.0,0.0,0.026247045887251796,0.026247045887251796,0.0,6.354016773567573e-08,3.027542661016014e-10,0.0,False,False
null_+1_5.0e-03,1,-1e-05,1.4441577615879988,1.4441477615879987,2.9222828667128775,2.922283409631568,5.429186904493122e-07,-0.05429186904493121,0.026247045887251796,0.026200801033737363,-4.624485351443358e-05,7.890806200433129e-14,5.348921305881049e-11,1.8973538018496328e-18,True,False
null_+1_5.0e-03,1,1e-05,1.4441577615879988,1.4441677615879989,2.9222828667128775,2.9222828667128775,0.0,0.0,0.026247045887251796,0.026247045887251796,0.0,6.354169210242601e-07,3.027542661016014e-10,0.0,False,False
