kind,sample,phase_deg,periapsis_radius_km,time_days,x_nd,y_nd,z_nd,xdot_nd,ydot_nd,zdot_nd,earth_distance_km,jacobi
targeted_trajectory,4,14.88928708770439,6563.000041081413,4.541896899372071,1.000667452598461,-0.003989784107425919,4.030893446493273e-22,-0.002469155976834535,-0.03334695644559294,1.277952303972912e-21,605231.8052847964,3.000356027154453
targeted_trajectory,5,14.88928708770439,6563.000041081413,5.677371124215127,1.000602411320662,-0.004608555330284102,4.248934993337044e-22,-0.004130620879060259,-0.03013928795758276,9.725614589053013e-22,695353.5183383437,3.000356027154448
targeted_trajectory,6,14.88928708770439,6563.000041081413,6.812845349058132,1.000507970102961,-0.005171115577528584,4.416164410184044e-22,-0.005500241845571802,-0.02754170838377382,7.502244755493449e-22,777355.3672831081,3.000356027154448
targeted_trajectory,7,14.88928708770439,6563.000041081413,7.948319573901137,1.00038883283082,-0.005686991724163585,4.545282102831116e-22,-0.006670413100366021,-0.02533250299605788,5.785582628577794e-22,852778.8610321182,3.000356027154448
targeted_trajectory,8,14.88928708770439,6563.000041081413,9.083793798744193,1.000248344451052,-0.006162447563914112,4.644344963099609e-22,-0.007693046090723236,-0.02338718530566481,4.403604555934589e-22,922655.5342331185,3.000356027154448
targeted_trajectory,9,14.88928708770439,6563.000041081413,10.2192680235872,1.000089050878531,-0.006601838423119986,4.718827107348177e-22,-0.008600173542824991,-0.02162971338275821,3.25573787991076e-22,987716.9767914496,3.000356027154448
targeted_trajectory,10,14.88928708770439,6563.000041081413,11.3547422484302,0.9999129884065514,-0.007008318725530176,4.77264083967587e-22,-0.009412947986939958,-0.0200107147035887,2.278923735273276e-22,1048504.878165166,3.000356027154448
targeted_trajectory,11,14.88928708770439,6563.000041081413,12.49021647327326,0.9997218482727591,-0.007384245482507785,4.808693567861542e-22,-0.01014607017253287,-0.01849662559598764,1.431456884622262e-22,1105434.006639116,3.000356027154448
targeted_trajectory,12,14.88928708770439,6563.000041081413,13.62569069811626,0.9995170771734349,-0.007731424112873203,4.82921436246997e-22,-0.01081017156917309,-0.01706380525147835,6.845694996148367e-23,1158830.735918094,3.000356027154448
targeted_trajectory,13,14.88928708770439,6563.000041081413,14.76116492295927,0.9992999421745833,-0.008051266165640754,4.835956567255175e-22,-0.01141318815318369,-0.01569513245521602,1.773163005523178e-24,1208957.878019131,3.000356027154448
targeted_trajectory,14,14.88928708770439,6563.000041081413,15.89663914780233,0.9990715745460664,-0.008344894835677102,4.830329350881846e-22,-0.01196119780441326,-0.01437793289662122,-5.841238212252046e-23,1256031.380545898,3.000356027154449
targeted_trajectory,15,14.88928708770439,6563.000041081413,17.03211337264533,0.9988330004662367,-0.008613218031453375,4.813486377139443e-22,-0.01245895454677519,-0.01310266183590624,-1.132316674012057e-22,1300231.953236675,3.000356027154448
targeted_trajectory,16,14.88928708770439,6563.000041081413,18.16758759748834,0.9985851631961471,-0.0088569804654618,4.786387476344208e-22,-0.01291024262018321,-0.01186203646003185,-1.635521577782275e-22,1341713.406114582,3.000356027154448
targeted_trajectory,17,14.88928708770439,6563.000041081413,19.30306182233134,0.9983289395116093,-0.009076801726335147,4.74984270023263e-22,-0.01331811886527524,-0.01065044687829568,-2.100499479164573e-22,1380608.782559071,3.000356027154448
targeted_trajectory,18,14.88928708770439,6563.000041081413,20.4385360471744,0.9980651521512413,-0.009273204715056441,4.704544526690121e-22,-0.01368508334469459,-0.009463545766571888,-2.532596897879733e-22,1417034.970819201,3.000356027154448
targeted_trajectory,19,14.88928708770439,6563.000041081413,21.5740102720174,0.997794579426901,-0.009446637294744127,4.651091880701219e-22,-0.01401320240969219,-0.008297955981527562,-2.936095120209847e-22,1451096.239258332,3.000356027154448
targeted_trajectory,20,14.88928708770439,6563.000041081413,22.70948449686041,0.9975179627659528,-0.009597489058958032,4.590008372368516e-22,-0.01430419940108488,-0.007151058110033674,-3.314459697340691e-22,1482886.993561912,3.000356027154448
targeted_trajectory,21,14.88928708770439,6563.000041081413,23.84495872170346,0.9972360127149338,-0.009726104523415185,4.521756365218747e-22,-0.01455952280404621,-0.006020833426835165,-3.67052210715752e-22,1512493.960523206,3.000356027154448
targeted_trajectory,22,14.88928708770439,6563.000041081413,24.98043294654647,0.9969494137771362,-0.009832793654427291,4.446747983765321e-22,-0.01478039837571446,-0.004905746042806508,-4.006614261236885e-22,1539997.941784665,3.000356027154448
targeted_trajectory,23,14.88928708770439,6563.000041081413,26.11590717138947,0.9966588283511865,-0.009917840385687608,4.365353838285414e-22,-0.01496786967779203,-0.003804653278216669,-4.324669601981843e-22,1565475.239872161,3.000356027154448
targeted_trajectory,24,14.88928708770439,6563.000041081413,27.25138139623253,0.9963648999652548,-0.009981509596396362,4.277910022568639e-22,-0.01512283009336068,-0.002716736696340744,-4.626300118971944e-22,1588998.830746835,3.000356027154448
targeted_trajectory,25,14.88928708770439,6563.000041081413,28.38685562107553,0.9960682559507377,-0.01002405289940319,4.184723788208204e-22,-0.01524604851010237,-0.001641448483031717,-4.912855737849529e-22,1610639.337451972,3.000356027154448
targeted_trajectory,26,14.88928708770439,6563.000041081413,29.52232984591854,0.9957695096629265,-0.01004571350001364,4.086078192859973e-22,-0.01533819024527665,-0.0005784693758931576,-5.185470623523366e-22,1630465.84544445,3.000356027154448
targeted_trajectory,27,14.88928708770439,6563.000041081413,30.65780407076159,0.9954692623297394,-0.01004673032275239,3.982235944623636e-22,-0.01539983436975937,0.0004723246113461787,-5.44509964508136e-22,1648546.590064352,3.000356027154448
targeted_trajectory,28,14.88928708770439,6563.000041081413,31.7932782956046,0.9951681045900087,-0.01002734155708563,3.87344261050328e-22,-0.01543148829564786,0.001510888697329796,-5.692547358458165e-22,1664949.539127185,3.000356027154448
targeted_trajectory,29,14.88928708770439,6563.000041081413,32.9287525204476,0.9948666177680818,-0.009987787738788272,3.75992931732625e-22,-0.01543360028368535,0.002537030589263285,-5.928491239658697e-22,1679742.888026548,3.000356027154448
targeted_trajectory,30,14.88928708770439,6563.000041081413,34.06422674529061,0.9945653749202173,-0.009928314457833586,3.641915044210538e-22,-0.01540657037644211,0.003550427634635174,-6.153500459472113e-22,1692995.480472505,3.000356027154448
