branch,time_index,curve_index,time_nd,time_days,base_x,base_y,base_z,manifold_x,manifold_y,manifold_z,state_separation_norm,position_separation_norm,eigenvalue_real,eigenvalue_imag,eigenvalue_abs,perturbation_scale,mean_state_growth,expected_growth,mapping_time_days,base_family,base_orbit_amplitude_nd,mode_amplitude_nd
unstable,1,1,0.1170341355548276,0.5081622165790614,0.8378855469355464,-0.000966675650326828,4.158371786243487e-06,0.837885588084409,-0.0009666949266930764,4.15837010254159e-06,1.409535562869546e-07,4.544014960377191e-08,2674.04844186227,0,2674.04844186227,1e-07,2674.881203812836,2674.04844186227,11.68773098131841,planar_lyapunov,0.001,1e-05
unstable,1,2,0.1170341355548276,0.5081622165790614,0.8378855470024671,-0.0009666756613535524,9.005851444564826e-06,0.8378855881513297,-0.0009666949377198104,9.005849997795003e-06,1.409535561075987e-07,4.544014959970395e-08,2674.04844186227,0,2674.04844186227,1e-07,2674.881203812836,2674.04844186227,11.68773098131841,planar_lyapunov,0.001,1e-05
unstable,1,3,0.1170341355548276,0.5081622165790614,0.837885547017757,-0.0009666756619153804,9.639393077501674e-06,0.83788558816662,-0.0009666949382816147,9.639392544623602e-06,1.409535565837554e-07,4.544014987133672e-08,2674.04844186227,0,2674.04844186227,1e-07,2674.881203812836,2674.04844186227,11.68773098131841,planar_lyapunov,0.001,1e-05
unstable,1,4,0.1170341355548276,0.5081622165790614,0.8378855469561299,-0.0009666756511006106,5.762555649095943e-06,0.8378855881049927,-0.0009666949274668215,5.762556279449187e-06,1.409535562411418e-07,4.544014966162066e-08,2674.04844186227,0,2674.04844186227,1e-07,2674.881203812836,2674.04844186227,11.68773098131841,planar_lyapunov,0.001,1e-05
unstable,1,5,0.1170341355548276,0.5081622165790614,0.8378855469194444,-0.0009666756467254423,-8.106456551553531e-07,0.8378855880683068,-0.0009666949230916754,-8.106441565200706e-07,1.409535559161921e-07,4.544014938977729e-08,2674.04844186227,0,2674.04844186227,1e-07,2674.881203812836,2674.04844186227,11.68773098131841,planar_lyapunov,0.001,1e-05
unstable,1,6,0.1170341355548276,0.5081622165790614,0.8378855469683346,-0.000966675656113414,-7.004536893612572e-06,0.8378855881171974,-0.0009666949324796757,-7.004535227923365e-06,1.409535569134234e-07,4.54401497093028e-08,2674.04844186227,0,2674.04844186227,1e-07,2674.881203812836,2674.04844186227,11.68773098131841,planar_lyapunov,0.001,1e-05
unstable,1,7,0.1170341355548276,0.5081622165790614,0.8378855470219858,-0.0009666756636310377,-9.920927383259661e-06,0.8378855881708483,-0.0009666949399972883,-9.920926329911021e-06,1.40953556639079e-07,4.544014948521581e-08,2674.04844186227,0,2674.04844186227,1e-07,2674.881203812836,2674.04844186227,11.68773098131841,planar_lyapunov,0.001,1e-05
unstable,1,8,0.1170341355548276,0.5081622165790614,0.8378855469917509,-0.0009666756569810032,-8.195205735405056e-06,0.8378855881406139,-0.0009666949333472221,-8.19520578727051e-06,1.409535565174874e-07,4.54401498617567e-08,2674.04844186227,0,2674.04844186227,1e-07,2674.881203812836,2674.04844186227,11.68773098131841,planar_lyapunov,0.001,1e-05
unstable,2,0,0.2340682711096552,1.016324433158123,0.8377798553254565,-0.001861342601018427,-5.079381450355619e-06,0.8377799134211815,-0.001861369608774727,-5.079382522461331e-06,1.986112099643169e-07,6.406662286866701e-08,2674.04844186227,0,2674.04844186227,1e-07,2674.881203812836,2674.04844186227,11.68773098131841,planar_lyapunov,0.001,1e-05
unstable,2,1,0.2340682711096552,1.016324433158123,0.8377798552955523,-0.001861342598915761,1.619659782660911e-06,0.837779913391277,-0.001861369606672075,1.619657580009969e-06,1.986112094778424e-07,6.406662260111124e-08,2674.04844186227,0,2674.04844186227,1e-07,2674.881203812836,2674.04844186227,11.68773098131841,planar_lyapunov,0.001,1e-05
unstable,2,2,0.2340682711096552,1.016324433158123,0.8377798553509113,-0.001861342620573165,7.560844172808322e-06,0.8377799134466358,-0.001861369628329487,7.560841870257019e-06,1.986112087790917e-07,6.406662250733075e-08,2674.04844186227,0,2674.04844186227,1e-07,2674.881203812836,2674.04844186227,11.68773098131841,planar_lyapunov,0.001,1e-05
unstable,2,3,0.2340682711096552,1.016324433158123,0.8377798554000566,-0.001861342630230159,9.964225477482737e-06,0.8377799134957816,-0.001861369637986475,9.964224152420417e-06,1.986112096103754e-07,6.406662287988959e-08,2674.04844186227,0,2674.04844186227,1e-07,2674.881203812836,2674.04844186227,11.68773098131841,planar_lyapunov,0.001,1e-05
unstable,2,4,0.2340682711096552,1.016324433158123,0.8377798553617537,-0.00186134261194156,7.705235038855788e-06,0.8377799134574785,-0.00186136961969784,7.705235311293823e-06,1.98611209666485e-07,6.406662265051562e-08,2674.04844186227,0,2674.04844186227,1e-07,2674.881203812836,2674.04844186227,11.68773098131841,planar_lyapunov,0.001,1e-05
unstable,2,5,0.2340682711096552,1.016324433158123,0.8377798552993131,-0.001861342595873386,1.84087946134467e-06,0.8377799133950379,-0.001861369603629685,1.840881203806294e-06,1.986112090284334e-07,6.406662268158452e-08,2674.04844186227,0,2674.04844186227,1e-07,2674.881203812836,2674.04844186227,11.68773098131841,planar_lyapunov,0.001,1e-05
unstable,2,6,0.2340682711096552,1.016324433158123,0.83777985531593,-0.001861342608680927,-4.884844142809214e-06,0.8377799134116549,-0.001861369616437274,-4.884841745641168e-06,1.986112097856376e-07,6.406662282343042e-08,2674.04844186227,0,2674.04844186227,1e-07,2674.881203812836,2674.04844186227,11.68773098131841,planar_lyapunov,0.001,1e-05
unstable,2,7,0.2340682711096552,1.016324433158123,0.8377798553841362,-0.001861342629069289,-9.324894785915191e-06,0.8377799134798609,-0.001861369636825621,-9.324892855702302e-06,1.986112093945337e-07,6.406662260000241e-08,2674.04844186227,0,2674.04844186227,1e-07,2674.881203812836,2674.04844186227,11.68773098131841,planar_lyapunov,0.001,1e-05
unstable,2,8,0.2340682711096552,1.016324433158123,0.8377798553912182,-0.001861342623481943,-9.401723554072609e-06,0.8377799134869435,-0.001861369631238244,-9.40172299398292e-06,1.986112103101797e-07,6.406662306340384e-08,2674.04844186227,0,2674.04844186227,1e-07,2674.881203812836,2674.04844186227,11.68773098131841,planar_lyapunov,0.001,1e-05
unstable,3,0,0.3511024066644828,1.524486649737184,0.8376118033903037,-0.002617319187711103,-7.164124032279661e-06,0.8376118854014282,-0.002617356993309553,-7.164124695939698e-06,2.797619229240628e-07,9.030552479077299e-08,2674.04844186227,0,2674.04844186227,1e-07,2674.881203812836,2674.04844186227,11.68773098131841,planar_lyapunov,0.001,1e-05
unstable,3,1,0.3511024066644828,1.524486649737184,0.8376118033304576,-0.00261731917212784,-1.03385092272494e-06,0.8376118853415819,-0.002617356977726276,-1.03385356507263e-06,2.797619226170085e-07,9.030552471999399e-08,2674.04844186227,0,2674.04844186227,1e-07,2674.881203812836,2674.04844186227,11.68773098131841,planar_lyapunov,0.001,1e-05
unstable,3,2,0.3511024066644828,1.524486649737184,0.8376118033566088,-0.002617319198541233,5.580172510235256e-06,0.837611885367733,-0.002617357004139653,5.580169125583787e-06,2.79761921439788e-07,9.030552463740355e-08,2674.04844186227,0,2674.04844186227,1e-07,2674.881203812836,2674.04844186227,11.68773098131841,planar_lyapunov,0.001,1e-05
unstable,3,3,0.3511024066644828,1.524486649737184,0.8376118034255452,-0.002617319223332477,9.583171124827705e-06,0.8376118854366699,-0.002617357028930936,9.583168581588494e-06,2.797619229078734e-07,9.030552502942782e-08,2674.04844186227,0,2674.04844186227,1e-07,2674.881203812836,2674.04844186227,11.68773098131841,planar_lyapunov,0.001,1e-05
unstable,3,4,0.3511024066644828,1.524486649737184,0.8376118034233263,-0.002617319205542106,9.1020975624629e-06,0.8376118854344508,-0.002617357011140519,9.102097050645815e-06,2.79761922500702e-07,9.030552477380776e-08,2674.04844186227,0,2674.04844186227,1e-07,2674.881203812836,2674.04844186227,11.68773098131841,planar_lyapunov,0.001,1e-05
unstable,3,5,0.3511024066644828,1.524486649737184,0.8376118033536283,-0.002617319174514137,4.362051378756038e-06,0.8376118853647523,-0.002617356980112551,4.362053137846007e-06,2.797619216752492e-07,9.030552438637144e-08,2674.04844186227,0,2674.04844186227,1e-07,2674.881203812836,2674.04844186227,11.68773098131841,planar_lyapunov,0.001,1e-05
unstable,3,6,0.3511024066644828,1.524486649737184,0.8376118033316344,-0.002617319181627679,-2.419047207978913e-06,0.8376118853427591,-0.002617356987226175,-2.419044001079636e-06,2.797619231446875e-07,9.030552506617072e-08,2674.04844186227,0,2674.04844186227,1e-07,2674.881203812836,2674.04844186227,11.68773098131841,planar_lyapunov,0.001,1e-05
unstable,3,7,0.3511024066644828,1.524486649737184,0.8376118033936988,-0.00261731921499792,-8.068246623966132e-06,0.8376118854048228,-0.002617357020596387,-8.068243469801389e-06,2.797619220347729e-07,9.030552444665384e-08,2674.04844186227,0,2674.04844186227,1e-07,2674.881203812836,2674.04844186227,11.68773098131841,planar_lyapunov,0.001,1e-05
unstable,3,8,0.3511024066644828,1.524486649737184,0.8376118034372462,-0.002617319219614711,-9.942223789332261e-06,0.8376118854483711,-0.002617357025213172,-9.94222216377075e-06,2.797619240262832e-07,9.030552521044118e-08,2674.04844186227,0,2674.04844186227,1e-07,2674.881203812836,2674.04844186227,11.68773098131841,planar_lyapunov,0.001,1e-05
unstable,4,0,0.4681365422193103,2.032648866316245,0.8373931155746362,-0.003178473421381938,-8.742548767700263e-06,0.8373932313154353,-0.003178526320532392,-8.742548444797534e-06,3.93958334712033e-07,1.272566410247187e-07,2674.04844186227,0,2674.04844186227,1e-07,2674.881203812836,2674.04844186227,11.68773098131841,planar_lyapunov,0.001,1e-05
unstable,4,1,0.4681365422193103,2.032648866316245,0.8373931155016685,-0.003178473387769723,-3.614368766734547e-06,0.8373932312424676,-0.003178526286920128,-3.614371575585774e-06,3.939583349661239e-07,1.272566410349368e-07,2674.04844186227,0,2674.04844186227,1e-07,2674.881203812836,2674.04844186227,11.68773098131841,planar_lyapunov,0.001,1e-05
unstable,4,2,0.4681365422193103,2.032648866316245,0.8373931154892044,-0.003178473409520473,3.205014553433792e-06,0.8373932312300033,-0.003178526308670802,3.205009927121345e-06,3.939583332667648e-07,1.272566409556871e-07,2674.04844186227,0,2674.04844186227,1e-07,2674.881203812836,2674.04844186227,11.68773098131841,planar_lyapunov,0.001,1e-05
unstable,4,3,0.4681365422193103,2.032648866316245,0.8373931155578453,-0.003178473450719747,8.524735850910346e-06,0.8373932312986447,-0.003178526349870195,8.524731571839693e-06,3.939583352015248e-07,1.272566413966548e-07,2674.04844186227,0,2674.04844186227,1e-07,2674.881203812836,2674.04844186227,11.68773098131841,planar_lyapunov,0.001,1e-05
unstable,4,4,0.4681365422193103,2.032648866316245,0.837393115594141,-0.003178473443288459,9.855638591222336e-06,0.8373932313349404,-0.003178526342438847,9.855636661618156e-06,3.939583345604452e-07,1.272566413150039e-07,2674.04844186227,0,2674.04844186227,1e-07,2674.881203812836,2674.04844186227,11.68773098131841,planar_lyapunov,0.001,1e-05
unstable,4,5,0.4681365422193103,2.032648866316245,0.837393115538117,-0.003178473399455328,6.574978505481959e-06,0.8373932312789155,-0.003178526298605679,6.574979828227525e-06,3.939583330964212e-07,1.272566404841211e-07,2674.04844186227,0,2674.04844186227,1e-07,2674.881203812836,2674.04844186227,11.68773098131841,planar_lyapunov,0.001,1e-05
unstable,4,6,0.4681365422193103,2.032648866316245,0.837393115482351,-0.003178473391755226,2.178128109227948e-07,0.8373932312231505,-0.003178526290905724,2.178167670907684e-07,3.939583360096006e-07,1.272566415082746e-07,2674.04844186227,0,2674.04844186227,1e-07,2674.881203812836,2674.04844186227,11.68773098131841,planar_lyapunov,0.001,1e-05
unstable,4,7,0.4681365422193103,2.032648866316245,0.8373931155190217,-0.003178473432795009,-6.241269829239755e-06,0.8373932312598206,-0.003178526331945435,-6.24126509078439e-06,3.939583335003194e-07,1.272566408992197e-07,2674.04844186227,0,2674.04844186227,1e-07,2674.881203812836,2674.04844186227,11.68773098131841,planar_lyapunov,0.001,1e-05
unstable,4,8,0.4681365422193103,2.032648866316245,0.8373931155875109,-0.003178473454879883,-9.779992948296467e-06,0.8373932313283108,-0.00317852635403038,-9.77998964472958e-06,3.93958336698922e-07,1.272566417920456e-07,2674.04844186227,0,2674.04844186227,1e-07,2674.881203812836,2674.04844186227,11.68773098131841,planar_lyapunov,0.001,1e-05
unstable,5,0,0.5851706777741379,2.540811082895306,0.8371393104029652,-0.003503334811661011,-9.704856306588341e-06,0.8371394736858603,-0.003503408840941533,-9.704854118443063e-06,5.546516849632453e-07,1.792808919254655e-07,2674.04844186227,0,2674.04844186227,1e-07,2674.881203812836,2674.04844186227,11.68773098131841,planar_lyapunov,0.001,1e-05
unstable,5,1,0.5851706777741379,2.540811082895306,0.8371393103378413,-0.003503334760852636,-5.940241462301086e-06,0.8371394736207365,-0.003503408790133086,-5.940243855842821e-06,5.546516857267599e-07,1.792808919996576e-07,2674.04844186227,0,2674.04844186227,1e-07,2674.881203812836,2674.04844186227,11.68773098131841,planar_lyapunov,0.001,1e-05
unstable,5,2,0.5851706777741379,2.540811082895306,0.8371393102883,-0.003503334767668786,6.038784005097676e-07,0.8371394735711946,-0.003503408796949056,6.038725452458311e-07,5.546516832263845e-07,1.792808913979285e-07,2674.04844186227,0,2674.04844186227,1e-07,2674.881203812836,2674.04844186227,11.68773098131841,planar_lyapunov,0.001,1e-05
unstable,5,3,0.5851706777741379,2.540811082895306,0.8371393103362156,-0.00350333482087273,6.865436753487319e-06,0.837139473619111,-0.003503408850153235,6.86543017624427e-06,5.546516859253668e-07,1.792808923289441e-07,2674.04844186227,0,2674.04844186227,1e-07,2674.881203812836,2674.04844186227,11.68773098131841,planar_lyapunov,0.001,1e-05
unstable,5,4,0.5851706777741379,2.540811082895306,0.8371393104023918,-0.00350333483254297,9.914581023673812e-06,0.8371394736852871,-0.003503408861823395,9.914576802016718e-06,5.546516848571368e-07,1.792808921237557e-07,2674.04844186227,0,2674.04844186227,1e-07,2674.881203812836,2674.04844186227,11.68773098131841,planar_lyapunov,0.001,1e-05
unstable,5,5,0.5851706777741379,2.540811082895306,0.8371393103774734,-0.003503334783347844,8.32458266446019e-06,0.8371394736603676,-0.003503408812628168,8.324582773749362e-06,5.546516823761499e-07,1.792808910215639e-07,2674.04844186227,0,2674.04844186227,1e-07,2674.881203812836,2674.04844186227,11.68773098131841,planar_lyapunov,0.001,1e-05
unstable,5,6,0.5851706777741379,2.540811082895306,0.8371393103026235,-0.003503334754669977,2.83941946425544e-06,0.8371394735855191,-0.003503408783950572,2.839423853353286e-06,5.546516873636781e-07,1.792808925014999e-07,2674.04844186227,0,2674.04844186227,1e-07,2674.881203812836,2674.04844186227,11.68773098131841,planar_lyapunov,0.001,1e-05
unstable,5,7,0.5851706777741379,2.540811082895306,0.8371393103015696,-0.003503334793804229,-3.97433958492583e-06,0.8371394735844642,-0.003503408823084645,-3.97433296972705e-06,5.546516835493374e-07,1.792808914845282e-07,2674.04844186227,0,2674.04844186227,1e-07,2674.881203812836,2674.04844186227,11.68773098131841,planar_lyapunov,0.001,1e-05
unstable,5,8,0.5851706777741379,2.540811082895306,0.837139310376031,-0.003503334836185921,-8.928460952570879e-06,0.8371394736589268,-0.003503408865466557,-8.928455206596114e-06,5.546516878906922e-07,1.792808927590962e-07,2674.04844186227,0,2674.04844186227,1e-07,2674.881203812836,2674.04844186227,11.68773098131841,planar_lyapunov,0.001,1e-05
unstable,6,0,0.7022048133289656,3.048973299474368,0.8368687549006418,-0.003568118992991456,-9.985425901266271e-06,0.8368689851542485,-0.003568222663443461,-9.985420608382277e-06,7.807966982942314e-07,2.525159123916521e-07,2674.04844186227,0,2674.04844186227,1e-07,2674.881203812836,2674.04844186227,11.68773098131841,planar_lyapunov,0.001,1e-05
unstable,6,1,0.7022048133289656,3.048973299474368,0.8368687548625955,-0.003568118931568868,-7.848898992139755e-06,0.8368689851162024,-0.003568222602020815,-7.848899935383513e-06,7.807966996387114e-07,2.525159126176094e-07,2674.04844186227,0,2674.04844186227,1e-07,2674.881203812836,2674.04844186227,11.68773098131841,planar_lyapunov,0.001,1e-05
unstable,6,2,0.7022048133289656,3.048973299474368,0.8368687547880875,-0.003568118915418171,-2.039784980713426e-06,0.8368689850416935,-0.003568222585869774,-2.039791718730663e-06,7.807966968122951e-07,2.525159116539778e-07,2674.04844186227,0,2674.04844186227,1e-07,2674.881203812836,2674.04844186227,11.68773098131841,planar_lyapunov,0.001,1e-05
unstable,6,3,0.7022048133289656,3.048973299474368,0.8368687548002507,-0.003568118971252624,4.723767003493395e-06,0.8368689850538579,-0.003568222641704617,4.723757623495869e-06,7.807967005525556e-07,2.52515913011761e-07,2674.04844186227,0,2674.04844186227,1e-07,2674.881203812836,2674.04844186227,11.68773098131841,planar_lyapunov,0.001,1e-05
unstable,6,4,0.7022048133289656,3.048973299474368,0.8368687548789777,-0.003568119006800789,9.277015964246953e-06,0.8368689851325846,-0.00356822267725266,9.277008331274158e-06,7.807966983434343e-07,2.525159125991746e-07,2674.04844186227,0,2674.04844186227,1e-07,2674.881203812836,2674.04844186227,11.68773098131841,planar_lyapunov,0.001,1e-05
unstable,6,5,0.7022048133289656,3.048973299474368,0.8368687548941733,-0.00356811896327976,9.489446085851089e-06,0.8368689851477787,-0.003568222633731427,9.489443771455865e-06,7.807966945984708e-07,2.525159110945101e-07,2674.04844186227,0,2674.04844186227,1e-07,2674.881203812836,2674.04844186227,11.68773098131841,planar_lyapunov,0.001,1e-05
unstable,6,6,0.7022048133289656,3.048973299474368,0.8368687548206983,-0.003568118912674803,5.261658831074039e-06,0.8368689850743058,-0.003568222583126971,5.261662918187674e-06,7.807967022784997e-07,2.52515913246078e-07,2674.04844186227,0,2674.04844186227,1e-07,2674.881203812836,2674.04844186227,11.68773098131841,planar_lyapunov,0.001,1e-05
unstable,6,7,0.7022048133289656,3.048973299474368,0.8368687547800154,-0.003568118938545297,-1.428117011297487e-06,0.8368689850336215,-0.003568222608997086,-1.428108435080983e-06,7.807966968992718e-07,2.525159118869788e-07,2674.04844186227,0,2674.04844186227,1e-07,2674.881203812836,2674.04844186227,11.68773098131841,planar_lyapunov,0.001,1e-05
unstable,6,8,0.7022048133289656,3.048973299474368,0.8368687548393303,-0.00356811899821994,-7.449660999247975e-06,0.8368689850929382,-0.003568222668672183,-7.449651946835525e-06,7.807967026327705e-07,2.525159137101227e-07,2674.04844186227,0,2674.04844186227,1e-07,2674.881203812836,2674.04844186227,11.68773098131841,planar_lyapunov,0.001,1e-05
unstable,7,0,0.8192389488837931,3.557135516053429,0.8366014317869686,-0.003368394884394592,-9.566882496866468e-06,0.8366017563292348,-0.003368540234331235,-9.566872472474407e-06,1.099120411737405e-06,3.556041152560013e-07,2674.04844186227,0,2674.04844186227,1e-07,2674.881203812836,2674.04844186227,11.68773098131841,planar_lyapunov,0.001,1e-05
unstable,7,1,0.8192389488837931,3.557135516053429,0.8366014317881383,-0.003368394823412736,-9.208095988135332e-06,0.8366017563304051,-0.003368540173349391,-9.208093825901744e-06,1.099120413608713e-06,3.556041156326914e-07,2674.04844186227,0,2674.04844186227,1e-07,2674.881203812836,2674.04844186227,11.68773098131841,planar_lyapunov,0.001,1e-05
unstable,7,2,0.8192389488837931,3.557135516053429,0.8366014317080386,-0.003368394781139961,-4.540738986629164e-06,0.8366017562503042,-0.003368540131076066,-4.540745698287164e-06,1.099120410620922e-06,3.556041143499385e-07,2674.04844186227,0,2674.04844186227,1e-07,2674.881203812836,2674.04844186227,11.68773098131841,planar_lyapunov,0.001,1e-05
unstable,7,3,0.8192389488837931,3.557135516053429,0.8366014316790406,-0.003368394827452186,2.251280173119813e-06,0.8366017562213077,-0.003368540177388879,2.251267728029672e-06,1.099120415788932e-06,3.556041161636384e-07,2674.04844186227,0,2674.04844186227,1e-07,2674.881203812836,2674.04844186227,11.68773098131841,planar_lyapunov,0.001,1e-05
unstable,7,4,0.8192389488837931,3.557135516053429,0.8366014317490649,-0.003368394885812735,7.989900354634272e-06,0.8366017562913313,-0.003368540235749211,7.989887999307894e-06,1.099120412169522e-06,3.556041153622503e-07,2674.04844186227,0,2674.04844186227,1e-07,2674.881203812836,2674.04844186227,11.68773098131841,planar_lyapunov,0.001,1e-05
unstable,7,5,0.8192389488837931,3.557135516053429,0.8366014318024015,-0.003368394859750837,9.989957405690652e-06,0.8366017563446659,-0.003368540209686945,9.989950921322605e-06,1.099120405807565e-06,3.556041132325692e-07,2674.04844186227,0,2674.04844186227,1e-07,2674.881203812836,2674.04844186227,11.68773098131841,planar_lyapunov,0.001,1e-05
unstable,7,6,0.8192389488837931,3.557135516053429,0.8366014317508711,-0.003368394792372888,7.315602282334931e-06,0.8366017562931389,-0.003368540142309892,7.315604703033132e-06,1.09912041763951e-06,3.556041166889747e-07,2674.04844186227,0,2674.04844186227,1e-07,2674.881203812836,2674.04844186227,11.68773098131841,planar_lyapunov,0.001,1e-05
unstable,7,7,0.8192389488837931,3.557135516053429,0.836601431679674,-0.003368394794990284,1.218195582159253e-06,0.8366017562219397,-0.003368540144926596,1.218205775252011e-06,1.099120410777639e-06,3.556041145172434e-07,2674.04844186227,0,2674.04844186227,1e-07,2674.881203812836,2674.04844186227,11.68773098131841,planar_lyapunov,0.001,1e-05
unstable,7,8,0.8192389488837931,3.557135516053429,0.8366014317064406,-0.003368394863328086,-5.449218326307271e-06,0.8366017562487086,-0.003368540213265178,-5.449205130281239e-06,1.099120418473333e-06,3.556041170627112e-07,2674.04844186227,0,2674.04844186227,1e-07,2674.881203812836,2674.04844186227,11.68773098131841,planar_lyapunov,0.001,1e-05
unstable,8,0,0.9362730844386207,4.065297732632491,0.8363574756013749,-0.002919303208681806,-8.480669528096232e-06,0.8363579328350106,-0.002919507314047599,-8.480652803701722e-06,1.547328258920822e-06,5.007210783150358e-07,2674.04844186227,0,2674.04844186227,1e-07,2674.881203812836,2674.04844186227,11.68773098131841,planar_lyapunov,0.001,1e-05
unstable,8,1,0.9362730844386207,4.065297732632491,0.8363574756434196,-0.002919303161036047,-9.924727462640533e-06,0.8363579328770558,-0.002919507266401997,-9.924719749738589e-06,1.547328260792902e-06,5.007210786663841e-07,2674.04844186227,0,2674.04844186227,1e-07,2674.881203812836,2674.04844186227,11.68773098131841,planar_lyapunov,0.001,1e-05
unstable,8,2,0.9362730844386207,4.065297732632491,0.8363574755790807,-0.002919303095778326,-6.724895065421179e-06,0.836357932812716,-0.0029195072011435,-6.724899972964358e-06,1.547328258223984e-06,5.007210774023534e-07,2674.04844186227,0,2674.04844186227,1e-07,2674.881203812836,2674.04844186227,11.68773098131841,planar_lyapunov,0.001,1e-05
unstable,8,3,0.9362730844386207,4.065297732632491,0.8363574755146792,-0.002919303120761226,-3.784095911785887e-07,0.8363579327483164,-0.002919507226127249,-3.784248228727751e-07,1.547328265844867e-06,5.007210796793905e-07,2674.04844186227,0,2674.04844186227,1e-07,2674.881203812836,2674.04844186227,11.68773098131841,planar_lyapunov,0.001,1e-05
unstable,8,4,0.9362730844386207,4.065297732632491,0.8363574755566477,-0.002919303194696406,6.145137948372239e-06,0.8363579327902836,-0.002919507300062019,6.145119519605938e-06,1.547328259846559e-06,5.00721078402704e-07,2674.04844186227,0,2674.04844186227,1e-07,2674.881203812836,2674.04844186227,11.68773098131841,planar_lyapunov,0.001,1e-05
unstable,8,5,0.9362730844386207,4.065297732632491,0.8363574756356461,-0.002919303195388542,9.793307197202025e-06,0.8363579328692791,-0.002919507300753511,9.793294194388225e-06,1.547328249935506e-06,5.007210753345364e-07,2674.04844186227,0,2674.04844186227,1e-07,2674.881203812836,2674.04844186227,11.68773098131841,planar_lyapunov,0.001,1e-05
unstable,8,6,0.9362730844386207,4.065297732632491,0.8363574756210806,-0.002919303121700761,8.859079105016272e-06,0.8363579328547185,-0.00291950722706727,8.859077612316079e-06,1.54732826641222e-06,5.007210802563936e-07,2674.04844186227,0,2674.04844186227,1e-07,2674.881203812836,2674.04844186227,11.68773098131841,planar_lyapunov,0.001,1e-05
