member_index,eigen_index,mode_amplitude_nd,mapping_time_nd,mapping_time_days,rotation_angle_rad,eigenvalue_real,eigenvalue_imag,eigenvalue_magnitude,stability_index,determinant,curve_residual_norm,real_unstable_index,real_stable_index
0,22,0.00025,2.768881173038055,12.02248205333123,0.6381001436786238,0.2903530863014253,0.9569195815301336,1.000000000120284,618.8275665038432,1.000000001093952,1.339998362597837e-12,4,47
0,23,0.00025,2.768881173038055,12.02248205333123,0.6381001436786238,0.9999999999999952,-2.36672263182342e-07,1.000000000000023,618.8275665038432,1.000000001093952,1.339998362597837e-12,4,47
0,24,0.00025,2.768881173038055,12.02248205333123,0.6381001436786238,0.9999999999999952,2.36672263182342e-07,1.000000000000023,618.8275665038432,1.000000001093952,1.339998362597837e-12,4,47
0,25,0.00025,2.768881173038055,12.02248205333123,0.6381001436786238,0.9999999999999754,5.959603801203296e-09,0.9999999999999754,618.8275665038432,1.000000001093952,1.339998362597837e-12,4,47
0,26,0.00025,2.768881173038055,12.02248205333123,0.6381001436786238,0.9999999999999754,-5.959603801203296e-09,0.9999999999999754,618.8275665038432,1.000000001093952,1.339998362597837e-12,4,47
0,27,0.00025,2.768881173038055,12.02248205333123,0.6381001436786238,-0.9988039538442817,-0.04889439420795028,0.9999999999999661,618.8275665038432,1.000000001093952,1.339998362597837e-12,4,47
0,28,0.00025,2.768881173038055,12.02248205333123,0.6381001436786238,-0.9988039538442817,0.04889439420795028,0.9999999999999661,618.8275665038432,1.000000001093952,1.339998362597837e-12,4,47
0,29,0.00025,2.768881173038055,12.02248205333123,0.6381001436786238,-0.8315375692425407,-0.5554685148026286,0.9999999999994157,618.8275665038432,1.000000001093952,1.339998362597837e-12,4,47
0,30,0.00025,2.768881173038055,12.02248205333123,0.6381001436786238,-0.8315375692425407,0.5554685148026286,0.9999999999994157,618.8275665038432,1.000000001093952,1.339998362597837e-12,4,47
0,31,0.00025,2.768881173038055,12.02248205333123,0.6381001436786238,0.2903535458597155,-0.9569194418372247,0.9999999998796877,618.8275665038432,1.000000001093952,1.339998362597837e-12,4,47
0,32,0.00025,2.768881173038055,12.02248205333123,0.6381001436786238,0.2903535458597155,0.9569194418372247,0.9999999998796877,618.8275665038432,1.000000001093952,1.339998362597837e-12,4,47
0,33,0.00025,2.768881173038055,12.02248205333123,0.6381001436786238,0.8032288988961047,0.5956704925446795,0.999999999855135,618.8275665038432,1.000000001093952,1.339998362597837e-12,4,47
0,34,0.00025,2.768881173038055,12.02248205333123,0.6381001436786238,0.8032288988961047,-0.5956704925446795,0.999999999855135,618.8275665038432,1.000000001093952,1.339998362597837e-12,4,47
0,35,0.00025,2.768881173038055,12.02248205333123,0.6381001436786238,0.2903533078968492,0.9569195135163184,0.9999999993774751,618.8275665038432,1.000000001093952,1.339998362597837e-12,4,47
0,36,0.00025,2.768881173038055,12.02248205333123,0.6381001436786238,0.2903533078968492,-0.9569195135163184,0.9999999993774751,618.8275665038432,1.000000001093952,1.339998362597837e-12,4,47
0,37,0.00025,2.768881173038055,12.02248205333123,0.6381001436786238,0.8032287509938144,-0.5956706892932736,0.9999999982531034,618.8275665038432,1.000000001093952,1.339998362597837e-12,4,47
0,38,0.00025,2.768881173038055,12.02248205333123,0.6381001436786238,0.8032287509938144,0.5956706892932736,0.9999999982531034,618.8275665038432,1.000000001093952,1.339998362597837e-12,4,47
0,39,0.00025,2.768881173038055,12.02248205333123,0.6381001436786238,-0.3367884670723644,-0.9415788551684934,0.9999986060257103,618.8275665038432,1.000000001093952,1.339998362597837e-12,4,47
0,40,0.00025,2.768881173038055,12.02248205333123,0.6381001436786238,-0.3367884670723644,0.9415788551684934,0.9999986060257103,618.8275665038432,1.000000001093952,1.339998362597837e-12,4,47
0,41,0.00025,2.768881173038055,12.02248205333123,0.6381001436786238,-0.3367875995310641,-0.9415790824758968,0.9999985278759405,618.8275665038432,1.000000001093952,1.339998362597837e-12,4,47
0,42,0.00025,2.768881173038055,12.02248205333123,0.6381001436786238,-0.3367875995310641,0.9415790824758968,0.9999985278759405,618.8275665038432,1.000000001093952,1.339998362597837e-12,4,47
0,43,0.00025,2.768881173038055,12.02248205333123,0.6381001436786238,-0.8312795996112465,-0.5557718091447982,0.9999540372286699,618.8275665038432,1.000000001093952,1.339998362597837e-12,4,47
0,44,0.00025,2.768881173038055,12.02248205333123,0.6381001436786238,-0.8312795996112465,0.5557718091447982,0.9999540372286699,618.8275665038432,1.000000001093952,1.339998362597837e-12,4,47
0,45,0.00025,2.768881173038055,12.02248205333123,0.6381001436786238,-0.0002721185095872476,-0.0007607783302415489,0.0008079802912355624,618.8275665038432,1.000000001093952,1.339998362597837e-12,4,47
0,46,0.00025,2.768881173038055,12.02248205333123,0.6381001436786238,-0.0002721185095872476,0.0007607783302415489,0.0008079802912355624,618.8275665038432,1.000000001093952,1.339998362597837e-12,4,47
0,47,0.00025,2.768881173038055,12.02248205333123,0.6381001436786238,0.0008079802912270291,0,0.0008079802912270291,618.8275665038432,1.000000001093952,1.339998362597837e-12,4,47
0,48,0.00025,2.768881173038055,12.02248205333123,0.6381001436786238,0.0002345997569031781,-0.0007731721057219908,0.0008079802912234973,618.8275665038432,1.000000001093952,1.339998362597837e-12,4,47
0,49,0.00025,2.768881173038055,12.02248205333123,0.6381001436786238,0.0002345997569031781,0.0007731721057219908,0.0008079802912234973,618.8275665038432,1.000000001093952,1.339998362597837e-12,4,47
0,50,0.00025,2.768881173038055,12.02248205333123,0.6381001436786238,0.0006489931166400115,0.0004812900222224161,0.0008079802911810221,618.8275665038432,1.000000001093952,1.339998362597837e-12,4,47
0,51,0.00025,2.768881173038055,12.02248205333123,0.6381001436786238,0.0006489931166400115,-0.0004812900222224161,0.0008079802911810221,618.8275665038432,1.000000001093952,1.339998362597837e-12,4,47
0,52,0.00025,2.768881173038055,12.02248205333123,0.6381001436786238,-0.0006717465133002191,0.0004489859450560072,0.0008079800473952543,618.8275665038432,1.000000001093952,1.339998362597837e-12,4,47
0,53,0.00025,2.768881173038055,12.02248205333123,0.6381001436786238,-0.0006717465133002191,-0.0004489859450560072,0.0008079800473952543,618.8275665038432,1.000000001093952,1.339998362597837e-12,4,47
1,0,0.0005,2.768892050369604,12.02252928270482,0.6380567006369553,-1028.884120602684,687.9498119271834,1237.690380248229,618.8455941023693,0.9999999995101376,1.598583059508151e-12,8,47
1,1,0.0005,2.768892050369604,12.02252928270482,0.6380567006369553,-1028.884120602684,-687.9498119271834,1237.690380248229,618.8455941023693,0.9999999995101376,1.598583059508151e-12,8,47
1,2,0.0005,2.768892050369604,12.02252928270482,0.6380567006369553,-416.6875565249218,1165.437796888747,1237.688885859288,618.8455941023693,0.9999999995101376,1.598583059508151e-12,8,47
1,3,0.0005,2.768892050369604,12.02252928270482,0.6380567006369553,-416.6875565249218,-1165.437796888747,1237.688885859288,618.8455941023693,0.9999999995101376,1.598583059508151e-12,8,47
1,4,0.0005,2.768892050369604,12.02252928270482,0.6380567006369553,359.4699760784562,1184.337415794917,1237.688885848793,618.8455941023693,0.9999999995101376,1.598583059508151e-12,8,47
1,5,0.0005,2.768892050369604,12.02252928270482,0.6380567006369553,359.4699760784562,-1184.337415794917,1237.688885848793,618.8455941023693,0.9999999995101376,1.598583059508151e-12,8,47
1,6,0.0005,2.768892050369604,12.02252928270482,0.6380567006369553,994.1795039987146,-737.211565279937,1237.688885848792,618.8455941023693,0.9999999995101376,1.598583059508151e-12,8,47
1,7,0.0005,2.768892050369604,12.02252928270482,0.6380567006369553,994.1795039987146,737.211565279937,1237.688885848792,618.8455941023693,0.9999999995101376,1.598583059508151e-12,8,47
1,8,0.0005,2.768892050369604,12.02252928270482,0.6380567006369553,1237.688885848792,0,1237.688885848792,618.8455941023693,0.9999999995101376,1.598583059508151e-12,8,47
1,9,0.0005,2.768892050369604,12.02252928270482,0.6380567006369553,-0.8313314052123948,-0.556200785172882,1.000235581610325,618.8455941023693,0.9999999995101376,1.598583059508151e-12,8,47
1,10,0.0005,2.768892050369604,12.02252928270482,0.6380567006369553,-0.8313314052123948,0.556200785172882,1.000235581610325,618.8455941023693,0.9999999995101376,1.598583059508151e-12,8,47
1,11,0.0005,2.768892050369604,12.02252928270482,0.6380567006369553,-0.3366657977784273,0.9416305612133258,1.000005986584434,618.8455941023693,0.9999999995101376,1.598583059508151e-12,8,47
1,12,0.0005,2.768892050369604,12.02252928270482,0.6380567006369553,-0.3366657977784273,-0.9416305612133258,1.000005986584434,618.8455941023693,0.9999999995101376,1.598583059508151e-12,8,47
1,13,0.0005,2.768892050369604,12.02252928270482,0.6380567006369553,-0.3366695442500331,0.9416289344545554,1.000005716097436,618.8455941023693,0.9999999995101376,1.598583059508151e-12,8,47
1,14,0.0005,2.768892050369604,12.02252928270482,0.6380567006369553,-0.3366695442500331,-0.9416289344545554,1.000005716097436,618.8455941023693,0.9999999995101376,1.598583059508151e-12,8,47
1,15,0.0005,2.768892050369604,12.02252928270482,0.6380567006369553,0.8032547807541242,0.5956356094869117,1.0000000110466,618.8455941023693,0.9999999995101376,1.598583059508151e-12,8,47
1,16,0.0005,2.768892050369604,12.02252928270482,0.6380567006369553,0.8032547807541242,-0.5956356094869117,1.0000000110466,618.8455941023693,0.9999999995101376,1.598583059508151e-12,8,47
1,17,0.0005,2.768892050369604,12.02252928270482,0.6380567006369553,1.000000006740236,0,1.000000006740236,618.8455941023693,0.9999999995101376,1.598583059508151e-12,8,47
1,18,0.0005,2.768892050369604,12.02252928270482,0.6380567006369553,0.2904361153018533,0.9568943857106832,1.000000001238128,618.8455941023693,0.9999999995101376,1.598583059508151e-12,8,47
1,19,0.0005,2.768892050369604,12.02252928270482,0.6380567006369553,0.2904361153018533,-0.9568943857106832,1.000000001238128,618.8455941023693,0.9999999995101376,1.598583059508151e-12,8,47
1,20,0.0005,2.768892050369604,12.02252928270482,0.6380567006369553,0.8032545566079616,0.5956358947202854,1.000000000895344,618.8455941023693,0.9999999995101376,1.598583059508151e-12,8,47
1,21,0.0005,2.768892050369604,12.02252928270482,0.6380567006369553,0.8032545566079616,-0.5956358947202854,1.000000000895344,618.8455941023693,0.9999999995101376,1.598583059508151e-12,8,47
1,22,0.0005,2.768892050369604,12.02252928270482,0.6380567006369553,0.2904364135813202,-0.9568942941231693,1.000000000229729,618.8455941023693,0.9999999995101376,1.598583059508151e-12,8,47
1,23,0.0005,2.768892050369604,12.02252928270482,0.6380567006369553,0.2904364135813202,0.9568942941231693,1.000000000229729,618.8455941023693,0.9999999995101376,1.598583059508151e-12,8,47
1,24,0.0005,2.768892050369604,12.02252928270482,0.6380567006369553,-0.8316226440077956,0.5553411365761819,1.000000000000121,618.8455941023693,0.9999999995101376,1.598583059508151e-12,8,47
1,25,0.0005,2.768892050369604,12.02252928270482,0.6380567006369553,-0.8316226440077956,-0.5553411365761819,1.000000000000121,618.8455941023693,0.9999999995101376,1.598583059508151e-12,8,47
1,26,0.0005,2.768892050369604,12.02252928270482,0.6380567006369553,0.9999999999999318,3.615669810370508e-07,0.9999999999999972,618.8455941023693,0.9999999995101376,1.598583059508151e-12,8,47
1,27,0.0005,2.768892050369604,12.02252928270482,0.6380567006369553,0.9999999999999318,-3.615669810370508e-07,0.9999999999999972,618.8455941023693,0.9999999995101376,1.598583059508151e-12,8,47
1,28,0.0005,2.768892050369604,12.02252928270482,0.6380567006369553,-0.9988136998208441,0.04869489757837055,0.9999999999999856,618.8455941023693,0.9999999995101376,1.598583059508151e-12,8,47
1,29,0.0005,2.768892050369604,12.02252928270482,0.6380567006369553,-0.9988136998208441,-0.04869489757837055,0.9999999999999856,618.8455941023693,0.9999999995101376,1.598583059508151e-12,8,47
1,30,0.0005,2.768892050369604,12.02252928270482,0.6380567006369553,0.2904365023592109,-0.9568942666972449,0.9999999997703549,618.8455941023693,0.9999999995101376,1.598583059508151e-12,8,47
1,31,0.0005,2.768892050369604,12.02252928270482,0.6380567006369553,0.2904365023592109,0.9568942666972449,0.9999999997703549,618.8455941023693,0.9999999995101376,1.598583059508151e-12,8,47
1,32,0.0005,2.768892050369604,12.02252928270482,0.6380567006369553,0.8032549876979216,-0.5956353103601975,0.9999999991047385,618.8455941023693,0.9999999995101376,1.598583059508151e-12,8,47
1,33,0.0005,2.768892050369604,12.02252928270482,0.6380567006369553,0.8032549876979216,0.5956353103601975,0.9999999991047385,618.8455941023693,0.9999999995101376,1.598583059508151e-12,8,47
1,34,0.0005,2.768892050369604,12.02252928270482,0.6380567006369553,0.2904368006440904,-0.9568941751078096,0.9999999987618152,618.8455941023693,0.9999999995101376,1.598583059508151e-12,8,47
1,35,0.0005,2.768892050369604,12.02252928270482,0.6380567006369553,0.2904368006440904,0.9568941751078096,0.9999999987618152,618.8455941023693,0.9999999995101376,1.598583059508151e-12,8,47
1,36,0.0005,2.768892050369604,12.02252928270482,0.6380567006369553,0.9999999932597498,0,0.9999999932597498,618.8455941023693,0.9999999995101376,1.598583059508151e-12,8,47
1,37,0.0005,2.768892050369604,12.02252928270482,0.6380567006369553,0.8032547635517566,-0.5956355955935663,0.9999999889533453,618.8455941023693,0.9999999995101376,1.598583059508151e-12,8,47
1,38,0.0005,2.768892050369604,12.02252928270482,0.6380567006369553,0.8032547635517566,0.5956355955935663,0.9999999889533453,618.8455941023693,0.9999999995101376,1.598583059508151e-12,8,47
1,39,0.0005,2.768892050369604,12.02252928270482,0.6380567006369553,-0.3366656953401715,-0.9416181696009669,0.999994283854441,618.8455941023693,0.9999999995101376,1.598583059508151e-12,8,47
1,40,0.0005,2.768892050369604,12.02252928270482,0.6380567006369553,-0.3366656953401715,0.9416181696009669,0.999994283854441,618.8455941023693,0.9999999995101376,1.598583059508151e-12,8,47
1,41,0.0005,2.768892050369604,12.02252928270482,0.6380567006369553,-0.3366617668552327,-0.9416192870997138,0.9999940135322112,618.8455941023693,0.9999999995101376,1.598583059508151e-12,8,47
1,42,0.0005,2.768892050369604,12.02252928270482,0.6380567006369553,-0.3366617668552327,0.9416192870997138,0.9999940135322112,618.8455941023693,0.9999999995101376,1.598583059508151e-12,8,47
1,43,0.0005,2.768892050369604,12.02252928270482,0.6380567006369553,-0.8309398507998709,-0.5559388163959386,0.9997644738752366,618.8455941023693,0.9999999995101376,1.598583059508151e-12,8,47
1,44,0.0005,2.768892050369604,12.02252928270482,0.6380567006369553,-0.8309398507998709,0.5559388163959386,0.9997644738752366,618.8455941023693,0.9999999995101376,1.598583059508151e-12,8,47
1,45,0.0005,2.768892050369604,12.02252928270482,0.6380567006369553,0.0002346603103541175,0.0007731298966608004,0.0008079574854942744,618.8455941023693,0.9999999995101376,1.598583059508151e-12,8,47
1,46,0.0005,2.768892050369604,12.02252928270482,0.6380567006369553,0.0002346603103541175,-0.0007731298966608004,0.0008079574854942744,618.8455941023693,0.9999999995101376,1.598583059508151e-12,8,47
1,47,0.0005,2.768892050369604,12.02252928270482,0.6380567006369553,0.000807957485490293,0,0.000807957485490293,618.8455941023693,0.9999999995101376,1.598583059508151e-12,8,47
1,48,0.0005,2.768892050369604,12.02252928270482,0.6380567006369553,-0.0002720116777964402,0.0007607923142908818,0.0008079574854791001,618.8455941023693,0.9999999995101376,1.598583059508151e-12,8,47
1,49,0.0005,2.768892050369604,12.02252928270482,0.6380567006369553,-0.0002720116777964402,-0.0007607923142908818,0.0008079574854791001,618.8455941023693,0.9999999995101376,1.598583059508151e-12,8,47
1,50,0.0005,2.768892050369604,12.02252928270482,0.6380567006369553,0.000648995705856033,0.0004812482436941562,0.0008079574854398469,618.8455941023693,0.9999999995101376,1.598583059508151e-12,8,47
1,51,0.0005,2.768892050369604,12.02252928270482,0.6380567006369553,0.000648995705856033,-0.0004812482436941562,0.0008079574854398469,618.8455941023693,0.9999999995101376,1.598583059508151e-12,8,47
1,52,0.0005,2.768892050369604,12.02252928270482,0.6380567006369553,-0.0006716490944955391,0.0004490893182311337,0.0008079565098976442,618.8455941023693,0.9999999995101376,1.598583059508151e-12,8,47
1,53,0.0005,2.768892050369604,12.02252928270482,0.6380567006369553,-0.0006716490944955391,-0.0004490893182311337,0.0008079565098976442,618.8455941023693,0.9999999995101376,1.598583059508151e-12,8,47
2,0,0.00075,2.768910166157958,12.02260794145785,0.6379843460838601,-1028.735343505275,688.2802660969595,1237.75043190274,618.875619910025,0.999999999897411,1.389696271862855e-12,4,45
2,1,0.00075,2.768910166157958,12.02260794145785,0.6379843460838601,-1028.735343505275,-688.2802660969595,1237.75043190274,618.875619910025,0.999999999897411,1.389696271862855e-12,4,45
2,2,0.00075,2.768910166157958,12.02260794145785,0.6379843460838601,-416.4541490028632,1165.583008551913,1237.747069496279,618.875619910025,0.999999999897411,1.389696271862855e-12,4,45
2,3,0.00075,2.768910166157958,12.02260794145785,0.6379843460838601,-416.4541490028632,-1165.583008551913,1237.747069496279,618.875619910025,0.999999999897411,1.389696271862855e-12,4,45
2,4,0.00075,2.768910166157958,12.02260794145785,0.6379843460838601,1237.747069443125,0,1237.747069443125,618.875619910025,0.999999999897411,1.389696271862855e-12,4,45
2,5,0.00075,2.768910166157958,12.02260794145785,0.6379843460838601,994.2795807668774,-737.1742827751702,1237.747069443125,618.875619910025,0.999999999897411,1.389696271862855e-12,4,45
2,6,0.00075,2.768910166157958,12.02260794145785,0.6379843460838601,994.2795807668774,737.1742827751702,1237.747069443125,618.875619910025,0.999999999897411,1.389696271862855e-12,4,45
2,7,0.00075,2.768910166157958,12.02260794145785,0.6379843460838601,359.658263416576,1184.341057918375,1237.747069443125,618.875619910025,0.999999999897411,1.389696271862855e-12,4,45
2,8,0.00075,2.768910166157958,12.02260794145785,0.6379843460838601,359.658263416576,-1184.341057918375,1237.747069443125,618.875619910025,0.999999999897411,1.389696271862855e-12,4,45
2,9,0.00075,2.768910166157958,12.02260794145785,0.6379843460838601,-0.8312676342465117,-0.5567107735789649,1.000466273876677,618.875619910025,0.999999999897411,1.389696271862855e-12,4,45
2,10,0.00075,2.768910166157958,12.02260794145785,0.6379843460838601,-0.8312676342465117,0.5567107735789649,1.000466273876677,618.875619910025,0.999999999897411,1.389696271862855e-12,4,45
2,11,0.00075,2.768910166157958,12.02260794145785,0.6379843460838601,-0.3364612822698679,0.9417116395137934,1.000013503140053,618.875619910025,0.999999999897411,1.389696271862855e-12,4,45
2,12,0.00075,2.768910166157958,12.02260794145785,0.6379843460838601,-0.3364612822698679,-0.9417116395137934,1.000013503140053,618.875619910025,0.999999999897411,1.389696271862855e-12,4,45
2,13,0.00075,2.768910166157958,12.02260794145785,0.6379843460838601,-0.3364698835603614,0.9417079372473391,1.000012910725537,618.875619910025,0.999999999897411,1.389696271862855e-12,4,45
2,14,0.00075,2.768910166157958,12.02260794145785,0.6379843460838601,-0.3364698835603614,-0.9417079372473391,1.000012910725537,618.875619910025,0.999999999897411,1.389696271862855e-12,4,45
2,15,0.00075,2.768910166157958,12.02260794145785,0.6379843460838601,0.2905749924446585,-0.9568524433566662,1.000000212295895,618.875619910025,0.999999999897411,1.389696271862855e-12,4,45
2,16,0.00075,2.768910166157958,12.02260794145785,0.6379843460838601,0.2905749924446585,0.9568524433566662,1.000000212295895,618.875619910025,0.999999999897411,1.389696271862855e-12,4,45
2,17,0.00075,2.768910166157958,12.02260794145785,0.6379843460838601,0.8032980064539328,0.5955775858583937,1.000000173974872,618.875619910025,0.999999999897411,1.389696271862855e-12,4,45
2,18,0.00075,2.768910166157958,12.02260794145785,0.6379843460838601,0.8032980064539328,-0.5955775858583937,1.000000173974872,618.875619910025,0.999999999897411,1.389696271862855e-12,4,45
2,19,0.00075,2.768910166157958,12.02260794145785,0.6379843460838601,1.000000166875135,0,1.000000166875135,618.875619910025,0.999999999897411,1.389696271862855e-12,4,45
2,20,0.00075,2.768910166157958,12.02260794145785,0.6379843460838601,0.8032978760477283,0.5955774905239435,1.000000012440795,618.875619910025,0.999999999897411,1.389696271862855e-12,4,45
2,21,0.00075,2.768910166157958,12.02260794145785,0.6379843460838601,0.8032978760477283,-0.5955774905239435,1.000000012440795,618.875619910025,0.999999999897411,1.389696271862855e-12,4,45
2,22,0.00075,2.768910166157958,12.02260794145785,0.6379843460838601,1.000000004639876,0,1.000000004639876,618.875619910025,0.999999999897411,1.389696271862855e-12,4,45
2,23,0.00075,2.768910166157958,12.02260794145785,0.6379843460838601,0.2905748088319487,-0.9568522779584633,1.000000000681012,618.875619910025,0.999999999897411,1.389696271862855e-12,4,45
2,24,0.00075,2.768910166157958,12.02260794145785,0.6379843460838601,0.2905748088319487,0.9568522779584633,1.000000000681012,618.875619910025,0.999999999897411,1.389696271862855e-12,4,45
2,25,0.00075,2.768910166157958,12.02260794145785,0.6379843460838601,-0.9988298470938461,-0.04836255322536697,0.9999999999999962,618.875619910025,0.999999999897411,1.389696271862855e-12,4,45
2,26,0.00075,2.768910166157958,12.02260794145785,0.6379843460838601,-0.9988298470938461,0.04836255322536697,0.9999999999999962,618.875619910025,0.999999999897411,1.389696271862855e-12,4,45
2,27,0.00075,2.768910166157958,12.02260794145785,0.6379843460838601,-0.8316679609406512,-0.5552732685277442,0.9999999999983324,618.875619910025,0.999999999897411,1.389696271862855e-12,4,45
2,28,0.00075,2.768910166157958,12.02260794145785,0.6379843460838601,-0.8316679609406512,0.5552732685277442,0.9999999999983324,618.875619910025,0.999999999897411,1.389696271862855e-12,4,45
2,29,0.00075,2.768910166157958,12.02260794145785,0.6379843460838601,0.2905750436440988,0.9568522052278476,0.9999999993190825,618.875619910025,0.999999999897411,1.389696271862855e-12,4,45
2,30,0.00075,2.768910166157958,12.02260794145785,0.6379843460838601,0.2905750436440988,-0.9568522052278476,0.9999999993190825,618.875619910025,0.999999999897411,1.389696271862855e-12,4,45
2,31,0.00075,2.768910166157958,12.02260794145785,0.6379843460838601,0.9999999953600621,0,0.9999999953600621,618.875619910025,0.999999999897411,1.389696271862855e-12,4,45
2,32,0.00075,2.768910166157958,12.02260794145785,0.6379843460838601,0.8032978579484384,-0.5955774731580797,0.9999999875589562,618.875619910025,0.999999999897411,1.389696271862855e-12,4,45
2,33,0.00075,2.768910166157958,12.02260794145785,0.6379843460838601,0.8032978579484384,0.5955774731580797,0.9999999875589562,618.875619910025,0.999999999897411,1.389696271862855e-12,4,45
2,34,0.00075,2.768910166157958,12.02260794145785,0.6379843460838601,0.9999998331249045,0,0.9999998331249045,618.875619910025,0.999999999897411,1.389696271862855e-12,4,45
2,35,0.00075,2.768910166157958,12.02260794145785,0.6379843460838601,0.8032977275425706,0.5955773778240794,0.9999998260254169,618.875619910025,0.999999999897411,1.389696271862855e-12,4,45
2,36,0.00075,2.768910166157958,12.02260794145785,0.6379843460838601,0.8032977275425706,-0.5955773778240794,0.9999998260254169,618.875619910025,0.999999999897411,1.389696271862855e-12,4,45
2,37,0.00075,2.768910166157958,12.02260794145785,0.6379843460838601,0.2905748600417137,-0.9568520398264281,0.9999997877041064,618.875619910025,0.999999999897411,1.389696271862855e-12,4,45
2,38,0.00075,2.768910166157958,12.02260794145785,0.6379843460838601,0.2905748600417137,0.9568520398264281,0.9999997877041064,618.875619910025,0.999999999897411,1.389696271862855e-12,4,45
2,39,0.00075,2.768910166157958,12.02260794145785,0.6379843460838601,-0.3364611954242997,-0.9416836213513253,0.9999870892905043,618.875619910025,0.999999999897411,1.389696271862855e-12,4,45
2,40,0.00075,2.768910166157958,12.02260794145785,0.6379843460838601,-0.3364611954242997,0.9416836213513253,0.9999870892905043,618.875619910025,0.999999999897411,1.389696271862855e-12,4,45
