schema_version,run_id,case_id,initialization,resolution_id,resolution_kind,spectral_samples,iteration_cap,iterations_executed,bundle_dimension,converged,selection_residual_deg,max_invariance_residual,mean_invariance_residual,phase_principal_angle_max_deg,phase_principal_angle_mean_deg,sign_or_subspace_flips,tail_angle_mean_deg,tail_angle_std_deg,tail_relative_range,research_status,runtime_seconds,source_map_status,source_gate_status,cocycle_sha256,source_git_commit
qr_svd_failure_experiments_v1,20260716T070721Z,route_h_member_32,local_svd,native_n45,frozen_native_cocycle,45,1000,1000,2,false,88.79536356794992,0.6642796190258199,0.30013864039632593,88.88029115933892,55.114339772602236,64621,88.93344556523927,1.0320460492620964,0.048919504967851135,fail,9.297553000003973,pass,frozen_legacy_dg_fail_physical_rho_retest,C586EB087CF38D043939BEB9D8E39D4D5ABF25B0917254BB5079FBA9AF0E31BF,3aae9580d762bf44a2d6b251b4e40e4e1c16e896
qr_svd_failure_experiments_v1,20260716T070721Z,route_h_member_32,schur_seed,native_n45,frozen_native_cocycle,45,200,200,2,false,89.53392956360548,0.8737153668389739,0.3006334188995081,89.95209705299087,56.00484916086315,13205,88.99630358236087,0.7916875812798777,0.030990124701808022,fail,1.977559899998596,pass,frozen_legacy_dg_fail_physical_rho_retest,C586EB087CF38D043939BEB9D8E39D4D5ABF25B0917254BB5079FBA9AF0E31BF,3aae9580d762bf44a2d6b251b4e40e4e1c16e896
qr_svd_failure_experiments_v1,20260716T070721Z,route_h_member_32,schur_seed,native_n45,frozen_native_cocycle,45,500,500,2,false,89.6557815234568,0.9772633225484273,0.32776951035462265,87.88651729218122,54.28105160444599,33109,89.26999309775645,0.8080855129726995,0.030429918655984097,fail,5.09670229999756,pass,frozen_legacy_dg_fail_physical_rho_retest,C586EB087CF38D043939BEB9D8E39D4D5ABF25B0917254BB5079FBA9AF0E31BF,3aae9580d762bf44a2d6b251b4e40e4e1c16e896
qr_svd_failure_experiments_v1,20260716T070721Z,route_h_member_32,schur_seed,native_n45,frozen_native_cocycle,45,1000,1000,2,false,89.38172744761663,0.8672168080236342,0.31469777243553454,89.23800208205307,60.400078400208784,66639,88.51419479182994,1.3459498775719245,0.04693699484041623,fail,9.81969129999925,pass,frozen_legacy_dg_fail_physical_rho_retest,C586EB087CF38D043939BEB9D8E39D4D5ABF25B0917254BB5079FBA9AF0E31BF,3aae9580d762bf44a2d6b251b4e40e4e1c16e896
qr_svd_failure_experiments_v1,20260716T070721Z,route_h_member_32,deterministic_random,native_n45,frozen_native_cocycle,45,200,200,2,false,89.90422780951327,0.8488307501119494,0.2967228381014222,89.08546297852774,55.22428659102498,13365,89.030011588548,1.3146870299635114,0.061645490951671385,fail,1.8872499999997672,pass,frozen_legacy_dg_fail_physical_rho_retest,C586EB087CF38D043939BEB9D8E39D4D5ABF25B0917254BB5079FBA9AF0E31BF,3aae9580d762bf44a2d6b251b4e40e4e1c16e896
qr_svd_failure_experiments_v1,20260716T070721Z,route_h_member_32,deterministic_random,native_n45,frozen_native_cocycle,45,500,500,2,false,89.53341801211926,0.8912648724197143,0.2893378491424222,85.7101269304929,52.72511708163941,33329,88.45575624331642,1.1520418827585373,0.04363573166310051,fail,4.681636099994648,pass,frozen_legacy_dg_fail_physical_rho_retest,C586EB087CF38D043939BEB9D8E39D4D5ABF25B0917254BB5079FBA9AF0E31BF,3aae9580d762bf44a2d6b251b4e40e4e1c16e896
qr_svd_failure_experiments_v1,20260716T070721Z,route_h_member_32,deterministic_random,native_n45,frozen_native_cocycle,45,1000,1000,2,false,89.45328335477348,0.978156888520421,0.3496883352646763,85.58058830371421,55.63732453948283,66640,89.031070310491,0.8565958331015449,0.03082092268065304,fail,9.381011199999193,pass,frozen_legacy_dg_fail_physical_rho_retest,C586EB087CF38D043939BEB9D8E39D4D5ABF25B0917254BB5079FBA9AF0E31BF,3aae9580d762bf44a2d6b251b4e40e4e1c16e896
qr_svd_failure_experiments_v1,20260716T070721Z,route_h_member_32,local_svd,fourier_lift_n67,diagnostic_fourier_lift_of_frozen_cocycle,67,200,200,2,false,89.76682220010089,0.9078816742665762,0.32283264790180666,89.13268199469908,54.84753654665293,16920,89.17904814271027,0.9901937156582952,0.03655811546110037,fail,2.7821146999995108,pass,frozen_legacy_dg_fail_physical_rho_retest,C586EB087CF38D043939BEB9D8E39D4D5ABF25B0917254BB5079FBA9AF0E31BF,3aae9580d762bf44a2d6b251b4e40e4e1c16e896
qr_svd_failure_experiments_v1,20260716T070721Z,route_h_member_32,local_svd,fourier_lift_n67,diagnostic_fourier_lift_of_frozen_cocycle,67,500,500,2,false,89.15871196101966,0.8975369584964159,0.3122620406379752,88.73251483151705,55.966444642672585,46954,89.23855534918039,0.6237247515388886,0.02903637045523263,fail,6.9156622999944375,pass,frozen_legacy_dg_fail_physical_rho_retest,C586EB087CF38D043939BEB9D8E39D4D5ABF25B0917254BB5079FBA9AF0E31BF,3aae9580d762bf44a2d6b251b4e40e4e1c16e896
qr_svd_failure_experiments_v1,20260716T070721Z,route_h_member_32,local_svd,fourier_lift_n67,diagnostic_fourier_lift_of_frozen_cocycle,67,1000,1000,2,false,89.35045800085022,0.7763315707412648,0.3713272565282995,89.1742279459707,58.24757327964303,96907,89.22961408226006,0.6547569234647559,0.026325386796436725,fail,13.971657799993409,pass,frozen_legacy_dg_fail_physical_rho_retest,C586EB087CF38D043939BEB9D8E39D4D5ABF25B0917254BB5079FBA9AF0E31BF,3aae9580d762bf44a2d6b251b4e40e4e1c16e896
