schema_version,run_id,case_id,member_id,source_gate_status,baseline_bundle_dimension,independent_schur_dimension,independent_schur_classification,target_spectrum,target_modulus,relative_imaginary_part,unstable_eigenvalue_count,near_unit_eigenvalue_count,nearest_nonselected_complex_gap_relative,nearest_nonselected_modulus_gap_relative,target_to_dominant_modulus_ratio,branch_selection_correct,initializations_tested,iteration_caps_tested,resolutions_tested,best_native_initialization,best_native_iteration_cap,best_native_research_status,best_native_max_invariance_residual,best_native_selection_residual_deg,native_local_svd_residual_200,native_local_svd_residual_1000,native_local_svd_plateau_ratio,native_schur_seed_status,native_random_status,fourier_lift_best_status,resolution_status_agreement,phase_alignment_discontinuity_observed,iteration_stagnation_observed,initialization_sensitivity_observed,source_state_boundary_observed,high_precision_decimal_digits,high_precision_scope,high_precision_max_invariance_residual,double_to_high_precision_residual_ratio,final_label,classification_rationale,negative_result_retained,registry_sha256,source_git_commit
qr_svd_failure_classification_v1,20260716T070721Z,route_h_member_17,17,frozen_legacy_dg_fail_physical_rho_retest,2,2,real_2d_complex_pair_invariant_subspace,0.99979979831659005+0.052141269643547879j;0.99979979831659005-0.052141269643547879j,1.001158503292029,0.05208093371062306,14,246,0.0016002664917968746,0.0004685201192820297,0.6410229185071883,true,3,200;500;1000,native_n45;fourier_lift_n67,deterministic_random,200,fail,0.6471125810275846,89.60057763132856,0.9790344254954164,0.9298569735989655,0.9497694354602844,fail,fail,fail,true,true,false,false,true,80,residual_recomputation_of_best_native_double_trajectory,0.6471125810275846,1.0,no_accepted_1d_bundle,"Independent Schur fixes the target as a two-dimensional complex-pair subspace; no bounded native QR/SVD run accepted it, and a one-dimensional real reinterpretation is prohibited.",true,B38099E93BB85AD4B97035D667A4AD5E6A74C1805B612EDEABC7AF6497C23EE5,3aae9580d762bf44a2d6b251b4e40e4e1c16e896
qr_svd_failure_classification_v1,20260716T070721Z,route_h_member_32,32,frozen_legacy_dg_fail_physical_rho_retest,2,2,real_2d_complex_pair_invariant_subspace,0.914173928117469+0.4696933997560227j;0.914173928117469-0.4696933997560227j,1.0277771454085238,0.45699926472800784,14,254,0.02660270058122912,0.011184226124647614,0.5832849132118604,true,3,200;500;1000,native_n45;fourier_lift_n67,local_svd,1000,fail,0.6642796190258199,88.79536356794992,0.9298896769453022,0.6642796190258199,0.7143639030470643,fail,fail,fail,true,true,false,false,true,80,residual_recomputation_of_best_native_double_trajectory,0.6642796190258191,1.000000000000001,no_accepted_1d_bundle,"Independent Schur fixes the target as a two-dimensional complex-pair subspace; no bounded native QR/SVD run accepted it, and a one-dimensional real reinterpretation is prohibited.",true,B38099E93BB85AD4B97035D667A4AD5E6A74C1805B612EDEABC7AF6497C23EE5,3aae9580d762bf44a2d6b251b4e40e4e1c16e896
qr_svd_failure_classification_v1,20260716T070721Z,route_h_member_54,54,frozen_legacy_dg_fail_physical_rho_retest,2,2,real_2d_complex_pair_invariant_subspace,-0.99265833707059037+0.13339933821093608j;-0.99265833707059037-0.13339933821093608j,1.001581727863915,0.13318866997388729,16,242,0.0016041509991213175,0.0009794756304972172,0.5426073878826578,true,3,200;500;1000,native_n45;fourier_lift_n67,schur_seed,1000,fail,0.6988622496280984,89.20077043116233,0.7062781387830996,0.8056165713740923,1.1406505838650909,fail,fail,fail,true,true,false,false,true,80,residual_recomputation_of_best_native_double_trajectory,0.6988622496280974,1.0000000000000013,no_accepted_1d_bundle,"Independent Schur fixes the target as a two-dimensional complex-pair subspace; no bounded native QR/SVD run accepted it, and a one-dimensional real reinterpretation is prohibited.",true,B38099E93BB85AD4B97035D667A4AD5E6A74C1805B612EDEABC7AF6497C23EE5,3aae9580d762bf44a2d6b251b4e40e4e1c16e896
qr_svd_failure_classification_v1,20260716T070721Z,route_h_member_68,68,frozen_legacy_dg_pass_physical_rho_retest,2,2,real_2d_complex_pair_invariant_subspace,0.94673221216895764+0.344033815566335j;0.94673221216895764-0.344033815566335j,1.0073039004250202,0.3415392469149766,12,254,0.0066865826955601875,0.002477331039908286,0.5406037793533364,true,3,200;500;1000,native_n45;fourier_lift_n67,deterministic_random,500,fail,0.7440595114401031,88.60183536268457,0.8975552238288886,0.8977755958946819,1.0002455247988566,fail,fail,fail,true,true,true,false,false,80,residual_recomputation_of_best_native_double_trajectory,0.7440595114401017,1.0000000000000018,no_accepted_1d_bundle,"Independent Schur fixes the target as a two-dimensional complex-pair subspace; no bounded native QR/SVD run accepted it, and a one-dimensional real reinterpretation is prohibited.",true,B38099E93BB85AD4B97035D667A4AD5E6A74C1805B612EDEABC7AF6497C23EE5,3aae9580d762bf44a2d6b251b4e40e4e1c16e896
qr_svd_failure_classification_v1,20260716T070721Z,route_h_member_68_legacy_dg_positive,68_legacy_seed_rho,pass,1,1,real_1d_hyperbolic_bundle,1.0073295184807964+0j,1.0073295184807964,0.0,43,258,0.014499432154748276,1.3887024904595459e-14,0.9901306501819993,true,3,200;500;1000,native_n45;fourier_lift_n67,schur_seed,200,accepted,2.222629541790655e-09,1.2074182697257333e-06,0.003646331871069523,0.0027070904129324015,0.7424147084391339,accepted,fail,accepted,true,true,false,true,false,80,residual_recomputation_of_best_native_double_trajectory,2.2226282139997974e-09,1.0000005973967439,method_initialization_sensitive,The one-dimensional legacy control accepts from the Schur seed but not uniformly from local-SVD/random starts under the same frozen thresholds.,true,B38099E93BB85AD4B97035D667A4AD5E6A74C1805B612EDEABC7AF6497C23EE5,3aae9580d762bf44a2d6b251b4e40e4e1c16e896
